From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2018-05-30 17:00:00,2018-05-30 18:00:00,44.25,281.25,2.28,12.5,8.5,11.83,7.03,1.06,57.2,0.0,2.55,5.03,,,29.53,12.0,1.73,271.25,70.0,38.7,0.0
2018-05-30 18:00:00,2018-05-30 19:00:00,50.25,350.75,3.23,20.0,13.25,8.23,8.07,1.14,47.77,0.05,2.17,1.9,,,30.07,13.25,1.75,268.0,23.25,38.0,0.0
2018-05-30 19:00:00,2018-05-30 20:00:00,54.25,364.5,3.67,21.7,14.58,7.7,8.35,0.97,34.43,0.1,2.57,2.02,,,31.0,15.25,1.32,269.75,10.25,37.12,0.0
2018-05-30 20:00:00,2018-05-30 21:00:00,49.75,247.5,3.35,24.45,15.73,7.27,8.58,1.06,27.45,0.1,2.62,0.88,,,31.15,16.5,1.0,274.5,10.0,36.3,0.0
2018-05-30 21:00:00,2018-05-30 22:00:00,59.0,302.75,3.0,32.1,19.55,7.23,8.57,1.16,17.25,0.1,2.85,0.85,,,31.13,18.0,0.6,234.5,10.0,35.25,0.0
2018-05-30 22:00:00,2018-05-30 23:00:00,49.25,195.25,1.35,21.95,12.8,10.22,9.05,1.13,25.75,0.13,3.05,0.75,,,30.12,18.0,0.9,228.75,10.75,34.95,0.0
2018-05-30 23:00:00,2018-05-31 00:00:00,38.5,148.75,1.53,18.55,11.12,11.33,8.63,1.05,23.6,0.1,2.78,0.45,,,29.85,18.75,0.78,257.25,10.0,34.43,0.0
2018-05-31 00:00:00,2018-05-31 01:00:00,39.25,171.75,1.9,19.37,11.82,10.23,7.12,0.87,20.75,0.1,2.65,0.53,,,30.1,21.5,1.3,278.5,10.75,33.88,0.0
2018-05-31 01:00:00,2018-05-31 02:00:00,60.25,228.25,1.3,10.25,6.52,10.88,7.45,0.98,34.0,0.1,2.6,0.65,,,30.07,25.75,2.38,295.5,10.25,34.38,0.0
2018-05-31 02:00:00,2018-05-31 03:00:00,111.75,298.75,0.75,11.25,6.58,9.4,8.28,1.04,34.33,0.13,2.48,0.92,,,30.65,29.75,2.05,278.25,10.0,33.82,0.0
2018-05-31 03:00:00,2018-05-31 04:00:00,55.5,295.75,0.9,15.45,8.98,8.75,8.53,1.05,30.85,0.13,2.73,1.27,,,31.1,33.5,0.92,234.5,10.0,33.25,0.0
2018-05-31 04:00:00,2018-05-31 05:00:00,49.5,216.5,0.83,11.65,6.82,9.9,8.9,1.06,31.6,0.1,2.85,3.82,,,31.22,36.0,0.88,134.0,10.0,32.48,0.0
2018-05-31 05:00:00,2018-05-31 06:00:00,45.75,188.25,1.6,21.1,12.47,10.67,8.73,1.16,22.35,0.1,2.97,3.05,,,31.22,39.75,0.38,195.0,12.0,31.85,0.0
2018-05-31 06:00:00,2018-05-31 07:00:00,48.25,205.25,4.57,27.93,18.55,18.47,9.7,1.14,14.08,0.13,2.98,1.02,,,30.6,38.25,0.58,235.25,31.75,32.12,0.0
2018-05-31 07:00:00,2018-05-31 08:00:00,50.0,237.25,1.75,14.08,8.93,21.03,9.4,1.21,34.5,0.1,3.2,0.65,,,30.45,34.0,1.08,282.5,57.5,33.6,0.0
2018-05-31 08:00:00,2018-05-31 09:00:00,51.25,184.0,1.45,11.1,7.1,17.07,8.63,1.12,60.48,0.1,3.07,0.65,,,30.05,30.25,1.1,223.75,86.25,34.82,0.0
2018-05-31 09:00:00,2018-05-31 10:00:00,47.75,194.25,1.93,10.62,7.23,15.93,8.58,1.15,67.25,0.1,3.0,0.67,,,29.88,27.25,1.58,245.25,169.5,35.85,0.0
2018-05-31 10:00:00,2018-05-31 11:00:00,67.0,255.5,1.25,8.3,5.48,11.58,8.73,1.19,71.8,0.1,2.7,2.8,,,30.0,25.25,1.78,223.75,198.25,36.68,0.0
2018-05-31 11:00:00,2018-05-31 12:00:00,95.25,264.25,1.37,8.33,5.53,9.57,8.15,1.12,72.23,0.1,2.75,1.8,,,31.08,22.25,1.82,230.25,213.25,37.5,0.0
2018-05-31 12:00:00,2018-05-31 13:00:00,52.5,287.0,1.15,6.8,4.55,9.15,8.3,1.09,78.82,0.1,3.3,1.82,,,31.2,19.25,1.95,188.0,223.75,38.05,0.0
2018-05-31 13:00:00,2018-05-31 14:00:00,49.0,336.0,1.3,6.88,4.7,8.15,8.3,1.07,85.15,0.1,2.7,4.8,,,31.08,16.25,1.92,181.0,178.75,38.32,0.0
2018-05-31 14:00:00,2018-05-31 15:00:00,53.0,237.25,1.43,8.1,5.45,13.95,9.68,0.99,68.22,0.08,1.9,3.68,,,30.73,12.75,1.82,198.25,190.25,38.9,0.0
2018-05-31 15:00:00,2018-05-31 16:00:00,55.5,252.75,1.42,8.52,5.7,14.75,9.35,1.09,68.07,0.03,2.7,2.25,,,30.0,13.5,1.82,197.5,124.25,38.75,0.0
2018-05-31 16:00:00,2018-05-31 17:00:00,55.0,265.25,1.8,12.17,7.92,11.65,8.05,1.19,65.12,0.05,2.53,5.2,,,29.85,14.0,1.02,246.25,70.5,38.43,0.0
2018-05-31 17:00:00,2018-05-31 18:00:00,57.75,308.5,4.72,15.08,11.88,11.33,8.05,1.2,63.47,0.08,2.43,2.55,,,29.55,14.5,0.95,178.0,53.75,38.53,0.0
2018-05-31 18:00:00,2018-05-31 19:00:00,58.75,260.25,4.58,29.77,19.55,8.4,8.32,1.22,43.17,0.1,2.65,10.62,,,30.45,16.75,0.75,180.5,17.25,37.47,0.0
2018-05-31 19:00:00,2018-05-31 20:00:00,60.25,311.5,5.9,21.32,16.15,8.95,8.8,1.03,38.73,0.15,2.88,5.75,,,31.07,18.75,1.12,113.5,10.25,36.8,0.0
2018-05-31 20:00:00,2018-05-31 21:00:00,53.75,267.75,1.88,19.1,11.72,8.52,9.4,1.12,32.63,0.2,3.27,3.85,,,31.2,21.5,0.53,89.5,10.0,36.12,0.0
2018-05-31 21:00:00,2018-05-31 22:00:00,74.0,325.25,13.42,49.0,37.03,7.65,9.4,1.59,7.45,0.28,3.77,3.85,,,31.18,25.0,0.35,131.5,10.25,35.2,0.0
2018-05-31 22:00:00,2018-05-31 23:00:00,84.75,423.0,8.2,33.3,24.35,13.25,10.55,1.37,15.65,0.38,4.98,3.83,,,30.33,23.0,0.85,266.0,10.5,35.3,0.0
2018-05-31 23:00:00,2018-06-01 00:00:00,63.0,273.0,2.03,17.93,11.2,15.8,13.37,1.25,32.37,0.2,3.67,1.3,,,30.1,22.0,1.3,73.67,10.33,35.53,0.0
2018-06-01 00:00:00,2018-06-01 01:00:00,49.25,175.75,1.25,15.02,9.03,12.25,8.12,0.85,40.42,0.1,3.05,0.63,,,29.85,24.5,1.32,174.5,10.0,35.1,0.0
2018-06-01 01:00:00,2018-06-01 02:00:00,42.5,151.5,1.1,17.55,10.23,11.85,6.83,0.6,36.6,0.1,2.88,0.53,,,29.83,27.5,1.0,275.0,10.0,34.63,0.0
2018-06-01 02:00:00,2018-06-01 03:00:00,44.5,184.25,0.65,12.33,7.1,9.25,8.37,0.64,40.47,0.13,2.9,0.45,,,30.43,30.25,0.75,161.5,10.0,34.07,0.0
2018-06-01 03:00:00,2018-06-01 04:00:00,92.0,124.25,0.92,10.45,6.32,8.03,14.75,0.55,35.55,0.13,28.48,14.8,,,31.32,29.25,0.98,195.5,10.25,34.18,0.0
2018-06-01 04:00:00,2018-06-01 05:00:00,209.75,140.0,0.97,17.5,10.15,8.08,14.32,0.66,25.33,0.15,16.05,10.25,,,31.35,32.25,0.63,219.5,10.0,33.43,0.0
2018-06-01 05:00:00,2018-06-01 06:00:00,65.25,123.0,2.4,25.4,15.5,8.53,14.53,0.99,16.93,0.38,58.1,26.5,,,31.32,35.75,0.5,180.0,11.75,32.7,0.0
2018-06-01 06:00:00,2018-06-01 07:00:00,69.0,165.5,4.35,33.3,21.27,14.18,15.38,0.9,11.93,0.18,17.6,9.62,,,30.37,35.0,0.58,228.25,29.75,33.0,0.0
2018-06-01 07:00:00,2018-06-01 08:00:00,100.75,206.5,2.47,13.13,9.0,19.55,12.62,0.91,38.07,0.13,7.22,4.05,,,30.2,33.75,1.27,282.0,59.5,34.6,0.0
2018-06-01 08:00:00,2018-06-01 09:00:00,104.0,233.25,2.23,12.05,8.2,15.62,10.7,0.87,51.8,0.1,4.2,2.2,,,29.68,32.5,1.4,265.75,89.0,35.45,0.0
2018-06-01 09:00:00,2018-06-01 10:00:00,130.75,293.25,2.1,11.9,8.03,15.42,9.8,0.89,53.43,0.1,3.5,1.43,,,29.62,28.75,1.35,243.5,158.25,36.5,0.0
2018-06-01 10:00:00,2018-06-01 11:00:00,66.75,331.25,2.72,11.82,8.5,10.65,9.6,0.91,59.2,0.1,2.8,0.8,,,30.32,27.0,1.6,254.25,187.25,37.12,0.0
2018-06-01 11:00:00,2018-06-01 12:00:00,64.25,336.25,2.47,11.77,8.27,9.83,8.65,0.87,63.42,0.15,2.5,0.65,,,31.15,25.0,1.8,251.25,204.0,37.55,0.0
2018-06-01 12:00:00,2018-06-01 13:00:00,59.0,323.5,1.6,9.95,6.6,8.7,8.48,0.89,66.22,0.1,2.35,0.62,,,31.25,22.0,2.0,239.25,212.25,37.97,0.0
2018-06-01 13:00:00,2018-06-01 14:00:00,58.0,332.5,1.65,8.35,5.8,7.6,8.6,0.8,70.23,0.1,2.82,0.8,,,31.18,18.75,1.57,235.75,170.5,38.48,0.0
2018-06-01 14:00:00,2018-06-01 15:00:00,65.25,434.25,1.2,8.68,5.57,10.47,9.1,0.77,70.87,0.1,2.73,0.55,,,31.83,23.0,1.95,225.75,118.0,37.5,0.0
2018-06-01 15:00:00,2018-06-01 16:00:00,85.75,836.75,1.4,9.42,6.15,13.8,9.3,0.62,72.23,0.1,2.12,0.4,,,32.85,25.5,2.43,230.5,61.5,35.9,0.0
2018-06-01 16:00:00,2018-06-01 17:00:00,52.0,471.75,1.78,12.28,7.95,13.8,9.23,0.66,61.25,0.1,1.87,0.55,,,33.07,25.5,1.88,237.5,45.75,35.72,0.0
2018-06-01 17:00:00,2018-06-01 18:00:00,42.5,306.5,4.4,14.1,11.08,13.37,9.67,0.63,59.88,0.08,2.38,2.0,,,33.12,27.0,1.85,104.5,39.5,35.5,0.0
2018-06-01 18:00:00,2018-06-01 19:00:00,45.0,252.25,2.6,16.57,10.9,15.7,10.62,1.08,52.27,0.15,2.98,1.45,,,31.7,30.75,1.13,89.25,18.25,34.93,0.0
2018-06-01 19:00:00,2018-06-01 20:00:00,56.75,219.75,1.55,22.25,13.1,18.35,31.08,0.82,46.75,0.15,3.28,1.48,,,29.97,28.0,0.97,78.5,10.25,34.68,0.0
2018-06-01 20:00:00,2018-06-01 21:00:00,57.25,146.25,1.15,22.35,12.85,14.4,16.33,0.96,39.02,0.13,3.43,4.27,,,30.1,28.5,0.88,144.25,10.25,34.43,0.0
2018-06-01 21:00:00,2018-06-01 22:00:00,55.25,161.25,0.95,10.0,6.1,11.95,12.77,0.91,51.48,0.28,12.2,10.75,,,29.75,29.5,1.28,91.5,10.25,34.5,0.0
2018-06-01 22:00:00,2018-06-01 23:00:00,42.0,134.5,0.95,18.05,10.38,10.25,38.73,0.88,38.4,0.2,5.85,4.22,,,31.45,31.75,0.68,111.5,10.0,34.02,0.0
2018-06-01 23:00:00,2018-06-02 00:00:00,51.0,139.5,0.95,11.65,6.98,8.75,18.43,0.86,39.93,0.35,18.37,15.47,,,33.28,33.75,1.2,106.25,10.5,33.8,0.0
2018-06-02 00:00:00,2018-06-02 01:00:00,43.75,135.0,0.5,12.95,7.27,8.17,31.38,1.18,49.45,0.13,9.05,5.5,,,33.38,30.25,1.32,165.75,11.0,33.88,0.0
2018-06-02 01:00:00,2018-06-02 02:00:00,48.67,149.25,0.72,20.77,11.6,7.75,29.58,1.22,35.22,0.25,7.07,3.9,,,33.45,32.25,1.2,179.0,10.75,33.65,0.0
2018-06-02 02:00:00,2018-06-02 03:00:00,44.25,145.75,0.9,19.32,11.0,10.7,26.33,1.25,33.17,0.23,4.2,1.78,,,31.52,33.25,0.88,238.5,10.25,33.52,0.0
2018-06-02 03:00:00,2018-06-02 04:00:00,32.5,85.5,1.03,16.4,9.58,13.4,11.45,1.28,32.4,0.1,3.43,1.28,,,30.08,34.75,0.88,221.0,10.25,33.05,0.0
2018-06-02 04:00:00,2018-06-02 05:00:00,32.5,79.75,0.8,19.25,10.87,11.73,8.0,1.31,26.55,0.1,3.53,1.55,,,29.82,36.5,0.58,156.25,10.0,32.9,0.0
2018-06-02 05:00:00,2018-06-02 06:00:00,39.0,95.25,0.58,21.25,11.78,11.48,13.2,1.44,21.32,0.13,26.45,11.55,,,30.18,37.75,0.5,179.75,11.25,32.72,0.0
2018-06-02 06:00:00,2018-06-02 07:00:00,45.0,130.75,1.35,22.47,13.05,8.62,13.08,1.41,23.5,0.23,29.7,14.22,,,31.15,36.25,0.8,187.25,19.75,33.05,0.0
2018-06-02 07:00:00,2018-06-02 08:00:00,46.5,145.5,2.55,15.92,10.53,8.72,10.9,1.36,29.97,0.15,6.95,3.55,,,33.27,34.5,0.97,95.25,67.75,33.9,0.0
2018-06-02 08:00:00,2018-06-02 09:00:00,50.25,162.5,2.12,13.18,8.73,8.22,11.67,1.27,51.0,0.13,5.55,2.67,,,33.35,31.0,1.25,219.5,54.0,34.67,0.0
2018-06-02 09:00:00,2018-06-02 10:00:00,53.5,255.5,4.55,18.0,13.27,8.37,9.78,1.36,45.65,0.1,4.4,1.62,,,33.3,31.0,1.32,258.25,113.75,35.18,0.0
2018-06-02 10:00:00,2018-06-02 11:00:00,65.75,361.75,2.2,12.15,8.25,12.38,10.8,1.68,55.1,0.1,4.12,1.3,,,31.97,30.75,1.43,253.75,206.25,36.6,0.0
2018-06-02 11:00:00,2018-06-02 12:00:00,55.0,287.75,3.27,11.1,8.53,16.97,10.35,1.52,58.35,0.1,3.65,1.75,,,29.75,28.25,1.72,255.0,209.75,37.07,0.0
2018-06-02 12:00:00,2018-06-02 13:00:00,60.25,343.75,0.85,7.85,4.9,9.95,7.77,1.38,65.4,0.1,3.48,4.25,,,32.73,24.25,1.6,236.75,218.5,37.88,0.0
2018-06-02 13:00:00,2018-06-02 14:00:00,56.5,278.5,1.23,8.03,5.25,9.25,7.38,1.34,69.62,0.13,3.47,2.75,,,33.1,22.0,1.55,245.5,202.75,38.5,0.0
2018-06-02 14:00:00,2018-06-02 15:00:00,52.0,269.25,0.75,9.4,5.6,8.75,7.23,1.42,80.25,0.08,3.18,1.02,,,33.05,24.25,1.53,215.0,120.0,38.2,0.0
2018-06-02 15:00:00,2018-06-02 16:00:00,52.75,249.75,1.28,13.72,8.38,10.4,7.4,1.44,78.2,0.18,2.72,0.6,,,32.93,27.75,1.72,202.5,50.0,37.25,0.0
2018-06-02 16:00:00,2018-06-02 17:00:00,58.25,311.25,2.03,14.98,9.65,24.18,8.2,1.4,58.98,0.1,2.47,0.4,,,31.4,28.75,1.97,240.5,21.75,34.95,0.0
2018-06-02 17:00:00,2018-06-02 18:00:00,67.75,525.25,11.3,25.15,22.55,12.43,7.03,1.47,50.27,0.08,2.43,0.83,,,33.1,27.75,1.53,154.5,25.75,35.0,0.0
2018-06-02 18:00:00,2018-06-02 19:00:00,63.75,409.75,1.55,18.73,11.23,10.15,20.08,1.44,48.17,0.13,4.5,2.4,,,33.15,32.5,1.15,140.75,20.25,34.52,0.0
2018-06-02 19:00:00,2018-06-02 20:00:00,55.5,214.0,0.75,17.1,9.7,10.17,40.32,1.57,50.6,0.3,20.3,13.18,,,33.25,36.25,1.3,160.5,10.25,33.2,0.0
2018-06-02 20:00:00,2018-06-02 21:00:00,58.5,193.75,1.02,24.65,13.95,11.15,45.88,1.52,41.83,0.25,6.1,3.83,,,33.25,34.75,1.38,198.5,10.75,33.32,0.0
2018-06-02 21:00:00,2018-06-02 22:00:00,52.25,217.5,1.85,20.9,12.63,13.33,21.85,1.39,35.6,0.18,3.93,1.85,,,32.9,38.5,1.43,258.5,10.0,32.93,0.0
2018-06-02 22:00:00,2018-06-02 23:00:00,47.75,218.75,2.27,15.88,10.33,19.9,13.52,1.4,41.78,0.15,3.35,1.13,,,32.0,46.75,1.15,176.75,10.25,32.18,0.0
2018-06-02 23:00:00,2018-06-03 00:00:00,46.75,171.5,1.12,12.45,7.55,15.4,8.47,1.21,47.57,0.08,3.02,1.07,,,31.87,43.25,1.62,260.0,11.0,32.2,0.0
2018-06-03 00:00:00,2018-06-03 01:00:00,36.25,112.5,0.95,13.45,7.93,14.4,5.8,1.32,43.68,0.05,2.6,0.5,,,31.8,45.25,1.0,234.25,10.5,31.95,0.0
2018-06-03 01:00:00,2018-06-03 02:00:00,33.0,104.0,0.35,13.65,7.55,12.5,5.82,1.31,40.57,0.08,2.62,0.43,,,32.57,48.5,1.27,199.0,11.0,31.72,0.0
2018-06-03 02:00:00,2018-06-03 03:00:00,29.5,83.5,0.95,14.15,8.3,8.75,6.62,0.92,38.77,0.05,2.52,0.3,,,33.07,48.75,1.35,207.75,10.5,31.55,0.0
2018-06-03 03:00:00,2018-06-03 04:00:00,28.25,81.75,0.78,10.12,6.02,8.25,6.2,1.12,42.1,0.0,2.48,0.25,,,33.43,54.25,1.1,221.0,10.25,30.88,0.0
2018-06-03 04:00:00,2018-06-03 05:00:00,28.75,71.5,0.6,9.55,5.57,8.77,6.42,1.14,41.08,0.0,2.43,0.1,,,33.4,56.75,1.08,220.0,10.75,30.6,0.0
2018-06-03 05:00:00,2018-06-03 06:00:00,28.25,71.25,0.88,11.57,6.85,18.48,6.75,1.14,36.62,0.03,2.48,0.2,,,33.05,55.5,0.72,229.25,12.25,30.6,0.0
2018-06-03 06:00:00,2018-06-03 07:00:00,30.0,80.75,1.4,14.27,8.7,25.93,6.38,1.44,40.35,0.0,2.67,0.3,,,32.45,48.0,1.53,273.75,28.25,31.2,0.0
2018-06-03 07:00:00,2018-06-03 08:00:00,32.75,103.25,1.6,11.82,7.62,17.43,5.35,1.43,45.78,0.08,2.98,0.3,,,31.95,42.0,1.8,267.0,56.5,32.25,0.0
2018-06-03 08:00:00,2018-06-03 09:00:00,35.0,188.5,1.13,9.03,5.7,15.03,4.07,1.44,52.6,0.08,2.7,0.25,,,31.8,38.5,3.2,273.25,104.0,33.52,0.0
2018-06-03 09:00:00,2018-06-03 10:00:00,47.5,431.25,2.3,10.88,7.68,12.4,4.6,1.48,48.0,0.08,2.38,0.2,,,32.18,38.0,3.08,276.0,171.25,34.7,0.0
2018-06-03 10:00:00,2018-06-03 11:00:00,58.0,514.25,3.68,12.17,9.45,9.25,5.5,1.3,43.65,0.1,2.25,0.08,,,33.05,34.5,2.7,273.0,202.5,35.75,0.0
2018-06-03 11:00:00,2018-06-03 12:00:00,57.25,457.75,3.3,11.43,8.77,8.57,5.45,1.32,49.83,0.08,2.45,0.2,,,33.23,29.0,2.48,276.5,220.5,36.7,0.0
2018-06-03 12:00:00,2018-06-03 13:00:00,56.25,464.75,0.3,9.9,5.5,7.25,5.35,1.37,53.32,0.03,2.95,0.15,,,33.18,25.25,2.35,274.25,229.75,37.58,0.0
2018-06-03 13:00:00,2018-06-03 14:00:00,58.25,431.0,2.0,7.67,5.72,14.48,6.58,1.44,57.47,0.05,3.1,0.43,,,32.57,19.5,2.8,264.5,220.25,38.33,0.0
2018-06-03 14:00:00,2018-06-03 15:00:00,52.0,343.25,1.13,7.95,5.17,18.2,7.15,1.42,62.75,0.0,3.0,0.55,,,31.25,18.25,2.77,247.5,197.25,38.52,0.0
2018-06-03 15:00:00,2018-06-03 16:00:00,48.5,323.0,1.13,7.75,5.05,13.9,5.7,1.59,63.27,0.0,2.77,0.43,,,31.38,17.75,2.83,246.75,121.0,38.5,0.0
2018-06-03 16:00:00,2018-06-03 17:00:00,184.25,268.75,1.25,8.95,5.8,11.85,4.57,1.58,56.65,0.0,2.25,0.3,,,31.2,21.0,2.12,222.5,86.5,37.53,0.0
2018-06-03 17:00:00,2018-06-03 18:00:00,484.0,325.75,1.27,11.65,7.2,9.13,4.67,1.57,59.9,0.03,2.33,0.38,,,32.05,15.5,2.47,276.5,52.0,38.15,0.0
2018-06-03 18:00:00,2018-06-03 19:00:00,129.25,261.25,1.25,16.62,9.85,5.6,5.58,1.55,52.4,0.1,2.45,0.48,,,33.0,14.75,2.22,278.0,21.75,37.78,0.0
2018-06-03 19:00:00,2018-06-03 20:00:00,69.0,260.25,1.17,18.62,10.88,6.7,5.95,1.64,42.68,0.1,3.02,0.83,,,33.15,16.0,1.12,243.5,10.25,36.9,0.0
2018-06-03 20:00:00,2018-06-03 21:00:00,59.0,216.25,1.0,27.58,15.48,6.7,6.37,1.83,27.15,0.23,3.7,1.25,,,33.17,22.5,0.9,210.0,10.0,35.57,0.0
2018-06-03 21:00:00,2018-06-03 22:00:00,70.75,223.25,0.68,18.07,10.15,8.1,12.83,1.68,40.38,0.3,4.95,1.92,,,32.47,35.0,1.75,173.75,10.0,33.6,0.0
2018-06-03 22:00:00,2018-06-03 23:00:00,79.0,172.5,0.5,16.43,9.15,12.38,10.57,1.53,41.12,0.1,3.23,0.35,,,31.9,36.0,1.55,200.25,10.5,33.35,0.0
2018-06-03 23:00:00,2018-06-04 00:00:00,49.75,122.5,0.73,12.82,7.42,11.98,5.03,1.46,45.65,0.08,2.43,0.28,,,31.75,37.25,1.25,216.0,10.0,32.98,0.0
2018-06-04 00:00:00,2018-06-04 01:00:00,40.75,110.0,0.65,9.2,5.4,11.25,4.17,1.32,47.78,0.05,2.15,0.2,,,31.7,39.0,1.45,219.5,10.25,32.73,0.0
2018-06-04 01:00:00,2018-06-04 02:00:00,33.5,102.5,0.55,9.53,5.52,9.75,4.85,1.34,41.32,0.0,1.9,0.15,,,32.38,41.75,1.35,223.5,10.25,32.38,0.0
2018-06-04 02:00:00,2018-06-04 03:00:00,32.25,101.5,0.48,8.92,5.12,7.17,5.85,1.19,37.43,0.0,1.9,0.15,,,33.18,43.25,1.4,224.75,11.0,32.27,0.0
2018-06-04 03:00:00,2018-06-04 04:00:00,34.25,116.5,0.75,10.92,6.38,8.0,5.83,1.25,28.75,0.05,2.12,0.08,,,33.35,44.75,1.0,216.75,10.0,32.2,0.0
2018-06-04 04:00:00,2018-06-04 05:00:00,38.0,133.25,0.73,11.1,6.5,8.7,5.98,1.23,28.23,0.1,2.3,0.05,,,33.35,46.0,1.05,227.25,10.5,32.27,0.0
2018-06-04 05:00:00,2018-06-04 06:00:00,38.0,145.5,1.02,13.67,8.12,12.72,6.55,1.36,21.68,0.1,2.55,0.13,,,32.97,48.75,0.78,226.0,12.0,31.95,0.0
2018-06-04 06:00:00,2018-06-04 07:00:00,39.75,166.5,2.03,17.03,10.7,21.72,6.55,1.44,17.8,0.13,2.8,0.25,,,32.1,48.0,0.8,215.0,28.75,32.22,0.0
2018-06-04 07:00:00,2018-06-04 08:00:00,49.5,245.5,2.88,12.8,9.15,17.47,5.3,1.55,21.92,0.1,2.85,0.25,,,31.92,41.75,1.2,251.75,56.25,33.48,0.0
2018-06-04 08:00:00,2018-06-04 09:00:00,65.5,393.5,2.9,11.9,8.7,14.52,5.02,1.48,29.38,0.1,2.5,0.18,,,31.65,38.25,1.7,265.25,95.25,34.4,0.0
2018-06-04 09:00:00,2018-06-04 10:00:00,71.5,472.5,2.55,10.3,7.55,11.48,5.3,1.52,37.03,0.1,2.47,0.15,,,32.05,32.75,2.1,279.0,157.25,35.52,0.0
2018-06-04 10:00:00,2018-06-04 11:00:00,65.75,393.25,1.65,8.5,5.88,8.0,5.53,1.41,45.05,0.1,2.5,0.18,,,33.05,28.75,2.0,275.75,197.75,36.4,0.0
2018-06-04 11:00:00,2018-06-04 12:00:00,74.5,350.25,1.6,8.63,5.87,7.23,5.85,1.36,49.35,0.1,2.67,0.9,,,33.27,25.5,2.07,276.75,222.5,37.12,0.0
2018-06-04 12:00:00,2018-06-04 13:00:00,100.75,442.75,1.85,8.6,6.1,6.75,5.88,1.42,53.9,0.1,3.02,1.6,,,33.15,24.5,2.4,265.0,211.5,37.45,0.0
2018-06-04 13:00:00,2018-06-04 14:00:00,67.0,468.0,1.87,7.9,5.7,7.9,7.13,1.51,55.62,0.13,3.32,9.2,,,32.6,22.25,2.43,268.5,215.25,37.97,0.0
2018-06-04 14:00:00,2018-06-04 15:00:00,67.0,462.0,1.55,9.42,6.27,13.78,6.95,1.54,55.33,0.1,3.3,2.15,,,31.27,20.75,2.43,269.25,185.0,38.35,0.0
2018-06-04 15:00:00,2018-06-04 16:00:00,71.75,451.5,1.65,10.22,6.8,11.45,4.67,1.52,56.85,0.1,3.48,3.43,,,31.07,17.75,2.25,267.75,141.75,38.6,0.0
2018-06-04 16:00:00,2018-06-04 17:00:00,86.25,515.75,1.55,8.92,6.03,9.35,3.47,1.37,56.12,0.1,3.72,2.65,,,30.95,16.25,2.2,250.25,95.0,38.5,0.0
2018-06-04 17:00:00,2018-06-04 18:00:00,86.0,471.75,2.22,12.2,8.3,7.6,5.15,1.32,58.27,0.1,3.9,3.7,,,32.2,15.75,2.0,242.0,48.75,38.25,0.0
2018-06-04 18:00:00,2018-06-04 19:00:00,81.5,445.0,4.3,15.1,11.52,6.73,5.78,1.33,48.9,0.1,3.4,1.33,,,33.0,16.0,1.77,268.5,19.75,37.8,0.0
2018-06-04 19:00:00,2018-06-04 20:00:00,79.75,473.25,6.88,40.73,27.22,5.2,6.27,1.64,21.88,0.18,3.25,1.15,,,33.15,17.5,0.85,295.5,10.25,36.93,0.0
2018-06-04 20:00:00,2018-06-04 21:00:00,104.0,698.5,20.45,49.08,42.7,5.55,6.35,1.81,4.27,0.33,3.68,1.25,,,33.2,22.0,0.48,295.5,10.0,35.62,0.0
2018-06-04 21:00:00,2018-06-04 22:00:00,139.25,854.25,4.22,47.68,28.8,8.27,6.83,1.84,5.0,0.38,3.7,0.98,,,32.65,24.5,0.38,234.25,10.0,34.7,0.0
2018-06-04 22:00:00,2018-06-04 23:00:00,96.25,444.0,3.37,41.4,24.75,10.85,5.95,1.78,5.05,0.35,3.68,0.67,,,31.97,26.5,0.35,191.0,10.0,33.85,0.0
2018-06-04 23:00:00,2018-06-05 00:00:00,85.5,398.0,2.85,38.23,22.65,9.97,5.8,1.79,7.33,0.23,3.43,0.58,,,31.85,26.0,0.5,147.0,10.25,33.68,0.0
2018-06-05 00:00:00,2018-06-05 01:00:00,80.67,391.5,1.75,20.95,12.57,8.72,13.52,0.62,26.62,0.3,4.17,2.52,,,31.75,23.0,1.62,133.25,10.5,34.88,0.0
2018-06-05 01:00:00,2018-06-05 02:00:00,47.0,268.75,0.95,11.75,7.0,7.75,10.8,0.34,31.08,0.1,3.05,0.65,,,32.15,27.5,1.4,210.5,10.0,34.68,0.0
2018-06-05 02:00:00,2018-06-05 03:00:00,37.25,165.75,0.78,10.4,6.18,6.18,11.15,0.12,28.7,0.1,3.05,0.65,,,33.07,30.5,0.7,204.5,10.0,33.95,0.0
2018-06-05 03:00:00,2018-06-05 04:00:00,37.0,141.0,4.72,34.55,22.2,6.38,11.3,0.2,4.05,0.1,3.33,0.53,,,33.35,34.0,0.48,295.25,10.25,33.25,0.0
2018-06-05 04:00:00,2018-06-05 05:00:00,40.75,147.25,3.15,31.1,19.1,7.27,11.32,0.06,7.05,0.1,3.32,0.35,,,33.35,37.25,0.3,264.0,10.0,32.4,0.0
