From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2023-02-10 17:00:00,2023-02-10 18:00:00,29.25,140.25,2.0,54.4,30.62,58.1,8.52,1.77,23.8,2.23,19.15,,49.93,1.02,21.52,14.52,980.6,16.62,0.0
2023-02-10 18:00:00,2023-02-10 19:00:00,34.25,155.25,10.43,83.07,52.67,58.08,9.23,2.02,10.08,3.77,37.33,,56.73,0.67,29.18,4.4,980.6,15.2,0.0
2023-02-10 19:00:00,2023-02-10 20:00:00,51.75,197.25,68.4,96.5,107.13,62.75,9.52,2.78,4.88,4.53,45.3,,63.75,0.4,108.05,4.2,980.52,14.22,0.0
2023-02-10 20:00:00,2023-02-10 21:00:00,84.5,264.0,35.95,93.02,78.85,67.6,9.4,2.75,4.68,5.38,45.7,,68.45,0.3,324.18,4.1,980.5,13.57,0.0
2023-02-10 21:00:00,2023-02-10 22:00:00,134.5,308.5,59.58,88.38,95.43,63.75,9.9,3.12,5.05,7.15,60.53,,73.42,0.32,330.95,4.17,980.5,13.1,0.0
2023-02-10 22:00:00,2023-02-10 23:00:00,122.0,318.75,132.93,88.75,155.95,69.67,10.85,3.55,5.12,7.1,58.27,,76.25,0.4,328.6,4.1,980.5,12.88,0.0
2023-02-10 23:00:00,2023-02-11 00:00:00,133.0,348.25,170.55,85.28,184.5,70.95,10.7,3.05,4.83,5.8,45.75,,80.25,0.38,330.9,4.12,980.5,12.5,0.0
2023-02-11 00:00:00,2023-02-11 01:00:00,131.0,333.0,220.7,80.55,222.85,76.1,10.6,3.1,4.85,5.28,34.05,,83.03,0.4,331.9,4.15,980.52,12.3,0.0
2023-02-11 01:00:00,2023-02-11 02:00:00,130.75,329.0,174.52,76.22,182.72,76.42,7.05,2.8,4.38,5.0,29.5,,81.15,0.87,324.23,4.17,980.55,12.57,0.0
2023-02-11 02:00:00,2023-02-11 03:00:00,118.5,281.25,83.67,73.1,106.92,69.05,3.95,2.15,4.55,4.45,25.85,,78.73,0.48,332.4,4.2,980.55,12.77,0.0
2023-02-11 03:00:00,2023-02-11 04:00:00,111.75,225.75,57.73,62.77,80.38,66.08,3.62,1.95,4.2,5.65,27.53,,82.72,0.42,332.9,4.17,980.55,12.32,0.0
2023-02-11 04:00:00,2023-02-11 05:00:00,119.5,232.75,160.65,59.97,162.68,71.55,5.45,2.28,5.32,7.3,39.5,,83.78,0.45,331.15,4.18,980.52,12.22,0.0
2023-02-11 05:00:00,2023-02-11 06:00:00,138.25,272.0,203.85,46.35,191.0,77.77,6.85,2.67,10.85,5.53,36.55,,86.03,0.35,332.4,4.18,980.55,11.93,0.0
2023-02-11 06:00:00,2023-02-11 07:00:00,149.75,281.25,221.7,39.1,202.77,76.43,7.6,3.12,20.77,6.6,42.0,,87.47,0.4,332.07,4.22,980.55,11.72,0.0
2023-02-11 07:00:00,2023-02-11 08:00:00,203.0,371.75,357.8,46.85,316.55,98.95,10.65,3.88,21.43,8.12,49.5,,88.25,0.68,332.3,11.43,980.55,11.7,0.0
2023-02-11 08:00:00,2023-02-11 09:00:00,306.5,478.0,201.58,75.7,204.7,92.6,9.83,3.38,11.8,8.3,42.9,,82.7,1.07,321.35,29.6,980.57,12.7,0.0
2023-02-11 09:00:00,2023-02-11 10:00:00,237.75,370.5,55.3,94.9,95.55,77.5,6.3,2.53,7.65,6.57,29.8,,69.73,0.33,158.45,48.95,980.6,14.43,0.0
2023-02-11 10:00:00,2023-02-11 11:00:00,150.5,291.5,12.7,103.0,65.08,75.93,5.15,2.35,14.4,5.2,24.0,,60.38,0.87,195.05,67.92,980.6,16.23,0.0
2023-02-11 11:00:00,2023-02-11 12:00:00,138.25,267.75,6.5,98.27,57.58,73.6,5.1,2.12,21.57,4.6,22.6,,53.15,1.35,207.1,95.43,980.65,17.62,0.0
2023-02-11 12:00:00,2023-02-11 13:00:00,116.5,256.25,2.25,65.4,36.65,71.92,6.53,1.73,31.97,3.48,19.0,,47.9,1.2,197.67,345.18,980.75,18.62,0.0
2023-02-11 13:00:00,2023-02-11 14:00:00,89.75,211.75,0.95,50.57,27.65,67.35,10.97,1.48,43.5,2.65,16.18,,45.38,1.05,195.0,361.45,980.77,18.85,0.0
2023-02-11 14:00:00,2023-02-11 15:00:00,73.25,248.25,2.17,44.67,25.48,63.42,11.07,1.37,45.58,2.33,19.55,,41.35,1.25,196.43,142.93,980.7,18.6,0.0
2023-02-11 15:00:00,2023-02-11 16:00:00,59.0,284.75,2.08,42.92,24.48,56.2,11.47,1.1,42.27,1.82,12.9,,38.42,0.98,199.45,76.53,980.62,17.98,0.0
2023-02-11 16:00:00,2023-02-11 17:00:00,51.75,222.75,2.65,51.57,29.55,53.62,9.43,1.18,37.9,1.62,12.1,,42.53,1.15,200.03,42.77,980.6,17.27,0.0
2023-02-11 17:00:00,2023-02-11 18:00:00,58.0,224.75,3.23,58.53,33.75,52.17,9.73,1.3,32.73,1.82,12.05,,48.78,1.12,199.9,17.38,980.6,16.3,0.0
2023-02-11 18:00:00,2023-02-11 19:00:00,67.75,220.75,5.32,80.95,47.4,54.55,8.53,1.7,19.1,2.33,15.0,,57.55,0.75,197.05,4.47,980.55,15.15,0.0
2023-02-11 19:00:00,2023-02-11 20:00:00,91.5,241.25,6.65,96.18,56.65,58.08,8.78,2.02,8.62,3.38,21.38,,62.4,0.9,227.6,4.12,980.52,14.45,0.0
2023-02-11 20:00:00,2023-02-11 21:00:00,102.75,249.5,6.33,82.72,49.1,58.95,8.15,2.02,12.03,5.05,28.6,,65.95,1.18,229.95,4.15,980.55,14.23,0.0
2023-02-11 21:00:00,2023-02-11 22:00:00,108.0,243.75,7.88,84.5,51.3,58.18,7.85,2.02,9.4,7.58,27.47,,68.7,1.12,219.65,4.17,980.5,13.93,0.0
2023-02-11 22:00:00,2023-02-11 23:00:00,116.0,236.75,1.33,65.85,35.75,57.52,7.43,1.82,17.62,6.3,20.07,,67.72,1.45,231.07,4.12,980.52,13.62,0.0
2023-02-11 23:00:00,2023-02-12 00:00:00,105.0,213.75,1.57,60.82,32.8,54.75,7.7,1.52,19.42,4.32,15.45,,60.2,1.7,231.88,4.12,980.5,13.17,0.0
2023-02-12 00:00:00,2023-02-12 01:00:00,75.5,163.75,0.3,55.88,29.22,50.5,7.8,1.23,21.05,3.0,10.88,,58.17,1.4,229.35,4.12,980.5,12.75,0.0
2023-02-12 01:00:00,2023-02-12 02:00:00,56.25,130.75,1.8,53.5,28.4,48.52,6.17,1.15,20.0,2.3,10.03,,58.92,1.18,213.6,4.18,980.5,12.2,0.0
2023-02-12 02:00:00,2023-02-12 03:00:00,48.0,123.25,2.53,53.48,30.5,46.38,6.5,1.15,13.72,2.27,13.3,,61.5,0.95,193.0,4.18,980.5,11.6,0.0
2023-02-12 03:00:00,2023-02-12 04:00:00,47.5,121.0,27.92,60.65,55.15,45.6,6.92,1.15,9.4,2.45,13.7,,62.98,0.6,155.45,4.15,980.5,10.9,0.0
2023-02-12 04:00:00,2023-02-12 05:00:00,47.0,122.75,34.12,65.05,62.4,44.45,6.8,1.15,5.42,2.3,13.12,,66.45,0.58,111.2,4.18,980.5,10.25,0.0
2023-02-12 05:00:00,2023-02-12 06:00:00,54.25,132.5,32.4,64.85,60.88,43.22,6.7,1.2,4.6,2.42,11.27,,66.8,0.75,174.08,4.2,980.5,10.43,0.0
2023-02-12 06:00:00,2023-02-12 07:00:00,67.0,144.0,23.73,58.52,50.42,41.02,6.03,1.3,5.33,2.23,10.68,,67.83,0.53,298.72,4.28,980.5,10.15,0.0
2023-02-12 07:00:00,2023-02-12 08:00:00,66.0,137.25,21.2,57.75,48.08,40.7,5.98,1.45,5.82,2.08,9.15,,64.75,0.53,212.7,10.75,980.5,10.38,0.0
2023-02-12 08:00:00,2023-02-12 09:00:00,61.25,137.5,25.85,62.05,54.08,39.58,7.0,1.52,7.72,2.35,8.68,,59.4,0.75,193.18,23.77,980.5,11.15,0.0
2023-02-12 09:00:00,2023-02-12 10:00:00,54.75,144.75,17.1,63.85,47.93,39.35,8.12,1.42,13.82,2.17,8.35,,51.42,1.35,198.72,35.67,980.5,12.52,0.0
2023-02-12 10:00:00,2023-02-12 11:00:00,50.0,146.25,7.4,60.15,38.18,37.8,9.12,1.45,25.18,2.0,7.62,,43.95,1.18,207.58,47.05,980.55,14.48,0.0
2023-02-12 11:00:00,2023-02-12 12:00:00,44.75,160.25,3.12,46.15,27.02,35.72,9.0,1.38,44.55,2.0,8.32,,38.28,1.82,215.72,73.85,980.6,15.88,0.0
2023-02-12 12:00:00,2023-02-12 13:00:00,36.25,177.5,4.17,43.3,26.38,34.55,8.2,1.28,47.05,1.82,9.35,,35.82,1.4,207.35,417.28,980.67,16.9,0.0
2023-02-12 13:00:00,2023-02-12 14:00:00,27.25,168.0,3.0,34.35,20.72,31.52,7.5,1.15,52.07,1.48,8.55,,35.2,1.6,219.85,406.08,980.7,16.4,0.0
2023-02-12 14:00:00,2023-02-12 15:00:00,16.5,170.0,3.8,36.48,22.52,30.73,6.78,1.1,52.28,1.18,6.77,,35.1,1.65,212.65,136.6,980.6,16.12,0.0
2023-02-12 15:00:00,2023-02-12 16:00:00,17.0,146.75,2.15,36.85,21.35,30.85,6.95,1.12,55.12,1.23,6.68,,36.48,1.8,228.67,54.42,980.6,15.48,0.0
2023-02-12 16:00:00,2023-02-12 17:00:00,13.75,164.0,3.02,34.7,21.0,30.15,8.18,1.1,54.45,1.08,6.7,,37.83,1.85,233.2,27.43,980.58,14.78,0.0
2023-02-12 17:00:00,2023-02-12 18:00:00,14.25,144.75,2.43,38.75,22.52,29.82,6.5,1.17,49.38,0.97,6.03,,39.73,1.73,238.0,13.38,980.5,14.2,0.0
2023-02-12 18:00:00,2023-02-12 19:00:00,18.25,112.0,2.33,60.7,34.17,30.2,6.3,1.48,31.68,1.12,7.28,,42.95,1.1,235.25,4.55,980.52,13.5,0.0
2023-02-12 19:00:00,2023-02-12 20:00:00,21.25,110.0,5.53,76.0,44.93,33.0,7.2,1.68,17.98,1.75,11.53,,45.95,0.82,223.35,4.12,980.5,12.9,0.0
2023-02-12 20:00:00,2023-02-12 21:00:00,32.25,125.25,7.43,77.97,47.5,34.57,8.22,1.82,15.55,2.27,14.37,,47.42,1.02,214.88,4.15,980.5,12.53,0.0
2023-02-12 21:00:00,2023-02-12 22:00:00,43.5,134.5,3.0,60.67,34.7,33.9,8.45,1.7,27.78,2.27,12.4,,47.6,1.35,217.42,4.12,980.5,14.93,0.0
2023-02-12 22:00:00,2023-02-12 23:00:00,40.5,131.5,1.65,49.45,27.53,33.8,8.03,1.55,32.88,1.98,9.5,,51.4,1.55,226.88,4.1,980.5,14.93,0.0
2023-02-12 23:00:00,2023-02-13 00:00:00,43.25,119.25,1.97,43.12,24.57,33.22,7.78,1.4,31.85,1.73,6.53,,51.1,1.38,220.05,4.17,980.5,14.43,0.0
2023-02-13 00:00:00,2023-02-13 01:00:00,37.0,95.75,1.88,38.27,21.9,31.4,7.23,1.3,38.25,1.45,5.05,,50.95,1.4,225.95,4.1,980.5,14.12,0.0
2023-02-13 01:00:00,2023-02-13 02:00:00,33.75,95.25,0.88,35.5,19.55,31.5,7.45,1.3,40.9,1.35,3.97,,53.1,1.4,228.07,4.17,980.5,13.93,0.0
2023-02-13 02:00:00,2023-02-13 03:00:00,31.75,95.0,2.77,30.35,17.77,30.23,7.88,1.25,39.4,1.27,3.85,,49.4,1.8,233.55,4.17,980.5,13.65,0.0
2023-02-13 03:00:00,2023-02-13 04:00:00,27.75,90.0,2.67,26.12,15.4,28.17,8.28,1.2,40.33,1.18,2.9,,47.15,1.78,228.7,4.12,980.48,13.32,0.0
2023-02-13 04:00:00,2023-02-13 05:00:00,25.0,79.0,1.48,27.9,16.05,26.0,7.53,1.22,40.1,1.0,2.27,,46.38,1.25,201.2,4.15,980.48,13.05,0.0
2023-02-13 05:00:00,2023-02-13 06:00:00,23.0,66.25,2.35,33.7,19.82,26.1,7.3,1.33,33.82,0.98,2.9,,47.7,1.17,194.52,4.12,980.48,12.75,0.0
2023-02-13 06:00:00,2023-02-13 07:00:00,34.0,76.0,6.17,50.67,31.98,26.72,7.1,1.45,20.4,1.22,3.52,,50.73,1.1,165.47,4.28,980.45,12.25,0.0
2023-02-13 07:00:00,2023-02-13 08:00:00,37.25,95.0,18.65,62.62,48.5,29.52,7.5,1.55,10.07,1.62,3.42,,53.63,0.62,174.02,10.22,980.45,11.82,0.0
2023-02-13 08:00:00,2023-02-13 09:00:00,55.0,134.5,17.45,61.58,47.1,30.25,8.2,1.7,14.1,2.45,4.3,,51.58,0.83,211.5,22.9,980.5,12.38,0.0
2023-02-13 09:00:00,2023-02-13 10:00:00,53.0,171.25,15.0,59.73,44.0,30.2,8.68,1.7,21.4,2.4,5.4,,46.53,1.12,195.2,32.33,980.5,13.7,0.0
2023-02-13 10:00:00,2023-02-13 11:00:00,53.25,209.5,6.95,51.2,32.78,28.42,9.03,1.6,36.02,2.3,6.8,,39.75,1.45,202.48,41.55,980.5,15.93,0.0
2023-02-13 11:00:00,2023-02-13 12:00:00,43.75,271.25,5.38,45.5,28.57,28.3,8.6,1.6,49.55,2.33,9.0,,36.92,1.62,205.95,86.53,980.57,17.5,0.0
2023-02-13 12:00:00,2023-02-13 13:00:00,38.25,324.5,4.85,41.27,25.82,28.5,8.7,1.52,57.03,2.1,9.8,,34.6,1.45,211.12,435.1,980.67,18.55,0.0
2023-02-13 13:00:00,2023-02-13 14:00:00,30.75,285.25,3.42,42.68,25.4,28.18,10.5,1.52,59.45,1.85,10.77,,33.95,1.5,221.48,405.72,980.7,18.8,0.0
2023-02-13 14:00:00,2023-02-13 15:00:00,22.5,263.0,4.15,41.45,25.48,27.75,11.52,1.5,63.4,1.57,10.2,,33.58,1.55,224.12,166.2,980.6,18.65,0.0
2023-02-13 15:00:00,2023-02-13 16:00:00,18.0,266.0,3.73,46.02,27.55,28.88,12.1,1.52,,1.5,9.97,,34.62,1.7,221.85,58.35,980.6,18.43,0.0
2023-02-13 16:00:00,2023-02-13 17:00:00,23.0,178.25,3.23,45.52,26.82,31.35,13.0,1.58,60.53,2.8,21.07,,36.33,1.43,205.93,31.0,980.6,17.83,0.0
2023-02-13 17:00:00,2023-02-13 18:00:00,22.25,153.0,4.03,55.43,32.75,37.28,13.23,1.57,66.2,1.55,12.5,,38.38,1.18,203.27,15.32,980.57,17.2,0.0
2023-02-13 18:00:00,2023-02-13 19:00:00,22.75,126.25,5.7,71.3,42.62,36.17,10.73,1.52,,1.93,12.05,,42.02,0.9,204.88,4.57,980.52,16.43,0.0
2023-02-13 19:00:00,2023-02-13 20:00:00,33.5,120.25,7.5,86.65,52.12,38.02,9.38,1.72,16.9,2.42,14.0,,45.23,0.78,208.4,4.12,980.5,15.9,0.0
2023-02-13 20:00:00,2023-02-13 21:00:00,42.0,131.75,12.15,94.3,60.02,37.6,9.53,2.02,11.2,2.9,16.92,,46.62,0.78,196.88,4.15,980.5,15.5,0.0
2023-02-13 21:00:00,2023-02-13 22:00:00,46.25,147.25,14.52,93.7,61.67,38.42,9.45,2.0,8.93,3.12,20.88,,47.08,0.6,185.77,4.17,980.5,15.07,0.0
2023-02-13 22:00:00,2023-02-13 23:00:00,48.75,146.25,10.53,85.47,54.03,38.3,9.43,1.85,10.62,3.1,20.95,,48.28,0.68,172.7,4.17,980.5,14.75,0.0
2023-02-13 23:00:00,2023-02-14 00:00:00,43.75,128.5,10.55,83.2,52.83,38.1,8.43,1.6,10.45,2.5,16.15,,50.35,0.67,158.65,4.18,980.5,14.38,0.0
2023-02-14 00:00:00,2023-02-14 01:00:00,39.5,116.5,5.92,80.88,47.88,37.12,8.13,1.5,11.18,2.05,10.82,,51.3,0.53,168.45,4.17,980.5,14.12,0.0
2023-02-14 01:00:00,2023-02-14 02:00:00,36.75,108.75,7.0,76.9,46.5,38.2,7.68,1.4,13.5,1.82,7.42,,51.98,0.73,157.35,4.17,980.5,13.9,0.0
2023-02-14 02:00:00,2023-02-14 03:00:00,33.75,98.25,15.6,82.5,56.5,35.7,7.0,1.4,9.32,1.77,6.4,,54.3,0.62,212.75,4.18,980.5,13.47,0.0
2023-02-14 03:00:00,2023-02-14 04:00:00,36.75,97.5,16.0,77.33,54.08,35.38,7.25,1.4,7.3,1.65,6.5,,54.83,0.57,175.32,4.17,980.5,13.32,0.0
2023-02-14 04:00:00,2023-02-14 05:00:00,39.5,101.25,17.8,79.08,56.47,36.23,7.12,1.42,5.72,1.65,6.77,,56.4,0.67,205.17,4.2,980.5,13.0,0.0
2023-02-14 05:00:00,2023-02-14 06:00:00,40.5,103.5,34.75,78.42,70.0,36.73,7.35,1.5,3.97,1.77,6.82,,58.18,0.53,157.78,4.17,980.5,12.6,0.0
2023-02-14 06:00:00,2023-02-14 07:00:00,42.25,119.75,22.05,73.35,56.95,36.55,7.63,1.52,6.03,1.98,7.02,,56.78,0.38,134.8,4.32,980.5,12.6,0.0
2023-02-14 07:00:00,2023-02-14 08:00:00,53.75,133.75,27.8,76.28,63.25,35.6,8.85,1.68,6.15,2.2,6.2,,54.8,0.68,204.95,10.95,980.5,12.88,0.0
2023-02-14 08:00:00,2023-02-14 09:00:00,58.75,163.0,32.0,81.95,69.73,36.38,9.3,1.78,7.95,2.48,6.98,,51.02,0.75,192.83,23.93,980.5,13.75,0.0
2023-02-14 09:00:00,2023-02-14 10:00:00,56.75,197.0,19.6,79.08,58.03,35.8,10.35,1.72,15.68,2.27,7.22,,45.77,1.25,212.3,34.92,980.52,15.12,0.0
2023-02-14 10:00:00,2023-02-14 11:00:00,53.5,190.25,11.25,80.25,51.88,35.95,11.43,1.78,26.67,2.45,8.38,,39.45,1.45,237.83,46.85,980.6,17.32,0.0
2023-02-14 11:00:00,2023-02-14 12:00:00,54.25,184.5,4.25,68.15,39.67,36.62,12.97,1.67,44.23,2.67,11.73,,35.88,1.55,223.95,110.03,980.6,19.07,0.0
2023-02-14 12:00:00,2023-02-14 13:00:00,47.5,169.5,2.67,57.12,32.67,35.57,10.6,1.6,52.05,2.55,12.68,,34.2,1.65,218.78,441.05,980.7,20.17,0.0
2023-02-14 13:00:00,2023-02-14 14:00:00,32.75,153.0,2.72,52.6,30.25,34.77,8.92,1.6,54.77,2.62,13.43,,33.92,1.7,228.05,390.12,980.7,20.25,0.0
2023-02-14 14:00:00,2023-02-14 15:00:00,28.0,140.25,4.15,52.75,31.48,33.83,8.03,1.55,50.07,2.38,14.8,,33.67,1.75,230.7,166.68,980.68,20.18,0.0
2023-02-14 15:00:00,2023-02-14 16:00:00,24.5,126.0,4.55,47.93,29.15,32.98,7.9,1.5,52.08,1.75,15.4,,34.92,1.6,228.88,59.67,980.6,19.65,0.0
2023-02-14 16:00:00,2023-02-14 17:00:00,24.25,115.75,3.42,57.57,33.45,32.45,8.05,1.58,47.45,1.6,14.55,,36.35,1.55,245.15,31.23,980.6,19.05,0.0
2023-02-14 17:00:00,2023-02-14 18:00:00,29.5,116.5,3.8,83.72,47.57,32.33,8.67,1.7,34.25,1.75,16.1,,39.12,0.9,206.52,15.35,980.58,18.3,0.0
2023-02-14 18:00:00,2023-02-14 19:00:00,39.25,139.75,13.88,117.8,73.9,37.22,11.23,1.9,13.93,2.53,19.43,,45.42,0.6,183.05,4.65,980.5,17.0,0.0
2023-02-14 19:00:00,2023-02-14 20:00:00,59.5,172.75,26.35,128.42,89.8,42.47,13.55,2.17,5.35,3.55,21.3,,49.55,0.6,154.82,4.12,980.5,16.2,0.0
2023-02-14 20:00:00,2023-02-14 21:00:00,72.0,185.25,39.93,124.08,98.52,43.25,14.38,2.38,5.55,3.95,21.1,,49.33,1.0,220.83,4.18,980.5,16.18,0.0
2023-02-14 21:00:00,2023-02-14 22:00:00,72.75,191.5,29.33,116.65,85.97,45.98,14.3,2.33,4.95,4.28,26.85,,48.85,0.72,245.82,4.15,980.5,15.97,0.0
2023-02-14 22:00:00,2023-02-14 23:00:00,82.75,195.5,33.33,117.38,89.55,45.08,13.22,2.35,4.35,6.03,32.42,,52.88,0.4,236.98,4.17,980.5,15.28,0.0
2023-02-14 23:00:00,2023-02-15 00:00:00,78.75,183.25,42.98,108.87,92.97,45.38,12.0,2.15,4.85,8.12,28.43,,56.25,0.43,193.23,4.2,980.5,14.68,0.0
2023-02-15 00:00:00,2023-02-15 01:00:00,78.5,178.25,50.38,111.45,100.2,46.83,10.7,2.08,4.0,8.5,24.65,,58.8,0.67,127.4,4.17,980.5,14.22,0.0
2023-02-15 01:00:00,2023-02-15 02:00:00,78.5,176.5,34.38,102.67,82.62,47.1,9.88,1.82,4.3,4.33,19.0,,59.47,0.48,107.12,4.15,980.5,14.2,0.0
2023-02-15 02:00:00,2023-02-15 03:00:00,77.0,169.5,8.1,80.4,49.5,39.7,8.8,1.5,7.12,3.12,15.7,,58.4,0.45,195.57,4.2,980.5,14.2,0.0
2023-02-15 03:00:00,2023-02-15 04:00:00,83.0,165.0,5.68,69.95,41.9,41.83,8.32,1.42,13.1,2.67,10.52,,60.35,0.48,235.02,4.15,980.5,13.93,0.0
2023-02-15 04:00:00,2023-02-15 05:00:00,73.0,146.25,7.42,63.83,39.95,42.85,7.53,1.4,14.55,2.43,6.95,,60.83,0.58,131.9,4.17,980.5,13.8,0.0
2023-02-15 05:00:00,2023-02-15 06:00:00,70.5,146.25,5.28,61.02,36.75,42.4,7.25,1.4,14.72,2.43,4.93,,61.95,0.67,152.6,4.17,980.5,13.6,0.0
2023-02-15 06:00:00,2023-02-15 07:00:00,74.0,155.0,7.82,63.52,40.12,39.65,7.23,1.4,12.5,2.4,4.22,,61.82,0.45,155.68,4.3,980.5,13.55,0.0
2023-02-15 07:00:00,2023-02-15 08:00:00,81.0,166.5,13.17,69.65,47.73,41.1,7.88,1.42,10.25,2.55,4.38,,61.65,0.7,161.35,11.4,980.5,13.62,0.0
2023-02-15 08:00:00,2023-02-15 09:00:00,83.75,189.25,17.03,75.45,53.83,41.25,8.95,1.55,12.4,2.88,5.38,,58.42,0.68,202.55,25.25,980.5,14.42,0.0
2023-02-15 09:00:00,2023-02-15 10:00:00,84.5,212.0,11.65,76.32,50.0,43.55,12.02,1.67,17.98,2.85,6.78,,52.27,0.8,194.92,36.85,980.5,15.8,0.0
2023-02-15 10:00:00,2023-02-15 11:00:00,88.75,219.75,9.68,75.15,47.68,,13.72,1.72,24.55,3.33,8.35,,45.62,0.92,215.12,50.75,980.6,18.05,0.0
2023-02-15 11:00:00,2023-02-15 12:00:00,85.25,207.0,2.95,68.22,38.73,81.9,15.45,1.67,54.3,3.48,10.9,,41.33,1.35,219.72,101.85,980.62,19.82,0.0
2023-02-15 12:00:00,2023-02-15 13:00:00,77.0,207.0,3.6,60.62,35.2,79.07,15.73,1.55,67.85,3.28,14.1,,38.92,1.3,206.55,410.12,980.73,21.38,0.12
2023-02-15 13:00:00,2023-02-15 14:00:00,73.0,240.0,1.95,58.38,32.62,47.85,14.62,1.58,72.42,3.6,17.83,,38.27,1.48,211.2,381.45,980.72,21.32,0.0
2023-02-15 14:00:00,2023-02-15 15:00:00,66.75,225.5,3.5,46.3,27.4,46.4,14.7,1.4,66.08,2.58,13.5,,37.27,1.72,226.47,175.77,980.7,21.25,0.0
2023-02-15 15:00:00,2023-02-15 16:00:00,45.0,182.0,,,,,,,60.32,2.15,10.45,,38.23,1.57,228.88,65.1,980.6,20.83,0.0
2023-02-15 16:00:00,2023-02-15 17:00:00,36.75,178.75,2.33,50.78,28.8,39.0,11.07,2.0,61.15,2.05,11.55,,40.65,1.43,232.9,32.0,980.6,20.23,0.0
2023-02-15 17:00:00,2023-02-15 18:00:00,42.0,171.25,4.72,76.2,44.38,44.1,14.1,1.0,44.18,2.23,13.35,,43.62,0.8,200.1,15.68,980.6,19.52,0.0
2023-02-15 18:00:00,2023-02-15 19:00:00,56.25,185.5,8.28,105.98,63.17,52.7,15.53,1.23,22.88,3.2,17.72,,48.65,0.45,147.12,4.67,980.55,18.33,0.0
2023-02-15 19:00:00,2023-02-15 20:00:00,75.5,215.75,16.25,115.22,74.53,56.97,15.4,1.6,11.12,3.98,19.38,,51.92,0.57,181.23,4.12,980.52,17.65,0.0
2023-02-15 20:00:00,2023-02-15 21:00:00,89.75,248.5,51.97,125.55,109.05,60.0,16.52,2.2,4.38,5.05,25.15,,54.48,0.4,215.77,4.12,980.5,17.18,0.0
2023-02-15 21:00:00,2023-02-15 22:00:00,106.25,297.75,90.33,124.73,140.22,62.65,17.62,2.8,4.05,6.58,35.1,,56.85,0.57,217.27,4.12,980.5,16.88,0.0
2023-02-15 22:00:00,2023-02-15 23:00:00,127.25,349.5,79.1,113.93,124.72,67.22,15.97,2.67,4.12,6.97,41.9,,61.27,0.38,169.7,4.12,980.5,16.02,0.0
2023-02-15 23:00:00,2023-02-16 00:00:00,140.5,312.0,125.62,108.72,160.23,67.75,16.2,2.65,3.82,6.6,57.08,,66.32,0.3,156.8,4.12,980.5,15.15,0.0
2023-02-16 00:00:00,2023-02-16 01:00:00,136.5,314.75,304.9,100.88,302.02,82.05,17.1,3.45,3.77,10.02,57.37,,69.55,0.3,156.8,4.12,980.5,14.8,0.0
2023-02-16 01:00:00,2023-02-16 02:00:00,141.25,352.0,190.38,90.93,203.95,72.45,8.4,2.83,4.1,10.03,52.33,,71.28,0.33,179.85,4.15,980.5,14.6,0.0
2023-02-16 02:00:00,2023-02-16 03:00:00,125.25,280.0,253.4,77.0,247.2,69.5,7.0,2.5,4.05,8.75,43.58,,73.3,0.35,166.45,4.15,980.5,14.35,0.0
2023-02-16 03:00:00,2023-02-16 04:00:00,126.25,278.75,177.57,76.5,185.48,68.05,5.6,2.17,3.7,7.88,40.77,,74.42,0.35,182.1,4.15,980.5,14.15,0.0
2023-02-16 04:00:00,2023-02-16 05:00:00,117.0,250.25,137.25,75.78,152.22,61.1,4.55,1.78,3.42,7.35,36.62,,73.97,0.4,202.1,4.15,980.5,14.12,0.0
2023-02-16 05:00:00,2023-02-16 06:00:00,116.0,250.75,125.82,68.45,139.35,63.47,4.05,1.55,3.9,5.25,28.75,,74.67,0.4,165.9,4.17,980.5,14.0,0.0
2023-02-16 06:00:00,2023-02-16 07:00:00,119.5,228.5,76.58,65.4,96.9,62.5,3.7,1.35,4.57,4.38,21.73,,74.15,0.35,208.38,4.27,980.5,14.05,0.0
2023-02-16 07:00:00,2023-02-16 08:00:00,117.5,235.5,79.72,70.72,102.7,65.6,7.8,1.48,3.78,4.22,17.58,,72.85,0.55,178.5,11.57,980.5,14.33,0.0
2023-02-16 08:00:00,2023-02-16 09:00:00,133.5,294.75,81.68,79.97,109.08,68.97,8.95,1.75,4.22,4.73,17.3,,68.23,0.7,184.27,27.1,980.52,15.22,0.0
2023-02-16 09:00:00,2023-02-16 10:00:00,135.75,315.5,50.27,98.75,93.4,69.7,9.55,1.55,6.97,4.45,14.52,,63.48,0.5,219.9,45.47,980.57,16.43,0.0
2023-02-16 10:00:00,2023-02-16 11:00:00,158.5,327.5,15.5,93.22,62.2,75.6,14.98,1.37,20.9,4.4,14.1,,56.62,0.57,205.5,70.97,980.57,18.27,0.0
2023-02-16 11:00:00,2023-02-16 12:00:00,186.5,351.0,4.62,90.0,51.57,71.8,18.82,1.4,43.48,4.83,34.38,,48.85,0.78,269.5,115.45,980.62,20.35,0.0
