From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2019-06-09 08:00:00,2019-06-09 09:00:00,10.81,41.25,14.52,5.42,19.9,11.13,1.58,0.38,7.9,0.7,,3.17,5.96,,73.39,0.71,207.24,181.65,1005.31,,32.02,
2019-06-09 09:00:00,2019-06-09 10:00:00,18.51,77.0,14.21,6.39,20.54,8.23,1.6,0.37,8.71,0.56,,3.08,5.42,,64.53,0.7,188.48,415.55,1005.33,,34.19,
2019-06-09 10:00:00,2019-06-09 11:00:00,15.25,65.74,27.89,15.3,43.24,5.68,1.68,0.41,8.95,0.64,,2.51,4.71,,62.28,0.89,202.69,552.63,1004.96,,34.79,
2019-06-09 11:00:00,2019-06-09 12:00:00,19.7,91.6,46.62,8.88,55.5,7.07,2.27,0.44,7.33,0.65,,3.39,7.62,,65.85,1.09,212.66,652.74,1004.77,,33.7,
2019-06-09 12:00:00,2019-06-09 13:00:00,16.34,90.21,30.4,5.94,36.37,5.25,2.19,0.44,8.52,0.52,,3.53,7.97,,66.94,1.05,198.49,687.21,1004.64,,33.46,
2019-06-09 13:00:00,2019-06-09 14:00:00,8.0,104.21,25.07,10.59,35.68,12.46,2.13,0.4,8.05,0.52,,3.07,7.16,,65.78,1.1,206.12,659.89,1004.07,,33.92,
2019-06-09 14:00:00,2019-06-09 15:00:00,19.27,155.2,20.11,6.35,24.57,11.79,1.48,0.39,8.42,0.56,,3.2,6.2,,65.12,1.1,213.87,583.52,1003.61,,34.08,
2019-06-09 15:00:00,2019-06-09 16:00:00,12.51,101.17,15.86,7.11,22.96,10.77,1.69,0.39,8.46,0.45,,3.37,6.66,,66.57,1.22,234.0,440.86,1002.75,,33.71,
2019-06-09 16:00:00,2019-06-09 17:00:00,17.63,112.25,18.71,7.13,25.82,10.08,1.6,0.41,7.56,0.46,,3.76,11.58,,67.79,1.12,239.83,294.62,1001.9,,33.19,
2019-06-09 17:00:00,2019-06-09 18:00:00,25.51,157.65,17.12,7.13,24.24,8.63,1.95,0.41,6.76,0.48,,4.41,13.61,,70.67,0.92,225.37,149.81,1001.59,,32.24,
2019-06-09 18:00:00,2019-06-09 19:00:00,16.61,99.2,16.95,8.96,25.89,6.16,1.91,0.41,6.35,0.49,,5.19,15.75,,73.98,0.83,225.21,52.28,1002.22,,30.91,
2019-06-09 19:00:00,2019-06-09 20:00:00,12.25,63.8,8.04,10.02,18.07,5.44,1.79,0.43,6.41,0.47,,3.99,9.2,,77.43,0.74,205.0,3.69,1002.99,,29.97,
2019-06-09 20:00:00,2019-06-09 21:00:00,9.26,60.14,5.29,9.97,15.26,5.29,1.22,0.47,7.39,0.54,,3.39,8.54,,78.59,0.81,196.71,,1003.92,,29.73,
2019-06-09 21:00:00,2019-06-09 22:00:00,6.21,47.69,7.61,16.23,23.84,6.78,1.55,0.51,4.84,0.78,,4.14,10.65,,78.69,0.66,188.77,,1003.95,,29.95,
2019-06-09 22:00:00,2019-06-09 23:00:00,7.84,42.33,4.93,9.25,14.18,13.75,1.33,0.42,6.7,0.62,,3.35,7.82,,80.82,0.71,193.23,,1003.64,,29.82,
2019-06-09 23:00:00,2019-06-10 00:00:00,6.16,38.27,6.51,20.99,27.51,13.62,1.51,0.57,9.22,0.74,,3.81,7.42,,74.94,0.8,186.49,,1003.92,,29.59,
2019-06-10 00:00:00,2019-06-10 01:00:00,12.55,86.31,5.22,26.55,31.77,11.54,1.47,0.59,8.34,1.23,,3.2,9.87,,79.91,0.46,168.3,,1002.62,,27.28,
2019-06-10 01:00:00,2019-06-10 02:00:00,19.55,41.5,5.55,28.4,33.96,10.08,1.53,0.61,6.58,1.73,,4.19,10.05,,81.93,0.52,184.12,,1001.21,,27.62,
2019-06-10 02:00:00,2019-06-10 03:00:00,16.25,44.68,3.67,22.06,25.73,7.41,1.41,0.59,6.93,1.85,,4.89,10.33,,79.91,0.52,188.24,,1001.08,,28.15,
2019-06-10 03:00:00,2019-06-10 04:00:00,16.93,37.42,3.33,19.13,22.46,6.26,1.32,0.52,10.96,2.57,,4.79,11.3,,77.2,0.57,174.05,,1001.38,,28.6,
2019-06-10 04:00:00,2019-06-10 05:00:00,17.0,39.8,2.16,8.88,11.04,6.32,1.55,0.46,18.94,2.89,,4.17,10.29,,77.59,0.76,176.72,,1001.81,,28.81,
2019-06-10 05:00:00,2019-06-10 06:00:00,8.0,24.2,2.34,14.51,16.85,8.29,1.41,0.49,14.0,1.58,,3.81,7.48,,80.2,0.6,179.02,,1002.48,,28.69,
2019-06-10 06:00:00,2019-06-10 07:00:00,7.09,23.0,4.46,24.02,28.49,11.3,1.36,0.6,10.23,1.6,,4.12,8.23,,78.64,0.62,182.46,12.06,1002.81,,28.77,
2019-06-10 07:00:00,2019-06-10 08:00:00,14.49,37.25,14.94,38.47,53.41,9.61,1.76,0.71,5.07,1.94,,3.69,8.4,,73.58,0.65,195.83,14.5,1002.79,,29.08,
2019-06-10 08:00:00,2019-06-10 09:00:00,17.81,54.1,14.72,27.19,41.92,8.98,1.63,0.62,8.24,4.6,,4.04,10.75,,70.8,0.73,198.5,129.13,1003.1,,30.8,
2019-06-10 09:00:00,2019-06-10 10:00:00,22.0,150.0,19.35,15.7,35.02,8.98,1.69,0.54,10.71,3.0,,3.77,9.8,,68.75,0.61,193.3,165.13,1003.32,,32.51,
2019-06-10 10:00:00,2019-06-10 11:00:00,24.82,178.5,24.78,24.68,49.47,6.13,1.77,0.52,10.57,,,,,,66.15,0.65,200.83,357.95,1003.13,,33.49,
2019-06-10 11:00:00,2019-06-10 12:00:00,19.37,97.35,21.15,23.99,44.98,6.73,1.86,0.47,11.42,,,,,,62.26,0.75,192.67,467.73,1002.86,,34.36,
2019-06-10 12:00:00,2019-06-10 13:00:00,19.94,111.94,25.83,20.28,46.1,19.57,1.94,0.59,13.08,,,,,,65.77,0.78,188.28,423.05,1002.51,,33.9,
2019-06-10 13:00:00,2019-06-10 14:00:00,21.87,215.3,22.07,19.18,41.23,32.96,2.11,0.6,13.89,,,,,,68.19,0.98,195.32,610.69,1001.82,,33.59,
2019-06-10 14:00:00,2019-06-10 15:00:00,11.7,105.1,11.27,14.4,25.66,22.45,1.61,0.56,14.94,,,,,,67.21,1.04,212.46,606.15,1001.16,,34.16,
2019-06-10 15:00:00,2019-06-10 16:00:00,11.94,102.79,9.31,11.59,20.91,18.42,1.84,0.57,16.23,,,,,,69.87,1.02,201.28,372.94,1000.64,,33.28,
2019-06-10 16:00:00,2019-06-10 17:00:00,9.19,101.11,18.14,17.12,35.16,19.75,1.85,0.55,15.55,,,,,,72.29,0.83,183.94,213.61,1000.16,,32.77,
2019-06-10 17:00:00,2019-06-10 18:00:00,20.27,132.26,19.65,18.46,38.04,15.2,1.82,0.48,11.48,4.35,,10.78,15.15,,74.25,0.71,198.35,117.16,999.98,,31.96,
2019-06-10 18:00:00,2019-06-10 19:00:00,20.06,136.86,18.9,21.04,39.98,8.35,1.85,0.46,9.85,0.59,,3.02,5.74,,78.97,0.68,195.18,22.38,1000.39,,30.64,
2019-06-10 19:00:00,2019-06-10 20:00:00,20.93,137.95,10.86,15.13,25.98,11.33,1.78,0.52,7.71,0.47,,2.85,5.02,,80.87,0.71,228.19,,1001.58,,30.02,
2019-06-10 20:00:00,2019-06-10 21:00:00,14.0,63.17,14.05,14.76,28.82,20.49,1.84,0.56,3.83,0.44,,2.25,4.78,,89.84,0.46,197.53,,1002.72,,28.45,
2019-06-10 21:00:00,2019-06-10 22:00:00,10.34,48.73,14.3,12.63,26.92,20.76,1.77,0.59,8.85,0.69,,2.04,4.53,,90.6,0.99,172.49,,1003.6,,27.07,
2019-06-10 22:00:00,2019-06-10 23:00:00,5.32,,6.25,18.65,24.91,20.0,1.43,0.61,17.26,,,1.85,3.71,,97.3,2.54,220.12,,1004.27,,23.31,
2019-06-10 23:00:00,2019-06-11 00:00:00,6.87,8.0,4.97,31.88,36.85,14.27,1.52,0.72,10.81,0.79,,1.62,3.81,,97.98,1.64,106.65,,1003.08,,23.82,
2019-06-11 00:00:00,2019-06-11 01:00:00,5.13,10.84,4.74,26.99,31.72,12.42,1.53,0.64,10.62,0.96,,1.91,4.49,,97.99,1.67,119.65,,1002.25,,23.93,
2019-06-11 01:00:00,2019-06-11 02:00:00,5.94,10.05,4.7,21.2,25.9,12.68,1.58,0.54,10.52,1.06,,2.08,4.46,,98.11,1.32,198.82,,1001.64,,24.16,
2019-06-11 02:00:00,2019-06-11 03:00:00,12.57,17.6,5.71,25.25,30.96,9.1,1.29,0.48,10.37,0.93,,1.73,3.74,,98.09,1.46,219.7,,1000.67,,24.3,
2019-06-11 03:00:00,2019-06-11 04:00:00,10.19,13.27,3.82,24.09,27.9,7.85,1.53,0.5,10.38,0.85,,1.62,3.67,,98.09,2.38,195.02,,1000.3,,24.24,
2019-06-11 04:00:00,2019-06-11 05:00:00,11.87,14.9,3.89,21.87,25.76,10.29,1.53,0.49,11.15,2.31,,1.89,4.46,,98.01,3.71,165.97,,1000.2,,23.73,
2019-06-11 05:00:00,2019-06-11 06:00:00,8.25,9.48,11.14,22.79,33.93,12.18,1.91,0.56,7.1,1.62,,1.72,3.88,,98.07,2.44,151.21,,1000.08,,23.87,
2019-06-11 06:00:00,2019-06-11 07:00:00,9.88,14.65,19.52,28.37,47.88,12.69,1.96,0.68,4.36,2.17,,1.95,3.98,,98.09,0.72,158.33,20.52,1000.71,,24.21,
2019-06-11 07:00:00,2019-06-11 08:00:00,20.3,23.52,23.26,34.76,58.02,11.02,2.06,0.81,4.25,2.1,,2.11,4.48,,97.87,0.49,143.61,47.98,1001.37,,25.09,
2019-06-11 08:00:00,2019-06-11 09:00:00,16.61,29.4,33.68,39.97,73.63,8.32,2.53,0.8,5.29,2.08,,1.89,4.01,,97.66,0.46,166.36,174.62,1001.9,,26.2,
2019-06-11 09:00:00,2019-06-11 10:00:00,,,24.33,42.75,67.08,13.12,2.59,0.84,10.81,,,,,,,,,,,,,
2019-06-11 10:00:00,2019-06-11 11:00:00,27.0,49.0,17.83,30.76,48.59,15.51,1.84,0.67,10.7,5.97,,7.76,20.83,,73.12,0.91,231.79,646.36,1000.98,,31.91,
2019-06-11 11:00:00,2019-06-11 12:00:00,,,9.09,24.56,33.65,34.64,1.67,0.64,14.89,,,,,,,,,,,,,
2019-06-11 12:00:00,2019-06-11 13:00:00,,,7.14,16.39,23.52,44.81,1.73,0.58,13.56,,,,,,,,,,,,,
2019-06-11 13:00:00,2019-06-11 14:00:00,,,6.48,15.04,21.53,42.51,1.43,0.53,24.31,,,,,,,,,,,,,
2019-06-11 14:00:00,2019-06-11 15:00:00,,,4.96,14.15,19.11,23.05,1.44,0.48,25.62,,,,,,,,,,,,,
2019-06-11 15:00:00,2019-06-11 16:00:00,13.0,34.0,5.78,11.86,17.64,18.99,1.74,0.49,18.33,2.61,,6.93,17.83,,66.58,0.89,214.86,261.53,998.0,,32.86,
2019-06-11 16:00:00,2019-06-11 17:00:00,13.94,22.63,6.24,18.59,24.83,19.24,1.71,0.47,22.53,2.37,,10.02,22.8,,72.34,0.66,214.53,141.7,997.74,,31.38,
2019-06-11 17:00:00,2019-06-11 18:00:00,12.12,60.0,9.39,17.84,27.24,18.91,1.68,0.49,22.2,2.12,,8.23,18.08,,72.06,0.69,204.07,234.31,997.17,,31.88,
2019-06-11 18:00:00,2019-06-11 19:00:00,15.75,94.3,14.38,21.31,35.68,25.09,1.79,0.5,12.6,1.58,,7.37,18.66,,70.16,0.62,189.85,52.11,997.68,,31.76,
2019-06-11 19:00:00,2019-06-11 20:00:00,,,12.93,17.37,30.3,34.11,1.92,0.52,,,,,,,,,,,,,,
2019-06-11 20:00:00,2019-06-11 21:00:00,,,16.23,17.91,34.14,31.52,1.8,0.59,,,,,,,,,,,,,,
2019-06-11 21:00:00,2019-06-11 22:00:00,,,19.7,21.84,41.54,32.1,1.74,0.65,,,,,,,,,,,,,,
2019-06-11 22:00:00,2019-06-11 23:00:00,,,25.9,25.21,51.12,22.53,2.3,0.75,,,,,,,,,,,,,,
2019-06-11 23:00:00,2019-06-12 00:00:00,,,16.33,26.6,42.93,21.77,2.1,0.8,3.72,,,,,,,,,,,,,
2019-06-12 00:00:00,2019-06-12 01:00:00,,,21.08,27.77,48.85,17.15,2.23,0.87,2.97,,,,,,,,,,,,,
2019-06-12 01:00:00,2019-06-12 02:00:00,47.0,55.0,32.09,20.14,52.23,14.53,3.43,0.87,3.63,5.63,,14.53,38.78,,82.62,0.71,190.08,,998.22,,28.58,
2019-06-12 02:00:00,2019-06-12 03:00:00,43.26,52.16,21.06,17.39,38.45,15.23,3.91,0.87,4.33,5.74,,14.04,37.0,,82.78,0.45,204.77,,997.89,,28.38,
2019-06-12 03:00:00,2019-06-12 04:00:00,35.51,65.26,19.66,16.84,36.5,23.81,3.55,0.8,3.35,5.55,,14.84,31.88,,79.21,0.8,180.25,,997.63,,28.57,
2019-06-12 04:00:00,2019-06-12 05:00:00,20.36,26.96,16.33,14.63,30.96,25.13,3.17,0.64,2.6,4.4,,9.37,24.72,,73.13,0.95,181.95,,997.43,,28.85,
2019-06-12 05:00:00,2019-06-12 06:00:00,,,20.78,11.13,31.95,25.75,2.61,0.54,,,,,,,,,,,,,,
2019-06-12 06:00:00,2019-06-12 07:00:00,,11.0,11.81,17.87,29.67,24.59,2.03,0.44,4.21,2.37,,5.35,13.18,,78.23,1.01,177.69,40.7,998.57,,27.79,
2019-06-12 07:00:00,2019-06-12 08:00:00,,8.16,20.34,14.64,34.97,19.5,2.06,0.46,4.79,2.5,,4.86,12.39,,77.27,0.99,169.7,91.81,999.04,,28.22,
2019-06-12 08:00:00,2019-06-12 09:00:00,6.23,19.4,17.45,15.5,32.96,15.37,2.05,0.44,5.27,2.84,,5.1,11.71,,71.08,1.13,184.39,163.87,999.63,,29.62,
2019-06-12 09:00:00,2019-06-12 10:00:00,6.0,22.0,20.61,15.39,35.99,14.68,1.84,0.47,6.6,6.24,,4.92,10.5,,67.3,1.34,181.24,292.35,999.7,,30.57,
2019-06-12 10:00:00,2019-06-12 11:00:00,8.81,37.16,33.37,19.96,53.32,17.5,2.06,0.51,5.86,5.33,,4.58,11.61,,64.45,1.44,181.23,519.88,999.83,,31.41,
2019-06-12 11:00:00,2019-06-12 12:00:00,6.19,36.11,22.29,21.8,44.09,30.41,1.94,0.48,7.2,3.41,,4.38,11.15,,63.04,1.37,188.76,428.15,999.51,,31.79,
2019-06-12 12:00:00,2019-06-12 13:00:00,7.87,31.25,26.89,27.17,54.18,28.94,1.85,0.49,7.75,3.9,,4.01,11.86,,66.5,1.26,193.12,239.62,999.21,,31.11,
2019-06-12 13:00:00,2019-06-12 14:00:00,15.86,57.1,35.62,22.57,49.95,33.82,2.06,0.46,6.72,3.69,,5.64,11.12,,78.89,1.61,167.79,69.81,999.7,,28.04,
2019-06-12 14:00:00,2019-06-12 15:00:00,,,37.76,12.15,49.91,36.46,2.25,0.45,,,,,,,,,,,,,,
2019-06-12 15:00:00,2019-06-12 16:00:00,4.0,,40.94,12.42,53.37,23.61,2.31,0.47,5.42,,,5.46,14.3,,94.65,1.04,155.52,107.89,999.13,,25.05,
2019-06-12 16:00:00,2019-06-12 17:00:00,4.0,42.11,67.0,30.22,97.2,12.54,2.85,0.55,3.82,3.01,,6.18,15.2,,93.1,0.98,153.28,102.28,998.85,,25.42,
2019-06-12 17:00:00,2019-06-12 18:00:00,,,43.58,47.74,91.31,7.47,2.15,0.52,,,,,,,,,,,,,,
2019-06-12 18:00:00,2019-06-12 19:00:00,,,29.81,39.63,69.44,19.07,2.1,0.5,,,,,,,,,,,,,,
2019-06-12 19:00:00,2019-06-12 20:00:00,,,32.86,42.09,74.96,10.33,2.36,0.62,1.69,,,,,,,,,,,,,
2019-06-12 20:00:00,2019-06-12 21:00:00,,,26.56,37.84,64.38,8.17,2.15,0.56,4.19,,,,,,,,,,,,,
2019-06-12 21:00:00,2019-06-12 22:00:00,,,9.41,38.36,47.77,9.89,1.82,0.59,8.15,,,,,,,,,,,,,
2019-06-12 22:00:00,2019-06-12 23:00:00,,,5.79,34.61,40.39,6.77,1.27,0.64,,,,,,,,,,,,,,
2019-06-12 23:00:00,2019-06-13 00:00:00,,,6.19,32.78,38.97,14.33,1.27,0.56,,,,,,,,,,,,,,
2019-06-13 00:00:00,2019-06-13 01:00:00,,,16.63,27.21,43.84,30.96,1.23,0.42,,,,,,,,,,,,,,
2019-06-13 01:00:00,2019-06-13 02:00:00,,,35.23,46.98,82.21,73.69,1.31,0.4,,,,,,,,,,,,,,
2019-06-13 02:00:00,2019-06-13 03:00:00,,,8.92,11.98,20.88,31.58,1.14,0.33,,,,,,,,,,,,,,
2019-06-13 03:00:00,2019-06-13 04:00:00,,,54.71,40.22,96.65,13.2,1.67,0.42,,,,,,,,,,,,,,
2019-06-13 04:00:00,2019-06-13 05:00:00,,,5.98,29.43,35.41,14.21,1.25,0.46,,,,,,,,,,,,,,
2019-06-13 05:00:00,2019-06-13 06:00:00,,,6.27,26.34,32.6,12.81,1.44,0.48,,,,,,,,,,,,,,
2019-06-13 06:00:00,2019-06-13 07:00:00,,,7.02,22.55,29.57,8.29,1.47,0.61,,,,,,,,,,,,,,
2019-06-13 07:00:00,2019-06-13 08:00:00,,,19.1,19.61,38.66,4.92,1.79,0.64,,,,,,,,,,,,,,
2019-06-13 08:00:00,2019-06-13 09:00:00,,,21.88,19.02,41.02,7.11,1.79,0.43,,,,,,,,,,,,,,
2019-06-13 09:00:00,2019-06-13 10:00:00,,,24.91,15.46,40.52,11.58,1.84,0.41,,,,,,,,,,,,,,
2019-06-13 10:00:00,2019-06-13 11:00:00,15.0,45.0,24.54,21.13,45.78,15.06,2.09,0.46,13.32,1.39,,,9.39,,71.27,1.36,179.72,686.18,1001.6,,31.99,
2019-06-13 11:00:00,2019-06-13 12:00:00,,,17.07,17.38,34.5,21.58,1.61,0.38,,,,,,,,,,,,,,
2019-06-13 12:00:00,2019-06-13 13:00:00,,55.0,23.42,12.9,36.38,15.35,1.98,0.45,17.75,,,,,,,,,,,,,
2019-06-13 13:00:00,2019-06-13 14:00:00,,,12.17,11.77,23.95,12.21,1.79,0.44,,,,,,,,,,,,,,
2019-06-13 14:00:00,2019-06-13 15:00:00,12.0,52.0,19.69,11.06,30.68,7.65,1.88,0.46,13.66,0.36,,1.52,4.63,,82.69,1.43,166.39,79.47,1000.82,,28.45,
2019-06-13 15:00:00,2019-06-13 16:00:00,11.06,93.8,34.09,14.33,48.45,5.2,1.75,0.55,10.7,0.07,,1.97,3.27,,96.1,0.98,158.82,300.85,1000.65,,25.7,
2019-06-13 16:00:00,2019-06-13 17:00:00,17.98,234.64,32.39,14.88,47.25,2.21,2.14,0.45,15.42,0.36,,3.28,11.2,,94.14,1.04,173.35,174.31,1000.18,,26.11,
2019-06-13 17:00:00,2019-06-13 18:00:00,14.0,51.0,37.28,26.22,63.54,7.77,2.26,0.68,4.36,0.38,,8.09,28.44,,91.15,0.76,171.66,74.05,1000.18,,26.37,
2019-06-13 18:00:00,2019-06-13 19:00:00,15.49,56.36,49.66,31.69,81.61,18.95,1.61,0.73,2.56,0.59,,5.92,23.71,,88.93,0.75,182.72,32.19,1000.34,,26.91,
2019-06-13 19:00:00,2019-06-13 20:00:00,,,37.97,33.56,71.53,27.58,1.99,0.74,1.77,,,,,,,,,,,,,
2019-06-13 20:00:00,2019-06-13 21:00:00,,,33.61,27.15,60.75,19.36,2.36,0.67,2.16,,,,,,,,,,,,,
2019-06-13 21:00:00,2019-06-13 22:00:00,,,57.68,26.63,84.27,8.15,3.0,0.77,,,,,,,,,,,,,,
2019-06-13 22:00:00,2019-06-13 23:00:00,,,19.16,23.72,42.86,7.54,1.95,0.55,,,,,,,,,,,,,,
2019-06-13 23:00:00,2019-06-14 00:00:00,,,10.25,23.01,33.25,3.96,1.75,0.66,,,,,,,,,,,,,,
2019-06-14 00:00:00,2019-06-14 01:00:00,,,5.74,22.4,28.15,2.08,1.37,0.45,,,,,,,,,,,,,,
2019-06-14 01:00:00,2019-06-14 02:00:00,13.94,32.21,4.43,18.87,23.3,1.77,1.48,0.49,5.62,0.58,,1.98,6.45,,91.56,0.84,165.15,,1001.28,,27.07,
2019-06-14 02:00:00,2019-06-14 03:00:00,12.0,35.0,3.68,13.76,17.44,7.87,1.1,0.4,7.41,0.83,,0.79,2.98,,90.21,0.9,169.05,,1000.6,,27.25,
2019-06-14 03:00:00,2019-06-14 04:00:00,12.0,44.5,6.57,16.3,22.88,23.35,1.53,0.48,6.37,10.76,,1.81,6.95,,90.99,0.73,157.31,,1000.54,,26.66,
2019-06-14 04:00:00,2019-06-14 05:00:00,18.55,36.45,5.66,14.86,20.52,21.44,1.6,0.47,7.25,11.14,,1.54,6.1,,89.74,0.93,170.38,,1000.54,,26.79,
2019-06-14 05:00:00,2019-06-14 06:00:00,14.32,30.3,4.78,18.01,22.79,14.17,1.81,0.51,5.24,9.02,,1.76,4.9,,91.28,0.82,160.34,,1000.7,,26.42,
2019-06-14 06:00:00,2019-06-14 07:00:00,14.0,33.79,14.79,24.42,39.21,10.31,1.91,0.68,2.44,5.88,,2.54,7.5,,96.44,1.25,180.89,8.49,1001.55,,25.59,
2019-06-14 07:00:00,2019-06-14 08:00:00,10.34,19.13,31.33,21.43,52.78,3.89,2.22,0.74,2.02,1.11,,0.78,7.82,,97.37,0.73,152.34,35.04,1002.61,,25.81,
2019-06-14 08:00:00,2019-06-14 09:00:00,12.81,19.89,59.7,16.73,76.41,1.81,2.85,0.68,2.44,1.35,,1.52,8.52,,96.9,0.7,154.85,116.28,1003.29,,26.42,
2019-06-14 09:00:00,2019-06-14 10:00:00,16.66,32.09,33.13,24.95,58.08,2.3,2.29,0.59,4.5,1.32,,2.53,9.12,,93.02,0.78,179.48,239.06,1003.48,,27.82,
2019-06-14 10:00:00,2019-06-14 11:00:00,,,17.68,14.86,32.62,7.44,2.01,0.47,9.27,,,,,,,,,,,,,
2019-06-14 11:00:00,2019-06-14 12:00:00,21.0,59.0,9.39,9.66,19.06,13.35,1.95,0.39,14.31,1.12,,3.32,7.02,,76.59,1.3,196.78,592.14,1002.23,,31.27,
2019-06-14 12:00:00,2019-06-14 13:00:00,,,14.67,9.53,24.2,24.02,1.8,0.36,14.45,,,,,,,,,,,,,
2019-06-14 13:00:00,2019-06-14 14:00:00,15.0,51.0,16.62,11.85,28.47,23.3,1.85,0.41,17.56,1.24,,6.64,13.02,,70.89,1.49,185.73,661.12,1001.37,,32.04,
2019-06-14 14:00:00,2019-06-14 15:00:00,,,11.77,6.42,18.2,17.2,1.99,0.4,,,,,,,,,,,,,,
2019-06-14 15:00:00,2019-06-14 16:00:00,12.0,63.0,10.27,7.59,17.88,5.69,1.85,0.38,14.96,0.13,,5.76,11.36,,68.2,1.33,182.62,530.36,1000.5,,32.62,
2019-06-14 16:00:00,2019-06-14 17:00:00,9.26,62.07,33.29,17.93,50.81,5.09,2.32,0.46,12.29,0.06,,3.47,8.21,,75.42,1.05,171.59,116.59,1000.75,,30.07,
2019-06-14 17:00:00,2019-06-14 18:00:00,17.43,56.3,18.91,20.18,39.15,5.89,2.06,0.41,14.81,0.13,,1.03,6.41,,93.54,1.12,140.92,23.38,1001.84,,25.57,
2019-06-14 18:00:00,2019-06-14 19:00:00,16.0,50.0,20.88,16.23,37.01,10.32,2.01,0.46,11.76,0.24,,0.82,4.13,,92.74,0.93,159.59,2.21,1001.94,,25.15,
2019-06-14 19:00:00,2019-06-14 20:00:00,23.0,42.0,11.96,21.15,33.12,6.88,1.89,0.48,13.4,0.81,,1.54,5.02,,94.59,0.82,143.4,,1002.77,,25.03,
2019-06-14 20:00:00,2019-06-14 21:00:00,10.19,17.73,35.63,26.2,61.73,4.82,2.13,0.58,7.39,0.85,,2.15,6.5,,96.0,0.7,152.18,,1003.35,,24.7,
2019-06-14 21:00:00,2019-06-14 22:00:00,10.87,19.79,32.07,33.87,66.0,6.69,2.48,0.79,6.64,2.33,,3.88,13.39,,97.19,1.16,182.62,,1003.74,,24.6,
2019-06-14 22:00:00,2019-06-14 23:00:00,16.62,21.89,26.01,33.07,59.16,17.13,2.12,0.66,7.51,1.82,,3.56,13.45,,97.53,1.42,152.12,,1004.2,,24.38,
2019-06-14 23:00:00,2019-06-15 00:00:00,10.45,11.55,38.29,37.4,75.63,7.66,2.22,0.77,1.85,0.67,,4.04,15.53,,97.79,0.82,154.39,,1003.93,,24.39,
2019-06-15 00:00:00,2019-06-15 01:00:00,8.13,11.95,28.29,26.93,55.23,6.38,2.06,0.58,3.13,0.75,,4.56,17.04,,98.0,1.01,155.51,,1003.37,,24.93,
2019-06-15 01:00:00,2019-06-15 02:00:00,7.06,14.84,7.71,13.57,21.36,7.88,1.78,0.39,8.36,0.22,,1.92,7.99,,97.92,1.78,139.51,,1002.65,,25.05,
2019-06-15 02:00:00,2019-06-15 03:00:00,3.27,16.89,7.06,20.36,27.42,8.91,1.9,0.38,6.31,0.54,,3.56,7.79,,97.72,1.21,48.11,,1002.2,,25.01,
2019-06-15 03:00:00,2019-06-15 04:00:00,3.0,18.89,5.46,18.45,23.91,14.36,1.59,0.35,8.02,5.53,,1.73,5.86,,97.45,1.19,149.23,,1001.91,,24.92,
2019-06-15 04:00:00,2019-06-15 05:00:00,13.3,21.84,7.72,16.5,24.23,20.47,1.55,0.33,9.09,12.13,,1.32,5.8,,97.0,1.18,160.14,,1001.87,,25.04,
2019-06-15 05:00:00,2019-06-15 06:00:00,10.25,17.27,13.13,27.51,40.63,20.15,1.76,0.39,3.65,4.9,,1.77,7.3,,96.35,0.86,163.08,,1002.21,,25.23,
2019-06-15 06:00:00,2019-06-15 07:00:00,14.68,20.79,18.32,31.05,49.36,21.96,1.95,0.52,4.17,7.13,,2.29,8.51,,96.7,0.82,167.53,9.35,1002.97,,25.45,
2019-06-15 07:00:00,2019-06-15 08:00:00,9.38,16.27,19.37,23.95,43.34,6.59,1.97,0.55,3.77,0.77,,0.44,5.66,,95.78,0.74,158.8,27.1,1003.69,,25.91,
2019-06-15 08:00:00,2019-06-15 09:00:00,9.94,17.89,78.25,19.11,97.53,3.16,2.82,0.59,3.9,0.4,,1.47,5.98,,95.21,0.69,163.58,90.56,1004.01,,26.41,
2019-06-15 09:00:00,2019-06-15 10:00:00,14.0,25.0,29.27,14.61,43.87,4.58,2.08,0.66,3.87,1.2,,0.9,9.39,,89.83,0.86,188.47,199.14,1004.64,,28.48,
2019-06-15 10:00:00,2019-06-15 11:00:00,16.81,40.16,36.24,30.9,66.99,5.53,2.61,0.5,7.73,0.53,,1.53,8.94,,85.23,1.34,187.4,296.47,1004.81,,29.6,
2019-06-15 11:00:00,2019-06-15 12:00:00,21.68,62.85,25.75,10.28,36.09,16.45,2.09,0.43,10.08,0.9,,1.64,7.12,,80.82,1.3,183.68,499.16,1004.8,,30.59,
2019-06-15 12:00:00,2019-06-15 13:00:00,17.44,54.67,28.91,12.73,41.56,25.07,2.12,0.41,11.28,1.08,,2.82,7.68,,78.62,1.34,188.56,497.42,1004.43,,30.83,
2019-06-15 13:00:00,2019-06-15 14:00:00,11.38,51.15,27.44,13.43,40.87,36.41,2.14,0.38,12.25,0.95,,1.36,5.08,,73.34,1.33,182.61,761.02,1003.84,,32.0,
