From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2022-09-27 07:00:00,2022-09-27 08:00:00,51.25,93.5,23.0,24.35,31.62,24.05,3.88,1.62,7.97,2.6,18.77,,6.4,0.25,120.12,152.35,986.7,,27.08,0.0
2022-09-27 08:00:00,2022-09-27 09:00:00,60.0,115.0,9.25,23.32,19.93,27.33,4.85,1.5,12.92,2.62,22.23,,6.2,0.23,127.03,321.75,987.33,,29.17,0.0
2022-09-27 09:00:00,2022-09-27 10:00:00,45.75,103.0,6.4,19.1,15.35,24.02,6.0,1.35,26.52,1.85,19.88,,9.1,0.28,171.15,475.77,987.85,,30.6,0.0
2022-09-27 10:00:00,2022-09-27 11:00:00,37.5,98.75,3.83,12.07,9.55,21.07,7.2,1.3,39.05,1.2,10.55,,8.43,0.4,200.62,603.05,987.65,,31.45,0.0
2022-09-27 11:00:00,2022-09-27 12:00:00,33.5,92.0,3.52,12.15,9.38,20.55,6.6,1.25,50.58,1.52,14.25,,8.93,0.38,180.12,663.2,987.25,,32.4,0.0
2022-09-27 12:00:00,2022-09-27 13:00:00,33.25,106.25,3.98,11.0,9.07,19.67,5.72,1.2,53.27,1.3,18.73,,9.18,0.57,194.73,590.7,986.65,,32.75,0.0
2022-09-27 13:00:00,2022-09-27 14:00:00,27.25,91.25,2.45,8.22,6.38,18.75,5.5,1.3,47.35,0.95,13.82,,7.5,1.03,196.53,481.83,985.9,,32.33,0.0
2022-09-27 14:00:00,2022-09-27 15:00:00,24.75,83.75,2.62,8.7,6.75,22.7,4.55,1.3,43.47,0.88,10.4,,6.45,0.88,196.48,450.5,985.15,,32.85,0.0
2022-09-27 15:00:00,2022-09-27 16:00:00,24.25,95.5,3.52,9.5,7.95,25.82,3.9,1.3,44.0,0.75,8.5,,6.78,0.78,197.82,372.82,984.67,,32.5,0.0
2022-09-27 16:00:00,2022-09-27 17:00:00,25.0,95.5,3.23,9.93,7.9,27.23,3.23,1.3,39.8,1.25,10.68,,6.9,0.4,198.8,207.85,984.52,,32.12,0.0
2022-09-27 17:00:00,2022-09-27 18:00:00,23.75,92.25,3.32,10.38,8.25,25.9,2.95,1.22,33.02,1.35,12.2,,11.57,0.3,197.55,59.77,984.62,,30.78,0.0
2022-09-27 18:00:00,2022-09-27 19:00:00,23.75,101.75,4.12,18.12,13.05,19.88,4.55,1.4,24.77,1.85,14.05,,13.75,0.3,211.9,7.3,984.65,,29.2,0.0
2022-09-27 19:00:00,2022-09-27 20:00:00,35.25,116.75,4.0,34.38,21.5,18.88,4.83,1.88,9.22,0.8,17.27,,9.8,0.3,225.9,6.25,985.12,,28.13,0.0
2022-09-27 20:00:00,2022-09-27 21:00:00,37.0,108.25,7.1,35.3,24.58,18.5,3.88,2.0,7.1,0.82,19.3,,9.85,0.3,166.18,6.2,985.7,,27.65,0.0
2022-09-27 21:00:00,2022-09-27 22:00:00,40.5,103.5,6.28,29.6,20.9,18.17,3.55,1.95,7.75,1.38,11.85,,6.95,0.3,150.88,6.33,985.95,,27.4,0.0
2022-09-27 22:00:00,2022-09-27 23:00:00,43.0,110.5,8.1,27.92,21.45,20.92,3.77,2.05,4.02,2.72,13.97,,6.4,0.28,199.57,6.45,985.88,,27.22,0.0
2022-09-27 23:00:00,2022-09-28 00:00:00,49.25,144.5,32.85,26.62,40.9,23.95,3.95,2.38,3.4,3.25,28.73,,6.15,0.3,226.43,6.4,985.75,,26.95,0.0
2022-09-28 00:00:00,2022-09-28 01:00:00,59.5,195.25,51.25,24.35,54.78,27.83,2.75,2.5,3.58,3.45,43.23,,6.1,0.3,226.5,6.35,985.62,,26.88,0.0
2022-09-28 01:00:00,2022-09-28 02:00:00,62.5,220.0,100.25,22.15,93.45,24.32,4.17,1.98,15.2,3.37,48.88,,12.07,0.3,226.45,6.22,985.65,,26.67,0.0
2022-09-28 02:00:00,2022-09-28 03:00:00,67.5,305.25,144.7,16.7,127.1,23.9,4.2,2.1,8.25,2.42,47.38,,9.12,0.3,226.53,6.17,985.43,,26.48,0.0
2022-09-28 03:00:00,2022-09-28 04:00:00,66.5,264.75,128.72,21.18,116.12,20.1,4.45,2.05,7.38,2.55,47.55,,9.38,0.3,226.62,6.28,985.25,,26.55,0.0
2022-09-28 04:00:00,2022-09-28 05:00:00,58.5,175.5,119.12,14.4,104.82,18.85,4.25,1.9,7.7,1.8,43.35,,9.18,0.3,226.65,6.3,985.2,,26.48,0.0
2022-09-28 05:00:00,2022-09-28 06:00:00,60.0,153.5,114.47,15.25,101.48,20.07,4.3,1.9,8.3,2.58,37.55,,6.75,0.3,226.68,6.35,985.32,,26.32,0.0
2022-09-28 06:00:00,2022-09-28 07:00:00,69.75,182.75,79.03,33.23,81.92,21.83,3.03,1.8,9.48,3.3,37.82,,6.33,0.25,102.9,25.25,985.6,,26.38,0.0
2022-09-28 07:00:00,2022-09-28 08:00:00,74.75,187.0,47.8,45.3,62.9,24.43,2.25,1.82,13.8,3.03,34.67,,6.18,0.2,107.5,133.27,986.0,,27.4,0.0
2022-09-28 08:00:00,2022-09-28 09:00:00,87.25,203.25,23.57,35.67,38.2,28.4,4.9,1.65,16.3,3.8,44.52,,5.97,0.28,206.62,290.4,986.32,,28.95,0.0
2022-09-28 09:00:00,2022-09-28 10:00:00,95.0,218.5,6.97,23.05,17.95,25.57,6.4,1.35,32.15,3.0,43.38,,9.12,0.3,196.15,452.43,986.58,,30.35,0.0
2022-09-28 10:00:00,2022-09-28 11:00:00,76.75,172.75,3.9,16.3,11.83,21.32,5.47,1.3,51.2,2.52,22.1,,8.45,0.35,214.85,559.58,986.78,,31.65,0.0
2022-09-28 11:00:00,2022-09-28 12:00:00,67.75,176.0,3.65,16.15,11.6,21.12,6.6,1.23,65.3,1.67,29.55,,9.68,0.35,206.95,642.18,986.47,,32.85,0.0
2022-09-28 12:00:00,2022-09-28 13:00:00,66.5,171.75,3.47,14.2,10.38,19.23,13.3,1.13,68.33,1.27,19.65,,9.38,0.72,201.43,534.73,985.75,,32.58,0.0
2022-09-28 13:00:00,2022-09-28 14:00:00,53.25,143.25,2.3,10.5,7.47,18.6,9.78,1.4,63.43,1.1,24.7,,7.42,1.27,209.93,417.3,984.85,,32.43,0.0
2022-09-28 14:00:00,2022-09-28 15:00:00,42.75,120.75,2.0,8.95,6.38,23.4,6.9,1.3,57.95,0.88,28.75,,6.2,1.68,204.38,429.22,983.95,,32.83,0.0
2022-09-28 15:00:00,2022-09-28 16:00:00,32.5,108.5,3.1,9.1,7.38,25.9,2.98,1.23,44.02,0.7,11.57,,6.32,0.62,180.55,371.35,983.55,,33.25,0.0
2022-09-28 16:00:00,2022-09-28 17:00:00,22.0,92.75,3.75,8.05,7.33,27.92,2.5,1.2,42.85,0.6,4.0,,6.47,0.33,174.47,203.28,983.3,,32.58,0.0
2022-09-28 17:00:00,2022-09-28 18:00:00,22.75,98.0,4.0,12.8,10.07,25.75,2.27,1.22,38.12,1.4,5.3,,10.7,0.27,187.65,60.35,983.38,,31.1,0.0
2022-09-28 18:00:00,2022-09-28 19:00:00,30.25,116.75,3.85,18.33,12.9,19.1,5.5,1.4,28.6,2.53,13.7,,11.3,0.3,197.5,7.72,983.4,,29.67,0.0
2022-09-28 19:00:00,2022-09-28 20:00:00,48.25,145.25,3.33,24.5,15.73,19.02,5.18,1.7,21.73,0.72,23.4,,9.9,0.3,178.58,6.23,983.8,,28.7,0.0
2022-09-28 20:00:00,2022-09-28 21:00:00,55.75,146.25,3.32,26.3,16.73,18.68,5.32,1.82,18.2,0.83,14.03,,9.18,0.3,172.32,6.2,984.15,,28.25,0.0
2022-09-28 21:00:00,2022-09-28 22:00:00,57.5,149.0,3.78,29.33,18.65,19.38,5.32,1.9,11.8,1.15,13.57,,6.97,0.3,164.68,6.28,984.35,,27.38,0.0
2022-09-28 22:00:00,2022-09-28 23:00:00,56.75,146.5,10.28,34.08,26.48,29.03,5.6,1.98,5.9,1.92,8.62,,6.35,0.3,182.03,6.35,984.45,,27.0,0.0
2022-09-28 23:00:00,2022-09-29 00:00:00,58.75,185.25,11.57,31.98,26.45,32.88,3.87,1.98,4.55,2.52,7.47,,6.18,0.3,182.12,6.4,984.62,,26.58,0.0
2022-09-29 00:00:00,2022-09-29 01:00:00,62.0,168.25,45.92,33.27,55.15,31.1,2.75,2.2,4.2,2.97,7.8,,6.05,0.3,182.22,6.4,984.62,,26.38,0.0
2022-09-29 01:00:00,2022-09-29 02:00:00,71.5,252.0,61.88,29.28,65.92,30.57,2.85,1.85,16.2,3.0,10.12,,11.57,0.3,182.23,6.28,984.6,,26.23,0.0
2022-09-29 02:00:00,2022-09-29 03:00:00,62.25,204.0,78.4,27.9,78.8,25.3,3.0,1.9,7.2,2.08,12.35,,9.5,0.3,182.18,6.28,984.55,,26.1,0.0
2022-09-29 03:00:00,2022-09-29 04:00:00,59.25,201.5,77.3,29.85,78.85,21.05,5.05,1.9,7.08,1.3,26.1,,9.03,0.3,182.15,6.28,984.48,,26.0,0.0
2022-09-29 04:00:00,2022-09-29 05:00:00,66.25,185.0,59.6,27.02,63.02,22.75,4.92,1.75,9.23,1.62,41.52,,8.78,0.3,182.18,6.38,984.7,,25.88,0.0
2022-09-29 05:00:00,2022-09-29 06:00:00,68.5,153.5,34.52,26.8,42.38,20.6,2.53,1.6,14.0,2.7,42.25,,6.75,0.3,182.22,6.45,985.27,,26.0,0.0
2022-09-29 06:00:00,2022-09-29 07:00:00,79.0,148.5,22.75,40.38,40.05,30.93,3.75,1.63,16.9,3.27,36.1,,6.3,0.25,212.53,24.85,985.75,,25.98,0.0
2022-09-29 07:00:00,2022-09-29 08:00:00,109.0,213.75,32.58,57.5,57.22,25.35,4.55,1.9,13.57,3.62,32.9,,6.27,0.28,217.73,145.28,986.2,,27.03,0.0
2022-09-29 08:00:00,2022-09-29 09:00:00,130.25,296.25,13.0,29.18,26.38,28.52,7.4,1.65,24.52,3.25,27.3,,5.9,0.28,301.92,308.77,986.4,,29.23,0.0
2022-09-29 09:00:00,2022-09-29 10:00:00,86.0,186.0,4.42,12.08,10.03,25.95,10.55,1.25,43.88,1.78,9.62,,8.62,0.3,257.47,474.73,986.72,,31.1,0.0
2022-09-29 10:00:00,2022-09-29 11:00:00,53.75,101.0,3.7,12.28,9.55,19.42,12.53,1.3,55.1,1.27,9.35,,9.53,0.32,187.78,575.58,986.58,,31.75,0.0
2022-09-29 11:00:00,2022-09-29 12:00:00,60.75,110.75,3.1,11.97,8.93,18.95,15.27,1.2,66.17,1.15,10.18,,9.48,0.68,193.68,620.4,986.33,,32.53,0.0
2022-09-29 12:00:00,2022-09-29 13:00:00,53.25,135.75,2.42,10.55,7.55,18.2,10.53,1.2,70.12,1.3,12.03,,9.68,0.75,193.6,621.48,985.7,,32.88,0.0
2022-09-29 13:00:00,2022-09-29 14:00:00,40.5,117.25,3.1,9.22,7.45,18.1,5.83,1.4,63.12,1.3,12.73,,7.38,1.73,196.72,618.15,984.9,,33.15,0.0
2022-09-29 14:00:00,2022-09-29 15:00:00,36.5,99.75,2.77,8.78,6.95,22.1,4.23,1.4,61.95,0.88,24.12,,6.05,1.07,192.48,503.12,984.15,,33.32,0.0
2022-09-29 15:00:00,2022-09-29 16:00:00,38.25,97.25,2.75,10.53,7.85,26.52,4.42,1.4,65.42,1.12,13.1,,6.25,0.9,193.77,362.47,983.67,,32.98,0.0
2022-09-29 16:00:00,2022-09-29 17:00:00,39.0,93.25,2.85,10.95,8.12,27.17,3.92,1.4,62.12,1.1,17.68,,6.47,0.48,183.98,202.15,983.27,,32.23,0.0
2022-09-29 17:00:00,2022-09-29 18:00:00,38.25,100.5,3.7,11.5,9.18,26.1,3.35,1.35,57.32,1.02,6.33,,10.45,0.53,191.28,55.07,983.28,,30.7,0.0
2022-09-29 18:00:00,2022-09-29 19:00:00,38.75,117.75,3.77,14.07,10.55,20.62,3.45,1.43,49.72,1.32,6.47,,13.45,0.3,193.23,7.45,983.4,,29.43,0.0
2022-09-29 19:00:00,2022-09-29 20:00:00,50.75,148.5,2.92,26.23,16.3,20.85,4.08,1.77,32.48,2.75,12.6,,10.15,0.3,186.68,6.2,984.05,,28.57,0.0
2022-09-29 20:00:00,2022-09-29 21:00:00,65.0,184.0,4.22,38.27,23.88,19.9,4.35,2.15,17.45,2.0,18.62,,10.2,0.3,191.38,6.15,984.6,,28.13,0.0
2022-09-29 21:00:00,2022-09-29 22:00:00,80.5,200.25,3.33,23.73,15.35,21.6,5.63,2.0,25.27,2.02,41.7,,6.95,0.3,211.25,6.22,985.0,,28.43,0.0
2022-09-29 22:00:00,2022-09-29 23:00:00,96.25,201.5,3.32,23.2,15.02,25.88,4.45,1.95,20.1,4.0,43.67,,6.1,0.3,198.28,6.5,985.02,,27.58,0.0
2022-09-29 23:00:00,2022-09-30 00:00:00,85.25,186.25,8.57,36.42,26.32,29.15,2.73,2.07,6.43,3.08,29.57,,6.15,0.3,195.07,6.35,985.0,,26.62,0.0
2022-09-30 00:00:00,2022-09-30 01:00:00,87.0,247.25,13.93,36.17,30.6,32.95,1.43,2.1,4.4,2.68,22.52,,6.15,0.3,194.0,6.33,985.05,,26.28,0.0
2022-09-30 01:00:00,2022-09-30 02:00:00,88.25,259.5,41.77,36.08,53.33,28.62,2.17,1.75,11.9,2.7,15.05,,11.73,0.28,82.35,6.28,985.38,,26.38,0.0
2022-09-30 02:00:00,2022-09-30 03:00:00,80.75,253.5,83.4,34.2,86.0,27.5,4.6,1.9,6.25,3.2,15.15,,9.15,0.3,41.05,6.2,985.4,,26.3,0.0
2022-09-30 03:00:00,2022-09-30 04:00:00,76.5,243.5,100.5,35.0,100.57,18.5,5.5,2.0,5.65,2.4,14.53,,9.25,0.3,41.1,6.23,985.35,,26.27,0.0
2022-09-30 04:00:00,2022-09-30 05:00:00,83.25,320.75,103.68,27.65,99.2,19.2,4.4,1.98,5.45,2.4,15.03,,9.25,0.3,41.12,6.28,985.42,,26.15,0.0
2022-09-30 05:00:00,2022-09-30 06:00:00,82.75,266.75,105.2,33.85,103.8,18.73,3.0,2.08,7.02,4.2,26.95,,6.9,0.3,40.9,6.3,985.75,,26.25,0.0
2022-09-30 06:00:00,2022-09-30 07:00:00,92.75,265.25,109.55,45.8,113.75,21.62,3.98,2.2,8.95,5.03,33.17,,6.22,0.22,91.52,18.62,986.25,,26.33,0.0
2022-09-30 07:00:00,2022-09-30 08:00:00,119.5,371.0,96.97,88.0,125.83,21.2,4.7,2.4,8.65,6.08,37.8,,6.22,0.22,250.7,110.42,986.7,,27.25,0.0
2022-09-30 08:00:00,2022-09-30 09:00:00,145.75,366.75,41.58,53.2,62.02,24.17,5.28,2.0,10.3,4.53,38.25,,5.88,0.25,192.12,245.73,986.92,,29.27,0.0
2022-09-30 09:00:00,2022-09-30 10:00:00,105.0,260.0,10.0,28.55,23.25,26.85,9.45,1.47,32.75,3.27,27.3,,8.02,0.27,162.62,410.02,987.23,,31.0,0.0
2022-09-30 10:00:00,2022-09-30 11:00:00,84.25,215.5,4.75,22.15,15.67,20.33,16.45,1.35,49.92,1.65,13.45,,8.57,0.2,157.27,539.6,987.05,,32.48,0.0
2022-09-30 11:00:00,2022-09-30 12:00:00,,,,,,,,,,,,,,,,,,,,
2022-09-30 12:00:00,2022-09-30 13:00:00,,,,,,,,,,,,,,,,,,,,
2022-09-30 13:00:00,2022-09-30 14:00:00,,,,,,,,,,,,,,,,,,,,
2022-09-30 14:00:00,2022-09-30 15:00:00,,,,,,,,,,,,,,,,,,,,
2022-09-30 15:00:00,2022-09-30 16:00:00,,,,,,,,,,,,,,,,,,,,
2022-09-30 16:00:00,2022-09-30 17:00:00,51.5,123.25,2.67,10.77,7.87,27.33,5.87,1.5,68.07,1.53,22.8,,6.27,0.82,191.65,163.77,983.53,,31.93,0.0
2022-09-30 17:00:00,2022-09-30 18:00:00,47.25,119.25,2.48,14.0,9.5,27.12,5.27,1.5,54.25,2.78,28.02,,8.62,0.25,165.05,53.55,983.58,,31.03,0.0
2022-09-30 18:00:00,2022-09-30 19:00:00,49.75,128.75,3.15,15.5,10.8,20.8,5.07,1.53,48.25,1.57,13.48,,12.4,0.3,182.12,7.2,983.65,,29.42,0.0
2022-09-30 19:00:00,2022-09-30 20:00:00,61.25,159.5,4.27,24.48,16.4,20.12,4.03,1.8,32.55,3.05,17.12,,9.43,0.3,182.65,6.2,984.1,,28.73,0.0
2022-09-30 20:00:00,2022-09-30 21:00:00,82.0,204.5,3.75,43.05,25.97,18.4,4.67,2.17,13.88,3.62,43.25,,9.65,0.3,183.05,6.2,984.53,,28.0,0.0
2022-09-30 21:00:00,2022-09-30 22:00:00,89.5,217.25,4.62,40.43,25.28,17.55,5.2,2.27,13.67,2.58,60.65,,7.68,0.3,180.88,6.17,984.7,,27.58,0.0
2022-09-30 22:00:00,2022-09-30 23:00:00,94.0,212.5,10.78,45.55,33.0,20.3,5.22,2.42,4.95,2.28,43.7,,6.0,0.3,178.97,6.35,984.78,,27.3,0.0
2022-09-30 23:00:00,2022-10-01 00:00:00,95.75,208.25,10.15,40.95,30.05,23.18,5.7,2.18,5.7,2.92,43.98,,5.88,0.3,193.4,6.25,984.65,,27.1,0.0
2022-10-01 00:00:00,2022-10-01 01:00:00,100.0,209.25,5.6,29.8,20.45,25.18,4.72,1.97,10.93,2.83,52.43,,5.75,0.3,193.53,6.28,984.62,,26.82,0.0
2022-10-01 01:00:00,2022-10-01 02:00:00,97.75,205.0,17.25,30.25,30.23,31.8,4.78,1.73,11.0,3.05,47.85,,8.18,0.3,193.55,6.17,984.67,,26.67,0.0
2022-10-01 02:00:00,2022-10-01 03:00:00,95.75,248.0,8.7,28.7,22.4,29.7,4.0,1.6,6.8,2.45,44.9,,9.05,0.3,193.55,6.15,984.38,,26.55,0.0
2022-10-01 03:00:00,2022-10-01 04:00:00,81.75,179.25,15.05,28.42,27.35,23.65,3.65,1.6,5.42,1.98,38.88,,8.45,0.3,193.6,6.23,984.17,,26.3,0.0
2022-10-01 04:00:00,2022-10-01 05:00:00,79.25,192.25,27.12,31.7,39.1,20.58,4.15,1.65,4.9,1.95,26.73,,8.48,0.3,193.6,6.23,984.38,,26.38,0.0
2022-10-01 05:00:00,2022-10-01 06:00:00,83.5,220.0,37.25,34.58,48.62,22.65,4.43,1.8,8.2,2.05,20.5,,7.33,0.3,193.58,6.23,984.85,,26.38,0.0
2022-10-01 06:00:00,2022-10-01 07:00:00,91.25,199.0,47.3,35.42,56.35,19.25,3.15,1.9,9.1,2.4,25.62,,5.9,0.28,128.3,20.58,985.4,,26.57,0.0
2022-10-01 07:00:00,2022-10-01 08:00:00,113.25,224.25,41.32,38.82,54.35,20.8,4.25,1.9,9.9,3.38,43.65,,5.93,0.25,199.27,107.47,986.03,,27.48,0.0
2022-10-01 08:00:00,2022-10-01 09:00:00,123.5,247.0,21.73,44.55,41.43,24.73,6.57,1.88,10.88,3.02,39.92,,5.65,0.23,209.57,245.32,986.42,,29.3,0.0
2022-10-01 09:00:00,2022-10-01 10:00:00,119.25,242.75,5.88,27.9,19.6,28.83,8.57,1.65,32.33,2.77,24.7,,6.58,0.25,173.48,378.85,986.57,,30.93,0.0
2022-10-01 10:00:00,2022-10-01 11:00:00,96.25,212.75,2.85,16.68,11.2,22.25,7.35,1.48,56.4,2.25,15.93,,8.78,0.28,188.5,542.4,986.4,,32.1,0.0
2022-10-01 11:00:00,2022-10-01 12:00:00,76.75,184.5,3.05,13.8,9.8,21.85,7.73,1.37,72.03,1.65,9.67,,8.45,0.4,169.85,630.42,985.98,,33.5,0.0
2022-10-01 12:00:00,2022-10-01 13:00:00,66.75,167.25,3.57,12.02,9.35,20.48,9.65,1.27,75.45,1.32,10.45,,8.98,0.6,181.78,633.25,985.0,,33.75,0.0
2022-10-01 13:00:00,2022-10-01 14:00:00,53.75,137.75,3.17,9.85,7.83,19.52,9.6,1.38,73.97,1.12,8.92,,8.07,0.65,182.88,568.0,984.2,,34.05,0.0
2022-10-01 14:00:00,2022-10-01 15:00:00,43.0,106.75,3.02,8.4,6.93,21.32,7.15,1.32,75.78,0.82,4.03,,5.8,0.93,169.32,505.75,983.35,,34.1,0.0
2022-10-01 15:00:00,2022-10-01 16:00:00,41.5,100.25,3.38,10.38,8.3,24.62,6.1,1.4,75.78,0.82,4.78,,5.8,0.65,173.2,354.9,982.75,,33.8,0.0
2022-10-01 16:00:00,2022-10-01 17:00:00,44.75,113.0,3.67,11.9,9.32,23.83,5.6,1.4,73.4,0.9,10.0,,6.22,0.3,178.4,189.18,982.48,,32.8,0.0
2022-10-01 17:00:00,2022-10-01 18:00:00,40.75,122.5,2.68,12.03,8.6,23.63,5.3,1.4,63.35,1.18,15.8,,8.0,0.22,160.12,54.17,982.6,,31.4,0.0
2022-10-01 18:00:00,2022-10-01 19:00:00,41.75,128.75,2.95,15.85,10.82,20.53,3.9,1.43,51.95,1.42,15.8,,15.57,0.3,276.38,7.13,982.77,,29.52,0.0
2022-10-01 19:00:00,2022-10-01 20:00:00,52.75,155.0,3.1,29.95,18.43,22.6,5.25,1.77,37.0,3.17,22.05,,8.88,0.3,276.18,6.2,983.13,,28.68,0.0
2022-10-01 20:00:00,2022-10-01 21:00:00,69.75,188.25,5.2,46.47,28.98,24.77,3.7,2.2,9.18,4.7,27.6,,9.3,0.3,276.12,6.17,983.48,,27.48,0.0
2022-10-01 21:00:00,2022-10-01 22:00:00,73.0,186.25,20.65,48.62,42.7,23.68,3.5,2.65,7.22,4.4,40.58,,7.98,0.3,276.1,6.17,983.78,,27.0,0.0
2022-10-01 22:00:00,2022-10-01 23:00:00,88.5,242.0,47.22,42.23,61.03,23.62,3.2,3.05,4.78,4.1,51.5,,6.0,0.3,276.18,6.32,983.92,,26.58,0.0
2022-10-01 23:00:00,2022-10-02 00:00:00,96.75,328.75,45.77,43.55,60.5,27.55,2.4,3.0,4.55,4.7,49.58,,5.8,0.3,276.25,6.38,983.98,,26.4,0.0
2022-10-02 00:00:00,2022-10-02 01:00:00,88.75,236.75,33.15,36.85,46.67,29.53,1.35,2.5,4.47,4.1,50.02,,5.8,0.3,276.3,6.4,983.8,,26.4,0.0
2022-10-02 01:00:00,2022-10-02 02:00:00,84.5,178.0,15.65,39.5,33.78,35.38,0.75,1.85,13.0,4.12,52.0,,7.58,0.3,276.35,6.38,983.62,,26.25,0.0
2022-10-02 02:00:00,2022-10-02 03:00:00,84.25,187.25,42.6,42.8,57.5,29.6,0.7,1.9,8.05,4.67,43.38,,9.93,0.3,276.15,6.2,983.73,,26.17,0.0
2022-10-02 03:00:00,2022-10-02 04:00:00,89.75,237.0,75.78,39.85,83.0,21.73,3.05,2.02,6.12,4.25,40.5,,7.8,0.3,276.15,6.23,983.8,,26.18,0.0
2022-10-02 04:00:00,2022-10-02 05:00:00,92.5,274.75,76.85,44.1,86.07,23.8,3.15,2.05,4.47,4.38,38.25,,7.83,0.3,276.22,6.25,984.18,,26.22,0.0
2022-10-02 05:00:00,2022-10-02 06:00:00,86.25,261.75,52.97,42.02,65.47,22.8,2.8,1.82,5.47,4.47,43.3,,7.4,0.3,276.32,6.23,984.67,,25.97,0.0
2022-10-02 06:00:00,2022-10-02 07:00:00,98.75,263.0,44.63,57.72,66.92,26.38,3.12,2.0,8.93,3.98,38.0,,5.88,0.2,192.88,26.02,985.15,,25.93,0.0
2022-10-02 07:00:00,2022-10-02 08:00:00,128.75,353.0,39.05,77.12,72.8,29.55,4.05,2.15,9.6,3.7,33.95,,5.77,0.25,247.43,140.4,985.8,,27.65,0.0
2022-10-02 08:00:00,2022-10-02 09:00:00,132.75,342.5,22.27,46.83,43.03,29.73,6.3,1.9,20.12,3.73,32.68,,5.5,0.25,164.32,284.4,986.38,,30.1,0.0
2022-10-02 09:00:00,2022-10-02 10:00:00,104.0,265.5,4.2,29.27,19.05,31.02,7.68,1.6,50.85,2.8,23.2,,6.15,0.2,181.35,445.75,986.73,,31.72,0.0
2022-10-02 10:00:00,2022-10-02 11:00:00,77.75,200.25,4.08,17.0,12.32,24.5,7.25,1.35,66.97,2.1,12.4,,9.2,0.25,136.0,575.85,986.8,,33.1,0.0
2022-10-02 11:00:00,2022-10-02 12:00:00,58.25,163.0,4.15,11.73,9.62,22.77,6.57,1.23,71.85,1.38,7.38,,9.25,0.38,153.35,647.4,986.38,,34.17,0.0
2022-10-02 12:00:00,2022-10-02 13:00:00,46.75,134.0,3.0,9.68,7.62,20.95,7.67,1.13,71.05,1.03,4.15,,9.15,1.05,179.4,663.97,985.58,,34.38,0.0
2022-10-02 13:00:00,2022-10-02 14:00:00,44.75,118.75,2.48,10.05,7.35,20.0,7.35,1.3,67.8,0.75,3.6,,8.2,1.65,190.4,606.0,984.83,,34.17,0.0
2022-10-02 14:00:00,2022-10-02 15:00:00,39.5,118.75,3.0,8.43,6.85,22.15,8.25,1.3,67.28,0.85,3.3,,5.92,1.93,193.15,494.22,983.92,,34.03,0.0
2022-10-02 15:00:00,2022-10-02 16:00:00,34.75,120.0,3.68,9.03,7.78,25.27,6.85,1.3,66.62,0.8,3.55,,5.73,1.23,190.53,348.25,983.33,,33.6,0.0
2022-10-02 16:00:00,2022-10-02 17:00:00,34.25,116.75,2.9,9.35,7.3,24.2,5.12,1.35,64.4,0.95,4.03,,6.05,1.0,187.4,178.73,983.05,,32.67,0.0
2022-10-02 17:00:00,2022-10-02 18:00:00,35.25,117.5,2.53,10.65,7.72,22.52,4.77,1.4,62.12,0.88,3.92,,7.02,0.67,161.15,50.15,983.1,,31.55,0.0
2022-10-02 18:00:00,2022-10-02 19:00:00,37.0,125.0,2.52,14.7,9.85,19.5,5.27,1.4,51.27,1.15,5.0,,12.47,0.3,185.1,7.02,983.25,,30.12,0.0
2022-10-02 19:00:00,2022-10-02 20:00:00,40.25,137.0,2.45,15.7,10.35,19.32,5.78,1.5,40.6,1.45,8.88,,9.38,0.3,182.27,6.17,983.9,,29.43,0.0
2022-10-02 20:00:00,2022-10-02 21:00:00,43.5,146.75,3.1,17.95,12.12,20.6,6.33,1.52,35.62,1.52,12.25,,8.35,0.28,178.28,6.15,984.47,,28.7,0.0
2022-10-02 21:00:00,2022-10-02 22:00:00,50.0,147.5,3.62,18.6,12.82,20.3,5.93,1.6,30.57,1.58,9.12,,7.95,0.3,172.72,6.15,984.62,,28.03,0.0
