From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2018-11-28 22:00:00,2018-11-28 23:00:00,349.0,731.5,151.2,80.15,165.53,68.05,26.57,4.23,8.72,15.47,144.65,,88.9,1.03,120.37,3.7,995.82,18.03,0.0
2018-11-28 23:00:00,2018-11-29 00:00:00,387.5,740.75,157.7,89.77,176.32,68.6,22.67,3.35,7.33,14.95,120.23,,90.6,0.65,160.77,3.52,995.78,17.75,0.0
2018-11-29 00:00:00,2018-11-29 01:00:00,397.75,512.0,230.53,78.55,229.78,71.27,23.23,3.82,8.2,14.35,220.53,,91.8,0.33,78.38,3.57,995.52,17.28,0.0
2018-11-29 01:00:00,2018-11-29 02:00:00,557.0,561.0,130.47,65.0,140.73,74.03,24.5,3.0,6.75,14.1,493.1,,94.63,0.82,102.77,3.6,995.52,16.5,0.0
2018-11-29 02:00:00,2018-11-29 03:00:00,374.0,590.5,174.97,69.43,179.13,69.8,21.63,3.0,6.9,13.65,469.22,,91.55,0.38,120.47,3.5,995.27,16.6,0.0
2018-11-29 03:00:00,2018-11-29 04:00:00,463.75,729.75,100.83,70.57,119.45,79.05,23.02,2.82,5.58,13.37,452.75,,95.25,0.45,47.58,3.65,995.22,15.98,0.0
2018-11-29 04:00:00,2018-11-29 05:00:00,568.75,792.75,80.2,64.28,99.53,78.75,22.97,2.27,4.93,13.1,434.55,,95.25,0.8,32.9,3.6,995.12,15.53,0.0
2018-11-29 05:00:00,2018-11-29 06:00:00,364.75,480.25,60.78,56.87,79.82,69.45,18.1,1.65,3.93,12.6,407.28,,95.25,0.83,31.6,3.62,995.4,15.1,0.0
2018-11-29 06:00:00,2018-11-29 07:00:00,258.25,345.25,61.17,55.55,79.48,68.9,15.3,1.6,3.57,11.95,373.68,,95.28,0.7,34.87,5.7,996.0,14.7,0.0
2018-11-29 07:00:00,2018-11-29 08:00:00,247.25,343.5,66.75,60.47,86.45,68.5,14.45,1.78,4.02,11.3,343.4,,94.4,0.68,46.88,44.95,996.8,15.23,0.0
2018-11-29 08:00:00,2018-11-29 09:00:00,230.5,348.75,48.53,63.27,73.15,69.65,12.08,1.82,4.82,10.48,307.95,,88.15,1.15,29.65,123.97,997.52,17.03,0.0
2018-11-29 09:00:00,2018-11-29 10:00:00,265.25,369.0,34.3,72.58,66.58,73.17,11.7,1.82,6.23,10.07,281.07,,75.1,0.95,40.3,209.9,998.15,20.53,0.0
2018-11-29 10:00:00,2018-11-29 11:00:00,290.5,409.5,23.88,68.0,55.57,76.48,9.5,1.7,10.45,9.62,258.9,,61.77,1.25,44.2,285.15,998.07,23.45,0.0
2018-11-29 11:00:00,2018-11-29 12:00:00,298.25,437.5,17.32,51.3,41.45,72.38,16.15,1.35,13.9,9.18,240.4,,46.68,1.25,71.57,314.8,997.45,26.58,0.0
2018-11-29 12:00:00,2018-11-29 13:00:00,243.5,387.5,11.15,31.73,25.95,65.65,17.52,1.05,28.05,8.6,227.3,,41.28,2.18,106.02,328.2,996.5,27.52,0.0
2018-11-29 13:00:00,2018-11-29 14:00:00,176.75,330.25,7.85,27.25,20.88,60.88,17.85,0.95,46.25,7.85,216.6,,39.43,2.32,108.15,290.8,995.4,27.65,0.0
2018-11-29 14:00:00,2018-11-29 15:00:00,147.75,289.75,5.85,26.78,19.03,52.45,17.78,0.78,57.43,7.1,202.05,,36.12,2.72,117.35,215.83,994.77,27.0,0.0
2018-11-29 15:00:00,2018-11-29 16:00:00,132.25,349.75,4.75,27.97,18.8,50.05,15.83,0.83,62.23,6.38,192.88,,39.1,2.05,116.02,109.13,994.48,26.12,0.0
2018-11-29 16:00:00,2018-11-29 17:00:00,127.75,385.75,4.25,39.2,24.3,48.38,13.3,0.9,53.05,5.85,191.22,,45.43,1.32,102.6,31.38,994.38,23.9,0.0
2018-11-29 17:00:00,2018-11-29 18:00:00,145.0,472.75,14.25,70.07,49.2,45.62,18.07,1.43,30.95,5.62,197.52,,53.35,1.15,89.85,4.52,994.5,21.55,0.0
2018-11-29 18:00:00,2018-11-29 19:00:00,194.75,602.0,95.12,110.05,136.1,50.4,17.35,3.05,6.25,5.95,208.33,,60.1,0.7,59.35,3.82,994.93,20.4,0.0
2018-11-29 19:00:00,2018-11-29 20:00:00,315.5,880.75,84.8,95.15,119.62,60.25,19.85,3.03,6.6,6.98,240.1,,68.57,0.87,67.32,3.85,995.43,19.33,0.0
2018-11-29 20:00:00,2018-11-29 21:00:00,386.5,872.5,92.1,92.6,124.07,57.8,22.03,3.03,7.33,7.92,278.97,,74.02,0.68,52.3,3.88,995.62,18.5,0.0
2018-11-29 21:00:00,2018-11-29 22:00:00,356.25,739.25,79.0,80.7,107.27,57.1,21.9,2.5,6.73,8.37,297.17,,78.7,0.7,58.15,3.85,995.83,17.62,0.0
2018-11-29 22:00:00,2018-11-29 23:00:00,316.25,564.75,118.88,71.73,134.83,54.27,15.23,2.2,6.53,8.4,300.8,,84.13,0.45,73.13,3.8,996.0,16.82,0.0
2018-11-29 23:00:00,2018-11-30 00:00:00,323.5,573.25,140.18,72.73,152.52,59.35,22.75,2.4,6.33,8.47,297.98,,87.55,0.58,38.48,3.85,995.9,16.35,0.0
2018-11-30 00:00:00,2018-11-30 01:00:00,314.0,596.0,72.55,68.25,95.33,60.0,20.4,1.97,6.13,8.5,285.8,,87.7,0.73,28.1,3.85,995.8,15.95,0.0
2018-11-30 01:00:00,2018-11-30 02:00:00,334.25,471.5,63.17,68.9,88.17,60.93,17.32,1.87,6.5,8.67,266.92,,89.82,0.73,30.18,3.73,995.55,15.35,0.0
2018-11-30 02:00:00,2018-11-30 03:00:00,337.0,457.0,50.0,56.3,70.83,55.93,14.78,1.5,6.27,9.17,251.65,,92.53,0.82,26.9,3.75,995.32,14.67,0.0
2018-11-30 03:00:00,2018-11-30 04:00:00,316.5,422.75,55.0,57.85,75.43,56.47,22.9,1.55,5.95,9.23,240.12,,94.67,0.85,26.2,3.75,995.1,14.1,0.0
2018-11-30 04:00:00,2018-11-30 05:00:00,301.0,392.5,53.0,54.22,72.18,52.97,17.87,1.5,6.0,9.15,229.67,,95.22,0.73,34.92,3.7,995.15,13.65,0.0
2018-11-30 05:00:00,2018-11-30 06:00:00,251.5,344.0,75.9,52.87,90.1,50.63,20.25,1.55,6.15,8.75,221.3,,95.28,0.68,30.25,3.7,995.52,13.38,0.0
2018-11-30 06:00:00,2018-11-30 07:00:00,258.25,361.5,57.77,47.13,72.05,52.52,19.63,1.5,5.77,8.47,215.0,,95.22,0.75,29.9,5.85,995.82,12.85,0.0
2018-11-30 07:00:00,2018-11-30 08:00:00,251.0,370.5,42.88,49.85,61.48,53.45,17.15,1.55,5.65,8.1,205.3,,93.72,0.85,35.17,47.75,996.6,13.6,0.0
2018-11-30 08:00:00,2018-11-30 09:00:00,242.75,357.25,32.15,50.25,52.95,55.43,14.88,1.53,6.97,7.58,190.92,,81.95,0.95,48.0,140.43,997.27,16.3,0.0
2018-11-30 09:00:00,2018-11-30 10:00:00,267.25,389.75,20.6,52.23,44.58,57.68,13.98,1.45,10.3,7.28,179.15,,68.15,1.18,39.8,242.0,997.62,20.42,0.0
2018-11-30 10:00:00,2018-11-30 11:00:00,263.25,401.25,14.93,46.43,37.1,58.5,14.23,1.4,13.88,7.12,172.28,,49.35,1.05,63.7,325.1,997.53,24.45,0.0
2018-11-30 11:00:00,2018-11-30 12:00:00,233.25,399.25,9.65,35.15,26.52,55.07,17.47,1.1,25.0,6.88,168.1,,40.48,1.97,110.12,361.78,996.62,26.47,0.0
2018-11-30 12:00:00,2018-11-30 13:00:00,198.5,394.0,6.98,29.05,21.12,50.07,18.97,0.95,36.78,6.65,164.2,,34.8,2.35,111.07,361.45,995.68,27.62,0.0
2018-11-30 13:00:00,2018-11-30 14:00:00,147.5,311.25,5.27,28.33,19.4,46.3,19.12,0.83,49.22,6.15,159.05,,32.7,2.55,112.32,315.62,994.7,27.97,0.0
2018-11-30 14:00:00,2018-11-30 15:00:00,125.0,279.75,4.1,29.55,19.08,42.4,19.1,0.8,56.95,5.73,153.6,,31.58,2.35,116.73,227.12,993.88,27.55,0.0
2018-11-30 15:00:00,2018-11-30 16:00:00,111.0,304.75,3.1,31.35,19.22,41.17,18.78,0.9,55.93,5.33,150.33,,34.07,2.1,115.95,108.43,993.7,26.2,0.0
2018-11-30 16:00:00,2018-11-30 17:00:00,122.0,387.0,3.6,47.97,28.42,40.98,17.87,1.0,39.1,4.9,149.48,,42.1,1.3,107.05,30.13,993.65,23.68,0.0
2018-11-30 17:00:00,2018-11-30 18:00:00,133.0,418.0,13.37,78.97,52.92,40.1,16.2,1.43,21.25,4.85,161.85,,49.02,1.28,86.93,4.8,993.75,21.65,0.0
2018-11-30 18:00:00,2018-11-30 19:00:00,187.75,518.0,65.62,101.85,107.5,47.47,17.12,3.07,6.8,5.25,178.75,,55.05,1.0,74.33,3.85,994.32,20.37,0.0
2018-11-30 19:00:00,2018-11-30 20:00:00,319.75,902.75,105.25,96.7,137.6,46.73,20.08,3.6,7.1,6.5,217.78,,62.3,0.8,87.6,3.88,994.85,19.22,0.0
2018-11-30 20:00:00,2018-11-30 21:00:00,340.0,836.25,71.68,85.4,103.83,54.38,21.32,3.25,7.95,7.48,257.73,,64.48,1.37,102.35,3.8,994.98,18.45,0.0
2018-11-30 21:00:00,2018-11-30 22:00:00,370.75,730.75,37.12,74.52,69.8,58.07,20.9,2.58,7.85,8.3,301.78,,66.43,1.32,105.65,3.82,994.95,17.65,0.0
2018-11-30 22:00:00,2018-11-30 23:00:00,368.0,595.25,28.22,66.25,58.2,54.65,19.7,2.37,6.5,8.68,326.1,,70.2,1.53,110.33,3.8,994.85,17.05,0.0
2018-11-30 23:00:00,2018-12-01 00:00:00,306.5,475.75,22.17,62.32,51.27,53.22,16.2,2.02,6.63,8.75,322.88,,75.45,1.47,112.6,3.8,994.55,16.1,0.0
2018-12-01 00:00:00,2018-12-01 01:00:00,296.0,414.0,14.28,56.65,41.77,53.95,14.22,1.95,7.0,8.63,307.08,,76.98,1.3,98.5,3.82,994.05,15.63,0.0
2018-12-01 01:00:00,2018-12-01 02:00:00,326.75,433.25,33.63,61.0,59.97,49.4,16.07,1.8,6.85,8.58,288.1,,75.88,1.08,72.47,3.88,993.62,15.4,0.0
2018-12-01 02:00:00,2018-12-01 03:00:00,342.0,482.75,27.2,51.5,49.8,47.93,13.37,1.57,5.92,8.72,272.1,,83.27,1.03,103.2,3.8,993.35,14.3,0.0
2018-12-01 03:00:00,2018-12-01 04:00:00,346.5,502.25,87.13,55.85,100.62,50.42,18.6,1.7,5.82,8.77,261.75,,87.48,0.83,32.07,3.57,993.05,13.73,0.0
2018-12-01 04:00:00,2018-12-01 05:00:00,303.0,440.75,26.05,49.6,47.57,47.65,18.7,1.25,5.17,8.67,268.1,,92.28,1.25,34.9,3.75,993.0,13.05,0.0
2018-12-01 05:00:00,2018-12-01 06:00:00,227.0,326.25,25.22,44.1,44.03,44.82,21.05,,5.12,8.2,256.0,,94.6,,,3.72,993.1,12.6,0.0
2018-12-01 06:00:00,2018-12-01 07:00:00,181.0,264.25,23.27,41.42,40.95,42.97,19.68,,5.23,7.65,238.95,,95.25,,,5.95,993.65,12.1,0.0
2018-12-01 07:00:00,2018-12-01 08:00:00,163.5,244.25,26.15,44.85,45.15,44.38,17.4,,5.02,7.0,220.4,,91.12,,,52.87,994.35,13.1,0.0
2018-12-01 08:00:00,2018-12-01 09:00:00,181.5,274.75,20.35,46.35,41.25,46.5,16.67,,7.23,6.5,200.95,,76.5,,,152.5,994.9,16.35,0.0
2018-12-01 09:00:00,2018-12-01 10:00:00,208.25,322.75,16.6,47.73,38.87,49.1,17.53,,10.88,6.25,186.85,,56.03,,,250.35,995.07,20.75,0.0
2018-12-01 10:00:00,2018-12-01 11:00:00,218.75,362.75,12.98,49.48,37.0,50.68,17.0,,16.78,6.22,177.8,,42.65,,,338.1,994.5,24.9,0.0
2018-12-01 11:00:00,2018-12-01 12:00:00,212.0,362.25,8.67,32.48,24.37,45.15,20.7,,32.75,6.12,172.15,,34.42,,,367.78,993.5,26.8,0.0
2018-12-01 12:00:00,2018-12-01 13:00:00,151.0,364.5,5.5,26.1,18.35,40.7,22.5,,54.03,5.7,166.77,,29.77,,,369.05,992.45,27.9,0.0
2018-12-01 13:00:00,2018-12-01 14:00:00,133.0,389.5,3.77,24.0,15.83,36.15,24.95,,73.18,5.57,159.88,,26.18,,,331.03,991.55,28.03,0.0
2018-12-01 14:00:00,2018-12-01 15:00:00,86.0,278.0,3.4,25.07,16.1,32.2,26.93,,81.95,4.98,153.83,,24.55,,,247.2,990.82,27.4,0.0
2018-12-01 15:00:00,2018-12-01 16:00:00,74.5,249.5,1.83,25.1,14.87,32.23,24.8,0.65,83.87,4.25,144.28,,26.37,2.1,97.1,118.3,990.52,25.92,0.0
2018-12-01 16:00:00,2018-12-01 17:00:00,76.5,294.5,2.22,46.85,26.77,31.12,23.87,0.97,54.2,3.82,138.73,,32.1,1.17,84.1,30.15,990.43,23.68,0.0
2018-12-01 17:00:00,2018-12-01 18:00:00,110.5,470.0,35.75,98.35,81.55,34.43,25.12,1.72,5.6,3.93,141.6,,41.43,0.6,58.3,4.75,990.65,21.22,0.0
2018-12-01 18:00:00,2018-12-01 19:00:00,157.5,514.0,31.25,92.08,74.42,36.48,25.42,1.77,5.7,4.73,134.85,,46.88,0.48,69.35,3.8,991.23,19.62,0.0
2018-12-01 19:00:00,2018-12-01 20:00:00,185.0,500.0,60.75,78.02,91.0,36.82,26.12,2.4,5.55,5.1,155.35,,48.87,0.62,48.48,3.85,991.57,18.97,0.0
2018-12-01 20:00:00,2018-12-01 21:00:00,233.0,565.5,51.12,78.9,83.8,42.75,27.33,2.9,6.15,5.75,179.65,,52.62,0.38,34.72,3.6,991.8,18.08,0.0
2018-12-01 21:00:00,2018-12-01 22:00:00,257.0,518.0,85.35,67.35,105.62,41.2,27.95,2.87,6.05,6.8,213.33,,61.72,0.25,229.87,3.48,992.05,16.38,0.0
2018-12-01 22:00:00,2018-12-01 23:00:00,243.0,511.5,105.7,71.88,124.35,40.55,27.87,2.97,6.4,7.68,229.97,,56.72,0.15,292.53,3.45,992.15,17.0,0.0
2018-12-01 23:00:00,2018-12-02 00:00:00,249.5,564.5,148.48,67.88,157.38,41.18,22.45,2.77,6.47,8.58,242.67,,58.52,0.15,325.1,3.5,991.9,16.53,0.0
2018-12-02 00:00:00,2018-12-02 01:00:00,246.5,500.0,70.38,58.75,88.8,42.05,21.7,2.45,6.8,9.03,253.5,,61.72,0.2,208.45,3.43,991.38,16.12,0.0
2018-12-02 01:00:00,2018-12-02 02:00:00,229.0,377.0,77.57,54.63,92.27,41.17,23.33,2.13,6.2,9.15,267.55,,64.7,0.35,108.68,3.62,991.27,15.7,0.0
2018-12-02 02:00:00,2018-12-02 03:00:00,209.0,340.5,69.77,58.3,87.67,36.97,19.17,1.57,4.9,9.4,271.78,,66.58,0.62,44.57,3.7,991.2,14.62,0.0
2018-12-02 03:00:00,2018-12-02 04:00:00,192.5,313.5,58.1,61.88,80.3,38.75,20.55,1.42,4.85,9.28,261.15,,67.73,0.78,28.12,3.72,991.02,13.98,0.0
2018-12-02 04:00:00,2018-12-02 05:00:00,182.5,293.5,66.5,49.65,80.6,40.03,20.9,1.5,4.95,8.9,249.62,,78.0,0.75,109.97,3.73,991.1,12.98,0.0
2018-12-02 05:00:00,2018-12-02 06:00:00,187.0,314.0,63.62,50.6,79.0,43.85,21.93,1.6,5.12,8.63,246.0,,85.58,0.5,95.35,3.63,991.67,12.25,0.0
2018-12-02 06:00:00,2018-12-02 07:00:00,223.5,395.5,84.75,58.73,100.63,44.82,22.33,1.7,5.22,8.42,241.65,,79.02,0.25,252.15,5.35,992.05,13.0,0.0
2018-12-02 07:00:00,2018-12-02 08:00:00,247.5,430.0,64.15,59.28,83.85,46.35,20.68,1.77,5.75,8.25,235.2,,69.32,0.5,308.58,50.55,992.75,14.75,0.0
2018-12-02 08:00:00,2018-12-02 09:00:00,239.0,394.0,41.15,67.38,69.5,46.65,21.48,1.6,7.17,8.13,227.25,,50.15,0.65,104.15,145.82,993.53,18.7,0.0
2018-12-02 09:00:00,2018-12-02 10:00:00,214.0,370.5,23.72,56.95,49.68,44.23,21.58,1.27,12.2,7.85,229.17,,36.7,0.7,16.27,246.43,993.98,23.0,0.0
2018-12-02 10:00:00,2018-12-02 11:00:00,176.0,322.0,17.4,46.43,38.9,42.6,22.5,1.1,22.22,7.52,227.17,,28.42,0.85,184.4,325.4,993.88,26.18,0.0
2018-12-02 11:00:00,2018-12-02 12:00:00,153.0,288.5,13.3,43.92,34.3,41.55,24.65,1.03,42.42,7.05,220.1,,25.57,0.98,31.58,352.87,993.35,27.62,0.0
2018-12-02 12:00:00,2018-12-02 13:00:00,125.5,242.0,8.92,34.8,25.77,36.8,25.75,0.77,72.82,6.48,205.5,,21.18,1.0,52.73,342.75,992.25,28.38,0.0
2018-12-02 13:00:00,2018-12-02 14:00:00,96.5,204.0,5.85,33.67,22.7,33.45,28.05,0.75,95.95,5.85,189.43,,19.78,0.85,60.78,296.0,991.25,28.32,0.0
2018-12-02 14:00:00,2018-12-02 15:00:00,84.5,195.5,4.22,29.18,18.98,31.47,29.1,0.63,98.52,5.38,179.73,,19.48,1.35,109.98,228.78,990.67,27.55,0.0
2018-12-02 15:00:00,2018-12-02 16:00:00,63.0,199.0,3.78,26.35,17.1,27.77,25.77,0.53,81.85,4.75,175.4,,20.2,1.38,116.65,110.28,990.55,25.85,0.0
2018-12-02 16:00:00,2018-12-02 17:00:00,59.0,224.0,4.22,38.03,23.77,28.82,23.37,0.63,44.43,4.6,177.0,,31.9,0.3,92.12,29.47,990.4,22.58,0.0
2018-12-02 17:00:00,2018-12-02 18:00:00,89.0,336.0,7.02,55.45,35.25,31.1,22.33,0.88,14.48,4.25,186.35,,44.0,0.2,121.82,4.65,990.5,19.33,0.0
2018-12-02 18:00:00,2018-12-02 19:00:00,158.0,662.0,150.55,83.02,167.65,33.8,24.6,2.5,7.8,4.35,205.02,,47.45,0.35,48.88,3.85,990.95,18.33,0.0
2018-12-02 19:00:00,2018-12-02 20:00:00,235.5,915.5,107.5,73.65,126.67,36.65,26.17,2.8,6.97,4.7,226.0,,58.55,0.15,119.37,3.7,991.35,16.72,0.0
2018-12-02 20:00:00,2018-12-02 21:00:00,274.0,764.0,135.15,78.12,151.88,38.53,26.3,3.23,6.18,5.73,241.12,,55.85,0.3,72.65,3.77,991.7,16.77,0.0
2018-12-02 21:00:00,2018-12-02 22:00:00,340.5,705.5,128.33,62.0,137.67,45.02,28.18,4.38,9.18,6.9,247.75,,68.7,0.38,144.82,3.78,992.1,15.63,0.0
2018-12-02 22:00:00,2018-12-02 23:00:00,397.0,764.0,176.93,62.17,177.65,43.62,22.23,3.87,7.62,8.53,254.93,,70.7,0.35,59.17,3.82,992.35,15.0,0.0
2018-12-02 23:00:00,2018-12-03 00:00:00,442.0,822.0,216.7,60.7,209.08,45.73,25.55,3.73,9.23,9.95,267.62,,75.3,0.2,166.32,3.7,992.15,14.48,0.0
2018-12-03 00:00:00,2018-12-03 01:00:00,397.5,720.0,128.57,49.57,131.3,46.25,25.25,2.55,5.1,10.88,277.45,,79.17,0.1,164.45,3.65,991.95,13.92,0.0
2018-12-03 01:00:00,2018-12-03 02:00:00,271.5,455.0,138.23,54.0,141.0,45.37,22.93,2.4,5.15,10.95,271.67,,81.42,0.5,96.9,3.6,991.93,13.67,0.0
2018-12-03 02:00:00,2018-12-03 03:00:00,238.5,396.5,73.93,57.33,90.13,38.83,20.17,1.67,4.3,10.73,260.55,,72.57,0.58,24.67,3.5,991.93,13.55,0.0
2018-12-03 03:00:00,2018-12-03 04:00:00,223.5,337.0,75.8,59.87,93.73,40.97,22.43,1.58,4.22,10.12,245.65,,68.2,0.53,27.22,3.48,991.73,13.47,0.0
2018-12-03 04:00:00,2018-12-03 05:00:00,199.5,296.0,80.27,57.18,95.85,40.32,22.97,1.5,4.57,9.5,233.75,,73.0,0.58,49.82,3.7,991.73,12.98,0.0
2018-12-03 05:00:00,2018-12-03 06:00:00,199.5,295.0,74.68,53.72,89.25,43.57,21.8,1.55,4.57,8.9,224.45,,77.32,0.57,24.4,3.55,992.13,12.55,0.0
2018-12-03 06:00:00,2018-12-03 07:00:00,193.0,300.0,61.7,52.32,78.25,42.27,21.33,1.58,4.17,8.37,215.05,,82.12,0.85,31.45,5.43,992.8,12.35,0.0
2018-12-03 07:00:00,2018-12-03 08:00:00,193.0,302.0,66.0,56.52,83.98,43.75,21.48,1.7,4.17,8.03,202.48,,78.73,0.8,31.72,45.15,993.52,13.12,0.0
2018-12-03 08:00:00,2018-12-03 09:00:00,202.0,298.5,45.88,58.8,68.73,44.87,21.1,1.6,4.67,7.75,193.08,,63.98,1.18,29.05,134.83,994.28,15.67,0.0
2018-12-03 09:00:00,2018-12-03 10:00:00,212.0,321.0,32.43,58.98,57.78,48.18,20.67,1.55,6.45,7.45,184.02,,47.95,1.03,28.42,232.58,994.7,20.12,0.0
2018-12-03 10:00:00,2018-12-03 11:00:00,204.5,340.5,20.72,43.12,39.88,45.53,21.73,1.17,9.5,7.2,179.33,,35.15,1.03,48.12,323.93,994.95,24.1,0.0
2018-12-03 11:00:00,2018-12-03 12:00:00,165.5,329.5,15.7,36.1,31.98,45.27,23.9,0.95,15.47,6.9,173.22,,28.82,1.0,58.25,359.95,994.28,27.08,0.0
2018-12-03 12:00:00,2018-12-03 13:00:00,132.0,291.5,11.42,28.65,24.58,42.38,25.25,0.83,34.65,6.38,166.62,,24.75,1.15,96.35,338.45,993.35,28.22,0.0
2018-12-03 13:00:00,2018-12-03 14:00:00,109.0,270.5,5.25,26.62,18.45,41.18,25.85,0.75,52.58,5.08,151.42,,25.38,1.15,105.55,314.65,992.38,27.65,0.0
2018-12-03 14:00:00,2018-12-03 15:00:00,118.0,337.0,2.3,26.85,16.15,43.12,23.7,0.7,62.45,4.2,129.73,,26.9,1.27,107.0,217.65,991.62,27.12,0.0
2018-12-03 15:00:00,2018-12-03 16:00:00,116.5,359.5,1.93,25.58,15.2,41.3,21.15,0.72,59.3,3.88,126.45,,28.1,1.3,115.32,115.58,991.32,25.62,0.0
2018-12-03 16:00:00,2018-12-03 17:00:00,99.0,324.0,2.05,40.43,23.2,40.62,19.5,0.77,28.17,3.48,130.47,,36.7,0.6,118.02,29.68,991.32,22.68,0.0
2018-12-03 17:00:00,2018-12-03 18:00:00,120.5,613.0,44.43,86.67,82.17,39.55,21.85,1.43,13.25,3.75,141.1,,48.68,0.35,131.15,4.72,991.6,19.55,0.0
2018-12-03 18:00:00,2018-12-03 19:00:00,204.0,674.5,69.13,81.17,99.57,53.65,24.67,2.75,7.85,4.82,154.45,,56.02,0.35,71.45,3.83,992.28,18.15,0.0
2018-12-03 19:00:00,2018-12-03 20:00:00,370.0,736.0,167.03,81.7,179.17,58.82,31.48,4.63,8.95,6.4,202.1,,66.12,0.38,48.2,3.8,992.95,16.97,0.0
2018-12-03 20:00:00,2018-12-03 21:00:00,405.5,740.0,102.2,94.37,133.27,53.38,31.2,3.3,4.77,8.52,291.07,,58.2,0.58,33.87,3.93,993.58,17.3,0.0
2018-12-03 21:00:00,2018-12-03 22:00:00,302.0,640.5,94.88,76.27,117.35,57.7,29.9,3.18,5.95,9.2,315.2,,65.0,0.45,75.5,3.8,994.0,16.25,0.0
2018-12-03 22:00:00,2018-12-03 23:00:00,318.0,607.5,121.65,52.27,126.7,59.4,28.87,3.63,7.85,9.6,321.45,,82.2,0.15,186.05,3.62,994.3,14.28,0.0
2018-12-03 23:00:00,2018-12-04 00:00:00,372.5,635.0,112.68,71.25,129.42,62.75,18.0,3.02,6.05,10.22,338.12,,78.45,0.18,198.25,3.6,994.3,14.43,0.0
2018-12-04 00:00:00,2018-12-04 01:00:00,374.0,596.0,155.1,66.2,161.02,64.57,16.3,4.13,5.8,10.2,340.28,,83.3,0.15,157.72,3.45,994.2,13.7,0.0
2018-12-04 01:00:00,2018-12-04 02:00:00,492.0,,238.33,67.23,229.53,65.43,15.93,4.33,8.3,10.17,350.07,,87.65,0.28,207.83,3.5,994.25,13.27,0.0
2018-12-04 02:00:00,2018-12-04 03:00:00,434.5,536.0,166.33,67.27,171.03,53.97,15.33,2.63,4.7,10.15,362.45,,87.35,0.23,130.03,3.38,994.05,13.1,0.0
2018-12-04 03:00:00,2018-12-04 04:00:00,390.0,630.5,218.72,50.3,203.72,63.28,20.97,3.2,4.92,10.85,383.6,,90.75,0.53,89.9,3.6,994.1,12.65,0.0
2018-12-04 04:00:00,2018-12-04 05:00:00,694.0,725.0,232.15,55.38,218.48,73.3,21.33,3.23,4.35,11.03,390.35,,92.5,0.65,48.57,3.73,994.05,12.37,0.0
2018-12-04 05:00:00,2018-12-04 06:00:00,676.0,558.0,141.15,59.0,146.73,63.35,24.83,2.5,4.43,11.2,384.85,,91.9,0.5,27.93,3.35,994.38,12.28,0.0
2018-12-04 06:00:00,2018-12-04 07:00:00,378.0,570.5,132.85,55.85,138.35,65.53,24.45,2.15,4.13,11.05,362.93,,92.87,0.45,28.87,4.68,994.93,11.9,0.0
2018-12-04 07:00:00,2018-12-04 08:00:00,364.0,563.5,122.27,64.4,133.82,62.48,20.08,2.2,4.48,10.52,332.75,,86.83,0.6,29.53,42.35,995.83,13.0,0.0
2018-12-04 08:00:00,2018-12-04 09:00:00,315.0,499.0,69.17,70.53,93.92,60.35,19.4,2.0,4.75,9.85,293.95,,73.3,0.88,36.75,134.92,996.68,16.0,0.0
2018-12-04 09:00:00,2018-12-04 10:00:00,288.67,449.5,41.55,71.48,71.83,61.62,19.05,1.8,5.05,9.27,260.45,,54.4,0.95,37.45,214.38,997.22,19.95,0.0
2018-12-04 10:00:00,2018-12-04 11:00:00,284.0,434.0,26.47,64.27,55.75,61.4,19.23,1.6,7.82,8.53,235.95,,40.1,0.9,29.28,279.7,997.1,23.5,0.0
2018-12-04 11:00:00,2018-12-04 12:00:00,238.0,420.5,11.57,57.43,39.98,58.8,20.88,1.33,15.3,7.8,217.88,,33.43,0.98,27.95,328.75,996.3,25.65,0.0
2018-12-04 12:00:00,2018-12-04 13:00:00,196.5,402.5,5.22,36.62,23.75,52.05,21.28,0.9,22.25,6.75,188.88,,30.25,1.0,50.32,319.78,995.33,26.97,0.0
2018-12-04 13:00:00,2018-12-04 14:00:00,127.0,324.5,3.4,30.33,18.88,48.2,21.3,0.75,31.8,6.1,177.92,,28.3,0.92,69.8,311.08,994.2,27.4,0.0
2018-12-04 14:00:00,2018-12-04 15:00:00,94.5,255.0,2.73,27.0,16.6,45.25,21.97,0.72,43.4,5.38,169.98,,28.88,1.1,104.3,217.78,993.38,26.22,0.0
2018-12-04 15:00:00,2018-12-04 16:00:00,98.5,279.5,3.1,31.9,19.65,47.52,19.45,0.83,44.68,4.9,166.22,,34.0,1.12,109.7,103.67,992.98,24.65,0.0
2018-12-04 16:00:00,2018-12-04 17:00:00,107.5,345.0,3.22,47.68,27.9,44.2,19.2,0.97,32.5,4.52,166.12,,37.92,0.83,84.73,39.25,992.78,22.67,0.0
2018-12-04 17:00:00,2018-12-04 18:00:00,141.5,516.0,44.15,108.4,93.83,46.22,17.95,1.65,4.07,4.25,173.8,,46.55,0.38,51.83,4.7,992.85,20.55,0.0
