From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2018-10-25 02:00:00,2018-10-25 03:00:00,199.0,365.0,75.0,47.2,86.3,50.1,,2.0,7.1,3.3,21.0,,80.65,0.1,114.07,2.85,990.3,,19.1,0.0
2018-10-25 03:00:00,2018-10-25 04:00:00,221.0,355.0,127.45,56.72,133.95,55.68,10.55,2.25,8.0,3.23,20.78,,82.33,0.23,203.8,2.83,990.05,,18.78,0.0
2018-10-25 04:00:00,2018-10-25 05:00:00,226.0,371.0,151.67,54.6,152.95,55.85,13.92,2.35,14.02,3.38,21.18,,84.37,0.13,27.2,2.77,990.07,,18.67,0.0
2018-10-25 05:00:00,2018-10-25 06:00:00,246.0,384.0,114.83,50.15,120.27,56.15,12.97,2.2,65.92,3.4,20.35,,87.68,0.1,65.68,2.72,990.35,,18.08,0.0
2018-10-25 06:00:00,2018-10-25 07:00:00,237.0,368.0,179.47,56.18,197.47,60.87,15.38,3.3,93.07,3.75,21.15,,87.67,0.18,40.78,7.8,991.0,,18.43,0.0
2018-10-25 07:00:00,2018-10-25 08:00:00,298.0,536.0,85.03,56.5,99.5,61.9,13.57,2.85,14.78,4.52,21.0,,78.9,0.45,61.47,51.42,991.92,,20.2,0.0
2018-10-25 08:00:00,2018-10-25 09:00:00,246.0,484.0,63.55,69.1,88.53,69.5,17.43,2.75,9.5,4.2,20.6,,67.58,0.57,68.7,129.1,992.85,,22.35,0.0
2018-10-25 09:00:00,2018-10-25 10:00:00,269.0,497.0,41.25,68.67,70.18,82.48,48.77,2.5,61.7,4.2,19.83,,52.78,0.18,85.65,164.6,993.55,,25.88,0.0
2018-10-25 10:00:00,2018-10-25 11:00:00,,461.0,28.03,52.4,50.65,86.65,57.15,2.0,33.73,3.55,18.9,,44.15,0.3,158.73,181.38,993.72,,28.5,0.0
2018-10-25 11:00:00,2018-10-25 12:00:00,188.0,354.0,17.97,41.72,36.82,83.38,36.38,1.73,39.45,3.35,16.85,,36.58,0.35,92.05,319.58,993.33,,30.38,0.0
2018-10-25 12:00:00,2018-10-25 13:00:00,123.0,251.0,12.4,32.9,27.63,70.65,24.12,1.32,66.98,2.9,15.7,,29.85,0.28,120.0,332.52,992.73,,31.65,0.0
2018-10-25 13:00:00,2018-10-25 14:00:00,89.0,201.0,6.48,32.83,22.78,61.75,24.93,1.23,84.77,2.65,15.33,,30.43,0.4,150.12,192.17,991.88,,31.68,0.0
2018-10-25 14:00:00,2018-10-25 15:00:00,95.0,219.0,3.75,36.23,22.33,61.23,20.03,1.28,90.58,2.38,14.32,,32.35,0.43,87.68,73.35,991.25,,30.95,0.0
2018-10-25 15:00:00,2018-10-25 16:00:00,97.0,216.0,3.25,38.73,23.22,55.53,19.72,1.23,84.17,2.05,13.88,,33.62,0.2,69.0,65.25,990.85,,30.62,0.0
2018-10-25 16:00:00,2018-10-25 17:00:00,84.0,178.0,2.9,45.6,26.6,53.07,18.32,1.35,63.72,1.95,14.7,,38.62,0.3,145.52,44.1,990.8,,29.12,0.0
2018-10-25 17:00:00,2018-10-25 18:00:00,92.0,196.0,3.25,56.75,32.8,52.35,16.22,1.57,37.48,2.35,18.1,,47.23,0.1,96.67,8.68,991.15,,26.43,0.0
2018-10-25 18:00:00,2018-10-25 19:00:00,,249.0,6.22,80.05,47.73,57.4,12.88,2.4,12.15,2.77,19.78,,57.68,0.1,47.8,2.85,991.55,,23.9,0.0
2018-10-25 19:00:00,2018-10-25 20:00:00,174.0,399.0,31.95,92.8,75.27,60.75,11.95,3.88,9.03,3.47,19.97,,59.22,0.1,79.35,2.8,992.13,,23.0,0.0
2018-10-25 20:00:00,2018-10-25 21:00:00,359.0,628.0,47.1,85.65,83.95,60.93,14.1,4.0,7.82,3.65,21.08,,64.25,0.17,63.52,2.98,992.77,,22.4,0.0
2018-10-25 21:00:00,2018-10-25 22:00:00,300.0,565.0,54.08,81.75,87.55,58.47,10.75,4.0,8.15,4.23,22.18,,67.55,0.15,48.05,2.8,993.0,,21.9,0.0
2018-10-25 22:00:00,2018-10-25 23:00:00,278.0,515.0,69.15,70.22,93.73,58.23,9.02,3.88,6.88,4.27,23.47,,74.33,0.18,30.47,2.55,993.1,,21.38,0.0
2018-10-25 23:00:00,2018-10-26 00:00:00,293.0,530.0,69.52,66.7,92.15,69.43,8.15,3.23,6.17,4.02,24.1,,76.8,0.25,42.1,2.78,993.22,,20.75,0.0
2018-10-26 00:00:00,2018-10-26 01:00:00,428.0,682.0,68.95,59.32,87.7,80.97,7.5,2.5,6.1,4.45,25.05,,80.43,0.1,35.1,2.65,993.15,,19.78,0.0
2018-10-26 01:00:00,2018-10-26 02:00:00,505.0,732.0,131.32,58.45,138.32,74.05,9.03,2.6,7.7,4.42,23.7,,82.18,0.15,43.03,2.77,992.95,,19.38,0.0
2018-10-26 02:00:00,2018-10-26 03:00:00,379.0,563.0,76.2,51.2,89.5,72.9,,2.2,6.18,4.27,22.45,,82.62,0.15,51.25,2.78,992.95,,19.12,0.0
2018-10-26 03:00:00,2018-10-26 04:00:00,421.0,586.0,93.58,47.58,101.53,85.3,7.9,2.25,6.02,4.48,21.6,,85.05,0.1,71.88,2.67,992.93,,18.53,0.0
2018-10-26 04:00:00,2018-10-26 05:00:00,574.0,709.0,123.35,53.13,129.02,74.42,8.42,2.32,6.38,4.55,22.35,,86.9,0.13,48.9,2.78,993.12,,18.33,0.0
2018-10-26 05:00:00,2018-10-26 06:00:00,378.0,566.0,92.3,52.58,103.25,63.52,7.55,2.4,7.17,3.98,21.5,,84.35,0.1,179.15,2.7,993.35,,18.23,0.0
2018-10-26 06:00:00,2018-10-26 07:00:00,355.0,461.0,123.02,53.85,129.13,65.75,8.65,3.25,8.48,4.45,20.4,,82.43,0.33,48.7,6.8,994.35,,18.97,0.0
2018-10-26 07:00:00,2018-10-26 08:00:00,385.0,604.0,108.8,57.35,118.95,66.88,9.35,3.12,7.52,4.48,21.38,,79.4,0.18,133.9,44.15,994.98,,19.62,0.0
2018-10-26 08:00:00,2018-10-26 09:00:00,374.0,555.0,70.55,75.07,97.4,77.35,14.7,3.35,8.6,4.48,20.93,,64.22,0.48,49.38,119.25,995.53,,23.12,0.0
2018-10-26 09:00:00,2018-10-26 10:00:00,406.0,650.0,48.2,65.3,74.25,87.6,27.83,2.98,13.05,4.67,20.95,,54.12,0.48,53.42,164.25,996.07,,25.72,0.0
2018-10-26 10:00:00,2018-10-26 11:00:00,372.0,574.0,36.92,64.07,64.23,94.6,41.02,2.55,28.53,4.52,21.48,,43.9,0.38,58.17,185.85,996.03,,28.65,0.0
2018-10-26 11:00:00,2018-10-26 12:00:00,288.0,461.0,26.6,43.45,44.83,92.23,30.12,1.97,40.03,4.22,20.88,,37.48,0.28,53.0,248.35,995.32,,30.03,0.0
2018-10-26 12:00:00,2018-10-26 13:00:00,167.0,301.0,18.88,41.98,37.72,83.67,24.53,1.6,56.7,3.82,19.45,,34.82,0.38,56.97,291.8,994.42,,30.95,0.0
2018-10-26 13:00:00,2018-10-26 14:00:00,135.0,249.0,12.38,37.55,30.08,67.75,24.05,1.38,76.7,3.18,18.67,,30.97,0.33,63.5,200.23,993.6,,31.55,0.0
2018-10-26 14:00:00,2018-10-26 15:00:00,136.0,228.0,7.7,35.85,25.35,60.57,18.47,1.18,67.05,2.65,16.67,,33.4,0.23,121.27,104.7,992.85,,29.88,0.0
2018-10-26 15:00:00,2018-10-26 16:00:00,84.75,167.5,5.53,34.43,22.83,55.5,17.9,1.13,81.07,2.28,15.62,,33.6,0.13,125.9,79.45,992.3,,29.47,0.0
2018-10-26 16:00:00,2018-10-26 17:00:00,79.75,163.25,4.05,40.05,24.6,52.93,15.85,1.15,52.6,1.95,15.9,,40.82,0.1,127.75,48.02,992.0,,27.9,0.0
2018-10-26 17:00:00,2018-10-26 18:00:00,77.0,184.25,5.23,57.9,35.07,57.05,11.8,1.43,19.92,1.95,16.47,,52.05,0.1,236.72,9.47,992.02,,24.78,0.0
2018-10-26 18:00:00,2018-10-26 19:00:00,139.75,301.25,21.83,81.85,61.25,58.22,9.53,3.27,8.28,2.57,20.15,,59.38,0.1,231.12,2.73,992.35,,23.1,0.0
2018-10-26 19:00:00,2018-10-26 20:00:00,289.5,546.5,68.1,88.5,102.35,67.15,8.92,6.23,11.38,3.65,22.2,,64.97,0.1,101.9,2.8,993.18,,22.4,0.0
2018-10-26 20:00:00,2018-10-26 21:00:00,438.75,776.0,119.0,88.77,144.27,67.1,13.73,5.92,14.65,5.28,33.32,,69.85,0.1,98.72,2.75,993.73,,21.95,0.0
2018-10-26 21:00:00,2018-10-26 22:00:00,396.75,687.0,93.05,82.95,120.0,58.2,12.03,3.95,33.88,4.97,35.47,,68.75,0.1,53.93,2.73,993.88,,21.18,0.0
2018-10-26 22:00:00,2018-10-26 23:00:00,304.25,635.25,97.83,82.5,123.67,56.1,11.65,3.62,31.92,4.0,33.73,,73.03,0.1,91.55,2.75,993.78,,20.75,0.0
2018-10-26 23:00:00,2018-10-27 00:00:00,260.75,490.75,131.48,73.58,146.43,58.57,12.15,4.6,16.37,3.75,33.02,,76.85,0.1,102.2,2.75,993.83,,20.42,0.0
2018-10-27 00:00:00,2018-10-27 01:00:00,254.25,522.0,165.38,68.73,171.33,62.02,13.18,5.22,11.93,3.6,32.55,,78.67,0.15,94.45,2.7,993.55,,20.45,0.0
2018-10-27 01:00:00,2018-10-27 02:00:00,263.5,520.75,204.8,74.15,215.05,67.32,16.2,5.75,15.3,4.02,34.85,,83.08,0.1,65.5,2.88,993.45,,20.12,0.0
2018-10-27 02:00:00,2018-10-27 03:00:00,296.75,530.5,,70.8,266.6,66.0,,6.8,15.3,5.52,38.65,,85.6,0.13,76.35,2.9,993.5,,19.7,0.0
2018-10-27 03:00:00,2018-10-27 04:00:00,319.0,538.0,,65.92,300.47,69.38,17.73,7.18,15.02,7.45,42.5,,88.12,0.1,82.48,2.9,993.43,,19.45,0.0
2018-10-27 04:00:00,2018-10-27 05:00:00,333.25,568.75,,67.73,316.88,75.35,18.95,7.05,,7.17,44.12,,89.7,0.13,42.3,2.75,993.55,,19.08,0.0
2018-10-27 05:00:00,2018-10-27 06:00:00,387.0,701.25,,53.12,288.58,69.23,18.65,6.8,,6.53,43.1,,90.27,0.13,93.98,2.8,993.82,,18.92,0.0
2018-10-27 06:00:00,2018-10-27 07:00:00,413.75,697.25,,57.32,333.55,72.85,19.32,7.57,173.5,6.57,42.75,,91.77,0.13,47.78,6.45,994.38,,19.03,0.0
2018-10-27 07:00:00,2018-10-27 08:00:00,471.75,821.0,232.5,89.18,294.28,80.98,18.2,6.48,70.35,6.33,42.55,,80.57,0.1,30.15,41.0,995.1,,20.73,0.0
2018-10-27 08:00:00,2018-10-27 09:00:00,447.0,805.25,163.95,112.83,193.45,85.9,21.47,4.18,17.07,5.53,38.65,,58.05,0.23,22.17,109.95,995.7,,23.98,0.0
2018-10-27 09:00:00,2018-10-27 10:00:00,427.0,696.5,114.75,91.8,142.13,120.05,38.43,3.43,19.13,5.48,36.83,,49.12,0.3,49.73,145.45,996.18,,26.83,0.0
2018-10-27 10:00:00,2018-10-27 11:00:00,456.25,786.25,86.12,59.2,101.65,120.75,48.05,2.68,25.45,5.35,35.8,,42.38,0.55,47.07,184.82,996.1,,28.37,0.0
2018-10-27 11:00:00,2018-10-27 12:00:00,362.75,580.25,9.97,55.0,37.4,107.12,33.53,1.87,36.25,4.68,29.25,,39.03,0.3,87.6,275.1,995.5,,30.07,0.0
2018-10-27 12:00:00,2018-10-27 13:00:00,229.0,385.75,2.27,35.63,20.77,100.93,33.23,1.5,49.47,3.05,20.42,,36.95,0.4,60.0,273.9,994.62,,31.22,0.0
2018-10-27 13:00:00,2018-10-27 14:00:00,177.0,301.5,3.4,35.18,20.57,80.12,21.4,1.42,56.07,2.1,16.05,,37.07,0.55,60.67,173.45,993.62,,30.55,0.0
2018-10-27 14:00:00,2018-10-27 15:00:00,150.67,265.0,1.98,35.35,20.38,75.12,20.75,1.37,57.15,1.87,16.32,,39.53,0.4,79.83,92.6,992.87,,29.92,0.0
2018-10-27 15:00:00,2018-10-27 16:00:00,133.67,277.0,2.2,35.12,20.47,75.23,20.62,1.47,49.82,1.92,16.05,,42.48,0.3,60.0,66.12,992.4,,29.32,0.0
2018-10-27 16:00:00,2018-10-27 17:00:00,146.33,328.25,3.6,40.52,24.47,78.23,20.5,1.55,32.43,1.92,15.95,,51.18,0.1,121.77,45.18,992.15,,27.68,0.0
2018-10-27 17:00:00,2018-10-27 18:00:00,204.67,367.25,5.0,62.38,37.3,76.25,15.8,2.6,17.15,2.4,16.33,,62.38,0.1,259.45,8.4,992.17,,24.77,0.0
2018-10-27 18:00:00,2018-10-27 19:00:00,305.33,535.5,15.32,85.45,57.98,75.25,10.5,4.18,10.17,3.1,18.62,,68.3,0.1,193.15,2.78,992.55,,23.22,0.0
2018-10-27 19:00:00,2018-10-27 20:00:00,399.0,615.0,84.02,97.42,120.5,79.22,12.35,7.43,13.23,5.05,26.65,,75.38,0.13,184.62,2.8,993.23,,22.5,0.0
2018-10-27 20:00:00,2018-10-27 21:00:00,535.0,846.0,104.55,87.0,131.68,80.4,15.13,7.6,11.22,5.25,33.02,,79.13,0.1,125.2,2.65,993.62,,22.0,0.0
2018-10-27 21:00:00,2018-10-27 22:00:00,489.67,774.25,109.45,68.32,125.58,76.5,12.9,7.65,9.25,5.4,35.8,,84.53,0.1,153.57,2.62,993.8,,21.55,0.0
2018-10-27 22:00:00,2018-10-27 23:00:00,466.33,565.75,132.23,66.73,143.28,72.95,9.73,6.15,7.93,5.45,35.4,,82.87,0.1,60.0,2.78,994.03,,21.15,0.0
2018-10-27 23:00:00,2018-10-28 00:00:00,360.67,603.0,182.45,59.55,180.75,70.75,10.08,6.27,8.5,5.17,34.53,,86.55,0.1,69.8,2.7,994.05,,20.78,0.0
2018-10-28 00:00:00,2018-10-28 01:00:00,386.0,715.75,215.32,54.78,204.6,73.12,11.28,5.55,47.55,5.35,35.3,,89.88,0.1,95.9,2.8,993.98,,20.28,0.0
2018-10-28 01:00:00,2018-10-28 02:00:00,411.67,828.5,152.3,58.6,155.4,76.72,9.65,3.78,175.3,5.05,35.15,,88.17,0.1,106.12,2.85,993.85,,19.95,0.0
2018-10-28 02:00:00,2018-10-28 03:00:00,356.0,608.0,113.9,45.6,117.1,65.3,,3.0,111.0,4.45,31.7,,87.38,0.1,103.3,2.82,993.57,,19.77,0.0
2018-10-28 03:00:00,2018-10-28 04:00:00,358.67,609.0,129.8,49.75,132.3,70.88,9.23,3.07,46.25,4.52,30.75,,89.38,0.1,98.32,2.85,993.55,,19.42,0.0
2018-10-28 04:00:00,2018-10-28 05:00:00,365.0,599.5,91.8,52.57,102.77,73.43,7.52,2.88,15.38,4.73,29.88,,89.27,0.1,81.47,2.68,993.55,,19.1,0.0
2018-10-28 05:00:00,2018-10-28 06:00:00,341.0,484.5,132.25,46.88,132.9,78.4,8.17,3.1,21.25,4.92,29.15,,92.45,0.1,40.9,2.65,993.82,,18.85,0.0
2018-10-28 06:00:00,2018-10-28 07:00:00,365.67,515.5,113.45,51.22,119.67,85.3,6.45,3.65,10.65,4.95,29.05,,87.2,0.2,265.28,6.05,994.23,,19.53,0.0
2018-10-28 07:00:00,2018-10-28 08:00:00,413.0,588.25,72.6,77.5,100.42,88.43,5.35,2.95,8.67,4.53,28.05,,75.68,0.3,30.85,45.28,994.72,,21.12,0.0
2018-10-28 08:00:00,2018-10-28 09:00:00,377.33,600.5,60.23,66.33,84.4,93.68,9.13,2.73,8.25,4.1,25.3,,66.43,0.38,195.8,130.4,995.3,,23.43,0.0
2018-10-28 09:00:00,2018-10-28 10:00:00,357.0,536.0,46.37,61.88,70.75,111.7,30.1,2.8,11.12,3.85,24.1,,53.35,0.33,104.63,170.43,995.57,,26.9,0.0
2018-10-28 10:00:00,2018-10-28 11:00:00,338.33,549.25,32.38,50.77,53.43,106.6,44.95,2.25,13.5,3.93,23.57,,42.4,0.55,27.43,195.25,995.32,,28.95,0.0
2018-10-28 11:00:00,2018-10-28 12:00:00,246.0,540.0,22.55,42.82,41.18,103.33,36.93,2.03,19.3,3.62,22.97,,39.37,0.73,31.43,287.85,994.68,,30.18,0.0
2018-10-28 12:00:00,2018-10-28 13:00:00,187.0,356.0,15.6,34.53,31.1,90.4,24.1,1.7,28.32,3.85,21.8,,33.68,1.1,38.4,319.62,993.9,,31.0,0.0
2018-10-28 13:00:00,2018-10-28 14:00:00,108.67,240.5,10.38,34.13,26.62,74.75,18.25,1.42,38.45,2.95,21.12,,31.47,1.02,41.03,190.77,992.8,,31.18,0.0
2018-10-28 14:00:00,2018-10-28 15:00:00,95.33,220.0,6.52,33.8,23.3,68.35,14.67,1.35,47.3,2.55,19.35,,30.78,1.2,44.6,76.9,992.18,,30.82,0.0
2018-10-28 15:00:00,2018-10-28 16:00:00,96.33,210.0,3.98,34.57,21.6,65.95,15.65,1.42,48.83,2.4,18.95,,32.75,1.32,41.53,63.85,991.88,,30.4,0.0
2018-10-28 16:00:00,2018-10-28 17:00:00,122.0,258.25,4.2,41.67,25.53,63.1,15.42,1.6,41.95,2.32,18.52,,34.88,1.12,43.82,44.45,991.73,,29.47,0.0
2018-10-28 17:00:00,2018-10-28 18:00:00,139.0,319.0,5.88,56.5,34.85,63.12,11.25,1.9,13.28,2.75,19.73,,48.88,0.2,132.4,7.97,991.75,,25.65,0.0
2018-10-28 18:00:00,2018-10-28 19:00:00,167.0,383.5,21.07,66.55,52.57,61.42,9.45,2.75,7.72,2.38,21.2,,59.25,0.1,152.67,2.8,992.15,,23.15,0.0
2018-10-28 19:00:00,2018-10-28 20:00:00,219.33,487.0,39.82,65.73,67.5,63.45,9.87,3.55,9.25,2.62,21.77,,65.43,0.1,187.97,2.77,992.55,,22.38,0.0
2018-10-28 20:00:00,2018-10-28 21:00:00,298.67,611.5,47.07,65.48,73.15,68.57,10.73,4.28,8.95,3.1,29.1,,70.5,0.1,187.35,2.8,992.85,,21.83,0.0
2018-10-28 21:00:00,2018-10-28 22:00:00,323.33,545.75,50.83,66.8,76.85,62.2,10.2,3.25,7.42,3.0,26.12,,68.85,0.1,207.15,2.67,992.62,,21.25,0.0
2018-10-28 22:00:00,2018-10-28 23:00:00,266.67,471.75,81.17,63.12,99.88,65.2,9.65,4.55,9.35,3.2,27.4,,76.95,0.13,63.75,2.6,992.8,,20.95,0.0
2018-10-28 23:00:00,2018-10-29 00:00:00,306.67,557.0,123.6,60.15,132.63,65.97,9.6,5.1,12.12,4.2,30.27,,79.77,0.13,17.43,2.43,992.75,,20.6,0.0
2018-10-29 00:00:00,2018-10-29 01:00:00,319.0,543.25,137.93,54.5,141.58,66.5,11.05,4.88,10.42,3.72,35.62,,80.7,0.1,156.43,2.8,992.73,,20.28,0.0
2018-10-29 01:00:00,2018-10-29 02:00:00,312.67,513.25,153.48,48.88,160.1,66.5,11.65,4.7,11.9,3.82,36.52,,83.15,0.15,52.25,2.8,992.62,,20.0,0.0
2018-10-29 02:00:00,2018-10-29 03:00:00,304.0,500.5,72.4,48.9,85.0,,,2.9,8.85,3.75,33.77,,78.62,0.15,36.25,2.62,992.62,,20.15,0.0
2018-10-29 03:00:00,2018-10-29 04:00:00,302.0,436.75,65.85,52.88,81.8,60.85,8.3,2.73,7.33,3.3,29.68,,80.88,0.1,96.63,2.75,992.57,,19.42,0.0
2018-10-29 04:00:00,2018-10-29 05:00:00,310.33,429.25,62.33,51.07,78.0,64.85,8.72,2.8,7.35,3.75,27.62,,84.93,0.1,71.57,2.8,992.78,,19.13,0.0
2018-10-29 05:00:00,2018-10-29 06:00:00,336.0,457.25,72.55,50.6,86.08,,9.03,2.9,7.37,3.72,27.1,,84.85,0.13,126.5,2.62,993.1,,19.05,0.0
2018-10-29 06:00:00,2018-10-29 07:00:00,380.33,529.0,66.35,53.25,82.48,,7.6,,7.62,3.67,25.82,,83.38,0.13,48.47,5.65,993.75,,19.05,0.0
2018-10-29 07:00:00,2018-10-29 08:00:00,479.67,706.5,67.05,55.75,84.28,,7.33,,8.55,3.65,24.68,,79.62,0.1,131.88,37.15,994.43,,20.25,0.0
2018-10-29 08:00:00,2018-10-29 09:00:00,535.67,741.75,64.7,71.62,90.88,81.5,12.13,,9.48,4.45,24.53,,65.0,0.2,121.53,96.27,994.98,,23.62,0.0
2018-10-29 09:00:00,2018-10-29 10:00:00,584.33,927.0,45.55,80.88,80.03,81.5,21.0,3.9,11.6,4.35,24.35,,57.52,0.3,116.9,143.28,995.25,,26.07,0.0
2018-10-29 10:00:00,2018-10-29 11:00:00,530.67,878.0,31.08,77.0,66.28,87.05,32.5,3.45,12.17,4.12,24.95,,47.12,0.28,349.45,190.35,994.97,,28.53,0.0
2018-10-29 11:00:00,2018-10-29 12:00:00,392.33,644.25,17.83,49.18,40.67,,29.0,2.7,15.9,3.6,22.93,,41.15,0.43,92.6,266.25,994.35,,29.82,0.0
2018-10-29 12:00:00,2018-10-29 13:00:00,271.33,450.5,8.35,48.65,32.75,,29.25,2.07,30.23,3.33,21.55,,39.15,0.5,116.7,274.12,993.35,,30.53,0.0
2018-10-29 13:00:00,2018-10-29 14:00:00,218.33,402.25,4.47,42.62,26.3,77.85,23.97,1.82,40.12,3.2,20.88,,37.52,0.78,32.88,166.23,992.22,,30.6,0.0
2018-10-29 14:00:00,2018-10-29 15:00:00,193.33,371.5,2.87,36.98,22.0,71.73,17.63,1.65,46.33,2.77,19.67,,36.0,1.05,43.27,90.45,991.32,,30.47,0.0
2018-10-29 15:00:00,2018-10-29 16:00:00,162.67,310.5,3.25,37.8,22.8,66.27,14.98,1.58,48.38,2.75,18.65,,33.73,0.72,40.55,62.15,990.7,,30.43,0.0
2018-10-29 16:00:00,2018-10-29 17:00:00,136.33,295.5,2.7,41.15,24.07,65.58,14.5,1.78,38.02,2.73,18.72,,38.38,0.77,38.73,38.45,990.75,,29.33,0.0
2018-10-29 17:00:00,2018-10-29 18:00:00,161.0,354.0,3.97,57.6,33.87,67.0,14.08,2.4,16.93,3.3,19.78,,49.5,0.25,26.95,7.22,990.78,,26.53,0.0
2018-10-29 18:00:00,2018-10-29 19:00:00,,,7.0,74.25,45.25,69.8,13.25,3.65,10.62,4.7,31.32,,62.02,0.1,283.08,2.68,991.12,,24.05,0.0
2018-10-29 19:00:00,2018-10-29 20:00:00,,,31.8,88.85,73.2,69.48,13.2,5.23,10.68,5.93,36.88,,67.75,0.1,235.75,2.7,991.43,,23.12,0.0
2018-10-29 20:00:00,2018-10-29 21:00:00,411.0,841.0,75.43,74.88,101.35,70.73,13.5,6.0,9.42,6.17,39.75,,72.77,0.1,182.7,2.67,991.67,,22.65,0.0
2018-10-29 21:00:00,2018-10-29 22:00:00,392.0,780.5,72.0,62.65,92.02,69.98,10.42,5.35,8.15,5.82,40.9,,76.75,0.1,124.88,2.68,991.88,,22.3,0.0
2018-10-29 22:00:00,2018-10-29 23:00:00,371.67,636.5,79.5,60.3,96.9,74.95,9.38,4.95,13.5,5.52,40.6,,81.37,0.1,80.65,2.85,991.88,,21.4,0.0
2018-10-29 23:00:00,2018-10-30 00:00:00,402.67,732.0,76.82,60.55,94.93,75.05,7.68,4.4,29.7,5.3,40.7,,82.73,0.1,111.68,2.7,991.6,,20.9,0.0
2018-10-30 00:00:00,2018-10-30 01:00:00,393.67,677.75,85.88,50.62,97.0,71.65,6.17,3.93,19.93,4.95,38.55,,85.95,0.1,87.48,2.82,991.52,,20.68,0.0
2018-10-30 01:00:00,2018-10-30 02:00:00,396.67,657.5,111.15,51.07,117.75,76.25,6.95,3.93,29.2,4.95,38.12,,86.75,0.1,75.0,2.78,991.5,,20.42,0.0
2018-10-30 02:00:00,2018-10-30 03:00:00,400.33,607.5,98.3,37.9,100.3,65.9,,3.4,22.15,4.65,36.67,,87.35,0.1,82.42,2.9,991.43,,20.13,0.0
2018-10-30 03:00:00,2018-10-30 04:00:00,393.67,555.75,116.1,39.85,115.8,68.08,9.45,3.43,15.82,4.33,35.1,,89.4,0.1,88.73,2.88,991.25,,19.85,0.0
2018-10-30 04:00:00,2018-10-30 05:00:00,401.67,567.0,129.98,38.08,126.2,70.73,10.15,3.4,13.12,4.28,34.47,,90.5,0.1,80.95,2.82,991.48,,19.5,0.0
2018-10-30 05:00:00,2018-10-30 06:00:00,429.67,605.5,187.53,42.8,175.7,74.72,12.35,3.73,15.65,4.25,33.45,,92.32,0.1,86.22,2.67,991.82,,19.32,0.0
2018-10-30 06:00:00,2018-10-30 07:00:00,505.67,770.25,235.67,48.75,220.58,79.12,13.92,4.83,23.98,4.7,33.07,,93.25,0.1,54.4,5.37,992.53,,19.32,0.0
2018-10-30 07:00:00,2018-10-30 08:00:00,575.0,885.25,201.45,62.0,196.97,85.62,13.25,4.72,16.78,4.73,32.62,,83.5,0.1,187.48,35.45,993.53,,21.1,0.0
2018-10-30 08:00:00,2018-10-30 09:00:00,482.33,759.5,129.2,84.17,150.2,87.32,12.57,3.85,10.32,4.35,31.65,,66.5,0.3,92.9,105.98,994.18,,23.78,0.0
2018-10-30 09:00:00,2018-10-30 10:00:00,393.33,673.75,103.18,78.27,125.2,95.98,14.45,3.7,11.65,4.35,28.72,,58.33,0.18,81.8,138.42,994.75,,26.25,0.0
2018-10-30 10:00:00,2018-10-30 11:00:00,453.33,715.0,82.92,81.17,110.82,127.33,16.95,4.0,23.3,4.3,29.3,,57.83,0.23,88.1,175.9,994.6,,28.1,0.0
2018-10-30 11:00:00,2018-10-30 12:00:00,518.67,793.25,62.18,63.95,84.75,133.15,23.25,3.27,16.45,4.3,29.3,,46.15,0.5,34.62,252.08,993.82,,29.93,0.0
2018-10-30 12:00:00,2018-10-30 13:00:00,321.67,485.0,46.32,39.85,58.93,109.68,21.88,1.8,16.0,3.72,26.8,,33.97,0.35,71.45,307.93,993.0,,31.7,0.0
2018-10-30 13:00:00,2018-10-30 14:00:00,126.0,223.25,30.52,36.88,44.5,90.65,17.33,1.47,24.75,3.38,24.93,,29.12,0.45,47.65,186.43,992.12,,31.65,0.0
2018-10-30 14:00:00,2018-10-30 15:00:00,95.67,184.5,21.92,31.62,34.7,74.7,11.1,1.27,30.55,2.95,23.03,,30.03,0.43,57.95,87.02,991.5,,30.65,0.0
2018-10-30 15:00:00,2018-10-30 16:00:00,100.67,166.75,15.85,33.0,30.43,77.5,11.55,1.4,21.9,2.77,22.6,,38.02,0.27,87.18,62.8,991.12,,29.85,0.0
2018-10-30 16:00:00,2018-10-30 17:00:00,119.33,211.75,12.2,36.7,29.5,78.85,11.7,1.5,13.17,2.65,22.07,,48.5,0.13,83.57,34.93,991.1,,27.7,0.0
2018-10-30 17:00:00,2018-10-30 18:00:00,177.67,296.0,11.77,45.55,33.85,78.72,8.52,1.77,10.28,2.55,21.6,,59.27,,152.25,6.85,991.2,,24.95,0.0
2018-10-30 18:00:00,2018-10-30 19:00:00,265.33,441.0,18.3,58.95,46.35,77.23,6.02,3.5,8.33,2.8,22.88,,65.32,0.1,141.43,2.62,991.8,,23.45,0.0
2018-10-30 19:00:00,2018-10-30 20:00:00,301.0,494.5,22.15,55.97,47.8,80.7,6.27,3.98,8.15,3.47,24.22,,69.5,0.1,220.12,2.57,992.45,,22.8,0.0
