From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-26 19:00:00,2022-05-26 20:00:00,,,,,,,,,,,,,,,,,,,,0.0
2022-05-26 20:00:00,2022-05-26 21:00:00,,,,,,,,,,,,,,,,,,,,0.0
2022-05-26 21:00:00,2022-05-26 22:00:00,,,,,,,,,,,,,,,,,,,,0.0
2022-05-26 22:00:00,2022-05-26 23:00:00,,,,,,,,,,,,,,,,,,,,0.0
2022-05-26 23:00:00,2022-05-27 00:00:00,,,,,,,,,,,,,,,,,,,,0.0
2022-05-27 00:00:00,2022-05-27 01:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 01:00:00,2022-05-27 02:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 02:00:00,2022-05-27 03:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 03:00:00,2022-05-27 04:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 04:00:00,2022-05-27 05:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 05:00:00,2022-05-27 06:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 06:00:00,2022-05-27 07:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 07:00:00,2022-05-27 08:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 08:00:00,2022-05-27 09:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 09:00:00,2022-05-27 10:00:00,,,,,,,,,,,,,,,,,,,,
2022-05-27 10:00:00,2022-05-27 11:00:00,,,3.69,32.72,19.25,,7.72,0.62,40.68,7.01,32.5,1.9,1.99,32.76,,,846.4,4.78,,0.0
2022-05-27 11:00:00,2022-05-27 12:00:00,53.45,192.65,2.76,33.75,19.05,67.51,5.45,0.52,36.56,6.93,36.12,6.45,7.72,31.18,3.41,289.7,858.55,5.1,,0.0
2022-05-27 12:00:00,2022-05-27 13:00:00,61.27,257.25,3.27,30.2,17.6,60.39,8.71,0.34,39.78,5.86,39.22,5.96,7.86,30.46,3.2,297.36,846.6,5.5,,0.0
2022-05-27 13:00:00,2022-05-27 14:00:00,56.38,278.35,2.34,24.36,13.8,48.72,7.48,0.26,41.25,4.24,37.64,5.23,6.62,29.08,2.95,307.12,793.77,5.44,,0.0
2022-05-27 14:00:00,2022-05-27 15:00:00,58.72,274.23,1.41,24.49,13.08,48.98,5.94,0.23,42.46,2.88,28.64,4.59,6.27,30.27,2.39,254.12,531.0,4.62,,0.0
2022-05-27 15:00:00,2022-05-27 16:00:00,66.55,299.23,3.36,27.13,16.07,54.26,4.88,0.19,39.97,2.19,26.01,3.19,4.52,30.27,2.71,298.6,360.03,3.5,,0.0
2022-05-27 16:00:00,2022-05-27 17:00:00,83.45,313.38,0.1,24.05,8.97,48.11,7.95,0.37,44.09,1.58,24.15,1.04,1.58,31.46,0.75,242.14,53.0,3.0,,0.0
2022-05-27 17:00:00,2022-05-27 18:00:00,79.8,258.8,1.91,34.1,18.55,68.2,8.49,0.64,41.12,3.78,23.88,8.41,10.42,57.73,0.65,195.55,73.47,5.63,,0.05
2022-05-27 18:00:00,2022-05-27 19:00:00,75.88,179.38,1.8,40.23,21.66,80.45,7.53,0.52,41.87,3.69,29.71,7.1,9.43,55.24,2.69,154.53,43.12,5.58,,0.0
2022-05-27 19:00:00,2022-05-27 20:00:00,74.47,122.4,2.52,36.64,20.36,73.28,8.4,0.65,41.69,4.61,40.73,11.31,13.52,51.64,1.41,167.06,2.7,8.02,,0.0
2022-05-27 20:00:00,2022-05-27 21:00:00,71.62,115.45,3.02,36.05,20.45,72.09,9.21,0.61,39.87,4.62,40.08,14.1,15.83,47.72,1.6,166.31,,9.24,,0.0
2022-05-27 21:00:00,2022-05-27 22:00:00,65.05,80.2,2.61,41.16,22.8,82.32,0.94,0.54,39.85,3.52,30.36,9.9,13.18,43.53,2.06,141.55,,7.03,,0.0
2022-05-27 22:00:00,2022-05-27 23:00:00,58.73,76.47,2.31,41.57,22.77,83.14,0.09,0.4,37.93,2.36,10.79,2.21,4.46,44.47,1.41,122.23,,2.41,,0.0
2022-05-27 23:00:00,2022-05-28 00:00:00,60.03,85.4,3.93,41.48,24.02,82.96,0.34,0.4,39.88,2.51,21.94,0.58,1.86,48.65,0.77,90.21,,1.15,,0.0
2022-05-28 00:00:00,2022-05-28 01:00:00,60.98,89.65,3.91,41.1,23.8,82.2,8.94,0.47,35.16,2.98,6.52,0.36,1.17,53.83,0.86,88.03,,0.87,,0.0
2022-05-28 01:00:00,2022-05-28 02:00:00,60.85,86.12,3.0,43.55,24.36,87.1,13.07,0.47,37.55,4.61,5.34,0.43,1.28,53.2,0.98,95.57,,0.82,,0.0
2022-05-28 02:00:00,2022-05-28 03:00:00,67.53,93.0,3.67,40.85,23.5,81.72,16.85,0.53,37.17,5.15,12.36,1.11,2.48,52.61,1.6,122.06,,1.6,,0.0
2022-05-28 03:00:00,2022-05-28 04:00:00,66.88,94.2,2.19,38.23,20.93,76.45,16.36,0.52,42.13,5.79,30.42,3.72,6.09,57.45,2.53,141.91,,3.97,,0.0
2022-05-28 04:00:00,2022-05-28 05:00:00,66.42,87.22,1.71,34.28,18.48,68.56,8.66,0.62,37.45,6.86,33.25,4.75,7.22,61.93,2.29,151.1,,5.0,,0.0
2022-05-28 05:00:00,2022-05-28 06:00:00,69.3,79.9,1.48,35.04,18.69,70.07,8.14,0.81,38.41,8.74,33.64,5.04,6.68,64.43,2.15,153.1,13.75,5.34,,0.0
2022-05-28 06:00:00,2022-05-28 07:00:00,67.38,82.33,1.99,37.65,20.46,75.3,2.45,0.96,39.88,10.27,20.97,6.08,7.71,61.03,1.0,163.91,85.12,4.51,,0.0
2022-05-28 07:00:00,2022-05-28 08:00:00,72.4,97.97,2.2,40.65,22.2,81.3,1.68,0.71,38.98,10.2,20.61,4.99,6.77,60.53,0.72,184.84,222.23,4.01,,0.0
2022-05-28 08:00:00,2022-05-28 09:00:00,83.9,122.73,2.72,36.69,20.55,73.38,9.0,0.57,41.61,8.42,14.71,2.94,5.15,53.54,0.37,202.16,282.62,2.59,,0.0
2022-05-28 09:00:00,2022-05-28 10:00:00,86.7,151.4,2.06,37.54,20.45,75.08,9.21,0.5,40.36,5.18,11.31,1.48,3.44,45.16,1.71,269.47,353.0,1.56,,0.0
2022-05-28 10:00:00,2022-05-28 11:00:00,89.58,191.4,2.52,33.12,18.53,66.25,16.26,0.5,38.17,3.3,22.23,2.33,4.34,40.08,2.19,276.54,700.5,2.85,,0.0
2022-05-28 11:00:00,2022-05-28 12:00:00,93.47,258.1,2.4,27.68,15.59,55.37,17.57,0.41,39.79,4.05,33.39,3.59,5.54,37.3,1.96,269.8,759.75,4.18,,0.0
2022-05-28 12:00:00,2022-05-28 13:00:00,102.4,346.68,2.46,26.43,14.97,52.85,7.44,0.33,34.3,2.13,23.05,2.01,3.69,34.86,1.62,251.7,773.92,3.04,,0.0
2022-05-28 13:00:00,2022-05-28 14:00:00,110.85,391.18,2.24,27.89,15.56,55.77,6.77,0.32,40.6,1.99,21.63,1.78,3.35,31.08,1.13,206.44,739.78,2.63,,0.0
2022-05-28 14:00:00,2022-05-28 15:00:00,115.15,385.12,1.6,27.89,14.6,55.78,2.23,0.3,40.5,2.48,32.77,2.76,4.27,29.16,1.7,229.28,632.8,3.98,,0.0
2022-05-28 15:00:00,2022-05-28 16:00:00,113.07,291.97,2.77,32.67,18.49,65.34,0.19,0.29,39.42,1.71,21.89,1.61,2.91,27.83,1.92,228.66,443.55,2.95,,0.0
2022-05-28 16:00:00,2022-05-28 17:00:00,,,3.48,33.26,19.37,66.52,5.48,0.31,44.2,1.4,23.38,1.92,3.39,22.89,2.21,250.51,316.88,2.89,,0.0
2022-05-28 17:00:00,2022-05-28 18:00:00,,,2.02,35.21,19.22,70.42,6.15,0.33,40.95,1.37,19.03,3.09,4.33,18.76,1.88,246.92,132.15,4.52,,0.0
2022-05-28 18:00:00,2022-05-28 19:00:00,93.6,137.6,2.07,36.58,19.96,73.14,9.0,0.42,38.59,2.2,20.41,4.98,6.78,20.27,1.45,231.56,32.77,3.69,,0.0
2022-05-28 19:00:00,2022-05-28 20:00:00,92.55,194.75,2.94,32.46,18.51,64.93,14.68,0.53,38.52,4.15,21.97,6.21,8.16,24.17,2.64,270.85,0.2,3.62,,0.0
2022-05-28 20:00:00,2022-05-28 21:00:00,100.62,315.45,3.06,28.72,16.66,57.44,9.36,0.37,38.53,3.34,39.05,6.62,8.26,49.03,3.93,97.91,,5.23,,0.0
2022-05-28 21:00:00,2022-05-28 22:00:00,106.87,332.7,1.93,27.0,14.86,54.0,8.92,0.33,38.98,2.46,31.25,3.18,4.73,56.45,2.78,52.76,,4.0,,0.0
2022-05-28 22:00:00,2022-05-28 23:00:00,,,2.5,28.8,16.25,57.59,8.47,0.33,38.56,1.9,28.5,2.82,4.28,57.75,1.94,69.61,,3.92,,0.0
2022-05-28 23:00:00,2022-05-29 00:00:00,51.8,52.5,2.42,31.06,17.37,62.12,1.73,0.29,40.18,1.43,18.07,1.6,2.68,55.77,1.24,77.06,,2.85,,0.0
2022-05-29 00:00:00,2022-05-29 01:00:00,49.7,76.75,1.14,34.52,18.13,69.05,9.14,0.36,34.7,1.71,8.14,0.47,1.01,55.68,1.19,76.01,,1.04,,0.0
2022-05-29 01:00:00,2022-05-29 02:00:00,49.0,79.17,2.98,32.79,18.72,65.58,6.53,0.32,38.87,1.99,12.95,0.79,1.64,58.11,0.67,178.01,,1.64,,0.0
2022-05-29 02:00:00,2022-05-29 03:00:00,44.67,81.33,2.59,32.1,18.05,64.2,7.68,0.39,40.71,2.51,4.52,0.31,0.71,58.67,0.54,138.09,,0.59,,0.0
2022-05-29 03:00:00,2022-05-29 04:00:00,39.62,88.75,2.04,36.61,19.93,73.22,13.54,0.42,37.89,2.79,5.28,0.5,1.25,61.51,0.48,87.73,,1.18,,0.0
2022-05-29 04:00:00,2022-05-29 05:00:00,44.72,96.28,2.66,37.87,21.11,75.72,9.44,0.4,40.75,3.58,4.09,0.37,1.0,61.87,0.51,56.88,,0.66,,0.0
2022-05-29 05:00:00,2022-05-29 06:00:00,54.65,104.88,2.17,35.29,19.38,70.59,9.08,0.4,40.51,3.71,3.38,0.27,0.68,63.82,0.55,82.97,9.95,0.42,,0.0
2022-05-29 06:00:00,2022-05-29 07:00:00,62.8,118.12,2.87,35.06,19.82,70.11,9.81,0.52,36.76,5.24,4.25,0.33,1.15,64.01,0.64,77.87,89.22,0.59,,0.0
2022-05-29 07:00:00,2022-05-29 08:00:00,68.38,135.32,2.49,34.79,19.37,69.58,8.36,0.55,36.38,7.26,6.76,0.51,1.71,60.31,0.75,111.36,265.65,0.86,,0.0
2022-05-29 08:00:00,2022-05-29 09:00:00,72.85,162.08,4.04,34.62,20.52,69.23,7.34,0.48,39.11,6.1,13.27,1.03,2.58,53.57,0.82,178.5,443.62,1.54,,0.0
2022-05-29 09:00:00,2022-05-29 10:00:00,73.77,194.72,2.96,33.81,19.23,67.61,5.19,0.41,39.91,5.25,12.77,0.75,2.17,45.09,1.51,238.56,654.85,1.33,,0.0
2022-05-29 10:00:00,2022-05-29 11:00:00,71.58,229.12,3.59,32.85,19.25,65.71,5.32,0.34,40.99,3.5,19.77,1.21,2.84,38.91,1.99,261.26,806.92,2.18,,0.0
2022-05-29 11:00:00,2022-05-29 12:00:00,78.97,283.77,0.88,33.94,17.52,67.89,6.95,0.28,40.55,1.74,16.12,0.72,1.77,34.12,0.67,234.36,820.57,1.5,,0.0
2022-05-29 12:00:00,2022-05-29 13:00:00,83.85,333.05,2.26,29.31,16.28,58.62,9.72,0.29,41.32,0.77,7.31,0.25,0.6,31.26,0.98,276.24,787.0,0.39,,0.0
2022-05-29 13:00:00,2022-05-29 14:00:00,84.95,342.88,1.92,26.2,14.42,52.4,9.89,0.28,42.02,1.02,14.31,0.48,1.01,29.48,0.87,146.48,746.6,0.98,,0.0
2022-05-29 14:00:00,2022-05-29 15:00:00,87.6,351.67,1.56,25.91,13.99,51.83,10.4,0.3,44.47,1.06,16.32,0.64,1.2,27.55,1.29,72.64,516.37,1.23,,0.0
2022-05-29 15:00:00,2022-05-29 16:00:00,90.6,359.28,2.08,24.95,13.88,49.89,10.45,0.32,40.97,1.33,23.79,1.09,2.5,33.69,3.11,215.34,113.5,2.57,,0.0
2022-05-29 16:00:00,2022-05-29 17:00:00,93.18,362.12,1.58,26.42,14.27,52.82,6.72,0.33,40.67,1.92,39.59,2.81,5.53,46.16,3.88,64.81,177.8,5.96,,0.0
2022-05-29 17:00:00,2022-05-29 18:00:00,87.38,262.5,2.7,31.12,17.61,62.23,2.11,0.32,44.8,1.74,32.85,1.81,3.33,45.68,2.69,75.55,104.0,4.36,,0.0
2022-05-29 18:00:00,2022-05-29 19:00:00,72.35,128.8,3.14,33.11,19.02,66.21,3.53,0.36,36.27,1.57,25.65,1.49,3.06,40.39,1.88,111.2,30.0,3.64,,0.0
2022-05-29 19:00:00,2022-05-29 20:00:00,65.2,166.8,2.47,40.55,22.37,81.1,4.24,0.48,39.85,2.99,11.44,1.76,4.45,38.96,1.86,134.2,,2.72,,0.0
2022-05-29 20:00:00,2022-05-29 21:00:00,72.83,202.12,4.09,41.49,24.15,82.99,13.05,0.41,42.51,2.93,25.56,2.39,4.58,41.75,2.28,136.18,,4.42,,0.0
2022-05-29 21:00:00,2022-05-29 22:00:00,67.65,175.78,3.3,36.18,20.75,72.36,17.29,0.4,37.25,2.97,29.68,2.77,4.76,44.39,3.02,140.08,,4.32,,0.0
2022-05-29 22:00:00,2022-05-29 23:00:00,61.53,170.62,3.26,31.86,18.46,63.71,17.5,0.39,39.55,3.38,30.76,2.71,4.59,42.43,3.44,142.28,,4.65,,0.0
2022-05-29 23:00:00,2022-05-30 00:00:00,65.3,169.9,0.58,29.26,15.06,58.5,17.7,0.41,35.62,4.21,29.2,2.87,4.75,42.27,3.55,150.49,,4.32,,0.0
2022-05-30 00:00:00,2022-05-30 01:00:00,76.3,207.65,1.46,25.96,13.89,51.93,8.77,0.38,38.55,4.25,24.81,2.56,4.18,45.36,3.03,150.99,,4.47,,0.0
2022-05-30 01:00:00,2022-05-30 02:00:00,79.58,220.85,1.97,27.24,15.01,54.48,2.88,0.47,41.83,4.3,22.08,2.28,3.7,48.71,2.45,150.38,,3.81,,0.0
2022-05-30 02:00:00,2022-05-30 03:00:00,82.32,238.55,2.65,29.67,16.82,59.34,0.53,0.4,42.05,4.27,16.55,1.85,2.98,55.79,1.32,103.44,,3.56,,0.0
2022-05-30 03:00:00,2022-05-30 04:00:00,89.55,234.82,1.81,33.08,17.86,66.14,0.31,0.4,39.26,4.73,8.34,0.82,1.94,55.6,1.0,141.01,,1.32,,0.0
2022-05-30 04:00:00,2022-05-30 05:00:00,91.45,234.95,1.65,34.7,18.55,69.4,8.04,0.49,40.77,5.39,16.92,1.79,3.68,50.08,1.47,163.38,,2.87,,0.0
2022-05-30 05:00:00,2022-05-30 06:00:00,86.67,236.07,2.09,32.6,17.86,65.2,12.6,0.59,44.42,5.61,10.84,1.05,2.71,51.52,0.97,156.13,8.7,1.71,,0.0
2022-05-30 06:00:00,2022-05-30 07:00:00,86.8,251.62,1.94,30.22,16.54,60.43,17.81,0.72,38.6,8.72,9.32,1.85,4.55,53.12,1.03,146.5,78.62,3.21,,0.0
2022-05-30 07:00:00,2022-05-30 08:00:00,88.32,278.75,1.45,30.37,16.22,60.74,18.07,0.56,39.17,9.08,11.91,2.46,6.21,49.43,0.59,152.96,234.28,3.5,,0.0
2022-05-30 08:00:00,2022-05-30 09:00:00,90.7,297.88,2.03,29.93,16.46,59.86,10.62,0.48,39.71,6.24,8.29,0.95,3.19,45.01,0.81,259.71,433.07,1.49,,0.0
2022-05-30 09:00:00,2022-05-30 10:00:00,88.97,297.12,3.07,25.86,15.17,51.71,7.72,0.4,41.05,4.33,19.12,1.43,3.54,35.3,2.16,260.05,529.85,2.45,,0.0
2022-05-30 10:00:00,2022-05-30 11:00:00,86.75,305.07,2.44,23.5,13.43,46.99,5.33,0.24,41.95,1.87,15.1,1.03,2.31,,2.49,263.9,,2.06,,0.0
2022-05-30 11:00:00,2022-05-30 12:00:00,92.95,342.6,1.89,27.99,15.34,55.98,10.01,0.21,40.26,1.2,12.69,0.88,1.88,,1.97,268.97,,1.59,,0.0
2022-05-30 12:00:00,2022-05-30 13:00:00,102.85,410.32,2.36,29.22,16.36,58.45,7.23,0.21,36.06,1.12,19.44,6.87,7.11,,2.09,268.41,,4.09,,0.0
2022-05-30 13:00:00,2022-05-30 14:00:00,113.35,546.22,1.68,29.74,16.08,59.48,10.18,0.21,38.99,1.51,26.6,7.63,8.59,,3.2,267.86,,4.89,,0.0
2022-05-30 14:00:00,2022-05-30 15:00:00,122.17,625.45,2.51,23.0,13.23,46.0,20.3,0.17,38.36,2.2,31.41,8.41,9.78,,3.68,266.22,,5.77,,0.0
2022-05-30 15:00:00,2022-05-30 16:00:00,117.85,541.1,2.61,20.06,11.71,40.12,20.35,0.17,40.86,1.98,39.59,10.24,10.8,,2.93,277.87,,6.96,,0.0
2022-05-30 16:00:00,2022-05-30 17:00:00,115.22,496.1,2.06,20.41,11.5,40.82,2.97,0.2,41.76,1.72,49.56,9.71,8.9,,3.04,278.11,,7.76,,0.0
2022-05-30 17:00:00,2022-05-30 18:00:00,111.07,460.83,2.98,23.27,13.75,46.55,1.14,0.28,41.25,1.64,47.34,15.37,16.87,,2.57,258.61,,10.12,,0.0
2022-05-30 18:00:00,2022-05-30 19:00:00,107.2,468.8,3.15,24.57,14.56,49.13,1.42,0.35,39.03,2.08,25.22,8.66,11.18,,1.72,248.54,,5.78,,0.0
2022-05-30 19:00:00,2022-05-30 20:00:00,123.9,441.4,2.56,29.64,16.73,59.28,,0.52,39.71,2.7,16.29,4.98,8.89,,1.57,254.85,,3.62,,0.0
2022-05-30 20:00:00,2022-05-30 21:00:00,168.07,450.35,1.05,50.25,22.34,100.5,0.02,0.56,38.86,5.44,19.81,6.97,11.79,,1.82,198.2,,10.26,,0.0
2022-05-30 21:00:00,2022-05-30 22:00:00,,455.1,1.06,49.44,23.46,98.88,,0.51,41.06,5.36,19.7,4.95,9.08,,3.78,135.49,,7.3,,0.0
2022-05-30 22:00:00,2022-05-30 23:00:00,,261.52,1.25,49.8,25.63,99.59,9.88,0.95,44.45,8.59,20.37,3.97,6.77,,2.65,131.77,,4.34,,0.0
2022-05-30 23:00:00,2022-05-31 00:00:00,,81.37,1.25,52.78,23.91,105.57,0.24,0.27,44.36,8.81,16.39,3.06,5.38,,2.25,137.52,,3.57,,0.0
2022-05-31 00:00:00,2022-05-31 01:00:00,50.7,110.58,1.09,51.85,24.28,103.7,11.16,0.34,41.67,4.33,11.37,2.44,3.73,45.55,2.15,140.66,,2.99,,0.0
2022-05-31 01:00:00,2022-05-31 02:00:00,49.15,109.3,0.89,49.54,24.22,99.09,10.76,0.35,38.02,4.95,18.01,2.96,3.94,46.53,1.28,168.2,,3.84,,0.0
2022-05-31 02:00:00,2022-05-31 03:00:00,50.83,110.7,1.11,47.27,24.08,94.54,11.41,0.29,41.93,5.52,22.81,3.2,4.56,46.86,1.7,264.3,,4.22,,0.0
2022-05-31 03:00:00,2022-05-31 04:00:00,50.17,110.12,1.02,49.48,24.54,98.95,14.32,0.28,40.43,5.54,29.15,3.41,4.95,54.23,2.15,307.55,,4.48,,0.0
2022-05-31 04:00:00,2022-05-31 05:00:00,51.85,111.6,1.25,47.37,23.25,94.73,8.11,0.39,44.44,6.08,27.9,3.21,4.87,56.22,0.9,328.68,,3.95,,0.0
2022-05-31 05:00:00,2022-05-31 06:00:00,49.92,109.92,0.99,51.94,26.39,103.88,6.94,0.41,39.8,6.08,21.66,2.43,3.77,60.24,1.18,243.73,7.7,3.05,,0.0
2022-05-31 06:00:00,2022-05-31 07:00:00,48.95,109.08,0.86,45.45,24.69,90.91,5.54,0.42,37.43,6.33,37.88,3.45,5.05,58.82,1.61,324.36,69.47,4.58,,0.0
2022-05-31 07:00:00,2022-05-31 08:00:00,48.02,108.28,0.73,51.45,24.46,102.89,0.38,0.47,35.22,7.33,41.88,3.78,5.58,57.38,1.15,335.11,220.27,5.02,,0.0
2022-05-31 08:00:00,2022-05-31 09:00:00,49.28,109.35,0.9,47.23,25.48,94.45,9.29,0.5,38.23,8.32,45.81,4.32,6.52,50.71,1.72,304.19,424.15,5.4,,0.0
2022-05-31 09:00:00,2022-05-31 10:00:00,42.62,92.88,1.1,45.7,23.39,97.82,16.48,0.46,41.2,7.7,47.09,4.58,6.91,42.97,1.58,340.07,669.7,5.26,,0.0
2022-05-31 10:00:00,2022-05-31 11:00:00,85.3,211.8,4.66,45.56,26.77,95.03,9.57,0.49,42.05,6.75,40.12,3.49,4.55,37.94,2.67,287.8,785.38,4.51,,0.0
2022-05-31 11:00:00,2022-05-31 12:00:00,104.78,280.78,2.22,44.06,23.99,88.11,15.33,0.53,38.06,6.08,39.16,3.78,5.04,34.56,2.92,293.16,840.2,4.57,,0.0
2022-05-31 12:00:00,2022-05-31 13:00:00,78.35,300.5,2.96,70.06,38.17,140.12,9.51,0.38,40.97,5.55,36.37,4.61,6.04,27.03,2.35,302.95,837.9,5.49,,0.0
2022-05-31 13:00:00,2022-05-31 14:00:00,81.6,304.62,1.98,73.29,39.08,146.58,10.58,0.35,39.74,4.02,28.89,2.65,3.73,21.65,2.36,310.01,779.78,4.0,,0.0
2022-05-31 14:00:00,2022-05-31 15:00:00,83.78,312.75,2.3,69.39,37.28,138.78,11.18,0.31,43.98,3.56,32.5,2.96,4.21,16.83,2.5,317.86,695.5,4.11,,0.0
2022-05-31 15:00:00,2022-05-31 16:00:00,88.62,333.03,2.42,60.05,32.45,120.11,13.57,0.25,39.62,2.52,24.85,2.26,3.47,14.78,1.87,253.35,527.62,3.7,,0.0
2022-05-31 16:00:00,2022-05-31 17:00:00,77.8,298.1,2.06,38.77,21.09,77.54,9.87,0.34,40.89,2.3,26.6,1.88,2.97,13.14,2.76,323.17,366.4,3.01,,0.0
2022-05-31 17:00:00,2022-05-31 18:00:00,,,,,,,,,,,,,,,,,,,,0.0
2022-05-31 18:00:00,2022-05-31 19:00:00,87.9,291.9,1.85,34.18,17.15,61.34,1.93,1.02,38.16,1.75,12.15,0.99,1.6,15.63,1.52,319.44,5.2,2.03,,0.0
2022-05-31 19:00:00,2022-05-31 20:00:00,99.17,351.9,2.25,34.31,18.93,68.61,,0.98,41.98,5.24,22.2,4.83,8.72,15.85,1.42,328.98,0.5,4.08,,0.0
2022-05-31 20:00:00,2022-05-31 21:00:00,85.67,279.35,3.93,41.62,24.09,83.24,7.46,0.67,38.57,5.82,18.12,3.35,8.41,17.88,1.15,334.77,,3.82,,0.0
2022-05-31 21:00:00,2022-05-31 22:00:00,79.97,262.27,2.8,48.03,26.52,96.07,5.42,0.65,40.96,6.55,15.77,3.05,8.57,18.51,1.24,334.66,,3.39,,0.0
2022-05-31 22:00:00,2022-05-31 23:00:00,85.33,276.2,2.73,51.15,28.06,102.3,3.28,0.57,39.06,5.37,13.22,1.94,6.59,20.4,1.2,186.13,,2.57,,0.0
2022-05-31 23:00:00,2022-06-01 00:00:00,87.1,258.9,2.69,49.73,27.33,99.45,,0.46,39.34,6.56,12.4,1.5,4.26,26.9,1.7,62.91,,2.27,,0.0
2022-06-01 00:00:00,2022-06-01 01:00:00,85.6,254.35,2.32,47.93,26.1,95.86,9.37,0.44,37.52,4.03,10.93,0.74,2.04,30.77,1.19,70.7,,1.41,,0.0
2022-06-01 01:00:00,2022-06-01 02:00:00,79.5,242.43,2.21,48.25,26.18,96.51,9.32,0.39,39.74,2.83,3.66,0.29,0.77,32.9,0.59,69.59,,0.42,,0.0
2022-06-01 02:00:00,2022-06-01 03:00:00,73.62,233.55,3.48,50.13,28.17,100.25,10.65,0.37,42.91,2.88,3.25,0.27,0.68,34.61,0.33,87.89,,0.33,,0.0
2022-06-01 03:00:00,2022-06-01 04:00:00,74.45,227.55,2.03,32.61,17.86,65.22,26.79,0.52,38.37,4.56,6.44,0.79,2.15,36.39,0.15,186.69,,1.23,,0.0
2022-06-01 04:00:00,2022-06-01 05:00:00,79.45,243.7,2.89,31.25,17.84,62.5,8.04,0.55,41.11,6.5,10.86,0.79,2.11,34.19,0.62,197.41,,1.3,,0.0
2022-06-01 05:00:00,2022-06-01 06:00:00,87.57,245.3,1.18,29.54,15.55,59.08,6.37,0.54,40.86,8.1,28.53,2.33,4.12,29.52,0.59,213.76,8.25,3.17,,0.0
2022-06-01 06:00:00,2022-06-01 07:00:00,92.2,236.38,2.44,30.88,17.29,61.77,5.3,0.65,37.77,8.0,9.87,1.1,3.41,28.07,0.41,212.01,89.8,1.6,,0.0
2022-06-01 07:00:00,2022-06-01 08:00:00,107.78,263.05,1.88,40.07,21.64,80.14,2.83,0.96,38.23,15.72,10.9,1.65,4.87,26.79,0.24,121.95,251.42,2.08,,0.0
2022-06-01 08:00:00,2022-06-01 09:00:00,114.42,312.68,4.11,47.07,27.09,94.14,11.93,0.98,39.22,19.83,15.93,3.06,6.98,30.77,0.77,59.84,447.48,3.48,,0.0
2022-06-01 09:00:00,2022-06-01 10:00:00,124.62,455.9,3.35,48.38,27.16,96.75,15.5,0.59,41.21,13.25,15.72,2.11,5.04,22.14,0.71,66.68,676.42,2.9,,0.0
2022-06-01 10:00:00,2022-06-01 11:00:00,114.05,324.62,2.74,32.2,18.21,64.39,33.44,0.23,38.82,6.6,8.2,0.78,2.06,13.98,0.91,60.92,839.5,1.04,,0.0
2022-06-01 11:00:00,2022-06-01 12:00:00,102.97,224.38,0.99,25.4,13.27,50.81,35.3,0.29,42.57,2.0,4.65,0.32,0.79,11.29,0.64,95.94,881.45,0.4,,0.0
2022-06-01 12:00:00,2022-06-01 13:00:00,81.15,171.0,0.72,28.45,14.54,56.89,5.96,0.25,41.94,2.09,7.55,0.34,0.91,10.67,0.96,97.71,873.55,0.56,,0.0
2022-06-01 13:00:00,2022-06-01 14:00:00,77.58,169.67,2.78,24.84,14.41,49.68,4.07,0.22,41.96,1.39,4.79,0.19,0.44,11.12,1.01,39.94,783.2,0.27,,0.0
2022-06-01 14:00:00,2022-06-01 15:00:00,73.6,165.8,2.3,26.03,15.12,52.06,4.1,0.23,41.78,1.53,10.18,0.29,0.63,11.33,0.91,188.74,217.07,0.8,,0.0
2022-06-01 15:00:00,2022-06-01 16:00:00,78.0,175.4,,31.11,11.06,57.32,6.4,0.23,39.09,1.51,15.48,0.35,0.71,15.12,,,73.35,1.76,,0.0
2022-06-01 16:00:00,2022-06-01 17:00:00,,,,,,,,,,,,,,,,,,,,0.0
2022-06-01 17:00:00,2022-06-01 18:00:00,67.73,161.32,2.39,43.64,23.91,87.27,11.0,0.12,40.37,1.81,12.03,1.44,3.72,23.55,,,38.4,2.29,,0.0
