From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (),Toluene (ug/m3),Eth-Benzene (ug/m3),Temp (degree C),RH (W/mt2),WS (m/s),WD (degree),BP (mmHg),VWS (m/s),AT (degree C)
2018-07-04 07:00:00,2018-07-04 08:00:00,19.25,49.0,5.52,36.68,23.95,15.1,0.8,0.29,6.27,0.15,1.08,,16.42,71.0,1.55,292.5,708.0,,24.45
2018-07-04 08:00:00,2018-07-04 09:00:00,22.0,45.5,6.9,36.4,25.0,15.8,1.47,0.33,6.27,0.05,1.15,,16.38,67.25,1.42,286.25,708.0,,25.18
2018-07-04 09:00:00,2018-07-04 10:00:00,19.75,59.0,8.1,36.55,26.02,14.9,5.3,0.33,6.62,0.15,1.95,,26.45,60.5,1.85,291.0,708.0,,25.92
2018-07-04 10:00:00,2018-07-04 11:00:00,22.0,76.75,5.42,34.8,22.9,15.5,3.8,0.19,9.5,0.1,2.23,,28.78,52.5,2.75,298.75,708.0,,26.8
2018-07-04 11:00:00,2018-07-04 12:00:00,3.0,75.75,6.33,35.45,24.0,15.15,5.25,0.19,11.52,0.1,2.3,,27.18,47.75,2.88,294.75,707.5,,27.48
2018-07-04 12:00:00,2018-07-04 13:00:00,5.0,78.0,6.27,36.25,24.4,15.68,3.85,0.26,12.4,0.13,2.65,,31.93,43.0,2.6,292.75,707.0,,27.95
2018-07-04 13:00:00,2018-07-04 14:00:00,11.25,90.5,6.98,36.23,24.95,15.85,3.87,0.34,13.38,0.1,2.35,,32.92,40.75,2.55,297.75,706.25,,28.28
2018-07-04 14:00:00,2018-07-04 15:00:00,13.0,99.25,6.55,36.93,24.97,16.65,3.6,0.34,14.01,0.13,2.52,,32.5,40.75,2.32,290.0,706.0,,28.28
2018-07-04 15:00:00,2018-07-04 16:00:00,17.75,97.5,6.85,39.65,26.6,16.07,3.93,0.43,13.53,0.15,2.55,,32.45,40.75,2.12,293.25,705.5,,28.3
2018-07-04 16:00:00,2018-07-04 17:00:00,22.25,114.0,7.5,41.55,28.17,16.52,4.6,0.43,12.89,0.23,3.27,,32.6,40.75,2.2,301.5,705.0,,28.25
2018-07-04 17:00:00,2018-07-04 18:00:00,21.0,126.25,7.0,41.75,27.85,16.15,4.47,0.48,12.2,0.18,2.93,,32.62,41.25,1.78,295.5,706.0,,28.13
2018-07-04 18:00:00,2018-07-04 19:00:00,23.5,110.75,7.02,42.1,28.12,16.82,4.57,0.46,11.86,0.2,3.2,,32.65,45.0,1.9,290.75,706.0,,27.57
2018-07-04 19:00:00,2018-07-04 20:00:00,22.75,111.0,5.93,40.65,26.45,18.6,5.5,0.37,10.48,0.2,3.02,,32.62,49.0,2.05,285.5,707.0,,26.8
2018-07-04 20:00:00,2018-07-04 21:00:00,25.25,93.75,6.4,39.6,26.25,17.8,5.65,0.35,10.29,0.13,2.9,,29.8,49.5,2.0,293.25,707.75,,26.45
2018-07-04 21:00:00,2018-07-04 22:00:00,24.75,81.25,7.35,40.9,27.68,17.6,8.65,0.32,8.03,0.15,3.0,,24.82,56.5,1.6,284.25,708.0,,25.75
2018-07-04 22:00:00,2018-07-04 23:00:00,21.5,63.5,6.85,37.93,25.75,18.85,8.77,0.22,8.08,0.1,2.57,,22.75,59.0,1.75,287.25,708.0,,25.35
2018-07-04 23:00:00,2018-07-05 00:00:00,22.0,62.5,5.5,35.1,23.13,18.73,6.95,0.17,7.99,0.1,2.07,,22.05,61.75,1.68,295.0,708.0,,24.95
2018-07-05 00:00:00,2018-07-05 01:00:00,18.5,58.0,4.45,33.55,21.45,12.03,7.2,0.16,7.55,0.1,1.05,,21.9,65.0,1.35,292.0,707.5,,24.57
2018-07-05 01:00:00,2018-07-05 02:00:00,14.5,40.5,4.27,32.55,20.78,11.1,6.5,0.15,7.35,0.1,0.53,,21.35,66.75,1.38,288.25,707.0,,24.27
2018-07-05 02:00:00,2018-07-05 03:00:00,7.75,39.75,3.88,32.35,20.32,11.03,6.88,0.16,6.99,0.03,0.43,,21.5,69.25,1.35,286.0,706.25,,23.97
2018-07-05 03:00:00,2018-07-05 04:00:00,10.0,31.0,3.8,31.77,20.0,11.15,7.48,0.17,7.97,0.03,0.4,,21.65,69.25,1.2,273.25,706.0,,23.8
2018-07-05 04:00:00,2018-07-05 05:00:00,9.25,24.5,3.48,31.45,19.55,12.05,7.33,0.21,7.2,0.1,0.48,,25.82,70.5,1.62,279.0,706.0,,23.5
2018-07-05 05:00:00,2018-07-05 06:00:00,7.0,25.75,3.27,32.27,19.77,13.17,3.8,0.19,6.76,0.1,0.62,,32.1,70.25,1.47,283.75,706.25,,23.32
2018-07-05 06:00:00,2018-07-05 07:00:00,8.75,38.5,5.3,34.73,22.77,13.27,1.78,0.23,5.39,0.13,0.82,,32.78,73.25,1.28,276.75,707.0,,23.03
2018-07-05 07:00:00,2018-07-05 08:00:00,12.75,53.0,6.85,35.75,24.55,13.37,2.88,0.29,5.98,0.13,0.92,,32.88,68.25,1.8,288.5,707.0,,23.78
2018-07-05 08:00:00,2018-07-05 09:00:00,10.75,59.5,7.25,35.35,24.62,13.25,2.75,0.33,7.89,0.1,1.25,,32.75,60.5,2.33,293.5,707.5,,24.85
2018-07-05 09:00:00,2018-07-05 10:00:00,17.75,78.75,8.05,36.32,25.88,11.82,5.33,0.38,9.45,0.18,1.7,,27.05,52.75,2.43,292.5,708.0,,26.25
2018-07-05 10:00:00,2018-07-05 11:00:00,21.75,115.5,7.87,35.85,25.45,10.82,8.9,0.3,11.95,0.2,1.63,,24.23,45.25,2.83,295.25,708.0,,27.25
2018-07-05 11:00:00,2018-07-05 12:00:00,18.75,137.5,6.6,36.1,24.55,10.0,10.02,0.3,13.77,0.2,1.53,,24.0,38.0,2.82,294.75,707.25,,28.07
2018-07-05 12:00:00,2018-07-05 13:00:00,20.0,108.0,6.5,36.23,24.57,10.65,6.95,0.27,14.12,0.18,1.6,,24.28,34.75,2.85,292.0,706.25,,28.77
2018-07-05 13:00:00,2018-07-05 14:00:00,17.0,108.5,5.88,36.0,23.9,10.68,5.1,0.27,14.11,0.2,1.77,,24.42,32.0,2.72,292.75,705.75,,29.37
2018-07-05 14:00:00,2018-07-05 15:00:00,16.5,110.5,5.82,36.32,24.05,12.48,5.4,0.3,14.21,0.2,1.82,,26.02,31.5,2.47,293.0,705.0,,29.5
2018-07-05 15:00:00,2018-07-05 16:00:00,16.25,92.75,6.88,37.23,25.38,12.25,6.1,0.28,14.21,0.13,2.0,,24.9,31.5,2.67,294.5,704.75,,29.65
2018-07-05 16:00:00,2018-07-05 17:00:00,20.25,120.25,7.18,37.97,26.05,11.08,6.05,0.32,13.57,0.1,1.7,,25.25,32.5,2.55,296.75,704.0,,29.5
2018-07-05 17:00:00,2018-07-05 18:00:00,20.0,130.0,7.52,41.25,28.15,10.57,3.88,0.41,12.94,0.15,1.97,,28.3,34.0,2.35,298.25,704.5,,29.1
2018-07-05 18:00:00,2018-07-05 19:00:00,16.5,120.25,6.67,40.7,27.1,12.3,0.77,0.4,12.05,0.2,1.95,,32.22,39.0,1.97,293.0,705.0,,28.1
2018-07-05 19:00:00,2018-07-05 20:00:00,15.75,114.0,6.98,39.3,26.58,12.42,1.7,0.39,9.41,0.15,2.05,,31.33,40.25,1.98,300.25,706.0,,27.65
2018-07-05 20:00:00,2018-07-05 21:00:00,17.25,94.75,6.95,38.52,26.15,12.5,1.57,0.39,8.52,0.2,2.22,,30.57,46.0,1.85,294.25,707.0,,26.97
2018-07-05 21:00:00,2018-07-05 22:00:00,13.75,78.5,6.27,35.27,23.83,12.6,1.87,0.26,8.92,0.13,1.58,,29.95,50.0,2.15,299.25,708.0,,26.38
2018-07-05 22:00:00,2018-07-05 23:00:00,9.75,83.25,5.35,34.07,22.48,12.53,1.82,0.22,8.67,0.1,1.0,,29.45,53.0,1.6,294.5,708.0,,25.8
2018-07-05 23:00:00,2018-07-06 00:00:00,8.75,46.0,4.6,32.77,21.18,12.38,1.85,0.19,8.92,0.08,0.6,,29.08,58.0,1.82,296.25,707.5,,25.15
2018-07-06 00:00:00,2018-07-06 01:00:00,9.25,39.25,4.07,32.17,20.4,12.32,1.15,0.18,8.96,0.05,0.48,,28.65,61.0,1.45,287.0,707.0,,24.75
2018-07-06 01:00:00,2018-07-06 02:00:00,13.5,37.5,4.07,30.95,19.77,12.0,2.83,0.17,9.11,0.1,0.4,,25.0,64.75,1.95,287.0,706.0,,24.42
2018-07-06 02:00:00,2018-07-06 03:00:00,13.5,35.5,4.12,30.75,19.75,11.13,2.75,0.19,8.56,0.1,0.3,,21.4,68.25,1.72,266.0,706.0,,24.18
2018-07-06 03:00:00,2018-07-06 04:00:00,9.5,26.0,3.95,31.0,19.75,11.08,2.25,0.19,7.97,0.05,0.3,,20.97,69.5,1.08,234.75,705.0,,23.97
2018-07-06 04:00:00,2018-07-06 05:00:00,9.75,30.25,3.72,31.82,20.0,10.9,2.3,0.21,7.44,0.0,0.3,,20.7,71.5,1.18,263.25,705.0,,23.75
2018-07-06 05:00:00,2018-07-06 06:00:00,6.5,35.5,4.07,32.5,20.57,10.77,3.95,0.25,7.4,0.1,0.4,,21.12,72.0,1.97,284.25,705.0,,23.58
2018-07-06 06:00:00,2018-07-06 07:00:00,11.0,42.75,5.47,34.63,22.83,10.5,3.57,0.32,7.06,0.13,0.43,,21.47,71.5,1.25,253.0,706.0,,23.55
2018-07-06 07:00:00,2018-07-06 08:00:00,20.25,53.0,6.25,36.47,24.48,10.6,3.55,0.33,7.5,0.25,0.58,,21.45,67.5,1.82,289.25,706.0,,24.22
2018-07-06 08:00:00,2018-07-06 09:00:00,20.0,59.75,6.33,35.05,23.77,10.98,4.5,0.31,8.72,0.13,0.75,,21.63,62.0,2.28,295.5,706.0,,25.25
2018-07-06 09:00:00,2018-07-06 10:00:00,16.5,67.25,7.62,36.45,25.6,11.2,4.73,0.39,9.41,0.15,1.38,,24.8,57.25,2.4,298.5,706.5,,26.0
2018-07-06 10:00:00,2018-07-06 11:00:00,14.0,86.75,6.7,36.38,24.75,11.3,4.88,0.38,10.73,0.2,1.65,,25.8,54.75,2.38,295.0,706.0,,26.4
2018-07-06 11:00:00,2018-07-06 12:00:00,12.25,92.0,6.93,37.75,25.7,10.95,5.33,0.43,11.17,0.25,1.92,,23.95,53.75,2.18,299.5,706.0,,26.55
2018-07-06 12:00:00,2018-07-06 13:00:00,20.25,81.5,6.8,37.7,25.57,11.22,7.78,0.46,12.54,0.25,2.25,,23.27,53.75,2.27,300.75,705.5,,26.78
2018-07-06 13:00:00,2018-07-06 14:00:00,29.75,109.75,6.38,36.6,24.68,11.2,8.25,0.38,12.64,0.33,1.92,,23.45,51.75,2.97,298.75,704.5,,27.15
2018-07-06 14:00:00,2018-07-06 15:00:00,18.25,117.5,6.12,35.43,23.85,10.83,8.9,0.34,12.79,0.2,1.5,,28.38,53.25,2.78,296.25,704.0,,27.15
2018-07-06 15:00:00,2018-07-06 16:00:00,12.0,80.75,6.6,36.8,24.93,10.55,7.27,0.37,12.74,0.13,1.55,,29.95,56.25,2.35,288.25,703.5,,26.55
2018-07-06 16:00:00,2018-07-06 17:00:00,10.25,62.5,6.8,38.25,25.9,10.75,7.47,0.41,12.39,0.18,2.05,,30.13,53.5,2.17,295.5,703.0,,27.03
2018-07-06 17:00:00,2018-07-06 18:00:00,13.75,78.0,6.4,37.15,25.0,11.1,7.47,0.39,12.01,0.15,1.85,,29.73,54.5,,298.75,703.25,,26.55
2018-07-06 18:00:00,2018-07-06 19:00:00,13.5,68.75,6.08,38.88,25.57,11.52,7.02,0.43,10.97,0.15,2.22,,29.83,57.5,,298.75,704.0,,26.23
2018-07-06 19:00:00,2018-07-06 20:00:00,13.5,66.5,6.2,38.15,25.33,12.48,5.1,0.39,11.32,0.2,2.02,,29.95,56.25,,303.5,704.5,,26.27
2018-07-06 20:00:00,2018-07-06 21:00:00,8.25,37.0,5.63,36.38,23.9,12.4,5.5,0.35,11.37,0.13,1.5,,29.6,57.0,,297.25,705.0,,25.93
2018-07-06 21:00:00,2018-07-06 22:00:00,5.0,37.5,4.95,33.62,21.9,12.6,5.02,0.25,11.27,0.1,0.92,,29.3,61.25,,287.5,705.75,,25.45
2018-07-06 22:00:00,2018-07-06 23:00:00,2.0,18.0,4.4,32.95,21.1,12.48,5.3,0.23,11.76,0.1,0.63,,29.03,62.25,,294.75,706.0,,25.15
2018-07-06 23:00:00,2018-07-07 00:00:00,2.25,9.25,4.23,31.85,20.32,12.5,5.78,0.21,12.1,0.1,0.48,,28.63,64.5,,291.25,706.0,,24.85
2018-07-07 00:00:00,2018-07-07 01:00:00,2.75,13.5,4.25,30.85,19.82,12.38,5.73,0.2,11.66,0.1,0.35,,28.42,66.0,,296.75,705.25,,24.63
2018-07-07 01:00:00,2018-07-07 02:00:00,2.75,22.5,3.75,31.0,19.55,12.25,6.38,0.16,11.61,0.1,0.43,,28.18,65.75,,299.5,704.25,,24.58
2018-07-07 02:00:00,2018-07-07 03:00:00,5.0,17.75,4.0,30.88,19.68,11.83,6.75,0.16,11.3,0.1,0.4,,24.8,66.25,,294.75,704.0,,24.55
2018-07-07 03:00:00,2018-07-07 04:00:00,6.0,18.5,3.62,30.6,19.25,11.2,6.38,0.16,11.37,0.1,0.33,,21.58,68.5,,299.25,704.0,,24.4
2018-07-07 04:00:00,2018-07-07 05:00:00,8.75,21.5,3.82,31.05,19.62,11.0,5.97,0.17,10.49,0.1,0.3,,21.3,69.0,,296.75,704.0,,24.37
2018-07-07 05:00:00,2018-07-07 06:00:00,7.5,18.5,3.87,31.47,19.93,11.03,5.35,0.19,10.0,0.1,0.35,,21.0,70.0,,304.0,704.0,,24.4
2018-07-07 06:00:00,2018-07-07 07:00:00,7.5,24.25,4.93,34.17,22.17,10.4,6.4,0.29,9.7,0.13,0.43,,21.28,70.0,,298.75,705.0,,24.5
2018-07-07 07:00:00,2018-07-07 08:00:00,12.5,37.25,6.28,35.68,24.1,12.15,7.15,0.34,8.97,0.18,0.78,,21.57,68.75,,300.75,705.0,,24.63
2018-07-07 08:00:00,2018-07-07 09:00:00,14.25,63.25,7.65,37.08,25.92,11.18,7.35,0.45,8.53,0.18,1.2,,21.92,66.75,,298.0,705.5,,25.05
2018-07-07 09:00:00,2018-07-07 10:00:00,13.75,59.0,7.85,36.7,25.9,11.1,7.2,0.4,9.17,0.18,1.47,,22.03,63.5,,295.25,706.0,,25.55
2018-07-07 10:00:00,2018-07-07 11:00:00,10.0,70.25,7.1,35.73,24.78,11.62,7.48,0.41,10.53,0.15,1.35,,25.17,59.75,,297.0,705.0,,26.03
2018-07-07 11:00:00,2018-07-07 12:00:00,10.25,89.5,7.4,37.62,26.03,12.7,6.75,0.47,11.46,0.25,1.8,,30.45,55.25,,298.25,705.0,,26.6
2018-07-07 12:00:00,2018-07-07 13:00:00,11.5,77.25,7.35,38.82,26.62,12.17,5.55,0.49,11.96,0.28,2.2,,30.63,53.0,,297.5,704.0,,26.8
2018-07-07 13:00:00,2018-07-07 14:00:00,13.0,90.75,7.03,38.45,26.1,12.15,6.7,0.44,12.84,0.35,2.32,,30.45,51.25,,298.75,703.5,,27.12
2018-07-07 14:00:00,2018-07-07 15:00:00,13.25,90.75,6.2,37.25,24.85,11.7,6.88,0.39,13.91,0.2,1.87,,27.53,46.25,,298.5,702.5,,27.88
2018-07-07 15:00:00,2018-07-07 16:00:00,13.25,85.5,6.4,37.72,25.3,10.8,9.62,0.37,15.34,0.15,1.6,,24.75,46.25,,296.0,702.0,,27.97
2018-07-07 16:00:00,2018-07-07 17:00:00,11.0,86.75,6.18,38.07,25.28,11.03,9.4,0.35,15.54,0.18,2.07,,24.2,46.75,,297.25,702.0,,27.83
2018-07-07 17:00:00,2018-07-07 18:00:00,13.0,112.75,6.2,37.13,24.78,11.07,9.62,0.31,13.52,0.1,1.45,,24.0,45.75,,298.5,702.0,,27.63
2018-07-07 18:00:00,2018-07-07 19:00:00,16.5,194.5,6.1,36.28,24.22,10.9,9.3,0.32,12.84,0.1,1.58,,23.72,48.25,,296.75,702.75,,27.12
2018-07-07 19:00:00,2018-07-07 20:00:00,9.75,106.0,6.45,37.12,24.97,10.8,8.82,0.34,12.35,0.13,1.85,,22.95,52.0,,302.25,703.75,,26.53
2018-07-07 20:00:00,2018-07-07 21:00:00,11.25,67.5,5.53,35.63,23.45,11.05,8.18,0.27,12.3,0.1,1.43,,22.62,55.5,,300.75,704.0,,26.0
2018-07-07 21:00:00,2018-07-07 22:00:00,8.75,56.75,4.7,33.0,21.38,11.28,7.4,0.23,11.76,0.1,0.9,,22.32,58.5,,301.0,704.0,,25.6
2018-07-07 22:00:00,2018-07-07 23:00:00,9.0,49.5,4.63,32.12,20.88,11.5,7.75,0.2,10.68,0.1,0.6,,24.3,61.75,,292.0,704.0,,25.17
2018-07-07 23:00:00,2018-07-08 00:00:00,12.0,66.25,4.65,30.97,20.3,12.3,7.0,0.18,10.93,,0.4,,28.35,67.75,,293.25,704.0,,24.57
2018-07-08 00:00:00,2018-07-08 01:00:00,12.0,94.0,3.98,30.53,19.47,12.47,7.35,0.17,11.22,,0.3,,28.42,71.75,,292.25,703.5,,24.08
2018-07-08 01:00:00,2018-07-08 02:00:00,7.25,20.75,3.63,30.2,19.03,12.45,7.9,0.17,10.63,,0.3,,28.18,73.5,,297.75,703.0,,24.0
2018-07-08 02:00:00,2018-07-08 03:00:00,4.5,21.5,3.78,29.9,18.97,12.35,8.2,0.18,10.84,,0.3,,28.18,74.0,,297.0,703.0,,23.9
2018-07-08 03:00:00,2018-07-08 04:00:00,3.25,16.25,3.8,30.05,19.08,12.17,8.32,0.18,11.5,,0.3,,27.97,75.25,,305.25,703.0,,23.77
2018-07-08 04:00:00,2018-07-08 05:00:00,4.5,14.0,4.2,30.25,19.45,12.17,9.43,0.19,11.56,,0.3,,27.85,72.75,,297.0,703.0,,24.03
2018-07-08 05:00:00,2018-07-08 06:00:00,6.0,15.25,4.4,30.4,19.67,11.97,7.6,0.19,11.96,0.1,0.3,,27.8,72.0,,300.25,703.0,,24.05
2018-07-08 06:00:00,2018-07-08 07:00:00,6.75,19.0,5.03,32.27,21.2,11.17,8.18,,12.01,0.1,0.38,,25.33,72.0,,300.75,704.0,,24.03
2018-07-08 07:00:00,2018-07-08 08:00:00,11.75,20.5,4.8,34.17,22.08,10.82,7.88,0.26,11.12,0.13,0.6,,21.5,70.25,,297.25,704.0,,24.35
2018-07-08 08:00:00,2018-07-08 09:00:00,18.5,26.25,5.0,34.97,22.62,10.88,8.0,,11.71,0.15,0.92,,21.3,67.0,,300.5,704.0,,24.85
2018-07-08 09:00:00,2018-07-08 10:00:00,15.0,33.0,5.75,35.72,23.65,10.75,8.18,,12.89,0.15,0.97,,21.25,61.5,,298.5,704.0,,25.48
2018-07-08 10:00:00,2018-07-08 11:00:00,17.25,41.25,5.83,36.3,24.0,10.65,8.43,,13.28,0.13,1.23,,21.62,59.5,,296.25,705.0,,25.85
2018-07-08 11:00:00,2018-07-08 12:00:00,15.25,39.75,6.1,35.8,24.0,11.1,8.0,,13.82,0.15,1.18,,22.2,56.5,,302.0,704.0,,26.58
2018-07-08 12:00:00,2018-07-08 13:00:00,15.5,46.25,6.27,35.45,23.95,11.15,6.63,,13.87,0.15,1.13,,22.28,51.0,,299.75,703.5,,27.38
2018-07-08 13:00:00,2018-07-08 14:00:00,16.0,65.0,5.88,35.75,23.85,11.13,6.15,,13.77,0.2,1.28,,22.53,49.0,,286.25,703.0,,27.7
2018-07-08 14:00:00,2018-07-08 15:00:00,19.75,88.25,5.8,35.65,23.7,11.5,6.62,,13.67,0.18,1.28,,25.18,48.75,,289.5,702.25,,27.88
2018-07-08 15:00:00,2018-07-08 16:00:00,11.75,98.0,6.15,35.02,23.62,12.3,5.3,,13.57,0.2,1.18,,30.45,46.25,,281.5,701.5,,28.25
2018-07-08 16:00:00,2018-07-08 17:00:00,7.75,81.25,6.27,35.48,23.92,12.47,3.52,,12.64,0.18,1.27,,30.95,45.75,,297.0,701.0,,27.93
2018-07-08 17:00:00,2018-07-08 18:00:00,8.75,88.25,5.8,34.95,23.32,12.48,2.88,,12.34,0.1,1.15,,30.7,49.25,,293.0,702.0,,26.95
2018-07-08 18:00:00,2018-07-08 19:00:00,14.5,92.75,5.6,35.05,23.22,12.55,3.75,,11.42,0.1,1.13,,30.2,54.5,,299.75,702.5,,26.2
2018-07-08 19:00:00,2018-07-08 20:00:00,16.25,73.0,5.8,35.27,23.53,12.35,4.65,,10.83,0.1,1.35,,29.68,57.0,,300.25,703.25,,25.92
2018-07-08 20:00:00,2018-07-08 21:00:00,16.0,57.75,5.38,33.9,22.4,12.6,4.4,,10.58,0.1,1.0,,29.32,60.25,,295.75,704.0,,25.63
2018-07-08 21:00:00,2018-07-08 22:00:00,12.5,49.75,5.02,32.7,21.53,12.18,4.97,,10.88,0.1,0.7,,29.03,62.5,,297.75,704.0,,25.28
2018-07-08 22:00:00,2018-07-08 23:00:00,11.25,54.0,4.58,31.92,20.7,12.1,5.38,,10.83,0.1,0.53,,26.52,65.0,,298.5,704.0,,25.05
2018-07-08 23:00:00,2018-07-09 00:00:00,12.0,52.0,4.02,31.25,19.95,11.4,4.97,,10.43,0.1,0.4,,22.18,66.75,,303.0,704.0,,24.97
2018-07-09 00:00:00,2018-07-09 01:00:00,13.5,53.75,3.82,30.53,19.35,11.25,4.88,,10.59,0.1,0.33,,21.9,67.0,,300.5,703.5,,24.9
2018-07-09 01:00:00,2018-07-09 02:00:00,16.0,50.75,3.52,29.85,18.75,11.28,5.1,,10.53,,0.3,,21.5,67.5,,300.75,703.0,,24.82
2018-07-09 02:00:00,2018-07-09 03:00:00,10.0,55.75,3.8,29.8,18.92,11.08,4.85,,10.13,,0.3,,21.45,69.0,,296.5,702.5,,24.7
2018-07-09 03:00:00,2018-07-09 04:00:00,10.0,60.0,3.92,30.05,19.18,11.1,4.07,,10.52,,0.3,,21.85,69.75,,299.5,702.0,,24.63
2018-07-09 04:00:00,2018-07-09 05:00:00,9.5,44.25,3.68,30.4,19.15,11.08,3.83,,10.38,,0.3,,21.45,72.0,,296.25,702.0,,24.4
2018-07-09 05:00:00,2018-07-09 06:00:00,8.5,31.5,4.07,31.13,19.93,10.93,5.2,,11.07,0.1,0.33,,21.8,71.75,,300.75,702.5,,24.15
2018-07-09 06:00:00,2018-07-09 07:00:00,11.0,28.25,5.37,33.97,22.47,10.77,4.6,,10.29,0.1,0.48,,23.55,71.0,,296.5,703.0,,24.18
2018-07-09 07:00:00,2018-07-09 08:00:00,13.0,35.25,5.7,34.65,23.05,11.85,4.98,,10.09,0.2,0.65,,27.62,69.75,,298.75,704.0,,24.4
2018-07-09 08:00:00,2018-07-09 09:00:00,12.0,50.0,6.35,35.35,23.93,12.17,4.55,0.08,10.43,0.18,0.75,,27.95,66.5,,300.75,704.0,,24.93
2018-07-09 09:00:00,2018-07-09 10:00:00,17.75,69.5,7.3,36.47,25.33,11.87,5.27,0.04,10.78,0.23,1.35,,28.42,62.75,,297.25,704.75,,25.53
2018-07-09 10:00:00,2018-07-09 11:00:00,17.0,84.75,7.2,38.23,26.2,12.05,5.15,0.29,9.9,0.2,1.53,,28.3,62.0,,292.75,705.0,,25.63
2018-07-09 11:00:00,2018-07-09 12:00:00,15.25,82.5,6.93,37.75,25.72,12.53,5.22,0.38,10.39,0.15,1.58,,24.6,63.0,,279.5,704.5,,25.75
2018-07-09 12:00:00,2018-07-09 13:00:00,10.0,60.0,8.4,37.73,26.8,14.1,6.53,0.38,11.76,0.1,2.1,,22.8,58.67,,285.33,704.0,,26.37
2018-07-09 13:00:00,2018-07-09 14:00:00,20.0,61.0,27.2,36.17,32.07,8.8,4.2,2.78,13.62,0.1,1.7,,24.95,52.5,,291.0,703.0,,27.35
2018-07-09 14:00:00,2018-07-09 15:00:00,10.0,79.0,7.65,38.45,26.68,9.5,6.83,2.67,14.7,0.1,1.62,,25.22,47.0,,297.5,702.25,,28.15
2018-07-09 15:00:00,2018-07-09 16:00:00,12.0,83.5,14.72,37.5,31.9,9.05,6.1,1.05,13.18,0.2,1.58,,25.5,55.25,,291.0,702.0,,26.8
2018-07-09 16:00:00,2018-07-09 17:00:00,17.75,82.5,10.2,44.8,32.12,10.2,7.27,,9.7,0.23,2.07,,24.45,68.25,,290.5,702.0,,25.57
2018-07-09 17:00:00,2018-07-09 18:00:00,17.0,40.25,9.68,42.6,30.53,10.9,7.98,,9.66,0.2,2.42,,23.72,68.0,,299.25,702.25,,25.75
2018-07-09 18:00:00,2018-07-09 19:00:00,16.0,42.25,8.17,42.6,29.35,10.25,8.05,,9.65,0.18,2.23,,23.05,65.5,,291.25,703.0,,25.62
2018-07-09 19:00:00,2018-07-09 20:00:00,12.75,35.0,7.28,37.62,25.95,11.08,5.9,,10.29,0.13,1.62,,23.45,68.25,,289.0,703.75,,25.18
2018-07-09 20:00:00,2018-07-09 21:00:00,11.5,31.5,6.2,37.38,24.92,11.75,4.72,0.06,8.28,0.1,1.1,,28.47,70.25,,291.0,704.0,,24.9
2018-07-09 21:00:00,2018-07-09 22:00:00,11.75,39.0,5.9,35.23,23.52,12.28,4.47,,8.43,0.1,0.92,,29.2,69.75,,296.75,705.0,,24.9
2018-07-09 22:00:00,2018-07-09 23:00:00,15.0,37.5,5.73,34.6,23.02,12.12,4.6,0.05,9.07,0.1,0.73,,29.03,66.5,,297.0,705.0,,24.87
2018-07-09 23:00:00,2018-07-10 00:00:00,9.25,34.0,5.27,32.5,21.6,12.12,5.15,,10.49,0.1,0.4,,28.73,65.75,,302.25,704.75,,24.7
2018-07-10 00:00:00,2018-07-10 01:00:00,9.5,33.75,5.02,32.3,21.28,11.88,4.72,,10.19,,0.33,,28.53,68.0,,301.25,704.0,,24.35
2018-07-10 01:00:00,2018-07-10 02:00:00,8.0,24.0,4.93,31.97,21.0,11.9,5.05,,11.22,,0.33,,28.32,67.5,,300.75,704.0,,24.35
2018-07-10 02:00:00,2018-07-10 03:00:00,7.5,24.25,5.12,32.2,21.3,11.78,5.2,,9.41,,0.33,,28.2,70.75,,296.25,704.0,,24.15
2018-07-10 03:00:00,2018-07-10 04:00:00,6.0,25.25,5.2,33.1,21.8,11.58,5.15,,8.49,0.1,0.3,,27.45,72.75,,297.25,704.0,,23.97
2018-07-10 04:00:00,2018-07-10 05:00:00,8.0,26.25,5.25,32.7,21.67,10.55,5.13,,8.92,0.1,0.3,,22.15,72.5,,297.0,703.25,,24.1
2018-07-10 05:00:00,2018-07-10 06:00:00,13.0,29.5,5.17,32.77,21.67,10.23,4.6,,8.87,0.1,0.3,,21.2,72.75,,297.25,704.0,,24.1
2018-07-10 06:00:00,2018-07-10 07:00:00,10.5,39.25,5.57,34.93,23.07,9.67,5.1,,8.43,0.1,0.33,,20.95,72.75,,293.75,704.0,,24.12
2018-07-10 07:00:00,2018-07-10 08:00:00,13.25,48.75,6.65,36.4,24.77,9.47,5.02,,8.43,0.13,0.6,,21.17,69.25,,296.5,705.0,,24.67
2018-07-10 08:00:00,2018-07-10 09:00:00,15.75,58.5,8.85,38.1,27.45,9.7,5.35,0.22,8.48,0.1,0.87,,21.83,66.75,,292.75,705.0,,25.2
2018-07-10 09:00:00,2018-07-10 10:00:00,13.25,66.75,9.4,37.18,27.4,10.03,5.9,,10.34,0.13,1.35,,22.28,60.0,,293.5,705.0,,26.25
2018-07-10 10:00:00,2018-07-10 11:00:00,15.5,77.25,8.25,36.13,25.95,10.62,6.73,4.29,12.35,0.1,1.2,,23.95,56.0,,293.25,705.75,,26.75
