From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2019-05-25 01:00:00,2019-05-25 02:00:00,,132.33,1.5,63.43,34.97,42.07,10.43,3.81,4.25,,,28.53,65.0,0.87,,21.0,737.33,,28.03,0.0
2019-05-25 02:00:00,2019-05-25 03:00:00,,124.5,146.22,21.5,130.28,24.0,8.3,0.59,3.83,,,28.93,65.25,1.12,,21.0,737.0,,27.92,0.0
2019-05-25 03:00:00,2019-05-25 04:00:00,,121.25,0.55,47.75,25.82,45.57,9.73,3.3,3.8,,,29.18,65.0,1.85,,21.0,737.0,,27.55,0.0
2019-05-25 04:00:00,2019-05-25 05:00:00,,110.75,0.53,24.6,13.5,44.22,10.88,0.0,4.08,,,29.08,66.25,1.67,,21.0,737.0,,26.83,0.0
2019-05-25 05:00:00,2019-05-25 06:00:00,,98.75,0.47,26.57,14.55,44.48,9.45,3.78,4.07,,,29.1,67.25,1.55,,23.25,738.0,,25.88,0.0
2019-05-25 06:00:00,2019-05-25 07:00:00,,114.75,1.25,29.62,16.75,44.65,13.72,1.21,4.2,,,29.18,63.0,1.6,,63.0,738.25,,26.12,0.0
2019-05-25 07:00:00,2019-05-25 08:00:00,,130.67,5.1,40.6,25.73,44.13,18.07,0.85,4.5,,,29.03,58.0,1.67,,145.0,739.0,,27.5,0.0
2019-05-25 08:00:00,2019-05-25 09:00:00,,130.0,6.72,44.6,29.17,42.0,20.3,0.0,3.93,,,28.97,51.75,1.62,,229.0,739.0,,29.8,0.0
2019-05-25 09:00:00,2019-05-25 10:00:00,,115.5,3.2,32.1,19.67,40.83,18.17,0.36,3.6,,,29.1,47.25,2.0,,310.0,739.0,,31.88,0.0
2019-05-25 10:00:00,2019-05-25 11:00:00,,106.25,1.1,18.2,10.6,38.3,13.8,0.0,3.62,,,29.35,41.0,2.48,,370.5,739.0,,33.05,0.0
2019-05-25 11:00:00,2019-05-25 12:00:00,,100.5,1.0,18.12,10.47,37.03,13.38,2.03,3.9,,,29.25,37.5,2.38,,407.5,739.0,,34.2,0.0
2019-05-25 12:00:00,2019-05-25 13:00:00,,101.0,1.12,18.7,10.82,34.95,9.4,2.05,3.55,,,29.28,33.5,2.62,,415.0,738.5,,35.15,0.0
2019-05-25 13:00:00,2019-05-25 14:00:00,,102.5,1.48,18.4,10.98,32.38,7.57,4.58,3.62,,,29.08,31.0,2.73,,388.0,738.0,,35.83,0.0
2019-05-25 14:00:00,2019-05-25 15:00:00,,90.75,1.3,18.4,10.85,30.52,6.4,4.21,3.8,,,28.8,32.0,2.83,,335.5,737.0,,36.02,0.0
2019-05-25 15:00:00,2019-05-25 16:00:00,,94.33,0.57,13.77,7.8,28.63,6.97,3.22,3.77,,,28.57,32.33,2.67,,261.67,736.33,,36.4,0.0
2019-05-25 16:00:00,2019-05-25 17:00:00,,91.0,0.77,15.22,8.72,24.92,5.55,5.9,4.18,,,26.48,33.25,2.47,,183.5,736.0,,36.35,0.0
2019-05-25 17:00:00,2019-05-25 18:00:00,,93.5,0.75,19.23,10.82,24.93,6.78,2.38,4.25,,,27.45,33.75,2.08,,102.75,735.0,,36.1,0.0
2019-05-25 18:00:00,2019-05-25 19:00:00,,105.0,0.6,33.2,18.18,27.55,6.95,2.66,3.73,,,28.65,35.75,1.68,,39.25,736.0,,35.17,0.0
2019-05-25 19:00:00,2019-05-25 20:00:00,,120.0,0.53,49.62,26.75,28.25,7.4,2.46,4.0,,,28.62,38.25,1.28,,21.25,736.0,,33.88,0.0
2019-05-25 20:00:00,2019-05-25 21:00:00,,129.25,0.3,64.1,34.33,28.05,8.68,4.74,4.2,,,28.28,41.5,0.95,,21.0,736.0,,32.85,0.0
2019-05-25 21:00:00,2019-05-25 22:00:00,,130.75,0.8,85.45,46.12,27.6,10.05,2.48,4.05,,,28.25,43.0,0.9,,21.0,737.0,,32.1,0.0
2019-05-25 22:00:00,2019-05-25 23:00:00,,134.25,0.33,76.58,40.98,28.07,14.95,2.95,4.3,,,28.3,43.0,0.88,,21.0,737.0,,31.73,0.0
2019-05-25 23:00:00,2019-05-26 00:00:00,,136.33,0.1,78.93,42.07,28.63,17.8,1.88,4.03,,,28.23,43.0,1.17,,21.0,736.33,,31.4,0.0
2019-05-26 00:00:00,2019-05-26 01:00:00,,130.25,0.3,62.6,33.45,28.62,16.9,1.88,4.23,,,28.43,44.0,0.72,,21.0,735.75,,30.38,0.0
2019-05-26 01:00:00,2019-05-26 02:00:00,,122.0,0.67,56.03,30.33,30.07,26.57,1.21,4.2,,,28.13,47.0,1.03,,21.0,735.0,,29.43,0.0
2019-05-26 02:00:00,2019-05-26 03:00:00,,138.0,149.38,13.15,128.43,11.6,8.3,0.27,3.77,,,25.32,49.25,1.05,,21.0,735.0,,28.3,0.0
2019-05-26 03:00:00,2019-05-26 04:00:00,,135.75,0.53,30.9,16.72,26.98,15.93,1.04,4.5,,,26.02,53.0,0.65,,21.0,734.75,,27.35,0.0
2019-05-26 04:00:00,2019-05-26 05:00:00,,132.0,0.6,40.9,22.22,30.15,20.5,1.39,4.3,,,27.88,56.75,0.8,,21.0,735.0,,26.38,0.0
2019-05-26 05:00:00,2019-05-26 06:00:00,,142.25,1.62,53.55,29.82,31.3,21.45,1.35,4.33,,,28.18,56.5,0.68,,23.75,735.75,,26.18,0.0
2019-05-26 06:00:00,2019-05-26 07:00:00,,148.75,3.05,57.78,33.23,32.83,21.77,1.19,4.03,,,27.23,52.0,0.6,,66.25,736.25,,27.82,0.0
2019-05-26 07:00:00,2019-05-26 08:00:00,,161.5,6.45,64.97,39.8,29.32,23.7,1.28,4.2,,,25.12,49.75,1.2,,142.25,737.0,,29.27,0.0
2019-05-26 08:00:00,2019-05-26 09:00:00,,178.67,5.63,64.1,38.67,32.63,35.1,1.88,4.1,,,26.5,45.33,1.57,,231.33,738.0,,30.73,0.0
2019-05-26 09:00:00,2019-05-26 10:00:00,,178.5,5.77,60.37,36.8,36.33,51.67,1.08,3.8,,,27.38,41.5,1.7,,304.75,738.0,,32.25,0.0
2019-05-26 10:00:00,2019-05-26 11:00:00,,147.5,1.7,23.7,14.0,35.2,21.7,0.65,3.8,,,27.5,38.75,2.1,,373.5,738.0,,33.73,0.0
2019-05-26 11:00:00,2019-05-26 12:00:00,,122.25,1.03,21.45,12.22,35.27,18.8,0.17,3.78,,,27.7,34.5,2.6,,409.75,737.5,,34.92,0.0
2019-05-26 12:00:00,2019-05-26 13:00:00,,115.0,2.5,30.25,18.12,33.9,14.43,0.0,4.15,,,27.55,30.5,2.4,,418.0,737.0,,36.38,0.0
2019-05-26 13:00:00,2019-05-26 14:00:00,,90.75,1.43,15.9,9.6,34.42,11.55,0.0,3.85,,,27.2,27.75,2.35,,393.5,736.5,,37.45,0.0
2019-05-26 14:00:00,2019-05-26 15:00:00,,89.5,0.93,14.43,8.43,31.3,9.82,0.0,3.92,,,27.15,26.0,2.45,,344.0,736.0,,37.98,0.0
2019-05-26 15:00:00,2019-05-26 16:00:00,,89.0,0.95,15.43,8.97,28.3,8.32,0.0,3.72,,,26.35,26.0,2.3,,271.5,735.0,,38.52,0.0
2019-05-26 16:00:00,2019-05-26 17:00:00,,93.75,0.82,18.57,10.55,21.88,7.05,0.0,3.8,,,23.25,25.75,2.05,,187.25,735.0,,38.8,0.0
2019-05-26 17:00:00,2019-05-26 18:00:00,,98.33,0.4,17.27,9.4,21.67,7.03,0.0,4.13,,,25.13,25.67,1.83,,97.33,735.0,,38.53,0.0
2019-05-26 18:00:00,2019-05-26 19:00:00,,98.5,0.62,32.93,18.05,26.38,10.62,0.0,4.22,,,26.55,28.5,1.15,,42.0,735.0,,37.27,0.0
2019-05-26 19:00:00,2019-05-26 20:00:00,,107.33,0.6,66.9,36.1,26.03,11.83,0.0,4.0,,,27.3,29.0,0.9,,21.33,735.0,,35.8,0.0
2019-05-26 20:00:00,2019-05-26 21:00:00,,122.25,0.73,105.88,56.93,26.75,14.47,0.0,3.97,,,27.82,29.75,0.68,,21.0,735.25,,35.08,0.0
2019-05-26 21:00:00,2019-05-26 22:00:00,,149.5,6.15,133.18,75.85,24.6,13.48,0.0,3.42,,,25.07,31.75,0.7,,21.0,736.0,,34.17,0.0
2019-05-26 22:00:00,2019-05-26 23:00:00,,177.5,5.15,136.28,76.67,20.7,10.9,0.0,4.52,,,23.98,33.0,0.62,,21.0,736.0,,33.33,0.0
2019-05-26 23:00:00,2019-05-27 00:00:00,,188.75,33.9,131.0,97.25,22.55,,0.0,3.8,,,24.55,36.25,0.47,,21.0,736.0,,32.23,0.0
2019-05-27 00:00:00,2019-05-27 01:00:00,,196.33,27.23,139.97,96.63,20.9,,1.84,4.0,,,23.63,38.33,0.33,,21.0,735.0,,31.5,0.0
2019-05-27 01:00:00,2019-05-27 02:00:00,,186.25,25.77,117.15,83.3,22.45,,1.41,3.8,,,22.4,43.0,0.3,,21.0,735.0,,30.55,0.0
2019-05-27 02:00:00,2019-05-27 03:00:00,,180.5,151.68,31.15,139.88,17.37,,0.38,3.88,,,24.23,48.25,0.77,,21.0,734.0,,29.2,0.0
2019-05-27 03:00:00,2019-05-27 04:00:00,,186.0,13.08,109.95,69.15,27.83,,0.95,4.1,,,25.55,45.0,0.73,,21.0,734.5,,30.0,0.0
2019-05-27 04:00:00,2019-05-27 05:00:00,,173.25,18.82,117.28,77.72,28.25,,1.53,3.95,,,25.92,44.0,0.72,,21.0,735.0,,30.12,0.0
2019-05-27 05:00:00,2019-05-27 06:00:00,,166.75,68.33,105.68,111.7,32.03,,1.7,4.33,,,26.1,53.5,0.47,,23.75,735.5,,28.0,0.0
2019-05-27 06:00:00,2019-05-27 07:00:00,,228.0,37.57,102.35,84.95,35.35,,1.02,3.95,,,26.32,49.5,0.38,,56.75,736.0,,28.9,0.0
2019-05-27 07:00:00,2019-05-27 08:00:00,,298.25,12.9,92.22,59.52,40.27,,1.09,4.25,,,26.5,43.25,1.02,,127.25,736.75,,31.38,0.0
2019-05-27 08:00:00,2019-05-27 09:00:00,,305.25,9.93,79.15,50.2,43.17,,1.9,4.17,,,26.53,38.25,1.68,,216.25,737.0,,33.38,0.0
2019-05-27 09:00:00,2019-05-27 10:00:00,,234.0,6.37,67.73,41.2,43.7,,0.96,,,,26.37,36.0,1.57,,293.0,737.0,,35.13,0.0
2019-05-27 10:00:00,2019-05-27 11:00:00,,152.0,1.6,39.3,22.2,49.5,,0.37,3.8,,,27.1,30.0,1.5,,387.0,737.0,,38.2,0.0
2019-05-27 11:00:00,2019-05-27 12:00:00,,146.5,0.65,29.53,16.23,49.23,,0.69,3.67,,,27.23,27.75,1.9,,409.25,737.0,,39.08,0.0
2019-05-27 12:00:00,2019-05-27 13:00:00,,132.5,0.55,20.88,11.58,44.95,,0.83,4.08,,,27.82,23.0,2.52,,413.5,736.75,,40.15,0.0
2019-05-27 13:00:00,2019-05-27 14:00:00,,130.0,0.68,19.05,10.65,49.48,,0.0,5.0,,,33.45,20.25,2.52,,384.5,736.0,,40.83,0.0
2019-05-27 14:00:00,2019-05-27 15:00:00,,104.0,1.63,29.03,16.8,37.13,,0.06,3.87,,,31.3,20.67,2.67,,334.0,735.0,,40.87,0.0
2019-05-27 15:00:00,2019-05-27 16:00:00,14.0,107.5,5.15,54.15,33.0,24.88,,0.0,,,,27.45,20.25,2.1,,251.25,734.5,,41.0,0.0
2019-05-27 16:00:00,2019-05-27 17:00:00,12.75,96.25,14.1,69.75,48.55,22.5,7.8,0.0,2.17,,,26.33,19.25,2.25,,188.5,734.0,,40.75,0.0
2019-05-27 17:00:00,2019-05-27 18:00:00,9.0,105.33,10.53,83.73,53.07,24.77,6.37,0.0,3.4,,,31.03,19.0,1.8,,102.0,734.0,,40.27,0.0
2019-05-27 18:00:00,2019-05-27 19:00:00,,108.0,107.18,76.03,113.27,19.78,5.25,0.0,3.3,,,32.05,19.0,1.22,,41.0,734.0,,39.27,0.0
2019-05-27 19:00:00,2019-05-27 20:00:00,,108.67,33.77,153.27,108.97,26.3,8.3,0.0,3.47,,,32.17,21.0,0.73,,20.0,735.0,,37.3,0.0
2019-05-27 20:00:00,2019-05-27 21:00:00,,125.0,4.38,127.62,71.4,28.35,7.88,0.0,3.15,,,32.25,21.75,0.75,,20.25,735.0,,36.4,0.0
2019-05-27 21:00:00,2019-05-27 22:00:00,,138.0,5.18,122.25,69.25,29.5,8.78,0.07,3.12,,,32.2,22.5,0.53,,20.5,735.5,,35.53,0.0
2019-05-27 22:00:00,2019-05-27 23:00:00,,159.75,9.6,139.77,82.15,30.88,12.43,0.0,3.17,,,31.95,25.0,0.45,,21.0,736.0,,34.15,0.0
2019-05-27 23:00:00,2019-05-28 00:00:00,,189.0,17.7,125.55,81.2,32.35,19.65,0.0,3.2,,,31.8,27.0,0.4,,21.0,736.0,,33.3,0.0
2019-05-28 00:00:00,2019-05-28 01:00:00,,199.33,20.3,107.23,73.53,36.73,17.77,0.01,3.07,,,31.97,30.67,0.3,,20.33,735.0,,31.43,0.0
2019-05-28 01:00:00,2019-05-28 02:00:00,,178.25,14.07,103.43,66.47,38.47,19.07,0.01,2.65,,,32.18,29.75,0.4,,20.0,735.0,,31.17,0.0
2019-05-28 02:00:00,2019-05-28 03:00:00,,161.5,159.55,48.47,148.63,24.77,45.35,0.01,3.3,,,32.35,27.5,0.6,,20.0,734.75,,31.5,0.0
2019-05-28 03:00:00,2019-05-28 04:00:00,,172.5,98.73,119.83,143.98,42.27,43.5,1.16,3.5,,,32.67,37.0,0.75,,20.75,734.0,,29.8,0.0
2019-05-28 04:00:00,2019-05-28 05:00:00,,184.5,30.03,99.43,77.28,47.92,22.32,0.0,3.05,,,33.02,34.75,0.48,,20.25,734.5,,29.47,0.0
2019-05-28 05:00:00,2019-05-28 06:00:00,,148.5,40.5,100.62,86.45,49.05,24.43,0.0,2.92,,,32.7,39.0,0.8,,22.75,735.0,,28.85,0.0
2019-05-28 06:00:00,2019-05-28 07:00:00,,189.0,63.13,92.27,100.4,57.3,39.1,0.0,3.33,,,31.7,40.0,0.83,,55.33,736.0,,28.87,0.0
2019-05-28 07:00:00,2019-05-28 08:00:00,,357.25,31.67,96.12,76.92,59.73,72.75,0.0,3.55,,,29.77,34.5,1.23,,142.25,736.75,,31.45,0.0
2019-05-28 08:00:00,2019-05-28 09:00:00,,344.0,11.15,73.53,48.17,41.08,35.72,0.03,3.53,,,27.7,28.5,1.57,,231.75,737.0,,33.97,0.0
2019-05-28 09:00:00,2019-05-28 10:00:00,,215.75,7.33,66.23,41.2,37.93,30.9,0.04,3.1,,,26.3,26.0,1.7,,314.0,737.0,,35.9,0.0
2019-05-28 10:00:00,2019-05-28 11:00:00,,181.75,7.8,68.4,42.8,28.5,12.8,0.04,4.07,,,25.57,20.0,1.6,,378.0,737.0,,38.2,0.0
2019-05-28 11:00:00,2019-05-28 12:00:00,,123.33,10.3,80.4,51.13,26.63,11.2,0.04,3.7,,,25.33,18.33,1.93,,408.0,737.0,,39.37,0.0
2019-05-28 12:00:00,2019-05-28 13:00:00,,118.75,2.1,20.85,12.75,23.58,9.18,0.04,3.98,,,24.52,16.25,2.75,,417.0,736.0,,40.08,0.0
2019-05-28 13:00:00,2019-05-28 14:00:00,,123.0,2.0,15.48,9.85,28.25,6.7,0.04,4.7,,,28.25,14.75,2.62,,395.75,735.75,,40.88,0.0
2019-05-28 14:00:00,2019-05-28 15:00:00,,111.0,1.7,15.2,9.5,21.87,6.2,0.04,3.23,,,26.37,16.0,3.03,,350.33,735.0,,41.13,0.0
2019-05-28 15:00:00,2019-05-28 16:00:00,,,1.23,12.93,7.88,24.05,5.83,0.04,4.25,,,26.27,17.0,2.35,,267.5,734.25,,41.32,0.0
2019-05-28 16:00:00,2019-05-28 17:00:00,,,5.12,66.53,39.58,24.65,7.53,0.02,3.95,,,27.02,19.0,2.23,,181.0,734.0,,41.08,0.0
2019-05-28 17:00:00,2019-05-28 18:00:00,,,5.17,51.17,31.43,30.8,9.5,,3.8,,,29.4,18.67,2.03,,114.33,733.0,,40.63,0.0
2019-05-28 18:00:00,2019-05-28 19:00:00,20.0,,3.12,62.1,35.58,29.9,8.27,0.0,3.2,,,30.15,20.25,1.38,,41.75,733.5,,39.27,0.0
2019-05-28 19:00:00,2019-05-28 20:00:00,27.67,,0.83,91.73,49.5,30.83,7.27,0.0,2.9,,,30.73,22.67,0.63,,20.33,734.0,,37.13,0.0
2019-05-28 20:00:00,2019-05-28 21:00:00,32.33,,5.8,147.8,83.33,33.07,8.67,0.0,2.1,,,30.93,25.33,0.8,,20.67,734.0,,36.23,0.0
2019-05-28 21:00:00,2019-05-28 22:00:00,39.0,,19.5,151.67,96.55,36.65,13.9,,2.4,,,30.25,27.25,0.8,,21.0,734.0,,35.6,0.0
2019-05-28 22:00:00,2019-05-28 23:00:00,51.0,,24.65,153.25,101.58,40.67,25.68,,1.28,,,30.6,29.0,0.47,,21.0,734.0,,34.6,0.0
2019-05-28 23:00:00,2019-05-29 00:00:00,51.0,,19.03,145.1,92.63,41.07,39.27,,2.6,,,30.53,29.0,0.73,,21.0,734.0,,34.37,0.0
2019-05-29 00:00:00,2019-05-29 01:00:00,63.5,,6.28,108.2,62.62,39.25,32.02,,6.65,,,30.73,28.25,0.78,,21.0,734.0,,33.83,0.0
2019-05-29 01:00:00,2019-05-29 02:00:00,58.5,,52.42,131.4,112.53,42.82,31.73,,2.35,,,31.4,34.25,0.7,,21.0,733.0,,31.88,0.0
2019-05-29 02:00:00,2019-05-29 03:00:00,67.75,,64.77,125.0,119.17,49.2,14.95,,2.88,,,32.25,36.75,0.47,,21.0,733.0,,30.45,0.0
2019-05-29 03:00:00,2019-05-29 04:00:00,75.5,,46.25,113.35,97.9,50.85,22.0,,4.15,,,32.5,38.0,0.45,,21.0,733.0,,30.35,0.0
2019-05-29 04:00:00,2019-05-29 05:00:00,79.0,,49.35,107.7,97.4,48.25,22.5,,3.3,,,32.95,41.5,0.55,,21.0,733.0,,29.15,0.0
2019-05-29 05:00:00,2019-05-29 06:00:00,84.75,,67.85,105.18,111.1,51.75,26.2,,2.88,,,33.55,41.25,0.6,,23.75,733.75,,28.82,0.0
2019-05-29 06:00:00,2019-05-29 07:00:00,106.5,,55.9,103.95,100.75,57.88,40.33,,2.9,,,32.67,39.5,0.7,,59.75,734.25,,30.25,0.0
2019-05-29 07:00:00,2019-05-29 08:00:00,124.0,,18.5,89.43,62.6,56.73,46.77,,8.58,,,31.72,34.5,1.32,,132.5,735.0,,32.65,0.0
2019-05-29 08:00:00,2019-05-29 09:00:00,98.0,,9.15,72.95,46.23,49.4,43.68,,17.33,,,30.28,31.75,1.38,,214.0,735.75,,35.1,0.0
2019-05-29 09:00:00,2019-05-29 10:00:00,65.0,,5.8,60.8,37.0,43.93,50.1,,,,,29.3,29.67,1.5,,253.67,736.0,,36.57,0.0
2019-05-29 10:00:00,2019-05-29 11:00:00,56.0,,3.5,37.9,23.0,43.3,41.4,,66.6,,,27.2,26.0,1.6,,73.0,736.0,,39.4,0.0
2019-05-29 11:00:00,2019-05-29 12:00:00,51.5,,1.55,20.7,12.3,43.73,26.07,,82.65,,,28.18,22.75,1.43,,335.0,735.5,,40.48,0.0
2019-05-29 12:00:00,2019-05-29 13:00:00,38.5,,0.9,16.55,9.52,38.57,14.55,,87.55,,,26.73,21.25,2.15,,396.0,735.0,,41.18,0.0
2019-05-29 13:00:00,2019-05-29 14:00:00,38.0,,148.95,10.45,121.9,25.3,77.03,0.0,80.63,,,26.77,19.75,1.73,,379.75,734.25,,42.12,0.0
2019-05-29 14:00:00,2019-05-29 15:00:00,32.0,,0.85,14.47,8.13,28.63,10.33,0.03,65.7,,,26.93,19.0,1.7,,340.0,733.67,,42.5,0.0
2019-05-29 15:00:00,2019-05-29 16:00:00,32.0,,0.8,20.18,11.43,27.15,9.02,0.0,46.8,,,27.23,18.75,2.17,,262.25,733.0,,42.75,0.0
2019-05-29 16:00:00,2019-05-29 17:00:00,34.25,,0.83,22.02,12.35,26.9,8.25,0.0,59.0,,,27.7,19.5,1.77,,176.5,732.0,,42.48,0.0
2019-05-29 17:00:00,2019-05-29 18:00:00,31.5,,0.6,27.1,11.78,24.35,9.32,0.0,65.15,0.13,0.43,28.4,20.5,1.3,,96.75,732.0,0.03,41.8,0.0
2019-05-29 18:00:00,2019-05-29 19:00:00,32.0,,1.62,49.53,27.68,26.15,10.93,0.0,56.33,0.23,1.3,29.73,21.75,0.65,,40.25,732.0,0.08,40.62,0.0
2019-05-29 19:00:00,2019-05-29 20:00:00,40.33,,1.87,115.37,62.87,28.77,11.9,0.0,28.4,0.4,3.13,29.83,23.67,0.6,,21.67,732.0,0.3,38.93,0.0
2019-05-29 20:00:00,2019-05-29 21:00:00,46.0,,3.77,123.0,68.5,28.25,13.98,0.0,17.52,0.62,5.93,30.02,24.0,0.78,,21.25,732.25,0.72,38.5,0.0
2019-05-29 21:00:00,2019-05-29 22:00:00,57.5,,96.05,176.65,172.05,33.98,16.77,0.86,5.17,0.85,8.52,30.3,28.0,0.38,,21.5,733.0,1.1,36.53,0.0
2019-05-29 22:00:00,2019-05-29 23:00:00,88.25,,130.83,154.62,188.62,41.55,19.9,0.0,6.4,1.2,10.93,31.2,36.5,0.3,,21.0,733.0,1.88,33.67,0.0
2019-05-29 23:00:00,2019-05-30 00:00:00,105.0,,176.8,140.35,218.38,43.5,20.18,0.19,5.65,,,31.82,41.0,0.3,,21.0,733.0,,31.7,0.0
2019-05-30 00:00:00,2019-05-30 01:00:00,108.75,,217.93,136.18,249.6,46.12,16.03,0.06,5.25,,,31.68,38.25,0.3,,21.25,732.5,,32.9,0.0
2019-05-30 01:00:00,2019-05-30 02:00:00,107.5,,225.02,130.52,252.38,49.5,15.9,0.07,4.45,,,31.7,36.5,0.65,,21.25,732.0,,33.6,0.0
2019-05-30 02:00:00,2019-05-30 03:00:00,101.0,,257.82,50.7,236.95,37.9,18.3,0.01,5.0,,,32.17,43.0,0.45,,21.5,732.0,,32.33,0.0
2019-05-30 03:00:00,2019-05-30 04:00:00,110.5,,246.02,122.83,265.32,55.7,22.05,0.0,5.83,,,32.57,41.25,0.3,,21.75,732.0,,32.23,0.0
2019-05-30 04:00:00,2019-05-30 05:00:00,103.5,,254.0,117.85,269.17,61.65,21.05,0.92,6.75,,,33.62,46.25,0.3,,21.75,732.0,,30.6,0.0
2019-05-30 05:00:00,2019-05-30 06:00:00,106.5,,202.77,106.78,221.68,75.45,19.05,0.67,6.3,,,34.0,53.0,0.48,,24.0,733.0,,29.32,0.0
2019-05-30 06:00:00,2019-05-30 07:00:00,117.33,,117.43,112.37,155.27,87.83,26.43,0.0,4.67,,,33.63,43.33,0.3,,60.0,733.67,,31.23,0.0
2019-05-30 07:00:00,2019-05-30 08:00:00,128.25,,60.95,147.32,127.92,77.6,33.5,0.3,5.08,,,32.2,37.0,0.6,,121.0,734.0,,34.58,0.0
2019-05-30 08:00:00,2019-05-30 09:00:00,118.5,,40.83,167.0,122.0,71.85,29.18,0.42,8.67,,,30.17,32.0,0.88,,198.25,734.0,,37.33,0.0
2019-05-30 09:00:00,2019-05-30 10:00:00,97.75,,32.8,178.77,121.73,59.93,22.1,0.0,29.3,,,28.68,27.5,1.45,,201.25,734.0,,39.3,0.0
2019-05-30 10:00:00,2019-05-30 11:00:00,72.5,,4.3,70.5,41.0,53.8,18.8,0.0,74.6,,,27.83,24.5,1.32,,87.25,734.0,,40.88,0.0
2019-05-30 11:00:00,2019-05-30 12:00:00,61.0,,2.45,36.18,21.23,49.05,17.23,0.0,109.97,,,27.18,21.0,1.3,,331.25,734.0,,42.43,0.0
2019-05-30 12:00:00,2019-05-30 13:00:00,56.25,,1.97,27.05,16.0,43.55,21.8,0.0,93.02,,,26.42,18.75,1.9,,400.5,733.5,,43.3,0.0
2019-05-30 13:00:00,2019-05-30 14:00:00,47.25,,2.17,19.95,12.35,36.6,12.42,0.0,73.8,,,26.27,15.5,2.33,,383.75,732.5,,43.88,0.0
2019-05-30 14:00:00,2019-05-30 15:00:00,34.5,,2.0,16.73,10.52,32.2,9.43,0.02,66.42,,,25.48,14.5,2.2,,325.0,731.5,,44.3,0.0
2019-05-30 15:00:00,2019-05-30 16:00:00,30.0,132.0,3.15,25.83,16.3,29.95,5.35,0.62,59.02,,,26.88,15.0,1.98,,241.0,730.75,,44.25,0.0
2019-05-30 16:00:00,2019-05-30 17:00:00,34.0,127.5,2.45,21.38,13.35,31.98,8.4,0.23,62.7,,,28.35,15.5,1.7,,178.25,730.0,,44.08,0.0
2019-05-30 17:00:00,2019-05-30 18:00:00,34.25,118.5,2.47,31.52,18.8,29.22,9.2,0.22,59.08,,,28.08,16.25,1.45,,98.0,730.0,,43.32,0.0
2019-05-30 18:00:00,2019-05-30 19:00:00,35.0,135.0,2.75,67.85,38.3,28.4,7.38,0.37,40.9,,,28.87,17.75,0.85,,40.0,730.0,,41.8,0.0
2019-05-30 19:00:00,2019-05-30 20:00:00,38.0,156.75,14.95,141.78,87.58,31.93,7.85,0.28,10.45,,,29.7,21.0,0.55,,21.5,730.5,,39.55,0.0
2019-05-30 20:00:00,2019-05-30 21:00:00,55.25,225.25,111.8,176.75,184.9,35.28,11.52,0.02,4.12,,,30.2,24.75,0.33,,21.75,731.0,,37.98,0.0
2019-05-30 21:00:00,2019-05-30 22:00:00,81.5,317.75,149.28,166.2,209.72,40.98,15.85,0.39,3.42,,,30.57,27.25,0.35,,21.75,731.25,,36.7,0.0
2019-05-30 22:00:00,2019-05-30 23:00:00,85.33,326.0,150.87,144.33,199.43,44.33,29.63,0.0,2.57,,,30.53,26.67,0.53,,21.67,732.0,,36.93,0.0
2019-05-30 23:00:00,2019-05-31 00:00:00,92.0,344.5,182.95,124.67,215.05,53.25,31.73,0.37,7.05,,,31.0,32.75,0.4,,21.5,731.75,,34.9,0.0
2019-05-31 00:00:00,2019-05-31 01:00:00,112.25,373.5,136.42,126.65,178.3,57.92,19.62,0.27,4.22,,,31.78,33.5,1.43,,21.5,731.75,,33.4,0.0
2019-05-31 01:00:00,2019-05-31 02:00:00,93.25,353.0,7.12,83.03,49.92,59.02,9.22,0.24,3.75,,,31.38,29.25,1.05,,21.25,732.0,,34.42,0.0
2019-05-31 02:00:00,2019-05-31 03:00:00,66.75,366.5,156.15,27.12,141.38,36.6,2.2,0.01,5.8,,,31.62,29.75,0.97,,21.5,732.0,,33.92,0.0
2019-05-31 03:00:00,2019-05-31 04:00:00,59.5,375.25,29.43,72.12,62.33,57.28,5.0,0.06,3.65,,,32.03,33.5,0.95,,21.0,732.0,,32.55,0.0
2019-05-31 04:00:00,2019-05-31 05:00:00,65.5,407.5,2.97,48.58,28.25,53.83,6.85,0.02,6.85,,,32.2,32.25,1.62,,21.0,732.0,,32.65,0.0
2019-05-31 05:00:00,2019-05-31 06:00:00,60.25,377.75,2.15,47.1,26.78,50.92,7.7,0.03,9.0,,,32.27,32.75,1.38,,24.0,732.5,,32.62,0.0
2019-05-31 06:00:00,2019-05-31 07:00:00,58.0,356.0,4.57,51.53,31.17,49.57,14.53,0.0,8.47,,,32.3,33.0,1.8,,48.67,733.0,,32.7,0.0
2019-05-31 07:00:00,2019-05-31 08:00:00,64.75,374.75,10.47,49.45,34.83,47.95,17.23,,9.72,,,31.83,34.25,1.73,,120.25,734.0,,33.58,0.0
