From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (),WD (degree),SR (),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2022-12-03 20:00:00,2022-12-03 21:00:00,317.25,501.0,429.55,140.62,452.53,39.2,20.62,5.62,1.58,2.88,12.18,,92.73,1.5,140.3,5.82,995.88,,19.38,0.0
2022-12-03 21:00:00,2022-12-03 22:00:00,361.0,542.75,,125.7,,33.73,29.5,7.42,1.45,3.95,15.0,,92.57,0.93,140.6,5.65,996.07,,19.0,0.0
2022-12-03 22:00:00,2022-12-03 23:00:00,400.0,558.5,,110.67,,25.1,35.6,7.93,2.2,4.53,15.73,,92.33,1.3,140.8,5.7,996.1,,18.57,0.0
2022-12-03 23:00:00,2022-12-04 00:00:00,388.75,533.25,,89.18,,19.4,37.57,7.3,1.6,4.55,15.88,,91.92,1.1,141.15,5.8,996.05,,18.3,0.0
2022-12-04 00:00:00,2022-12-04 01:00:00,336.0,444.67,481.5,79.67,462.8,17.9,19.95,5.67,1.77,4.38,15.3,,91.62,1.07,147.3,5.78,995.85,,14.25,0.0
2022-12-04 01:00:00,2022-12-04 02:00:00,288.25,381.5,375.55,90.57,354.5,21.1,13.28,3.83,6.5,3.5,13.72,,96.6,1.05,172.15,5.7,995.58,,12.82,0.0
2022-12-04 02:00:00,2022-12-04 03:00:00,265.0,358.25,431.6,74.2,391.4,30.4,4.5,4.0,2.78,3.0,12.4,,96.8,0.95,197.5,5.67,995.5,,12.62,0.0
2022-12-04 03:00:00,2022-12-04 04:00:00,282.75,384.25,376.8,85.03,352.45,34.0,6.85,3.85,2.45,3.02,12.6,,96.8,1.25,198.0,5.72,995.55,,12.62,0.0
2022-12-04 04:00:00,2022-12-04 05:00:00,281.5,391.75,208.9,89.38,217.85,34.72,6.42,1.97,1.95,3.18,13.57,,96.8,1.27,198.65,5.62,995.48,,12.5,0.0
2022-12-04 05:00:00,2022-12-04 06:00:00,274.75,396.75,157.67,93.9,178.48,35.7,5.0,1.0,1.47,3.32,14.6,,96.8,1.1,240.22,5.57,995.7,,12.52,0.0
2022-12-04 06:00:00,2022-12-04 07:00:00,253.75,371.0,120.2,85.9,143.7,29.65,9.68,0.25,1.68,2.75,12.95,,96.8,1.02,251.53,6.03,995.98,,12.28,0.0
2022-12-04 07:00:00,2022-12-04 08:00:00,239.5,350.75,180.9,83.8,192.12,23.65,10.7,0.7,2.12,2.77,11.9,,96.8,1.18,256.48,23.45,996.42,,12.32,0.0
2022-12-04 08:00:00,2022-12-04 09:00:00,236.25,343.5,65.4,132.4,123.72,24.45,10.0,1.07,4.03,2.5,10.5,,91.53,1.2,253.07,77.38,997.28,,13.43,0.0
2022-12-04 09:00:00,2022-12-04 10:00:00,228.0,327.5,23.62,123.05,84.67,27.95,7.08,0.85,15.93,1.98,7.6,,82.47,1.12,256.32,156.65,997.67,,15.12,0.0
2022-12-04 10:00:00,2022-12-04 11:00:00,280.75,369.5,8.53,83.7,51.48,28.1,5.17,0.72,60.52,1.73,6.02,,75.38,1.07,259.2,193.8,997.15,,16.57,0.0
2022-12-04 11:00:00,2022-12-04 12:00:00,286.75,368.25,2.62,60.27,34.2,26.55,4.1,0.4,125.2,1.7,5.47,,61.12,1.05,259.8,172.78,996.45,,18.08,0.0
2022-12-04 12:00:00,2022-12-04 13:00:00,222.0,310.0,3.82,47.1,28.18,24.0,6.2,0.17,168.5,1.58,5.0,,53.3,0.78,273.38,166.8,995.3,,18.85,0.0
2022-12-04 13:00:00,2022-12-04 14:00:00,182.25,266.25,2.17,39.35,22.65,23.38,7.08,0.07,188.4,1.8,5.33,,50.85,0.98,263.57,188.55,994.2,,19.2,0.0
2022-12-04 14:00:00,2022-12-04 15:00:00,172.25,249.75,0.93,34.7,19.22,20.4,6.18,0.88,184.88,1.6,5.25,,48.75,0.93,264.65,131.62,993.53,,19.38,0.0
2022-12-04 15:00:00,2022-12-04 16:00:00,145.75,213.25,1.27,38.5,21.52,18.7,5.85,0.82,165.35,1.43,4.67,,49.6,1.1,259.1,92.58,993.33,,19.05,0.0
2022-12-04 16:00:00,2022-12-04 17:00:00,134.25,212.25,4.3,68.78,40.12,18.75,5.33,1.0,104.27,1.23,4.72,,53.65,1.2,254.42,43.85,993.22,,18.2,0.0
2022-12-04 17:00:00,2022-12-04 18:00:00,136.25,249.25,11.8,122.6,74.78,17.95,5.03,1.57,17.65,1.25,5.6,,72.05,1.53,251.43,9.32,993.65,,15.8,0.0
2022-12-04 18:00:00,2022-12-04 19:00:00,164.25,312.25,86.22,131.0,140.0,16.57,7.65,2.48,3.0,1.22,6.1,,85.22,1.2,251.53,5.65,994.1,,14.35,0.0
2022-12-04 19:00:00,2022-12-04 20:00:00,195.75,369.0,188.2,122.45,218.6,13.38,11.28,3.73,2.25,1.65,7.83,,91.52,1.48,251.58,6.03,994.92,,13.93,0.0
2022-12-04 20:00:00,2022-12-04 21:00:00,242.25,389.25,285.65,118.65,296.0,11.38,16.07,3.62,2.1,2.17,9.95,,92.55,1.15,251.65,6.15,995.55,,13.5,0.0
2022-12-04 21:00:00,2022-12-04 22:00:00,272.25,406.0,330.35,108.62,327.1,8.75,21.65,4.38,2.15,3.1,11.5,,92.28,1.05,251.5,5.95,995.85,,13.28,0.0
2022-12-04 22:00:00,2022-12-04 23:00:00,288.75,406.5,262.23,98.58,266.22,8.9,23.5,3.55,2.25,3.38,11.7,,91.95,1.18,251.5,5.2,995.88,,12.88,0.0
2022-12-04 23:00:00,2022-12-05 00:00:00,279.5,384.0,167.38,102.45,190.92,8.85,21.57,1.95,1.75,3.03,10.3,,91.6,1.08,251.55,5.55,995.95,,12.62,0.0
2022-12-05 00:00:00,2022-12-05 01:00:00,243.75,338.0,168.95,81.85,181.28,8.97,14.7,1.85,2.17,2.65,9.05,,93.83,0.8,251.5,5.1,995.8,,12.28,0.0
2022-12-05 01:00:00,2022-12-05 02:00:00,238.75,330.0,199.5,69.83,199.83,8.75,12.8,2.27,6.0,2.77,8.43,,96.8,1.2,251.6,5.1,995.85,,12.25,0.0
2022-12-05 02:00:00,2022-12-05 03:00:00,225.5,304.75,144.2,74.5,157.2,32.4,7.6,1.3,2.58,2.27,8.15,,96.8,1.07,251.7,5.15,995.77,,11.93,0.0
2022-12-05 03:00:00,2022-12-05 04:00:00,199.75,276.0,236.62,69.17,229.72,31.73,9.85,1.88,2.1,2.0,7.22,,96.8,1.25,251.75,5.12,995.52,,11.67,0.0
2022-12-05 04:00:00,2022-12-05 05:00:00,207.25,281.5,178.25,62.17,178.42,31.15,10.55,1.5,2.38,1.95,7.38,,96.75,1.12,251.78,5.1,995.88,,11.53,0.0
2022-12-05 05:00:00,2022-12-05 06:00:00,202.0,278.25,138.75,65.78,148.12,29.97,10.57,0.9,1.98,2.12,7.15,,96.7,1.18,251.6,5.1,996.33,,11.18,0.0
2022-12-05 06:00:00,2022-12-05 07:00:00,190.75,271.75,116.57,66.95,130.65,28.9,11.15,0.7,2.2,2.17,6.7,,96.7,1.18,251.62,5.85,996.97,,11.12,0.0
2022-12-05 07:00:00,2022-12-05 08:00:00,187.0,277.5,148.27,77.3,161.97,27.75,11.4,0.8,2.58,2.15,5.8,,96.75,1.12,253.97,25.55,997.75,,11.43,0.0
2022-12-05 08:00:00,2022-12-05 09:00:00,198.75,313.0,128.88,118.85,168.22,27.9,11.65,1.48,3.58,2.27,5.5,,87.12,1.15,252.58,95.67,998.77,,13.22,0.0
2022-12-05 09:00:00,2022-12-05 10:00:00,204.5,321.5,51.75,109.95,100.65,32.88,10.18,1.0,11.03,2.05,5.2,,68.55,1.18,255.95,187.82,999.52,,15.55,0.0
2022-12-05 10:00:00,2022-12-05 11:00:00,192.25,279.25,25.55,106.8,77.58,29.1,7.88,0.72,33.97,1.67,4.67,,57.33,0.95,262.75,186.95,999.58,,17.45,0.0
2022-12-05 11:00:00,2022-12-05 12:00:00,172.75,254.0,8.57,77.35,48.15,30.85,6.6,0.42,86.72,1.45,4.1,,49.95,0.78,265.4,149.05,998.88,,18.65,0.0
2022-12-05 12:00:00,2022-12-05 13:00:00,153.5,219.75,5.12,57.85,34.92,27.93,6.8,0.3,140.5,1.25,3.88,,46.83,0.9,261.45,163.88,997.8,,19.0,0.0
2022-12-05 13:00:00,2022-12-05 14:00:00,137.75,212.25,2.68,43.4,25.25,24.9,7.17,,173.65,1.48,4.4,,43.75,0.72,279.25,181.35,996.67,,19.12,0.0
2022-12-05 14:00:00,2022-12-05 15:00:00,115.75,191.75,1.68,37.78,21.45,23.42,6.7,0.73,175.43,1.48,5.22,,43.05,0.9,264.7,112.8,996.08,,19.12,0.0
2022-12-05 15:00:00,2022-12-05 16:00:00,100.75,171.5,1.3,41.38,22.7,21.28,6.6,0.8,161.27,1.4,4.95,,45.35,1.1,256.8,90.03,996.15,,18.7,0.0
2022-12-05 16:00:00,2022-12-05 17:00:00,114.75,227.5,2.67,64.55,36.5,24.3,6.4,0.93,115.5,1.43,5.55,,49.98,1.23,252.93,47.6,996.35,,17.92,0.0
2022-12-05 17:00:00,2022-12-05 18:00:00,122.75,326.0,32.1,120.93,90.5,22.47,5.83,1.47,18.88,1.08,7.27,,64.0,1.42,251.38,8.92,996.5,,15.58,0.0
2022-12-05 18:00:00,2022-12-05 19:00:00,125.25,308.25,138.32,134.45,184.3,21.32,8.17,2.52,2.43,1.05,7.47,,78.08,0.93,251.5,5.62,996.92,,14.0,0.0
2022-12-05 19:00:00,2022-12-05 20:00:00,146.25,285.5,302.98,131.97,317.2,18.4,12.02,4.03,3.05,1.5,8.4,,84.85,1.1,251.53,5.77,997.2,,13.32,0.0
2022-12-05 20:00:00,2022-12-05 21:00:00,200.75,348.5,469.0,123.95,448.28,16.85,18.35,4.5,2.7,2.25,10.5,,90.25,1.15,251.65,5.75,997.8,,13.1,0.0
2022-12-05 21:00:00,2022-12-05 22:00:00,261.25,419.5,436.28,117.4,418.13,19.4,24.62,4.4,1.7,3.35,13.25,,92.6,1.23,251.5,5.78,998.18,,12.88,0.0
2022-12-05 22:00:00,2022-12-05 23:00:00,255.75,399.25,345.48,113.55,342.05,20.43,23.97,3.45,2.23,3.48,14.18,,92.43,1.3,251.53,5.83,997.78,,12.53,0.0
2022-12-05 23:00:00,2022-12-06 00:00:00,261.75,393.25,357.57,110.22,350.17,15.88,23.55,3.55,2.3,3.4,14.98,,92.3,1.27,251.6,5.98,997.58,,12.4,0.0
2022-12-06 00:00:00,2022-12-06 01:00:00,278.0,400.0,227.85,94.7,236.15,15.07,16.2,2.43,2.2,3.58,15.53,,92.3,1.25,251.93,6.0,996.85,,12.28,0.0
2022-12-06 01:00:00,2022-12-06 02:00:00,261.5,367.0,169.8,84.75,183.5,14.0,11.73,1.97,5.3,2.92,14.8,,92.0,1.2,252.67,5.92,996.5,,12.5,0.0
2022-12-06 02:00:00,2022-12-06 03:00:00,249.5,344.75,101.0,81.2,125.6,29.4,6.1,1.7,2.53,3.05,14.35,,92.22,1.17,239.18,5.95,996.05,,12.07,0.0
2022-12-06 03:00:00,2022-12-06 04:00:00,247.75,323.0,80.6,79.47,107.95,30.9,6.53,1.25,2.03,2.98,14.1,,91.88,0.77,268.7,5.8,995.93,,11.75,0.0
2022-12-06 04:00:00,2022-12-06 05:00:00,224.75,289.75,46.95,69.75,75.35,31.38,5.6,0.68,1.93,2.7,12.93,,91.75,1.18,257.38,5.97,995.85,,11.8,0.0
2022-12-06 05:00:00,2022-12-06 06:00:00,209.0,270.25,23.35,69.32,55.9,31.43,4.87,0.17,1.4,2.45,11.7,,91.98,1.1,255.38,5.9,995.88,,11.7,0.0
2022-12-06 06:00:00,2022-12-06 07:00:00,202.5,272.25,30.02,68.82,61.08,28.95,8.55,0.1,1.9,2.3,9.35,,93.8,1.1,253.18,6.25,996.4,,11.28,0.0
2022-12-06 07:00:00,2022-12-06 08:00:00,207.75,291.0,71.55,80.53,101.12,28.95,9.9,0.37,2.25,2.02,7.65,,91.85,1.2,259.55,25.3,997.08,,12.08,0.0
2022-12-06 08:00:00,2022-12-06 09:00:00,207.5,312.25,55.73,80.35,88.17,34.05,10.47,1.27,7.75,2.1,6.5,,83.88,1.1,260.05,81.22,997.88,,13.22,0.0
2022-12-06 09:00:00,2022-12-06 10:00:00,225.75,318.25,11.8,65.6,44.5,35.7,8.6,1.02,38.67,1.7,5.02,,76.22,1.1,259.42,183.5,998.22,,14.6,0.0
2022-12-06 10:00:00,2022-12-06 11:00:00,222.0,310.75,7.9,61.3,39.03,38.25,7.85,1.05,79.88,1.48,4.45,,66.17,1.1,258.98,179.03,998.25,,16.23,0.0
2022-12-06 11:00:00,2022-12-06 12:00:00,219.25,320.75,3.08,52.18,30.25,40.45,6.87,0.88,117.33,1.5,4.5,,60.58,1.15,258.27,170.6,997.75,,17.05,0.0
2022-12-06 12:00:00,2022-12-06 13:00:00,202.0,311.75,2.63,41.12,23.35,39.27,8.12,0.7,146.9,1.38,4.55,,55.2,1.1,256.75,152.83,996.62,,17.85,0.0
2022-12-06 13:00:00,2022-12-06 14:00:00,175.75,288.25,1.67,38.18,21.32,36.8,8.9,0.57,160.25,1.67,5.57,,52.0,1.1,257.83,169.15,995.4,,18.38,0.0
2022-12-06 14:00:00,2022-12-06 15:00:00,176.5,263.75,2.9,41.67,24.52,36.8,8.93,1.0,158.8,1.57,5.83,,50.87,1.12,258.5,124.48,994.6,,18.65,0.0
2022-12-06 15:00:00,2022-12-06 16:00:00,162.25,254.25,4.33,42.05,25.93,34.8,8.47,0.92,145.8,1.32,6.4,,47.75,1.05,258.48,87.62,994.18,,18.7,0.0
2022-12-06 16:00:00,2022-12-06 17:00:00,134.75,247.5,2.65,50.1,28.85,34.55,7.93,0.95,125.9,1.35,6.85,,49.6,1.12,253.52,44.15,994.07,,18.05,0.0
2022-12-06 17:00:00,2022-12-06 18:00:00,141.75,300.75,5.33,91.42,52.98,33.55,7.77,1.27,56.7,1.27,9.85,,56.1,1.12,252.08,9.25,994.62,,16.5,0.0
2022-12-06 18:00:00,2022-12-06 19:00:00,156.25,367.5,30.23,126.05,91.72,33.83,9.57,2.03,3.92,1.45,8.95,,65.48,1.18,251.53,5.57,995.42,,15.35,0.0
2022-12-06 19:00:00,2022-12-06 20:00:00,192.25,370.75,69.9,131.97,127.17,37.4,11.43,2.63,2.7,1.6,8.32,,70.03,1.15,255.85,5.57,996.0,,15.0,0.0
2022-12-06 20:00:00,2022-12-06 21:00:00,217.5,356.25,64.28,116.62,114.45,36.95,12.4,1.62,2.07,1.9,7.45,,74.03,1.15,254.03,5.7,996.3,,14.4,0.0
2022-12-06 21:00:00,2022-12-06 22:00:00,216.75,318.5,49.75,105.67,96.75,35.27,13.85,1.42,1.75,2.25,6.98,,80.08,1.15,251.4,5.73,996.38,,13.48,0.0
2022-12-06 22:00:00,2022-12-06 23:00:00,211.75,300.5,71.67,101.43,112.32,35.12,15.03,1.65,1.48,2.17,6.47,,87.78,1.12,251.45,5.6,996.58,,12.6,0.0
2022-12-06 23:00:00,2022-12-07 00:00:00,205.75,286.25,47.12,95.25,89.12,32.95,14.5,1.25,1.38,2.0,6.68,,84.93,1.18,251.5,5.6,996.83,,13.0,0.0
2022-12-07 00:00:00,2022-12-07 01:00:00,171.0,251.0,21.68,91.65,66.42,31.45,10.47,0.75,2.52,2.02,6.15,,82.8,1.2,251.97,5.72,996.4,,13.07,0.0
2022-12-07 01:00:00,2022-12-07 02:00:00,166.5,230.75,6.35,78.95,47.17,32.48,7.82,0.43,12.8,1.65,5.32,,81.62,1.12,256.55,5.43,995.95,,13.1,0.0
2022-12-07 02:00:00,2022-12-07 03:00:00,159.25,219.0,5.1,55.5,33.7,33.3,5.8,1.3,17.0,1.43,4.97,,83.6,1.23,251.85,5.62,995.6,,12.75,0.0
2022-12-07 03:00:00,2022-12-07 04:00:00,149.5,200.75,3.33,54.62,31.75,32.23,5.97,1.28,21.35,1.2,4.7,,83.65,1.23,252.28,5.7,995.5,,12.58,0.0
2022-12-07 04:00:00,2022-12-07 05:00:00,143.5,189.5,3.3,48.38,28.43,32.33,6.6,1.15,26.07,1.23,4.4,,83.5,1.15,254.4,5.83,995.45,,12.53,0.0
2022-12-07 05:00:00,2022-12-07 06:00:00,140.25,188.0,19.7,65.2,50.75,28.77,6.27,1.25,6.15,1.4,4.25,,84.3,1.12,259.75,5.68,995.62,,12.38,0.0
2022-12-07 06:00:00,2022-12-07 07:00:00,144.25,197.0,25.33,70.58,58.17,30.62,8.35,1.3,2.82,1.43,3.58,,84.55,1.1,260.17,6.03,996.3,,12.22,0.0
2022-12-07 07:00:00,2022-12-07 08:00:00,144.5,199.5,12.9,58.2,41.45,30.82,8.85,1.33,12.12,1.43,2.85,,85.38,1.12,255.55,24.8,996.95,,12.18,0.0
2022-12-07 08:00:00,2022-12-07 09:00:00,146.25,214.75,13.03,52.35,38.45,30.33,8.8,1.08,24.65,1.52,2.62,,81.23,1.12,253.78,75.95,997.62,,13.08,0.0
2022-12-07 09:00:00,2022-12-07 10:00:00,159.0,245.5,12.32,57.52,40.62,32.15,8.12,1.23,42.42,1.3,2.57,,72.2,1.12,256.25,190.65,997.88,,14.65,0.0
2022-12-07 10:00:00,2022-12-07 11:00:00,162.5,263.0,6.23,45.67,29.4,33.38,7.9,1.02,84.2,1.35,2.88,,61.68,1.08,257.55,182.5,997.7,,16.22,0.0
2022-12-07 11:00:00,2022-12-07 12:00:00,141.75,248.25,3.7,41.65,25.12,33.88,7.7,0.9,122.12,1.52,4.15,,55.05,1.02,259.0,180.32,996.92,,17.38,0.0
2022-12-07 12:00:00,2022-12-07 13:00:00,123.75,246.75,3.15,33.75,20.5,33.12,6.72,0.75,139.5,1.38,4.95,,51.0,1.05,256.4,139.72,996.03,,17.98,0.0
2022-12-07 13:00:00,2022-12-07 14:00:00,103.0,231.0,2.5,31.15,17.92,29.75,6.7,0.6,137.0,1.38,5.23,,46.0,1.0,258.95,129.15,994.92,,18.73,0.0
2022-12-07 14:00:00,2022-12-07 15:00:00,87.0,200.0,1.97,29.48,17.27,28.33,5.83,0.8,130.28,1.1,4.38,,44.9,1.02,256.73,91.72,994.28,,18.82,0.0
2022-12-07 15:00:00,2022-12-07 16:00:00,81.75,183.0,2.25,33.3,19.53,26.97,6.53,0.75,122.72,1.02,4.18,,44.77,1.1,255.48,75.35,993.77,,18.75,0.0
2022-12-07 16:00:00,2022-12-07 17:00:00,76.25,171.75,1.68,42.02,23.7,26.65,5.58,0.83,103.05,1.0,4.75,,46.87,1.15,253.65,42.72,993.83,,18.1,0.0
2022-12-07 17:00:00,2022-12-07 18:00:00,83.5,210.5,5.62,78.28,46.2,28.38,5.97,1.2,43.42,0.9,6.03,,53.95,1.2,251.42,9.22,994.05,,16.55,0.0
2022-12-07 18:00:00,2022-12-07 19:00:00,98.5,290.75,67.2,113.58,115.17,26.35,7.38,2.03,3.12,1.15,9.85,,62.6,1.23,251.53,5.75,994.65,,15.22,0.0
2022-12-07 19:00:00,2022-12-07 20:00:00,121.5,281.5,80.75,111.22,125.03,30.0,9.67,2.53,3.0,1.58,10.38,,66.65,1.07,254.2,5.55,994.9,,15.12,0.0
2022-12-07 20:00:00,2022-12-07 21:00:00,148.5,268.0,60.35,104.57,104.83,30.6,10.0,1.42,1.78,1.68,8.35,,69.7,1.1,253.15,5.65,995.17,,14.68,0.0
2022-12-07 21:00:00,2022-12-07 22:00:00,146.25,247.25,47.5,96.85,90.22,29.8,10.65,1.32,1.62,1.93,7.27,,70.72,1.12,251.8,5.7,995.52,,14.5,0.0
2022-12-07 22:00:00,2022-12-07 23:00:00,153.0,233.25,7.47,85.15,51.4,31.83,10.4,0.88,8.45,1.83,5.57,,73.38,1.23,251.67,5.75,995.78,,14.07,0.0
2022-12-07 23:00:00,2022-12-08 00:00:00,154.0,218.5,48.12,98.85,91.8,28.35,9.87,1.12,2.8,1.82,4.55,,83.3,1.2,263.6,5.65,995.8,,12.8,0.0
2022-12-08 00:00:00,2022-12-08 01:00:00,153.75,220.5,25.55,84.95,66.0,27.82,9.1,0.88,2.2,1.83,4.4,,87.65,1.05,270.25,5.5,995.5,,12.32,0.0
2022-12-08 01:00:00,2022-12-08 02:00:00,146.75,208.25,52.43,83.03,86.83,27.35,7.85,1.07,3.5,1.5,3.73,,91.98,1.23,269.82,5.58,995.55,,11.93,0.0
2022-12-08 02:00:00,2022-12-08 03:00:00,151.5,214.5,42.8,68.9,71.6,34.1,6.7,1.0,2.72,1.6,3.67,,92.1,1.0,214.1,5.62,995.5,,11.7,0.0
2022-12-08 03:00:00,2022-12-08 04:00:00,140.5,195.5,53.92,74.42,83.55,31.15,7.1,1.0,2.15,1.48,3.52,,91.93,1.07,281.88,5.72,995.42,,11.5,0.0
2022-12-08 04:00:00,2022-12-08 05:00:00,139.5,199.0,41.75,75.78,74.35,30.65,8.12,0.8,1.95,1.3,3.17,,88.67,1.07,264.68,5.65,996.15,,12.12,0.0
2022-12-08 05:00:00,2022-12-08 06:00:00,141.75,200.75,20.8,75.88,57.3,30.57,8.13,0.57,1.85,1.55,3.1,,84.75,1.1,253.45,5.65,996.88,,12.48,0.0
2022-12-08 06:00:00,2022-12-08 07:00:00,144.75,191.5,26.5,80.2,64.23,29.18,8.6,0.55,2.23,1.55,2.9,,83.78,1.18,253.4,5.88,997.4,,12.53,0.0
2022-12-08 07:00:00,2022-12-08 08:00:00,148.5,209.75,23.75,79.25,61.5,29.5,9.4,0.63,4.58,1.62,2.65,,84.72,1.2,252.5,23.8,997.92,,12.48,0.0
2022-12-08 08:00:00,2022-12-08 09:00:00,153.5,233.25,16.23,73.85,52.52,30.2,9.43,1.12,18.68,1.65,2.65,,78.75,1.18,253.28,73.12,998.52,,13.7,0.0
2022-12-08 09:00:00,2022-12-08 10:00:00,157.0,242.5,11.65,67.42,45.3,34.82,8.57,1.25,44.58,1.4,2.57,,71.35,1.1,256.05,183.55,998.95,,15.23,0.0
2022-12-08 10:00:00,2022-12-08 11:00:00,159.75,265.25,4.85,47.75,29.33,37.35,8.47,1.0,88.2,1.52,2.85,,61.65,1.1,257.98,173.75,999.0,,16.7,0.0
2022-12-08 11:00:00,2022-12-08 12:00:00,144.25,253.0,3.27,39.68,23.77,37.8,8.17,0.85,121.92,1.48,3.83,,52.5,1.0,262.18,173.05,998.6,,17.95,0.0
2022-12-08 12:00:00,2022-12-08 13:00:00,119.5,227.0,3.95,36.23,22.5,35.7,7.4,0.62,132.52,1.5,4.53,,47.8,0.87,266.78,135.78,997.8,,18.7,0.0
2022-12-08 13:00:00,2022-12-08 14:00:00,92.75,181.5,4.67,35.83,21.85,32.5,7.47,0.5,142.05,1.38,4.0,,44.8,1.0,259.43,143.95,996.85,,19.27,0.0
2022-12-08 14:00:00,2022-12-08 15:00:00,77.5,167.5,3.07,32.77,19.95,30.98,7.0,0.7,140.8,1.1,4.62,,42.6,1.08,254.95,78.35,996.15,,19.45,0.0
2022-12-08 15:00:00,2022-12-08 16:00:00,71.0,158.0,3.55,36.17,22.12,30.75,6.87,0.72,135.07,1.1,4.45,,43.3,1.08,256.75,67.08,995.73,,19.25,0.0
2022-12-08 16:00:00,2022-12-08 17:00:00,76.75,172.5,4.2,54.52,32.42,30.52,6.62,0.85,102.68,0.93,5.0,,46.27,1.18,253.57,41.55,995.58,,18.48,0.0
2022-12-08 17:00:00,2022-12-08 18:00:00,86.25,241.75,26.67,111.28,80.95,32.1,6.67,1.4,15.92,0.88,6.7,,57.55,1.25,251.43,9.38,995.3,,16.18,0.0
2022-12-08 18:00:00,2022-12-08 19:00:00,94.5,344.5,88.17,120.28,135.85,31.93,8.9,2.23,2.85,1.08,8.98,,69.72,1.23,251.47,5.75,995.4,,14.3,0.0
2022-12-08 19:00:00,2022-12-08 20:00:00,123.0,335.75,220.95,118.97,243.43,34.38,11.97,3.47,2.95,2.2,9.82,,80.03,0.6,251.5,5.75,995.67,,13.4,0.0
2022-12-08 20:00:00,2022-12-08 21:00:00,180.5,337.5,371.6,119.47,366.5,42.9,18.07,3.78,2.75,3.35,12.35,,85.62,1.38,251.5,5.62,995.92,,13.08,0.0
2022-12-08 21:00:00,2022-12-08 22:00:00,227.0,389.5,418.4,113.25,418.8,36.4,24.52,4.62,2.0,3.45,15.45,,90.45,1.15,251.45,5.83,996.12,,12.82,0.0
2022-12-08 22:00:00,2022-12-08 23:00:00,247.0,400.25,309.33,108.55,309.9,34.65,26.45,3.3,2.2,3.62,16.05,,90.72,1.4,251.5,5.62,996.17,,12.8,0.0
2022-12-08 23:00:00,2022-12-09 00:00:00,229.0,354.0,248.68,94.9,253.2,33.73,25.03,2.8,2.3,3.55,16.08,,92.4,1.43,251.55,5.73,995.9,,12.4,0.0
2022-12-09 00:00:00,2022-12-09 01:00:00,241.5,353.0,251.5,87.12,251.38,35.65,15.88,3.05,2.78,3.48,15.85,,92.08,1.58,251.65,5.9,995.62,,12.05,0.0
2022-12-09 01:00:00,2022-12-09 02:00:00,254.75,370.25,360.62,80.47,336.8,36.02,14.03,3.7,4.9,3.0,15.07,,91.62,0.62,251.8,5.88,995.6,,11.92,0.0
2022-12-09 02:00:00,2022-12-09 03:00:00,263.5,372.5,332.3,60.3,303.0,40.0,14.6,2.9,2.73,3.38,15.93,,92.12,1.32,251.8,5.72,995.55,,11.8,0.0
2022-12-09 03:00:00,2022-12-09 04:00:00,251.75,343.0,208.52,71.93,208.25,35.33,13.82,1.32,2.35,3.12,15.7,,96.8,1.23,251.77,5.5,995.6,,11.62,0.0
2022-12-09 04:00:00,2022-12-09 05:00:00,206.25,289.0,151.47,64.0,157.53,34.7,11.22,0.15,1.5,2.8,12.78,,96.77,1.18,251.78,5.65,995.42,,11.43,0.0
2022-12-09 05:00:00,2022-12-09 06:00:00,182.0,263.5,116.1,77.78,135.97,31.88,10.33,,1.23,2.7,11.2,,95.78,1.15,252.25,5.57,995.67,,11.45,0.0
2022-12-09 06:00:00,2022-12-09 07:00:00,155.75,234.5,110.5,82.33,133.9,29.88,10.7,,1.35,2.2,8.62,,92.22,1.15,252.7,5.85,996.05,,11.72,0.0
2022-12-09 07:00:00,2022-12-09 08:00:00,135.25,214.25,77.6,82.27,107.05,28.38,9.45,,2.12,1.7,7.08,,91.47,1.07,256.8,23.0,996.77,,11.82,0.0
2022-12-09 08:00:00,2022-12-09 09:00:00,126.0,221.0,49.67,95.07,91.07,31.02,9.0,1.23,5.85,1.7,6.25,,78.05,1.17,258.95,72.55,997.38,,13.92,0.0
2022-12-09 09:00:00,2022-12-09 10:00:00,141.0,248.25,25.85,96.58,72.45,34.6,7.57,1.2,23.5,1.33,5.05,,64.58,1.03,257.05,200.7,997.45,,16.05,0.0
2022-12-09 10:00:00,2022-12-09 11:00:00,143.0,251.0,9.9,76.7,48.85,39.83,6.32,1.05,78.17,1.25,4.62,,53.65,0.73,279.02,157.12,997.03,,17.95,0.0
2022-12-09 11:00:00,2022-12-09 12:00:00,142.25,247.25,5.33,54.0,33.05,37.17,5.53,0.8,130.5,1.5,4.85,,45.73,0.95,261.4,147.73,996.45,,18.9,0.0
2022-12-09 12:00:00,2022-12-09 13:00:00,120.75,219.25,3.95,49.17,29.35,36.9,6.5,0.65,158.72,1.42,5.93,,42.38,0.5,272.47,140.4,995.65,,19.77,0.0
2022-12-09 13:00:00,2022-12-09 14:00:00,114.0,223.0,2.15,47.75,27.15,33.55,7.17,0.5,182.7,1.55,8.62,,40.62,0.82,270.23,151.18,994.83,,20.15,0.0
