From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-04-30 00:00:00,2021-04-30 01:00:00,,49.2,,0.1,0.0,9.32,15.2,0.27,5.2,0.9,,0.95,,27.6,76.97,0.2,164.93,18.9,1.27,,0.0
2021-04-30 01:00:00,2021-04-30 02:00:00,,61.33,,,0.0,9.35,15.15,0.25,4.67,0.9,,0.8,,27.12,77.95,0.17,316.75,18.95,1.08,,0.0
2021-04-30 02:00:00,2021-04-30 03:00:00,,63.88,0.15,,0.0,9.4,15.27,0.17,4.72,1.1,,0.67,,26.8,79.68,0.33,330.23,19.05,0.88,,0.0
2021-04-30 03:00:00,2021-04-30 04:00:00,,52.6,,,0.0,9.38,15.3,0.3,4.85,1.0,,0.75,,26.52,80.62,0.12,317.18,19.25,0.97,,0.0
2021-04-30 04:00:00,2021-04-30 05:00:00,,68.12,0.1,0.1,0.0,9.43,15.25,0.2,4.62,1.0,,0.65,,26.65,80.0,0.15,335.47,19.15,0.75,,0.0
2021-04-30 05:00:00,2021-04-30 06:00:00,,70.88,,,0.0,9.33,15.2,0.25,4.47,1.0,,0.7,,26.9,77.55,0.23,236.5,19.15,0.78,,0.0
2021-04-30 06:00:00,2021-04-30 07:00:00,,71.92,0.1,,0.0,9.4,15.25,0.12,4.53,0.97,,0.78,,27.1,75.65,0.12,155.22,31.38,0.95,,0.0
2021-04-30 07:00:00,2021-04-30 08:00:00,,90.97,0.1,,0.0,9.47,15.15,0.17,4.72,1.27,,0.65,,28.22,70.38,0.25,321.48,100.88,0.95,,0.0
2021-04-30 08:00:00,2021-04-30 09:00:00,,94.83,0.2,,0.0,9.43,15.12,0.15,5.03,1.5,,0.75,,30.23,61.6,0.6,353.05,245.1,0.97,,0.0
2021-04-30 09:00:00,2021-04-30 10:00:00,,93.1,0.1,,0.0,9.43,15.5,0.17,6.03,1.52,,0.97,,31.93,59.03,0.65,104.63,390.02,1.28,,0.0
2021-04-30 10:00:00,2021-04-30 11:00:00,,80.65,0.2,0.1,0.0,9.38,15.4,0.28,7.42,1.88,,0.68,,33.9,50.05,0.55,31.78,524.05,1.02,,0.0
2021-04-30 11:00:00,2021-04-30 12:00:00,,66.7,,,0.0,9.45,15.12,0.1,8.02,1.88,,0.5,,35.33,43.93,0.6,47.88,643.73,0.82,,0.0
2021-04-30 12:00:00,2021-04-30 13:00:00,,62.2,0.1,,0.0,9.42,15.07,0.12,8.05,1.38,,0.55,,35.7,42.6,0.85,88.0,671.25,0.83,,0.0
2021-04-30 13:00:00,2021-04-30 14:00:00,,55.35,0.1,,0.0,9.43,15.03,0.3,8.25,0.57,,0.17,,35.38,42.17,0.85,72.8,589.0,0.53,,0.0
2021-04-30 14:00:00,2021-04-30 15:00:00,,55.0,0.15,,0.0,9.4,14.95,0.2,7.12,0.65,,0.07,,35.12,42.1,0.8,72.53,476.17,0.32,,0.0
2021-04-30 15:00:00,2021-04-30 16:00:00,,68.28,,0.1,0.0,9.38,14.72,0.17,6.52,0.62,,0.07,,33.97,45.85,0.8,71.03,351.4,0.17,,0.0
2021-04-30 16:00:00,2021-04-30 17:00:00,,69.0,,0.1,0.0,9.38,14.82,0.15,6.7,0.57,,0.25,,33.95,46.75,0.85,70.2,277.6,0.33,,0.0
2021-04-30 17:00:00,2021-04-30 18:00:00,,73.72,,,0.0,9.47,14.9,0.08,6.32,0.68,,0.2,,32.23,55.43,0.75,49.1,141.1,0.25,,0.0
2021-04-30 18:00:00,2021-04-30 19:00:00,,76.83,,,0.0,9.38,14.95,0.15,6.62,1.0,,0.2,,31.12,58.55,0.65,39.12,57.97,0.32,,0.0
2021-04-30 19:00:00,2021-04-30 20:00:00,,78.88,,,0.0,9.53,14.88,0.08,6.12,1.33,,0.05,,29.9,64.9,0.53,43.08,19.58,0.0,,0.0
2021-04-30 20:00:00,2021-04-30 21:00:00,,87.53,,0.1,0.0,9.3,15.1,0.23,5.47,2.08,,,,29.25,69.15,0.4,173.95,18.95,0.0,,0.0
2021-04-30 21:00:00,2021-04-30 22:00:00,,65.22,,,0.0,9.43,15.17,0.05,5.22,1.92,,0.1,,28.95,70.27,0.27,217.97,18.75,0.05,,0.0
2021-04-30 22:00:00,2021-04-30 23:00:00,,68.72,0.1,0.1,0.0,9.38,15.17,0.17,5.05,1.58,,0.3,,28.82,70.75,0.35,25.4,18.9,0.22,,0.0
2021-04-30 23:00:00,2021-05-01 00:00:00,,85.12,,0.1,0.0,9.35,15.1,0.1,5.0,1.98,,0.35,,28.75,72.25,0.27,75.95,19.23,0.25,,0.0
2021-05-01 00:00:00,2021-05-01 01:00:00,,61.33,,,0.0,9.38,14.97,0.12,4.97,2.12,,0.12,,28.62,73.62,0.3,88.95,18.77,0.0,,0.0
2021-05-01 01:00:00,2021-05-01 02:00:00,,46.7,0.15,0.1,0.08,9.35,15.1,0.25,5.3,1.55,,0.17,,28.62,71.85,0.23,185.07,18.98,0.0,,0.0
2021-05-01 02:00:00,2021-05-01 03:00:00,,111.45,0.2,,0.0,9.45,15.15,0.1,4.97,1.3,,0.23,,27.7,74.92,0.2,297.2,19.03,0.0,,0.0
2021-05-01 03:00:00,2021-05-01 04:00:00,,59.95,,,0.0,9.38,15.15,0.2,4.92,1.25,,0.2,,27.57,76.2,0.12,297.15,19.05,0.0,,0.0
2021-05-01 04:00:00,2021-05-01 05:00:00,,47.5,0.1,0.1,0.0,9.4,15.35,0.17,4.67,1.22,,0.35,,27.5,76.55,0.28,352.35,19.12,0.1,,0.0
2021-05-01 05:00:00,2021-05-01 06:00:00,,66.92,,,0.0,9.45,15.2,0.23,4.97,1.22,,0.62,,27.2,76.92,0.2,301.6,19.12,0.48,,0.0
2021-05-01 06:00:00,2021-05-01 07:00:00,,72.72,,0.1,0.0,9.3,15.05,0.15,4.88,1.23,,0.75,,27.1,78.22,0.1,196.25,23.88,0.9,,0.0
2021-05-01 07:00:00,2021-05-01 08:00:00,,128.03,,,0.0,9.35,15.08,0.15,4.83,1.43,,0.75,,27.8,76.75,0.17,271.88,67.95,0.7,,0.0
2021-05-01 08:00:00,2021-05-01 09:00:00,,116.75,,0.1,0.0,9.4,15.12,0.08,5.17,2.03,,0.78,,29.7,69.53,0.17,87.58,105.1,0.72,,0.0
2021-05-01 09:00:00,2021-05-01 10:00:00,,159.62,,,0.0,9.42,15.25,0.12,5.95,2.5,,0.65,,31.88,62.08,0.2,288.23,304.52,0.83,,0.0
2021-05-01 10:00:00,2021-05-01 11:00:00,,120.25,,,0.0,9.35,15.48,0.08,8.6,2.7,,0.7,,34.05,46.65,0.33,178.42,315.12,1.03,,0.0
2021-05-01 11:00:00,2021-05-01 12:00:00,,141.7,0.15,,0.03,9.43,15.18,0.15,9.57,2.95,,0.85,,33.92,40.9,0.43,255.65,140.88,1.02,,0.0
2021-05-01 12:00:00,2021-05-01 13:00:00,,107.88,0.1,,0.0,9.43,15.03,0.08,9.52,2.77,,0.8,,34.1,42.3,0.45,161.83,156.15,0.93,,0.0
2021-05-01 13:00:00,2021-05-01 14:00:00,,174.3,0.15,,0.0,9.5,15.6,0.1,8.97,5.1,,1.65,,35.55,42.5,0.4,97.65,355.55,1.78,,0.0
2021-05-01 14:00:00,2021-05-01 15:00:00,,150.47,0.2,,0.0,9.38,15.6,0.12,9.32,7.68,,1.82,,35.8,37.12,0.45,148.35,210.55,2.18,,0.0
2021-05-01 15:00:00,2021-05-01 16:00:00,,104.4,0.1,,0.0,9.45,14.18,0.2,10.65,11.0,,1.55,,33.02,55.38,0.75,90.95,133.97,2.12,,0.0
2021-05-01 16:00:00,2021-05-01 17:00:00,,103.88,0.1,,0.0,9.35,14.85,0.12,8.32,6.68,,1.25,,32.22,60.03,0.78,87.12,169.52,1.75,,0.0
2021-05-01 17:00:00,2021-05-01 18:00:00,,73.62,,0.15,0.0,9.38,15.03,0.08,8.3,3.6,,1.02,,32.9,52.78,0.65,68.78,175.38,1.48,,0.0
2021-05-01 18:00:00,2021-05-01 19:00:00,,67.25,,,0.0,9.38,15.12,0.12,7.75,1.98,,0.85,,31.38,60.05,0.5,87.68,42.95,1.55,,0.0
2021-05-01 19:00:00,2021-05-01 20:00:00,,67.0,,,0.0,9.38,14.78,0.05,6.42,1.32,,0.85,,29.95,67.85,0.43,85.83,19.35,1.27,,0.0
2021-05-01 20:00:00,2021-05-01 21:00:00,,73.62,,,0.0,9.4,14.92,0.08,5.72,1.12,,0.78,,29.18,72.58,0.28,75.72,19.1,1.15,,0.0
2021-05-01 21:00:00,2021-05-01 22:00:00,,103.4,0.1,,0.0,9.4,15.2,0.08,5.45,1.02,,0.57,,28.38,75.65,0.15,164.7,19.0,1.0,,0.0
2021-05-01 22:00:00,2021-05-01 23:00:00,,119.22,,,0.0,9.47,15.07,0.1,5.45,1.8,,0.55,,27.8,77.85,0.12,280.4,19.15,0.75,,0.0
2021-05-01 23:00:00,2021-05-02 00:00:00,,181.68,0.1,,0.0,9.42,15.15,0.08,5.62,3.1,,0.67,,27.4,78.95,0.12,236.4,18.98,0.93,,0.0
2021-05-02 00:00:00,2021-05-02 01:00:00,,119.6,,,0.0,9.35,15.23,0.08,5.85,3.45,,0.82,,27.18,79.85,0.13,294.98,18.88,1.1,,0.0
2021-05-02 01:00:00,2021-05-02 02:00:00,,125.47,,,0.0,9.38,15.28,0.05,5.92,3.85,,0.88,,27.07,79.85,0.1,312.85,18.98,1.07,,0.0
2021-05-02 02:00:00,2021-05-02 03:00:00,,105.12,,,0.0,9.47,15.2,0.1,5.95,4.08,,0.95,,27.0,80.1,0.17,312.38,19.07,1.18,,0.0
2021-05-02 03:00:00,2021-05-02 04:00:00,,86.9,0.1,,0.0,9.45,15.3,0.05,6.15,4.12,,1.12,,26.68,80.78,0.17,212.92,19.2,1.23,,0.0
2021-05-02 04:00:00,2021-05-02 05:00:00,,83.15,,,0.0,9.4,15.15,0.1,6.08,3.98,,1.18,,26.6,81.22,0.12,238.68,19.23,1.25,,0.0
2021-05-02 05:00:00,2021-05-02 06:00:00,,79.2,,,0.0,9.35,15.23,0.1,5.8,3.7,,1.25,,26.23,81.8,0.13,259.65,19.27,1.23,,0.12
2021-05-02 06:00:00,2021-05-02 07:00:00,,117.9,,,0.0,9.4,15.28,0.1,6.07,3.92,,1.2,,26.32,82.07,0.17,281.38,33.25,1.35,,0.0
2021-05-02 07:00:00,2021-05-02 08:00:00,,131.38,0.1,,0.0,9.43,15.2,0.12,6.15,3.98,,1.25,,27.9,80.0,0.28,325.7,111.85,1.32,,0.0
2021-05-02 08:00:00,2021-05-02 09:00:00,,169.95,0.1,,0.0,9.4,15.12,0.1,6.4,3.75,,1.15,,30.98,64.52,0.4,340.55,232.62,1.3,,0.0
2021-05-02 09:00:00,2021-05-02 10:00:00,,216.57,0.1,,0.0,9.45,15.2,0.08,8.62,3.5,,0.95,,33.68,46.1,0.53,337.62,336.45,1.27,,0.0
2021-05-02 10:00:00,2021-05-02 11:00:00,,211.4,0.13,,0.03,9.45,15.12,0.03,11.25,3.0,,0.78,,35.18,38.35,0.45,139.65,372.05,1.02,,0.0
2021-05-02 11:00:00,2021-05-02 12:00:00,,140.78,,,0.0,9.4,15.1,0.1,12.95,2.25,,0.88,,34.67,44.62,0.8,95.88,488.7,1.1,,0.12
2021-05-02 12:00:00,2021-05-02 13:00:00,,115.17,0.1,0.1,0.03,9.4,15.18,0.05,12.4,1.65,,1.23,,34.25,50.75,0.7,72.17,395.25,1.4,,0.0
2021-05-02 13:00:00,2021-05-02 14:00:00,,83.62,0.1,,0.0,9.35,14.97,0.08,10.75,1.55,,0.95,,34.47,55.7,0.8,87.0,517.95,1.2,,0.0
2021-05-02 14:00:00,2021-05-02 15:00:00,,70.6,0.1,0.1,0.0,9.4,15.2,0.12,13.45,1.15,,0.68,,35.08,46.33,0.95,90.0,541.42,0.85,,0.0
2021-05-02 15:00:00,2021-05-02 16:00:00,,86.12,0.17,,0.03,9.47,15.18,0.15,12.38,0.85,,0.47,,35.52,35.45,0.9,92.33,443.5,0.7,,0.0
2021-05-02 16:00:00,2021-05-02 17:00:00,,78.45,0.1,,0.0,9.35,15.12,0.1,11.55,0.62,,0.58,,35.27,32.67,0.95,98.2,309.9,0.45,,0.0
2021-05-02 17:00:00,2021-05-02 18:00:00,,71.35,,,0.0,9.45,15.05,0.08,11.0,0.4,,0.47,,34.23,40.55,0.68,89.27,156.47,0.48,,0.0
2021-05-02 18:00:00,2021-05-02 19:00:00,,72.88,,,0.03,9.35,15.0,0.2,9.48,0.38,,0.4,,32.38,50.8,0.32,133.2,42.7,0.42,,0.0
2021-05-02 19:00:00,2021-05-02 20:00:00,,71.1,,,0.0,9.35,15.0,0.12,8.65,0.47,,0.33,,30.55,56.83,0.17,238.6,18.92,0.15,,0.0
2021-05-02 20:00:00,2021-05-02 21:00:00,,70.05,0.1,,0.0,9.45,15.07,0.12,7.8,0.72,,0.3,,29.75,56.55,0.2,299.27,19.33,0.0,,0.0
2021-05-02 21:00:00,2021-05-02 22:00:00,,100.35,,,0.0,9.33,15.22,0.08,7.43,1.1,,0.33,,29.12,52.25,0.2,302.02,18.77,0.0,,0.0
2021-05-02 22:00:00,2021-05-02 23:00:00,,116.22,,,0.0,9.5,15.12,0.12,7.45,1.38,,0.4,,29.07,48.25,0.2,89.38,18.62,0.3,,0.0
2021-05-02 23:00:00,2021-05-03 00:00:00,,136.93,,,0.0,9.45,15.15,0.05,7.35,1.9,,0.5,,29.02,49.57,0.27,73.7,18.88,0.55,,0.0
2021-05-03 00:00:00,2021-05-03 01:00:00,,184.43,,,0.0,9.43,15.15,0.08,7.28,3.3,,0.6,,28.25,54.23,0.23,57.45,19.05,0.75,,0.0
2021-05-03 01:00:00,2021-05-03 02:00:00,,161.38,0.1,,0.0,9.38,15.2,0.1,6.88,3.25,,0.53,,27.15,55.8,0.18,299.43,19.07,0.75,,0.0
2021-05-03 02:00:00,2021-05-03 03:00:00,,133.43,,0.1,0.0,9.4,15.22,0.1,5.72,3.15,,0.57,,26.55,57.93,0.15,293.8,19.05,0.65,,0.0
2021-05-03 03:00:00,2021-05-03 04:00:00,,81.7,,,0.0,9.33,15.17,0.05,5.52,3.05,,0.57,,26.1,59.98,0.2,295.67,18.93,0.42,,0.0
2021-05-03 04:00:00,2021-05-03 05:00:00,,90.38,,,0.0,9.4,15.15,0.25,5.38,3.08,,0.6,,26.1,59.3,0.23,293.77,18.88,0.73,,0.0
2021-05-03 05:00:00,2021-05-03 06:00:00,,82.45,,,0.0,9.38,15.27,0.05,5.78,2.85,,0.58,,25.82,60.4,0.15,302.3,19.28,0.75,,0.0
2021-05-03 06:00:00,2021-05-03 07:00:00,,78.2,,,0.0,9.43,15.27,0.05,5.7,2.55,,0.65,,25.85,61.97,0.1,309.28,41.7,0.62,,0.0
2021-05-03 07:00:00,2021-05-03 08:00:00,,79.88,,,0.0,9.45,15.1,0.15,5.67,2.27,,0.78,,27.32,58.05,0.1,200.1,91.88,0.88,,0.0
2021-05-03 08:00:00,2021-05-03 09:00:00,,117.95,0.1,,0.0,9.45,15.08,0.12,6.35,2.23,,0.75,,31.43,42.1,0.23,258.98,276.57,0.93,,0.0
2021-05-03 09:00:00,2021-05-03 10:00:00,,110.5,0.1,0.1,0.0,9.45,15.12,0.1,11.55,1.55,,0.45,,33.8,35.1,0.3,325.43,427.15,0.65,,0.0
2021-05-03 10:00:00,2021-05-03 11:00:00,,84.38,,,0.0,9.3,15.27,0.08,16.95,1.5,,0.45,,35.5,33.7,0.35,344.25,556.83,0.38,,0.0
2021-05-03 11:00:00,2021-05-03 12:00:00,,89.62,0.1,,0.0,9.45,15.12,0.1,18.62,1.12,,0.38,,36.95,29.65,0.47,63.02,628.97,0.0,,0.12
2021-05-03 12:00:00,2021-05-03 13:00:00,,101.38,,,0.0,9.38,15.15,0.23,18.7,1.1,,0.67,,36.8,37.33,0.62,84.18,661.55,0.53,,0.0
2021-05-03 13:00:00,2021-05-03 14:00:00,,50.75,0.6,1.07,1.62,8.72,16.38,0.12,9.5,0.77,,2.57,,35.98,41.53,1.02,90.38,649.02,1.37,,0.0
2021-05-03 14:00:00,2021-05-03 15:00:00,,82.15,0.2,1.35,1.62,8.7,15.03,0.2,8.12,0.88,,3.35,,36.15,37.92,1.05,97.8,573.65,3.0,,0.0
2021-05-03 15:00:00,2021-05-03 16:00:00,,95.38,,1.25,1.18,8.7,14.27,0.12,8.53,0.9,,1.7,,35.5,39.65,1.12,99.72,459.57,1.6,,0.12
2021-05-03 16:00:00,2021-05-03 17:00:00,,86.5,0.13,0.88,0.98,8.72,14.68,0.3,7.62,0.88,,1.32,,34.92,42.58,1.05,91.88,321.3,1.3,,0.12
2021-05-03 17:00:00,2021-05-03 18:00:00,,84.1,0.1,0.95,1.02,8.85,14.9,0.05,5.45,0.97,,0.93,,34.38,43.3,0.72,87.65,163.92,1.03,,0.0
2021-05-03 18:00:00,2021-05-03 19:00:00,,88.72,0.2,0.7,0.88,8.83,14.98,0.2,4.12,1.05,,0.62,,32.43,50.65,0.35,69.42,39.52,0.85,,0.12
2021-05-03 19:00:00,2021-05-03 20:00:00,,75.7,0.38,0.58,1.0,8.88,14.92,0.12,3.48,0.88,,0.38,,30.73,57.58,0.3,45.1,19.4,0.57,,0.0
2021-05-03 20:00:00,2021-05-03 21:00:00,,123.38,1.07,0.2,0.88,8.82,14.95,0.17,2.82,1.9,,0.33,,29.82,63.45,0.33,113.65,19.05,0.12,,0.0
2021-05-03 21:00:00,2021-05-03 22:00:00,,131.68,1.62,,0.68,8.72,15.23,0.17,2.7,2.88,,0.6,,28.73,68.97,0.3,341.77,19.23,0.5,,0.0
2021-05-03 22:00:00,2021-05-03 23:00:00,,91.17,1.6,,0.72,8.77,15.18,0.12,2.58,2.58,,0.7,,28.77,70.65,0.35,28.45,18.6,0.75,,0.0
2021-05-03 23:00:00,2021-05-04 00:00:00,,104.17,2.0,,0.3,8.8,15.32,0.25,2.6,2.9,,0.8,,27.95,72.62,0.23,248.28,18.8,0.9,,0.0
2021-05-04 00:00:00,2021-05-04 01:00:00,,72.78,1.82,,0.65,8.83,15.15,0.15,2.7,2.87,,0.65,,27.55,75.62,0.17,18.2,19.23,0.78,,0.0
2021-05-04 01:00:00,2021-05-04 02:00:00,,86.17,2.3,,0.6,8.88,15.17,0.12,2.5,2.73,,0.62,,27.85,75.27,0.27,101.1,19.18,0.55,,0.0
2021-05-04 02:00:00,2021-05-04 03:00:00,,131.57,2.28,,0.57,8.8,15.38,0.12,2.75,3.27,,0.57,,26.48,77.47,0.2,290.27,19.55,0.72,,0.0
2021-05-04 03:00:00,2021-05-04 04:00:00,,68.53,1.9,,0.77,8.72,15.32,0.17,2.55,2.98,,0.58,,25.77,79.72,0.2,297.55,18.98,0.5,,0.0
2021-05-04 04:00:00,2021-05-04 05:00:00,,48.85,1.92,,0.82,8.65,15.3,0.2,2.67,2.6,,0.55,,25.43,81.07,0.17,325.3,18.8,0.43,,0.0
2021-05-04 05:00:00,2021-05-04 06:00:00,,57.48,1.77,,1.1,8.67,15.35,0.3,3.58,2.25,,0.57,,25.42,81.75,0.15,315.23,19.07,0.22,,0.0
2021-05-04 06:00:00,2021-05-04 07:00:00,,59.88,1.75,,1.18,8.53,15.32,0.33,4.6,2.02,,0.55,,25.48,82.45,0.1,302.3,35.33,0.45,,0.0
2021-05-04 07:00:00,2021-05-04 08:00:00,,73.28,1.62,,1.32,8.6,15.15,0.25,2.67,2.02,,0.53,,27.62,79.48,0.23,330.23,145.97,0.7,,0.0
2021-05-04 08:00:00,2021-05-04 09:00:00,,154.65,1.4,0.1,1.45,8.55,15.18,0.17,3.6,1.92,,0.57,,31.2,59.88,0.33,326.08,290.7,0.43,,0.0
2021-05-04 09:00:00,2021-05-04 10:00:00,,133.38,0.78,0.53,1.25,8.72,15.3,0.23,9.4,1.67,,0.47,,34.23,41.77,0.3,184.8,432.6,0.05,,0.0
2021-05-04 10:00:00,2021-05-04 11:00:00,,,0.33,1.0,1.43,8.8,15.35,0.12,11.95,1.93,,0.68,,35.7,36.62,0.4,137.78,560.65,0.4,,0.0
2021-05-04 11:00:00,2021-05-04 12:00:00,,,0.17,0.73,0.97,8.85,15.25,0.03,,2.93,,1.5,,35.3,40.35,0.9,93.55,660.75,0.88,,0.0
2021-05-04 12:00:00,2021-05-04 13:00:00,,92.0,0.17,0.57,0.73,8.85,15.33,0.1,10.33,1.77,,1.18,,35.97,39.98,0.85,106.45,700.97,0.88,,0.0
2021-05-04 13:00:00,2021-05-04 14:00:00,,93.88,0.2,0.78,0.95,8.95,15.3,,11.22,1.12,,2.17,,35.92,43.2,1.07,93.95,681.3,1.25,,0.0
2021-05-04 14:00:00,2021-05-04 15:00:00,,79.75,0.13,0.85,0.95,8.9,,0.0,11.28,0.75,,1.6,,36.27,42.23,0.93,90.57,608.17,1.1,,0.0
2021-05-04 15:00:00,2021-05-04 16:00:00,,78.05,0.15,1.0,1.1,8.85,15.0,0.03,9.95,0.6,,1.12,,36.05,40.43,1.05,88.07,486.32,0.92,,0.0
2021-05-04 16:00:00,2021-05-04 17:00:00,,104.55,0.13,0.75,0.9,8.83,15.07,0.03,12.45,0.6,,0.9,,35.62,41.12,1.05,97.2,336.83,0.85,,0.0
2021-05-04 17:00:00,2021-05-04 18:00:00,,88.9,0.1,0.72,0.8,8.88,14.95,0.03,10.68,0.6,,0.65,,34.73,42.38,0.88,97.23,169.9,0.62,,0.0
2021-05-04 18:00:00,2021-05-04 19:00:00,,93.67,,1.05,1.08,8.85,14.9,0.0,6.0,0.6,,0.85,,33.33,45.12,0.57,90.3,38.1,0.47,,0.0
2021-05-04 19:00:00,2021-05-04 20:00:00,,88.3,0.47,0.75,1.15,8.7,15.0,0.03,2.97,0.65,,0.72,,31.05,53.38,0.17,101.58,19.32,0.23,,0.0
2021-05-04 20:00:00,2021-05-04 21:00:00,,109.8,0.8,0.2,0.95,8.7,15.15,0.0,2.55,0.93,,0.53,,29.62,59.15,0.12,251.43,18.85,0.25,,0.0
2021-05-04 21:00:00,2021-05-04 22:00:00,,126.17,0.93,0.1,0.98,8.72,15.22,0.03,2.58,1.43,,0.53,,29.7,61.92,0.3,80.2,18.8,0.5,,0.0
2021-05-04 22:00:00,2021-05-04 23:00:00,,85.25,0.93,0.23,1.17,8.72,15.28,0.0,2.9,1.28,,0.47,,29.23,67.85,0.43,91.97,18.9,0.12,,0.0
2021-05-04 23:00:00,2021-05-05 00:00:00,,70.65,0.53,0.2,0.82,8.7,15.28,0.1,2.83,1.05,,0.38,,28.92,72.08,0.22,88.87,19.08,0.12,,0.0
2021-05-05 00:00:00,2021-05-05 01:00:00,,82.3,0.68,0.2,0.82,8.78,15.28,0.05,2.75,0.82,,0.4,,27.7,74.95,0.17,249.1,18.9,0.17,,0.0
2021-05-05 01:00:00,2021-05-05 02:00:00,,63.05,0.85,0.2,1.02,8.75,15.22,0.15,2.6,0.9,,0.45,,25.92,78.45,0.15,311.82,19.0,0.0,,0.0
2021-05-05 02:00:00,2021-05-05 03:00:00,,72.42,0.9,,0.85,8.7,15.3,0.12,2.7,1.0,,0.4,,25.7,79.77,0.15,334.12,18.95,0.12,,0.0
2021-05-05 03:00:00,2021-05-05 04:00:00,,69.2,0.92,,0.9,8.6,15.28,0.12,2.82,1.2,,0.45,,25.33,80.85,0.12,305.9,19.35,0.23,,0.0
2021-05-05 04:00:00,2021-05-05 05:00:00,,106.0,1.23,0.1,1.12,8.57,15.25,0.1,2.8,1.27,,0.55,,25.1,81.2,0.1,280.73,19.02,0.5,,0.0
2021-05-05 05:00:00,2021-05-05 06:00:00,,108.92,1.4,0.1,1.28,8.55,15.32,0.03,2.77,1.4,,0.88,,25.28,81.17,0.1,303.62,19.48,0.95,,0.0
2021-05-05 06:00:00,2021-05-05 07:00:00,,136.5,1.32,0.15,1.35,8.4,15.35,0.12,2.85,1.5,,0.77,,25.4,81.15,0.17,324.1,36.98,0.97,,0.0
2021-05-05 07:00:00,2021-05-05 08:00:00,,142.72,1.3,0.2,1.23,8.5,15.27,0.03,2.75,2.08,,1.1,,27.0,78.88,0.15,332.57,84.65,1.05,,0.0
2021-05-05 08:00:00,2021-05-05 09:00:00,,190.43,1.2,0.1,1.22,8.5,15.2,0.1,2.7,2.3,,1.23,,30.95,62.65,0.22,252.8,244.05,1.35,,0.0
2021-05-05 09:00:00,2021-05-05 10:00:00,,554.5,0.55,0.57,1.18,8.65,15.03,0.08,3.75,2.15,,1.07,,33.42,47.53,0.47,164.35,386.52,1.27,,0.0
2021-05-05 10:00:00,2021-05-05 11:00:00,,123.28,0.28,0.82,1.18,8.9,15.3,0.08,5.78,3.2,,0.72,,35.02,40.83,0.5,164.23,545.05,0.85,,0.0
2021-05-05 11:00:00,2021-05-05 12:00:00,,68.62,0.3,0.6,0.95,8.97,15.12,0.12,8.85,2.8,,0.75,,36.2,35.27,0.57,190.32,620.93,0.77,,0.0
2021-05-05 12:00:00,2021-05-05 13:00:00,,73.62,0.12,0.62,0.8,9.0,15.3,0.2,12.35,2.48,,0.65,,37.08,35.77,0.65,126.75,635.88,0.58,,0.0
2021-05-05 13:00:00,2021-05-05 14:00:00,,79.67,0.1,0.65,0.73,8.95,15.35,0.2,15.32,1.9,,0.7,,37.08,38.4,0.95,89.03,641.27,0.7,,0.0
2021-05-05 14:00:00,2021-05-05 15:00:00,,285.9,0.1,0.82,0.83,8.88,15.23,0.18,13.0,,,,,36.9,39.27,1.08,83.5,547.75,,,0.0
2021-05-05 15:00:00,2021-05-05 16:00:00,,117.65,0.25,0.62,0.75,9.05,15.18,0.12,13.7,,,,,36.83,39.17,0.95,97.25,451.2,,,0.0
2021-05-05 16:00:00,2021-05-05 17:00:00,,110.83,0.2,0.6,0.8,9.0,15.1,0.15,15.75,0.7,,0.82,,36.02,40.9,0.93,94.75,304.9,1.03,,0.12
2021-05-05 17:00:00,2021-05-05 18:00:00,,98.65,,,,,14.8,0.15,11.62,0.7,,0.8,,35.33,38.58,0.67,85.53,158.35,1.1,,0.0
2021-05-05 18:00:00,2021-05-05 19:00:00,,87.55,,,,,14.88,0.12,6.33,0.6,,0.6,,33.42,45.65,0.57,89.42,41.68,1.05,,0.0
2021-05-05 19:00:00,2021-05-05 20:00:00,,95.53,,,,,14.98,0.03,4.25,0.6,,0.2,,31.45,56.6,0.38,68.17,19.3,0.35,,0.0
2021-05-05 20:00:00,2021-05-05 21:00:00,,93.15,,,,,15.2,0.03,3.47,0.95,,0.3,,30.7,59.9,0.28,58.38,19.05,0.53,,0.0
2021-05-05 21:00:00,2021-05-05 22:00:00,,114.8,,,,,15.15,0.0,3.38,2.23,,0.4,,29.7,67.88,0.33,59.22,18.25,0.85,,0.0
2021-05-05 22:00:00,2021-05-05 23:00:00,,78.03,,,,,15.12,0.0,3.23,1.95,,0.32,,29.35,72.9,0.38,54.15,18.55,0.72,,0.0
2021-05-05 23:00:00,2021-05-06 00:00:00,,55.12,,,,,15.2,0.08,3.25,1.88,,0.1,,29.18,74.1,0.38,33.55,18.83,0.35,,0.0
2021-05-06 00:00:00,2021-05-06 01:00:00,,54.0,,,,,15.1,0.03,3.02,2.4,,,,28.03,76.17,0.22,306.47,18.98,0.1,,0.0
2021-05-06 01:00:00,2021-05-06 02:00:00,,47.35,,,,,15.32,0.03,2.98,2.1,,0.17,,27.2,79.18,0.22,303.25,19.17,0.0,,0.0
