From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-03-18 02:00:00,2021-03-18 03:00:00,181.5,429.25,43.2,17.3,60.5,92.8,15.2,1.0,4.22,,,,70.85,0.55,180.05,5.6,987.0,18.88,0.0
2021-03-18 03:00:00,2021-03-18 04:00:00,215.5,530.75,40.93,17.73,58.7,84.2,20.25,1.0,3.62,,,,72.7,0.7,28.07,5.55,986.6,18.32,0.0
2021-03-18 04:00:00,2021-03-18 05:00:00,266.75,599.25,8.32,17.98,26.23,83.83,62.15,1.18,4.0,,,,73.25,0.93,9.4,5.6,986.83,18.3,0.0
2021-03-18 05:00:00,2021-03-18 06:00:00,357.5,655.25,17.35,17.27,34.65,88.38,51.62,1.27,4.33,,,,74.12,0.75,17.15,5.6,987.35,17.8,0.0
2021-03-18 06:00:00,2021-03-18 07:00:00,369.5,706.25,21.45,18.55,40.05,92.15,34.4,1.02,3.05,,,,74.12,0.57,14.07,15.57,988.0,17.48,0.0
2021-03-18 07:00:00,2021-03-18 08:00:00,274.25,594.5,23.7,16.45,40.1,94.68,28.15,1.0,4.15,,,,67.25,1.18,45.75,91.65,988.58,20.05,0.0
2021-03-18 08:00:00,2021-03-18 09:00:00,237.75,547.25,14.0,19.37,33.37,95.77,23.83,1.07,6.9,,,,58.53,0.57,325.65,208.53,989.63,23.4,0.0
2021-03-18 09:00:00,2021-03-18 10:00:00,213.25,498.25,8.12,13.85,21.95,99.58,25.15,0.88,13.72,,,,52.08,0.62,236.6,383.83,990.4,26.08,0.0
2021-03-18 10:00:00,2021-03-18 11:00:00,206.5,493.0,6.17,15.65,21.85,103.3,27.88,0.85,25.88,,,,45.12,0.68,217.05,570.08,990.38,29.23,0.0
2021-03-18 11:00:00,2021-03-18 12:00:00,187.5,463.5,3.05,8.07,11.12,107.85,14.3,0.43,30.33,,,,34.9,0.68,102.05,674.83,990.0,33.15,0.0
2021-03-18 12:00:00,2021-03-18 13:00:00,114.5,365.0,1.75,5.93,7.68,113.97,11.53,0.45,34.9,,,,35.8,0.75,95.5,426.05,989.23,32.98,0.0
2021-03-18 13:00:00,2021-03-18 14:00:00,108.25,339.25,1.45,5.95,7.35,116.08,13.8,0.53,43.27,,,,35.88,0.93,275.0,568.45,988.35,34.48,0.0
2021-03-18 14:00:00,2021-03-18 15:00:00,106.75,344.0,0.78,5.05,5.85,115.82,13.3,0.43,40.88,,,,35.25,1.1,24.02,336.17,987.4,34.62,0.0
2021-03-18 15:00:00,2021-03-18 16:00:00,86.25,314.0,0.85,5.58,6.45,113.28,10.87,0.4,37.8,,,,35.95,1.32,35.67,357.07,986.72,34.03,0.0
2021-03-18 16:00:00,2021-03-18 17:00:00,72.5,313.75,0.97,6.2,7.12,111.35,9.55,0.4,37.1,,,,38.17,1.3,35.18,165.45,986.5,32.02,0.0
2021-03-18 17:00:00,2021-03-18 18:00:00,72.0,356.0,1.25,8.1,9.35,109.73,8.43,0.43,29.02,,,,42.0,0.93,32.18,91.45,986.62,30.52,0.0
2021-03-18 18:00:00,2021-03-18 19:00:00,70.5,356.5,1.45,13.1,14.5,107.48,10.23,0.62,19.45,,,,43.02,1.45,61.5,17.45,986.62,29.3,0.0
2021-03-18 19:00:00,2021-03-18 20:00:00,92.75,462.0,1.48,17.75,19.23,106.25,7.38,0.9,10.5,,,,46.83,1.3,63.67,5.57,986.9,27.23,0.0
2021-03-18 20:00:00,2021-03-18 21:00:00,117.0,457.0,1.67,16.75,18.4,103.3,7.38,0.9,9.55,,,,51.83,1.02,64.65,5.6,987.35,24.8,0.0
2021-03-18 21:00:00,2021-03-18 22:00:00,120.0,404.75,1.82,14.7,16.48,102.68,12.38,0.92,12.78,,,,51.6,1.1,64.77,5.6,987.88,25.18,0.0
2021-03-18 22:00:00,2021-03-18 23:00:00,157.5,426.75,4.78,16.73,21.5,100.85,14.88,1.12,4.67,,,,58.6,0.68,34.83,5.6,988.4,22.38,0.0
2021-03-18 23:00:00,2021-03-19 00:00:00,171.5,401.0,26.72,22.0,48.67,99.0,10.05,1.07,2.7,,,,63.4,0.95,178.5,5.62,988.45,21.5,0.0
2021-03-19 00:00:00,2021-03-19 01:00:00,156.25,376.25,15.18,19.73,34.85,97.72,26.7,1.02,1.33,,,,65.2,0.9,258.27,5.62,988.55,21.17,0.0
2021-03-19 01:00:00,2021-03-19 02:00:00,266.25,489.5,8.75,17.98,26.75,100.85,22.65,1.0,6.0,,,,65.7,0.77,103.5,5.6,988.45,21.18,0.0
2021-03-19 02:00:00,2021-03-19 03:00:00,257.0,456.0,3.9,16.3,20.2,94.2,22.9,0.9,4.5,,,,65.1,0.77,31.45,5.6,987.85,21.17,0.0
2021-03-19 03:00:00,2021-03-19 04:00:00,240.75,452.75,3.98,14.65,18.62,85.05,25.93,0.88,4.85,,,,60.58,1.4,41.98,5.6,987.48,22.38,0.0
2021-03-19 04:00:00,2021-03-19 05:00:00,213.0,443.25,2.85,9.18,12.02,86.3,24.07,0.7,11.8,,,,56.67,1.65,62.7,5.6,987.32,22.97,0.0
2021-03-19 05:00:00,2021-03-19 06:00:00,158.0,376.75,2.08,7.85,9.9,89.82,12.57,0.67,14.15,,,,57.77,1.6,63.02,5.6,987.53,22.73,0.0
2021-03-19 06:00:00,2021-03-19 07:00:00,125.0,340.25,2.28,8.53,10.67,91.6,13.4,0.65,13.62,,,,58.77,1.22,53.38,15.9,988.0,22.12,0.0
2021-03-19 07:00:00,2021-03-19 08:00:00,110.0,342.0,6.53,16.68,23.12,93.65,8.65,0.8,7.9,,,,59.08,0.9,44.1,72.3,988.63,22.25,0.0
2021-03-19 08:00:00,2021-03-19 09:00:00,93.25,337.25,6.37,12.98,19.3,95.25,7.9,0.7,14.02,,,,46.4,1.65,59.7,151.8,989.27,25.33,0.0
2021-03-19 09:00:00,2021-03-19 10:00:00,98.25,397.5,4.62,13.47,18.1,97.88,9.52,0.77,18.57,,,,45.15,1.15,300.0,324.68,990.23,27.62,0.0
2021-03-19 10:00:00,2021-03-19 11:00:00,95.25,379.5,3.6,10.47,14.07,100.72,9.0,0.5,29.5,,,,36.58,0.82,165.32,619.42,990.2,31.77,0.0
2021-03-19 11:00:00,2021-03-19 12:00:00,81.75,300.25,2.07,7.47,9.45,105.6,14.43,0.53,48.42,,,,34.7,0.88,261.48,694.52,989.73,33.35,0.0
2021-03-19 12:00:00,2021-03-19 13:00:00,102.75,287.75,1.15,5.95,7.05,108.9,15.23,0.5,54.12,,,,35.23,1.12,94.98,683.7,988.98,34.12,0.0
2021-03-19 13:00:00,2021-03-19 14:00:00,103.75,275.0,1.15,5.6,6.75,111.08,15.05,0.55,55.55,,,,36.2,1.1,15.1,545.38,987.75,34.05,0.0
2021-03-19 14:00:00,2021-03-19 15:00:00,92.25,263.75,1.27,5.72,7.03,111.57,10.62,0.5,51.72,,,,36.4,1.32,25.6,293.53,986.7,34.1,0.0
2021-03-19 15:00:00,2021-03-19 16:00:00,63.25,227.0,1.23,5.57,6.78,109.88,6.55,0.4,43.47,,,,35.58,1.32,22.35,384.88,986.1,33.98,0.0
2021-03-19 16:00:00,2021-03-19 17:00:00,45.0,211.5,1.05,5.12,6.15,107.62,4.88,0.35,39.03,,,,37.2,1.4,25.08,172.75,985.65,32.0,0.0
2021-03-19 17:00:00,2021-03-19 18:00:00,42.75,199.25,1.38,7.57,8.95,105.0,4.92,0.4,29.85,,,,41.45,1.03,27.07,58.83,985.55,29.73,0.0
2021-03-19 18:00:00,2021-03-19 19:00:00,47.0,235.75,1.43,18.5,19.93,101.65,5.63,0.62,14.9,,,,45.8,0.7,22.05,12.62,985.55,26.1,0.0
2021-03-19 19:00:00,2021-03-19 20:00:00,68.75,306.75,6.28,28.87,35.15,99.25,11.62,1.0,2.27,,,,51.83,0.82,30.2,5.6,985.75,23.6,0.0
2021-03-19 20:00:00,2021-03-19 21:00:00,122.75,393.75,12.53,28.88,41.4,96.03,20.75,1.1,2.15,,,,54.2,0.85,108.38,5.65,986.33,22.8,0.0
2021-03-19 21:00:00,2021-03-19 22:00:00,159.25,431.5,17.9,27.6,45.5,95.9,24.5,1.2,1.8,,,,57.12,0.9,30.75,5.62,987.02,21.98,0.0
2021-03-19 22:00:00,2021-03-19 23:00:00,199.5,448.0,4.9,23.65,28.52,94.75,21.38,0.9,4.4,,,,59.55,0.82,27.95,5.6,987.1,21.55,0.0
2021-03-19 23:00:00,2021-03-20 00:00:00,185.25,360.0,15.15,23.73,39.0,93.5,20.9,1.0,1.55,,,,63.9,0.65,94.98,5.62,987.08,19.97,0.0
2021-03-20 00:00:00,2021-03-20 01:00:00,217.25,414.0,19.1,21.52,40.6,93.15,18.63,0.92,2.82,,,,68.3,0.73,101.5,5.57,986.95,18.75,0.0
2021-03-20 01:00:00,2021-03-20 02:00:00,232.25,412.75,7.45,20.1,27.52,96.4,26.73,0.85,3.8,,,,69.47,0.73,182.2,5.6,986.65,18.6,0.0
2021-03-20 02:00:00,2021-03-20 03:00:00,289.75,457.0,4.2,18.5,22.7,91.7,25.4,0.9,4.4,,,,72.18,0.55,167.85,5.6,986.3,17.85,0.0
2021-03-20 03:00:00,2021-03-20 04:00:00,280.75,440.5,7.45,19.33,26.82,83.38,34.78,0.97,2.67,,,,71.92,0.88,18.98,5.6,986.12,17.85,0.0
2021-03-20 04:00:00,2021-03-20 05:00:00,282.0,437.75,7.17,19.57,26.73,83.05,33.88,0.95,4.1,,,,73.55,0.75,258.15,5.6,986.17,17.17,0.0
2021-03-20 05:00:00,2021-03-20 06:00:00,287.0,437.75,17.02,20.32,37.38,88.05,30.95,1.0,2.85,,,,74.97,0.77,93.25,5.65,986.62,16.73,0.0
2021-03-20 06:00:00,2021-03-20 07:00:00,317.0,516.25,27.32,20.3,47.57,92.22,33.7,1.12,2.65,,,,75.6,0.95,227.5,15.3,987.3,16.72,0.0
2021-03-20 07:00:00,2021-03-20 08:00:00,329.0,545.0,19.23,19.62,38.92,94.28,37.6,1.15,3.2,,,,67.25,1.2,324.23,108.03,988.08,19.2,0.0
2021-03-20 08:00:00,2021-03-20 09:00:00,308.5,501.25,13.93,18.62,32.5,95.07,31.95,1.12,8.7,,,,59.37,0.88,177.02,278.72,988.47,22.82,0.0
2021-03-20 09:00:00,2021-03-20 10:00:00,285.0,449.25,6.07,13.4,19.48,97.4,32.92,0.93,21.12,,,,50.95,1.05,339.65,452.5,988.92,26.43,0.0
2021-03-20 10:00:00,2021-03-20 11:00:00,222.0,373.25,3.5,9.6,13.12,100.6,20.32,0.75,34.35,,,,45.03,0.95,263.57,610.58,988.85,29.62,0.0
2021-03-20 11:00:00,2021-03-20 12:00:00,163.75,309.0,2.08,7.1,9.4,103.97,14.18,0.63,43.18,,,,42.05,1.18,17.45,707.53,988.38,31.53,0.0
2021-03-20 12:00:00,2021-03-20 13:00:00,114.25,252.0,1.05,6.05,7.12,107.72,11.87,0.53,48.22,,,,39.45,1.18,108.12,719.55,987.4,32.77,0.0
2021-03-20 13:00:00,2021-03-20 14:00:00,75.25,216.75,1.1,4.97,6.1,109.98,7.2,0.35,45.5,,,,34.67,2.0,39.65,614.42,986.35,33.27,0.0
2021-03-20 14:00:00,2021-03-20 15:00:00,47.5,249.75,1.08,5.12,6.2,107.75,6.38,0.43,44.35,,,,36.5,1.88,31.75,269.0,985.47,33.48,0.0
2021-03-20 15:00:00,2021-03-20 16:00:00,49.5,265.75,1.07,5.78,6.85,105.3,5.78,0.38,42.2,,,,36.55,2.55,45.88,405.77,984.85,32.5,0.0
2021-03-20 16:00:00,2021-03-20 17:00:00,41.25,267.0,1.08,5.22,6.28,103.25,5.05,0.3,42.42,,,,38.05,2.05,37.45,166.68,984.38,31.27,0.0
2021-03-20 17:00:00,2021-03-20 18:00:00,41.0,227.0,1.25,6.15,7.43,101.97,5.75,0.37,43.15,,,,40.5,1.85,52.75,58.92,984.08,30.02,0.0
2021-03-20 18:00:00,2021-03-20 19:00:00,49.5,232.75,1.05,8.3,9.32,99.42,6.03,0.53,31.88,,,,45.38,1.23,53.9,13.35,984.0,27.75,0.0
2021-03-20 19:00:00,2021-03-20 20:00:00,65.0,263.25,1.12,19.02,20.15,96.85,9.43,0.9,12.97,,,,54.3,0.42,40.25,5.62,984.0,24.05,0.0
2021-03-20 20:00:00,2021-03-20 21:00:00,93.25,295.0,21.85,33.62,55.42,93.45,10.38,1.42,1.78,,,,59.82,0.42,110.92,5.65,984.58,22.32,0.0
2021-03-20 21:00:00,2021-03-20 22:00:00,116.0,370.25,46.33,30.05,76.38,91.78,10.4,1.8,2.3,,,,65.08,0.33,102.15,5.65,984.83,21.22,0.0
2021-03-20 22:00:00,2021-03-20 23:00:00,148.25,415.25,49.1,26.3,75.38,91.02,15.12,1.5,2.3,,,,67.75,0.4,261.7,5.62,985.05,20.5,0.0
2021-03-20 23:00:00,2021-03-21 00:00:00,156.5,398.25,60.15,23.4,83.43,90.93,14.57,1.33,3.48,,,,68.65,0.53,95.2,5.6,985.15,20.08,0.0
2021-03-21 00:00:00,2021-03-21 01:00:00,160.0,429.5,61.8,23.88,85.68,90.9,15.13,1.23,2.73,,,,69.97,0.58,22.65,5.6,984.95,19.5,0.0
2021-03-21 01:00:00,2021-03-21 02:00:00,206.5,454.25,24.3,25.17,49.52,93.15,38.9,1.25,5.5,,,,70.68,0.68,22.05,5.62,984.9,19.0,0.0
2021-03-21 02:00:00,2021-03-21 03:00:00,370.0,583.25,23.3,26.5,49.8,87.9,26.4,1.3,4.48,,,,73.83,0.62,20.48,5.6,984.82,18.3,0.0
2021-03-21 03:00:00,2021-03-21 04:00:00,402.5,587.25,34.85,25.55,60.38,82.6,19.57,1.35,2.92,,,,75.45,0.45,26.4,5.6,984.7,17.85,0.0
2021-03-21 04:00:00,2021-03-21 05:00:00,360.75,548.75,46.72,24.0,70.82,82.35,16.88,1.4,4.3,,,,75.88,0.65,25.77,5.6,984.53,17.8,0.0
2021-03-21 05:00:00,2021-03-21 06:00:00,350.75,536.0,32.33,23.82,56.12,85.5,21.72,1.4,3.75,,,,76.42,0.65,179.8,5.62,985.2,17.35,0.0
2021-03-21 06:00:00,2021-03-21 07:00:00,377.0,575.75,63.25,23.9,87.0,89.1,32.1,1.65,4.17,,,,75.45,0.82,296.05,16.4,986.0,18.02,0.0
2021-03-21 07:00:00,2021-03-21 08:00:00,420.25,697.25,31.35,23.77,55.1,92.22,60.5,1.55,4.12,,,,65.4,1.0,296.7,109.47,986.53,20.88,0.0
2021-03-21 08:00:00,2021-03-21 09:00:00,350.5,579.0,17.2,25.62,42.82,94.0,27.3,1.17,8.07,,,,55.33,0.98,280.45,284.8,987.05,24.62,0.0
2021-03-21 09:00:00,2021-03-21 10:00:00,212.0,418.5,9.88,18.55,28.38,96.85,16.55,0.85,21.88,,,,47.0,1.05,296.62,475.62,987.32,28.65,0.0
2021-03-21 10:00:00,2021-03-21 11:00:00,120.5,312.5,4.58,10.53,15.05,98.88,10.8,0.55,43.35,,,,38.4,1.62,285.32,616.05,987.3,31.4,0.0
2021-03-21 11:00:00,2021-03-21 12:00:00,76.0,239.25,2.7,9.72,12.43,103.38,9.15,0.43,54.6,,,,35.5,1.55,295.12,702.35,987.25,33.35,0.0
2021-03-21 12:00:00,2021-03-21 13:00:00,64.5,202.25,1.68,7.58,9.25,106.6,7.37,0.4,58.55,,,,34.0,1.52,268.25,689.12,986.85,34.58,0.0
2021-03-21 13:00:00,2021-03-21 14:00:00,66.0,194.75,1.18,6.4,7.6,107.15,9.3,0.4,56.23,,,,33.22,0.92,92.72,585.62,985.92,35.78,0.0
2021-03-21 14:00:00,2021-03-21 15:00:00,62.25,185.25,0.82,5.15,5.9,104.15,7.58,0.35,50.52,,,,32.52,1.35,33.38,286.12,984.95,35.6,0.0
2021-03-21 15:00:00,2021-03-21 16:00:00,53.75,201.5,3.7,6.72,10.4,98.35,9.2,0.4,48.98,,,,34.27,2.6,61.85,387.62,984.27,34.2,0.0
2021-03-21 16:00:00,2021-03-21 17:00:00,60.25,279.25,1.32,6.38,7.67,96.12,7.15,0.45,48.18,,,,36.85,2.88,74.55,159.27,983.88,32.75,0.0
2021-03-21 17:00:00,2021-03-21 18:00:00,56.0,318.0,1.1,7.8,8.9,97.65,8.6,0.53,46.55,,,,39.47,2.58,89.05,56.2,983.68,31.32,0.0
2021-03-21 18:00:00,2021-03-21 19:00:00,61.5,406.0,0.88,10.17,11.05,98.1,9.47,0.6,37.38,,,,43.08,3.33,84.3,9.25,984.15,29.15,0.0
2021-03-21 19:00:00,2021-03-21 20:00:00,72.5,411.25,0.9,12.28,13.15,95.52,8.52,0.7,32.58,,,,44.58,2.05,87.78,5.62,985.08,28.1,0.0
2021-03-21 20:00:00,2021-03-21 21:00:00,99.0,351.75,0.93,18.2,19.15,92.7,13.67,0.83,22.88,,,,46.68,1.28,116.38,5.65,985.65,27.25,0.0
2021-03-21 21:00:00,2021-03-21 22:00:00,148.25,406.5,1.45,22.73,24.2,92.97,13.52,1.07,13.75,,,,50.75,0.85,144.38,5.65,985.82,25.52,0.0
2021-03-21 22:00:00,2021-03-21 23:00:00,152.75,419.5,1.85,19.65,21.52,92.33,17.58,1.12,9.7,,,,56.57,0.95,175.18,5.65,986.17,23.5,0.0
2021-03-21 23:00:00,2021-03-22 00:00:00,160.5,369.5,2.6,23.27,25.85,91.85,18.77,1.27,4.55,,,,58.7,1.05,189.6,5.68,986.4,22.58,0.0
2021-03-22 00:00:00,2021-03-22 01:00:00,180.0,386.25,2.73,21.83,24.6,92.2,17.93,1.1,5.75,,,,58.03,0.98,181.53,5.65,986.08,22.57,0.0
2021-03-22 01:00:00,2021-03-22 02:00:00,192.0,400.0,3.12,23.15,26.25,93.8,16.23,1.17,8.5,,,,58.7,1.08,146.45,5.65,985.75,22.0,0.0
2021-03-22 02:00:00,2021-03-22 03:00:00,174.5,412.5,2.3,5.8,8.2,88.7,10.6,0.4,19.23,,,,55.38,2.5,42.88,5.62,986.75,22.93,0.0
2021-03-22 03:00:00,2021-03-22 04:00:00,85.25,297.5,1.27,6.15,7.42,80.47,8.03,0.4,13.2,,,,58.35,2.97,65.38,5.6,986.6,21.62,0.0
2021-03-22 04:00:00,2021-03-22 05:00:00,54.0,185.75,0.68,5.92,6.62,78.33,7.95,0.43,11.65,,,,57.47,2.92,82.45,5.6,986.75,21.6,0.0
2021-03-22 05:00:00,2021-03-22 06:00:00,48.5,165.75,1.38,7.47,8.9,81.18,9.0,0.4,9.0,,,,59.15,2.4,87.12,5.6,987.8,21.02,0.0
2021-03-22 06:00:00,2021-03-22 07:00:00,52.25,169.0,1.77,7.78,9.55,82.95,6.37,0.43,9.78,,,,58.1,1.82,125.38,16.18,988.67,21.35,0.0
2021-03-22 07:00:00,2021-03-22 08:00:00,60.25,202.25,1.85,7.55,9.43,84.75,6.58,0.53,11.52,,,,58.83,0.78,115.15,57.15,990.45,21.32,0.0
2021-03-22 08:00:00,2021-03-22 09:00:00,69.5,182.5,3.82,10.2,13.98,86.45,9.47,0.62,8.57,,,,59.03,1.48,143.7,77.4,990.53,21.62,0.0
2021-03-22 09:00:00,2021-03-22 10:00:00,82.0,263.25,4.1,8.57,12.68,87.55,8.07,0.6,13.6,,,,53.9,2.22,163.57,344.9,990.33,23.98,0.0
2021-03-22 10:00:00,2021-03-22 11:00:00,69.5,287.75,3.12,6.9,9.97,90.53,7.43,0.5,26.7,,,,45.07,2.45,169.02,608.0,990.42,28.22,0.0
2021-03-22 11:00:00,2021-03-22 12:00:00,64.0,325.5,1.82,5.28,7.1,102.18,6.05,0.4,39.85,,,,39.55,2.6,169.78,704.93,990.17,31.23,0.0
2021-03-22 12:00:00,2021-03-22 13:00:00,51.75,393.0,1.35,4.83,6.18,104.6,5.03,0.4,39.4,,,,37.05,2.25,150.12,569.25,990.3,32.3,0.0
2021-03-22 13:00:00,2021-03-22 14:00:00,51.0,330.0,0.98,5.58,6.57,74.47,7.4,0.53,24.85,,,,46.45,2.08,26.45,128.22,991.18,28.03,0.0
2021-03-22 14:00:00,2021-03-22 15:00:00,70.0,543.0,1.0,7.67,8.65,65.97,8.33,0.57,35.98,,,,43.57,1.62,113.07,85.68,988.8,28.1,0.0
2021-03-22 15:00:00,2021-03-22 16:00:00,65.5,469.75,1.93,9.53,11.45,64.15,6.95,0.5,32.5,,,,37.88,1.75,141.25,300.23,987.2,30.45,0.0
2021-03-22 16:00:00,2021-03-22 17:00:00,52.0,244.75,1.85,6.25,8.1,56.95,5.93,0.47,32.75,,,,39.2,1.8,186.1,165.28,987.12,30.6,0.0
2021-03-22 17:00:00,2021-03-22 18:00:00,,244.75,1.4,7.78,9.18,57.5,6.43,0.53,34.65,,,,44.05,1.73,183.8,62.2,987.38,28.88,0.0
2021-03-22 18:00:00,2021-03-22 19:00:00,,333.0,1.62,16.75,18.35,62.22,8.33,0.8,22.3,,,,48.52,0.88,197.98,8.88,987.83,26.85,0.0
2021-03-22 19:00:00,2021-03-22 20:00:00,,438.0,1.9,23.83,25.75,68.7,7.3,1.07,11.42,,,,51.28,0.92,279.2,5.7,989.2,25.7,0.0
2021-03-22 20:00:00,2021-03-22 21:00:00,,409.25,5.12,33.4,38.58,73.05,8.88,1.4,4.7,,,,50.05,1.1,174.8,5.7,988.93,25.82,0.0
2021-03-22 21:00:00,2021-03-22 22:00:00,,493.0,12.78,35.2,47.75,73.35,9.65,1.5,5.65,,,,49.77,1.15,125.85,5.68,990.1,26.4,0.0
2021-03-22 22:00:00,2021-03-22 23:00:00,,485.5,4.93,23.02,27.97,67.7,10.4,1.23,4.47,,,,55.23,0.95,60.7,5.67,990.93,24.68,0.0
2021-03-22 23:00:00,2021-03-23 00:00:00,,371.75,3.6,18.23,21.77,64.45,10.53,1.0,7.03,,,,55.7,0.7,249.2,5.68,990.55,24.23,0.0
2021-03-23 00:00:00,2021-03-23 01:00:00,,313.5,3.18,17.65,20.88,61.55,10.33,0.97,5.33,,,,58.15,0.8,135.65,5.65,990.12,23.9,0.0
2021-03-23 01:00:00,2021-03-23 02:00:00,,308.5,2.15,14.8,16.93,65.23,10.75,0.88,7.6,,,,56.75,0.8,165.82,5.7,989.65,24.05,0.0
2021-03-23 02:00:00,2021-03-23 03:00:00,,291.75,1.6,15.1,16.6,64.8,7.6,0.6,8.47,,,,56.43,1.15,159.5,5.62,987.92,23.55,0.0
2021-03-23 03:00:00,2021-03-23 04:00:00,,268.25,2.9,20.3,23.22,63.88,9.07,0.78,7.4,,,,52.9,1.25,211.85,5.65,987.08,24.08,0.0
2021-03-23 04:00:00,2021-03-23 05:00:00,,273.75,7.65,27.5,35.23,66.27,12.5,1.12,7.8,,,,55.6,1.43,240.38,5.65,987.02,23.47,0.0
2021-03-23 05:00:00,2021-03-23 06:00:00,,328.5,9.48,28.8,38.32,66.65,11.07,1.13,6.05,,,,53.35,1.45,245.47,5.67,987.32,23.8,0.0
2021-03-23 06:00:00,2021-03-23 07:00:00,,313.0,4.5,19.33,23.8,63.05,7.73,0.78,3.3,,,,50.45,2.3,215.6,11.85,988.83,23.35,0.0
2021-03-23 07:00:00,2021-03-23 08:00:00,,322.5,6.7,16.23,22.98,59.85,12.85,0.93,5.05,,,,56.42,2.88,50.4,44.88,992.1,22.2,0.0
2021-03-23 08:00:00,2021-03-23 09:00:00,,347.25,3.53,6.95,10.53,56.77,7.47,0.53,11.0,,,,54.38,2.62,51.05,188.65,993.25,22.78,0.0
2021-03-23 09:00:00,2021-03-23 10:00:00,,334.25,3.25,4.83,8.08,57.0,7.4,0.4,19.75,,,,52.2,4.53,57.77,412.5,993.85,23.97,0.0
2021-03-23 10:00:00,2021-03-23 11:00:00,,531.75,3.2,6.12,9.33,61.55,8.62,0.4,20.85,,,,47.08,3.68,98.95,600.27,993.27,26.05,0.0
2021-03-23 11:00:00,2021-03-23 12:00:00,66.0,612.75,3.1,6.78,9.88,68.97,7.55,0.4,23.9,,,,43.65,3.05,94.2,515.7,993.45,27.75,0.0
2021-03-23 12:00:00,2021-03-23 13:00:00,64.25,558.5,1.62,5.4,7.03,76.62,5.27,0.4,28.72,,,,48.25,4.2,64.55,386.35,993.2,26.23,0.0
2021-03-23 13:00:00,2021-03-23 14:00:00,57.0,660.0,1.88,5.8,7.62,74.05,6.07,0.38,29.38,,,,46.72,2.62,87.3,310.9,992.67,26.78,0.0
2021-03-23 14:00:00,2021-03-23 15:00:00,48.0,310.25,1.52,5.28,6.78,64.62,6.97,0.25,21.2,,,,46.28,1.65,179.03,138.7,992.78,25.95,0.0
2021-03-23 15:00:00,2021-03-23 16:00:00,37.75,219.5,1.12,4.1,5.22,59.08,6.45,0.2,21.58,,,,48.02,2.17,301.53,76.7,992.83,23.92,0.0
2021-03-23 16:00:00,2021-03-23 17:00:00,30.25,193.0,1.4,3.8,5.2,56.62,4.03,0.15,24.17,,,,45.68,1.62,278.3,53.45,990.38,24.23,0.0
2021-03-23 17:00:00,2021-03-23 18:00:00,21.75,175.25,2.15,11.12,13.25,58.55,3.23,0.23,18.2,,,,37.55,1.4,200.07,55.05,988.92,26.55,0.0
2021-03-23 18:00:00,2021-03-23 19:00:00,35.75,271.25,8.68,24.97,33.7,61.98,3.17,0.85,6.18,,,,41.35,0.78,190.17,14.12,988.92,24.68,0.0
2021-03-23 19:00:00,2021-03-23 20:00:00,59.5,395.5,31.27,26.23,57.5,65.38,4.17,1.2,4.8,,,,46.55,0.67,189.07,5.7,990.0,22.7,0.0
2021-03-23 20:00:00,2021-03-23 21:00:00,76.75,442.25,19.05,26.58,45.65,69.07,4.72,0.98,4.33,,,,48.35,0.73,222.97,5.68,990.72,22.4,0.0
2021-03-23 21:00:00,2021-03-23 22:00:00,78.75,362.25,34.4,25.77,60.15,68.67,7.33,1.15,6.75,,,,47.45,1.05,138.65,5.7,990.45,22.83,0.0
2021-03-23 22:00:00,2021-03-23 23:00:00,99.75,405.75,19.2,21.93,41.12,65.85,8.07,1.02,3.67,,,,51.03,0.75,142.15,5.68,990.5,21.33,0.0
2021-03-23 23:00:00,2021-03-24 00:00:00,92.5,300.75,23.12,21.27,44.48,62.98,9.9,1.1,4.9,,,,54.55,1.0,188.15,5.65,990.62,20.48,0.0
2021-03-24 00:00:00,2021-03-24 01:00:00,115.5,335.5,34.55,21.48,56.03,60.9,8.77,1.1,5.12,,,,56.62,0.9,280.38,5.7,991.1,20.0,0.0
2021-03-24 01:00:00,2021-03-24 02:00:00,92.0,316.25,15.47,20.8,36.42,62.52,4.17,0.6,4.5,,,,53.02,1.32,292.0,5.7,990.6,20.68,0.0
2021-03-24 02:00:00,2021-03-24 03:00:00,40.5,185.5,3.6,13.5,17.1,65.3,3.0,0.3,7.85,,,,55.27,0.97,327.48,5.7,990.25,19.27,0.0
2021-03-24 03:00:00,2021-03-24 04:00:00,35.25,118.75,4.28,12.95,17.2,64.5,3.75,0.32,6.22,,,,62.12,0.9,7.03,5.7,989.9,17.4,0.0
2021-03-24 04:00:00,2021-03-24 05:00:00,94.75,179.0,6.52,14.72,21.27,63.95,49.95,0.75,3.75,,,,65.5,0.75,256.05,5.65,990.15,16.95,0.0
2021-03-24 05:00:00,2021-03-24 06:00:00,225.25,332.25,8.8,15.6,24.43,65.0,40.4,0.77,7.65,,,,65.8,0.53,169.73,5.62,990.6,16.88,0.0
2021-03-24 06:00:00,2021-03-24 07:00:00,239.0,381.5,25.85,15.78,41.75,63.73,34.8,1.0,5.28,,,,66.93,0.78,42.95,18.8,991.33,17.0,0.0
