From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-01-21 05:00:00,2020-01-21 06:00:00,225.33,351.5,39.4,67.3,67.82,64.88,4.78,1.46,49.69,,,,,31.35,93.75,0.65,212.5,12.0,741.0,,11.7,
2020-01-21 06:00:00,2020-01-21 07:00:00,228.5,359.5,57.25,59.72,78.3,62.27,5.0,1.57,77.0,,,,,29.77,94.0,0.6,204.0,12.0,741.0,,11.7,
2020-01-21 07:00:00,2020-01-21 08:00:00,237.0,381.0,63.5,66.3,91.3,59.1,,,40.19,,,,,30.2,93.5,0.98,67.25,15.0,741.0,,11.8,
2020-01-21 08:00:00,2020-01-21 09:00:00,234.5,373.0,33.7,74.2,66.9,56.17,5.07,1.43,5.02,,,,,30.23,91.25,0.97,161.25,33.75,741.0,,12.07,
2020-01-21 09:00:00,2020-01-21 10:00:00,220.5,329.75,28.95,80.4,66.33,67.55,6.12,1.35,7.36,,,,,30.98,85.0,0.88,154.75,107.0,741.5,,13.18,
2020-01-21 10:00:00,2020-01-21 11:00:00,236.0,345.5,29.05,90.1,71.55,79.58,10.03,1.77,12.86,,,,,30.17,75.75,1.62,146.0,188.0,742.0,,15.22,
2020-01-21 11:00:00,2020-01-21 12:00:00,250.0,378.0,7.85,52.77,34.45,79.92,11.03,1.03,24.78,,,,,29.97,71.5,2.12,132.25,192.25,742.0,,15.85,
2020-01-21 12:00:00,2020-01-21 13:00:00,218.0,297.0,6.33,54.23,33.95,81.97,10.6,1.11,31.6,,,,,30.7,68.75,1.45,148.5,182.0,742.0,,16.5,
2020-01-21 13:00:00,2020-01-21 14:00:00,215.0,300.75,7.28,66.88,41.48,73.15,12.68,1.18,39.28,,,,,30.75,66.5,1.77,110.75,163.25,742.0,,17.12,
2020-01-21 14:00:00,2020-01-21 15:00:00,227.5,345.75,6.72,67.35,41.3,71.33,11.4,1.25,39.84,,,,,29.87,71.0,2.4,78.75,126.25,742.0,,17.18,
2020-01-21 15:00:00,2020-01-21 16:00:00,231.75,355.0,5.38,60.48,36.52,69.0,10.77,0.99,45.44,,,,,29.52,71.5,2.2,86.25,90.0,742.0,,17.25,
2020-01-21 16:00:00,2020-01-21 17:00:00,206.0,308.75,4.03,52.05,30.97,65.9,8.8,1.05,48.4,,,,,29.45,71.5,1.88,76.5,44.25,741.25,,17.1,
2020-01-21 17:00:00,2020-01-21 18:00:00,186.5,273.0,4.12,67.62,39.35,77.93,7.47,1.2,31.0,,,,,30.6,73.0,1.18,83.0,19.75,741.0,,16.55,
2020-01-21 18:00:00,2020-01-21 19:00:00,200.75,300.0,13.78,104.47,66.8,77.45,9.8,1.67,7.54,,,,,30.77,78.0,1.12,73.5,12.25,741.0,,15.62,
2020-01-21 19:00:00,2020-01-21 20:00:00,241.75,359.0,31.1,101.9,79.48,80.28,7.8,2.21,5.42,,,,,31.23,82.25,0.6,158.5,12.75,741.0,,14.95,
2020-01-21 20:00:00,2020-01-21 21:00:00,298.75,429.5,85.93,94.85,120.3,79.65,4.93,3.64,6.6,,,,,31.48,88.0,0.43,212.75,12.0,741.0,,13.98,
2020-01-21 21:00:00,2020-01-21 22:00:00,362.25,527.75,216.43,96.33,227.2,77.85,6.6,5.26,6.25,,,,,31.38,89.25,0.53,163.75,12.25,741.0,,13.72,
2020-01-21 22:00:00,2020-01-21 23:00:00,371.0,584.25,219.2,93.75,228.1,77.35,7.27,4.38,10.35,,,,,29.9,90.25,0.5,109.75,12.5,741.0,,13.3,
2020-01-21 23:00:00,2020-01-22 00:00:00,392.0,608.5,184.98,85.05,195.57,76.8,5.17,3.24,8.75,,,,,29.6,91.5,0.88,194.0,12.25,741.0,,12.85,
2020-01-22 00:00:00,2020-01-22 01:00:00,316.25,490.0,101.22,72.72,120.97,61.4,4.2,2.47,6.6,,,,,29.6,92.75,0.42,270.5,12.0,741.0,,12.1,
2020-01-22 01:00:00,2020-01-22 02:00:00,291.0,420.25,100.7,51.65,109.33,67.23,4.62,2.9,9.99,,,,,30.95,94.75,0.33,193.25,12.0,741.0,,11.55,
2020-01-22 02:00:00,2020-01-22 03:00:00,308.0,433.0,104.0,42.05,106.88,69.67,4.23,2.04,25.37,,,,,32.0,95.75,0.3,282.5,12.0,741.0,,11.0,
2020-01-22 03:00:00,2020-01-22 04:00:00,240.25,361.0,110.4,43.73,113.0,64.9,4.42,1.77,35.75,,,,,31.8,96.0,0.65,274.75,12.0,741.0,,10.85,
2020-01-22 04:00:00,2020-01-22 05:00:00,228.0,319.75,50.52,53.6,69.58,59.42,3.93,1.66,14.96,,,,,31.77,96.25,1.2,171.25,12.0,741.0,,10.32,
2020-01-22 05:00:00,2020-01-22 06:00:00,188.75,250.75,18.38,56.55,45.02,45.73,2.92,1.46,7.61,,,,,31.43,97.75,1.23,194.0,12.0,741.0,,9.73,
2020-01-22 06:00:00,2020-01-22 07:00:00,150.0,209.25,26.85,50.75,48.83,45.32,3.87,1.61,14.51,,,,,29.62,98.0,1.1,227.25,12.0,741.0,,9.98,
2020-01-22 07:00:00,2020-01-22 08:00:00,195.0,316.75,49.5,61.7,77.6,51.2,,,10.62,,,,,29.95,98.0,1.53,265.5,15.5,741.0,,10.1,
2020-01-22 08:00:00,2020-01-22 09:00:00,185.25,300.0,51.58,66.2,77.12,47.12,4.3,1.75,4.27,,,,,30.05,98.75,1.83,290.25,29.5,741.0,,9.75,
2020-01-22 09:00:00,2020-01-22 10:00:00,187.5,299.25,52.75,86.7,89.0,52.9,5.43,2.11,8.75,,,,,30.67,98.25,1.27,250.0,86.75,741.25,,10.38,
2020-01-22 10:00:00,2020-01-22 11:00:00,219.25,348.0,29.08,136.23,96.05,65.1,6.53,1.88,15.17,,,,,30.5,84.5,1.75,258.5,173.75,742.0,,12.78,
2020-01-22 11:00:00,2020-01-22 12:00:00,276.0,391.75,20.8,105.92,73.27,70.0,9.05,1.86,23.33,,,,,30.05,73.5,1.7,246.75,214.25,742.0,,15.2,
2020-01-22 12:00:00,2020-01-22 13:00:00,275.0,387.75,13.43,86.52,56.98,77.9,11.67,1.65,36.65,,,,,30.03,71.5,2.83,262.25,187.5,742.0,,15.9,
2020-01-22 13:00:00,2020-01-22 14:00:00,246.0,375.25,10.25,75.73,48.62,75.9,12.3,1.38,46.61,,,,,30.2,68.5,2.8,277.75,201.5,742.0,,16.48,
2020-01-22 14:00:00,2020-01-22 15:00:00,217.75,334.0,8.75,79.93,49.62,70.6,11.2,1.37,45.79,,,,,29.73,64.75,2.33,257.25,165.25,742.0,,17.52,
2020-01-22 15:00:00,2020-01-22 16:00:00,198.75,307.0,10.07,78.72,50.08,65.25,9.07,1.2,38.8,,,,,29.25,65.75,2.4,259.75,80.5,742.0,,17.2,
2020-01-22 16:00:00,2020-01-22 17:00:00,171.25,267.25,7.68,69.65,43.3,64.88,7.9,1.08,37.86,,,,,29.48,64.5,2.15,256.75,38.25,741.75,,16.98,
2020-01-22 17:00:00,2020-01-22 18:00:00,146.75,228.75,7.0,78.07,47.2,74.8,7.12,1.19,23.38,,,,,30.57,69.25,1.88,261.0,19.5,741.0,,16.38,
2020-01-22 18:00:00,2020-01-22 19:00:00,156.75,235.75,22.62,94.33,68.6,80.12,5.17,1.72,6.51,,,,,30.98,77.25,1.2,252.75,12.5,741.0,,15.45,
2020-01-22 19:00:00,2020-01-22 20:00:00,180.5,277.25,80.3,104.45,120.85,79.92,4.1,2.86,5.11,,,,,31.33,81.0,0.6,240.75,12.5,741.0,,14.8,
2020-01-22 20:00:00,2020-01-22 21:00:00,211.5,336.5,119.57,122.03,162.1,80.5,4.97,3.2,4.84,,,,,31.5,80.5,0.85,244.5,12.25,741.0,,14.62,
2020-01-22 21:00:00,2020-01-22 22:00:00,217.0,341.75,64.33,112.05,111.9,71.88,3.9,2.54,4.54,,,,,31.3,77.5,1.85,251.5,12.0,741.0,,14.85,
2020-01-22 22:00:00,2020-01-22 23:00:00,198.5,296.5,36.73,93.42,79.5,61.3,3.97,1.44,4.97,,,,,29.97,75.25,1.67,254.25,12.0,741.0,,14.48,
2020-01-22 23:00:00,2020-01-23 00:00:00,150.25,220.0,10.3,79.47,50.62,52.85,4.62,0.69,6.67,,,,,29.45,74.5,1.48,250.25,12.5,741.0,,13.88,
2020-01-23 00:00:00,2020-01-23 01:00:00,109.75,164.75,3.43,64.6,37.2,49.88,4.3,0.58,13.14,,,,,29.45,74.25,1.87,262.0,12.0,741.0,,13.45,
2020-01-23 01:00:00,2020-01-23 02:00:00,83.5,132.5,2.33,51.8,29.42,54.47,5.3,0.47,20.38,,,,,30.38,74.75,2.08,258.25,12.0,741.0,,13.22,
2020-01-23 02:00:00,2020-01-23 03:00:00,79.0,127.75,1.35,45.47,25.3,61.95,4.67,0.47,28.49,,,,,31.75,75.0,2.5,262.75,12.0,741.0,,12.8,
2020-01-23 03:00:00,2020-01-23 04:00:00,84.0,129.75,2.05,41.03,23.52,59.58,4.2,0.45,29.55,,,,,31.65,75.0,2.58,256.25,12.0,741.0,,12.5,
2020-01-23 04:00:00,2020-01-23 05:00:00,93.5,131.75,1.62,44.92,25.2,56.15,4.27,0.53,26.76,,,,,31.75,74.0,2.35,259.5,12.0,741.0,,12.2,
2020-01-23 05:00:00,2020-01-23 06:00:00,76.75,112.5,2.2,40.7,23.43,50.15,5.03,0.51,28.24,,,,,31.55,70.0,2.25,260.0,12.0,741.0,,11.93,
2020-01-23 06:00:00,2020-01-23 07:00:00,76.0,111.0,3.35,42.88,25.55,41.1,5.17,0.56,24.26,,,,,30.12,69.0,2.47,252.75,12.25,741.0,,11.58,
2020-01-23 07:00:00,2020-01-23 08:00:00,82.0,122.0,44.0,64.4,74.7,43.8,,,12.16,,,,,30.17,70.75,2.08,252.0,22.5,741.0,,11.18,
2020-01-23 08:00:00,2020-01-23 09:00:00,95.75,158.0,17.65,62.42,47.58,40.62,7.03,0.84,15.66,,,,,30.18,57.5,2.67,257.0,106.5,741.25,,12.85,
2020-01-23 09:00:00,2020-01-23 10:00:00,79.0,168.25,14.38,55.12,41.05,39.9,9.62,0.75,23.24,,,,,29.55,48.75,3.73,269.5,179.5,742.0,,14.6,
2020-01-23 10:00:00,2020-01-23 11:00:00,63.0,167.75,10.83,49.02,34.85,45.17,11.0,0.63,31.19,,,,,29.6,44.75,3.52,266.25,243.25,742.0,,16.15,
2020-01-23 11:00:00,2020-01-23 12:00:00,49.75,152.25,6.67,42.22,27.88,44.67,10.65,0.49,40.64,,,,,29.5,43.0,4.17,273.0,259.0,742.0,,17.25,
2020-01-23 12:00:00,2020-01-23 13:00:00,42.5,144.75,4.7,38.17,24.1,43.6,9.73,0.49,47.73,,,,,29.52,38.5,4.28,269.5,212.0,742.0,,18.38,
2020-01-23 13:00:00,2020-01-23 14:00:00,30.0,148.25,4.15,31.32,20.02,40.08,8.28,0.43,58.07,,,,,30.27,34.75,4.42,254.0,244.5,742.0,,18.78,
2020-01-23 14:00:00,2020-01-23 15:00:00,25.0,144.25,3.8,35.12,21.77,33.05,8.23,0.46,63.02,,,,,29.83,33.0,4.03,262.25,195.25,742.0,,18.95,
2020-01-23 15:00:00,2020-01-23 16:00:00,28.25,120.25,4.85,37.45,23.85,32.88,7.8,0.44,68.67,,,,,29.5,31.75,3.68,256.5,87.5,742.0,,18.85,
2020-01-23 16:00:00,2020-01-23 17:00:00,30.75,113.25,3.12,37.08,22.22,33.42,7.93,0.49,67.61,,,,,29.45,36.75,3.35,255.0,34.75,741.25,,18.1,
2020-01-23 17:00:00,2020-01-23 18:00:00,38.5,105.25,4.15,53.78,31.95,39.5,8.12,0.62,49.3,,,,,30.0,42.0,3.15,266.5,18.25,741.0,,17.15,
2020-01-23 18:00:00,2020-01-23 19:00:00,54.25,133.5,5.05,79.75,46.52,49.9,7.87,1.0,28.07,,,,,31.15,49.25,2.17,256.0,12.0,741.0,,16.18,
2020-01-23 19:00:00,2020-01-23 20:00:00,81.25,162.0,8.82,93.92,57.12,52.85,7.13,1.25,15.41,,,,,31.25,53.25,1.95,251.25,12.0,741.0,,15.38,
2020-01-23 20:00:00,2020-01-23 21:00:00,86.75,159.5,10.35,96.8,59.92,50.98,6.77,1.25,13.08,,,,,31.27,54.25,1.78,249.0,12.0,741.0,,14.95,
2020-01-23 21:00:00,2020-01-23 22:00:00,80.5,148.75,5.8,87.2,51.1,47.98,6.1,1.05,22.8,,,,,31.4,53.25,2.3,256.5,12.0,741.0,,14.6,
2020-01-23 22:00:00,2020-01-23 23:00:00,75.0,140.0,2.65,81.33,45.4,41.08,6.1,0.94,21.81,,,,,29.83,56.0,2.0,251.75,12.75,741.0,,14.12,
2020-01-23 23:00:00,2020-01-24 00:00:00,79.5,139.5,3.92,70.2,40.52,41.62,5.88,0.75,27.81,,,,,29.25,55.5,2.12,254.75,12.25,741.0,,13.82,
2020-01-24 00:00:00,2020-01-24 01:00:00,73.75,125.25,2.27,59.82,33.67,41.1,5.9,0.59,37.31,,,,,29.27,54.75,2.72,257.0,12.0,741.0,,13.75,
2020-01-24 01:00:00,2020-01-24 02:00:00,71.75,115.0,1.15,52.6,28.93,44.48,6.8,0.53,35.39,,,,,29.88,58.0,2.5,256.25,12.0,741.0,,12.95,
2020-01-24 02:00:00,2020-01-24 03:00:00,77.0,115.0,1.47,49.17,27.32,52.15,5.63,0.5,34.52,,,,,32.0,61.75,2.58,255.0,12.0,741.0,,12.07,
2020-01-24 03:00:00,2020-01-24 04:00:00,77.0,105.0,1.27,43.0,23.58,49.3,5.2,0.45,38.27,,,,,31.6,62.75,2.5,253.5,12.0,741.0,,11.8,
2020-01-24 04:00:00,2020-01-24 05:00:00,74.5,102.25,1.83,50.78,27.83,49.03,5.17,0.52,31.5,,,,,31.75,64.0,2.58,254.5,12.0,740.25,,11.42,
2020-01-24 05:00:00,2020-01-24 06:00:00,65.75,100.25,2.23,52.2,29.53,45.07,5.82,0.53,33.06,,,,,31.82,63.25,2.62,254.5,12.0,740.0,,11.27,
2020-01-24 06:00:00,2020-01-24 07:00:00,63.25,92.75,2.13,46.5,25.98,35.42,6.13,0.55,33.49,,,,,30.38,62.0,2.9,257.0,12.25,740.0,,11.2,
2020-01-24 07:00:00,2020-01-24 08:00:00,70.25,104.25,37.8,63.8,69.2,40.9,,,19.07,,,,,30.3,60.75,2.75,254.5,25.25,740.75,,11.17,
2020-01-24 08:00:00,2020-01-24 09:00:00,82.75,144.0,13.8,65.62,46.1,36.88,8.4,0.84,19.64,,,,,30.27,55.0,2.98,256.75,88.0,741.0,,12.38,
2020-01-24 09:00:00,2020-01-24 10:00:00,88.25,178.75,15.07,64.05,46.3,38.35,10.93,0.88,27.45,,,,,29.8,48.25,3.25,261.25,171.25,741.25,,14.0,
2020-01-24 10:00:00,2020-01-24 11:00:00,80.25,174.5,12.7,60.48,42.47,46.23,11.73,0.79,40.69,,,,,29.75,43.5,3.07,257.25,231.75,742.0,,15.8,
2020-01-24 11:00:00,2020-01-24 12:00:00,75.25,164.25,7.85,50.0,33.0,44.78,11.43,0.63,55.23,,,,,29.55,39.5,3.38,252.25,255.25,742.0,,17.52,
2020-01-24 12:00:00,2020-01-24 13:00:00,56.75,138.0,6.05,47.9,30.43,43.55,10.63,0.68,64.67,,,,,29.48,36.0,2.8,242.75,210.0,742.0,,19.1,
2020-01-24 13:00:00,2020-01-24 14:00:00,51.75,135.25,5.4,46.02,28.88,43.1,10.58,0.7,75.81,,,,,29.82,33.0,2.58,238.75,242.0,742.0,,20.43,
2020-01-24 14:00:00,2020-01-24 15:00:00,44.75,121.75,3.55,40.07,24.2,35.92,8.67,0.49,93.48,,,,,29.97,27.25,3.07,244.75,203.5,742.0,,20.88,
2020-01-24 15:00:00,2020-01-24 16:00:00,36.75,110.75,3.5,49.65,29.23,32.62,18.68,0.48,91.76,,,,,29.52,26.5,2.88,239.0,86.75,741.75,,20.9,
2020-01-24 16:00:00,2020-01-24 17:00:00,42.5,124.0,3.5,48.08,28.43,34.25,11.0,0.61,95.05,,,,,29.58,29.0,2.48,242.0,33.0,741.0,,20.12,
2020-01-24 17:00:00,2020-01-24 18:00:00,48.0,127.25,3.07,72.4,40.95,37.78,9.65,0.86,64.31,,,,,29.78,36.25,1.62,230.75,19.25,741.0,,18.97,
2020-01-24 18:00:00,2020-01-24 19:00:00,65.25,156.75,7.8,105.75,62.6,51.6,8.2,1.36,21.83,,,,,31.07,41.75,1.2,240.25,12.25,741.0,,17.62,
2020-01-24 19:00:00,2020-01-24 20:00:00,88.5,201.25,26.8,122.3,86.85,55.85,6.75,1.71,6.7,,,,,31.2,46.75,1.2,259.75,12.0,741.0,,16.57,
2020-01-24 20:00:00,2020-01-24 21:00:00,123.25,258.5,51.7,127.55,109.88,57.38,9.37,2.21,5.36,,,,,31.38,54.25,0.62,212.25,12.25,741.0,,15.35,
2020-01-24 21:00:00,2020-01-24 22:00:00,163.75,324.75,45.5,120.75,101.22,65.05,9.55,2.26,4.94,,,,,31.7,56.25,0.72,253.5,12.0,741.0,,14.75,
2020-01-24 22:00:00,2020-01-24 23:00:00,165.0,314.0,24.23,115.88,81.35,48.62,6.8,1.64,4.8,,,,,30.2,57.25,0.97,241.0,12.25,741.0,,14.57,
2020-01-24 23:00:00,2020-01-25 00:00:00,139.5,242.75,37.25,110.22,88.95,53.62,5.7,1.56,4.77,,,,,29.5,59.25,0.9,240.75,12.5,741.0,,14.18,
2020-01-25 00:00:00,2020-01-25 01:00:00,152.0,246.0,37.17,107.38,87.32,56.8,5.83,1.41,4.73,,,,,29.52,65.75,0.45,169.0,12.0,741.0,,12.78,
2020-01-25 01:00:00,2020-01-25 02:00:00,144.75,216.5,35.85,93.92,79.12,57.82,4.97,1.4,5.08,,,,,29.68,70.5,0.43,174.5,12.25,740.75,,12.08,
2020-01-25 02:00:00,2020-01-25 03:00:00,131.0,196.5,27.23,88.05,68.97,65.5,4.27,1.19,5.33,,,,,32.27,71.25,0.5,195.0,12.0,740.0,,11.93,
2020-01-25 03:00:00,2020-01-25 04:00:00,127.5,184.5,40.67,92.15,82.1,63.53,4.05,1.19,4.89,,,,,31.7,72.5,0.62,227.25,12.0,740.0,,11.73,
2020-01-25 04:00:00,2020-01-25 05:00:00,129.5,182.5,33.85,92.65,76.8,66.72,5.03,0.97,4.49,,,,,31.8,70.25,0.75,233.25,12.0,740.25,,11.8,
2020-01-25 05:00:00,2020-01-25 06:00:00,141.0,187.25,26.77,86.88,68.0,64.75,4.35,0.91,4.91,,,,,32.0,76.25,0.4,205.5,12.0,740.0,,10.62,
2020-01-25 06:00:00,2020-01-25 07:00:00,146.25,186.75,64.42,71.75,90.57,54.27,4.5,1.2,6.21,,,,,30.57,83.25,0.32,186.0,12.25,740.0,,9.72,
2020-01-25 07:00:00,2020-01-25 08:00:00,207.25,280.5,182.2,77.1,192.2,93.1,,,7.12,,,,,30.17,83.0,0.78,189.5,22.25,740.25,,9.95,
2020-01-25 08:00:00,2020-01-25 09:00:00,333.5,457.5,153.88,104.23,180.53,74.33,7.17,2.06,3.57,,,,,30.15,72.0,0.88,226.5,82.25,741.0,,11.85,
2020-01-25 09:00:00,2020-01-25 10:00:00,215.25,343.25,70.85,121.08,122.0,63.78,9.93,1.51,7.5,,,,,29.38,62.5,0.95,215.5,142.0,742.0,,13.97,
2020-01-25 10:00:00,2020-01-25 11:00:00,198.75,329.5,43.52,137.15,108.32,85.72,16.9,1.57,14.75,,,,,30.02,57.0,1.5,247.0,192.0,742.0,,15.38,
2020-01-25 11:00:00,2020-01-25 12:00:00,222.75,382.75,20.7,124.38,82.95,83.25,26.1,1.55,32.41,,,,,29.48,48.75,1.62,235.5,215.0,742.0,,17.2,
2020-01-25 12:00:00,2020-01-25 13:00:00,182.5,335.0,7.15,65.97,40.88,67.1,18.7,0.87,63.89,,,,,28.92,40.0,2.02,251.0,190.0,742.0,,18.65,
2020-01-25 13:00:00,2020-01-25 14:00:00,99.0,197.0,3.12,46.1,27.02,59.4,17.32,0.59,89.7,,,,,29.52,34.25,2.23,274.75,216.75,742.0,,19.48,
2020-01-25 14:00:00,2020-01-25 15:00:00,72.75,160.0,4.2,51.58,30.88,49.42,18.07,0.76,94.98,,,,,29.98,34.0,2.15,262.5,167.0,742.0,,20.0,
2020-01-25 15:00:00,2020-01-25 16:00:00,83.5,178.5,2.58,45.8,26.45,47.82,15.62,0.66,97.98,,,,,29.35,34.5,2.47,269.75,84.0,741.5,,19.77,
2020-01-25 16:00:00,2020-01-25 17:00:00,81.75,163.5,3.58,44.55,26.62,47.07,16.67,0.71,85.78,,,,,29.48,37.75,2.17,272.25,40.5,741.0,,19.3,
2020-01-25 17:00:00,2020-01-25 18:00:00,83.5,175.0,3.27,78.6,44.5,49.25,13.8,0.93,47.48,,,,,29.15,41.75,1.35,264.5,19.25,741.0,,18.5,
2020-01-25 18:00:00,2020-01-25 19:00:00,98.0,214.25,27.98,125.1,89.33,67.82,11.2,1.74,8.46,,,,,31.12,50.75,0.48,166.25,12.25,741.0,,16.85,
2020-01-25 19:00:00,2020-01-25 20:00:00,143.5,311.5,134.02,140.38,183.62,81.97,9.7,3.38,5.83,,,,,31.18,58.5,0.43,192.5,12.0,741.0,,15.78,
2020-01-25 20:00:00,2020-01-25 21:00:00,239.5,469.25,150.35,142.85,198.23,93.42,9.53,4.09,7.13,,,,,31.4,62.75,0.72,157.0,12.0,741.0,,15.2,
2020-01-25 21:00:00,2020-01-25 22:00:00,296.75,525.0,50.1,129.78,109.75,85.0,6.05,2.25,5.55,,,,,31.5,65.25,0.75,174.75,12.25,741.0,,14.65,
2020-01-25 22:00:00,2020-01-25 23:00:00,291.5,438.0,36.52,107.0,86.62,81.95,5.4,2.13,5.06,,,,,30.77,76.0,0.55,196.0,12.75,741.0,,13.62,
2020-01-25 23:00:00,2020-01-26 00:00:00,369.5,501.75,90.3,97.35,125.2,88.6,7.12,3.06,5.78,,,,,29.92,82.5,0.45,133.5,12.25,741.0,,12.7,
2020-01-26 00:00:00,2020-01-26 01:00:00,367.0,514.75,78.0,78.72,105.27,88.53,9.3,2.19,5.69,,,,,29.85,86.25,0.42,179.75,12.0,740.25,,12.1,
2020-01-26 01:00:00,2020-01-26 02:00:00,344.0,462.75,60.45,73.5,88.22,86.2,10.5,1.85,5.98,,,,,29.72,86.5,0.3,170.0,12.0,740.0,,11.95,
2020-01-26 02:00:00,2020-01-26 03:00:00,335.75,450.25,49.82,62.98,74.0,92.43,9.0,1.94,6.91,,,,,31.9,89.5,0.43,41.0,12.0,740.0,,11.47,
2020-01-26 03:00:00,2020-01-26 04:00:00,327.5,438.75,33.73,72.08,65.78,88.28,6.58,1.65,5.75,,,,,31.58,87.5,0.85,189.5,12.0,740.0,,11.78,
2020-01-26 04:00:00,2020-01-26 05:00:00,306.25,404.75,8.4,66.6,42.28,79.45,4.67,1.3,6.4,,,,,31.75,88.25,0.4,249.75,12.0,740.0,,11.12,
2020-01-26 05:00:00,2020-01-26 06:00:00,262.67,337.5,6.83,57.02,35.92,74.33,4.35,1.3,6.46,,,,,31.88,90.75,0.3,191.5,12.0,740.0,,10.8,
2020-01-26 06:00:00,2020-01-26 07:00:00,287.75,366.75,19.8,45.33,40.2,68.85,5.03,1.88,6.89,,,,,31.0,90.75,0.33,180.5,12.25,740.0,,11.0,
2020-01-26 07:00:00,2020-01-26 08:00:00,336.5,425.5,221.6,48.4,208.6,99.2,,,8.29,,,,,30.43,91.0,0.75,196.5,19.75,740.0,,11.03,
2020-01-26 08:00:00,2020-01-26 09:00:00,382.25,502.25,206.33,95.2,218.38,96.93,8.73,3.68,2.21,,,,,30.35,83.0,0.9,191.5,64.5,741.0,,12.62,
2020-01-26 09:00:00,2020-01-26 10:00:00,380.75,523.0,73.35,153.95,141.5,85.28,11.18,2.37,7.81,,,,,29.62,70.75,0.98,205.5,123.0,741.5,,15.05,
2020-01-26 10:00:00,2020-01-26 11:00:00,318.0,427.0,21.25,109.82,75.7,93.93,18.83,1.37,16.8,,,,,30.07,61.5,1.2,236.0,182.5,742.0,,16.92,
2020-01-26 11:00:00,2020-01-26 12:00:00,266.5,346.5,8.0,70.1,43.75,99.6,22.92,0.9,32.3,,,,,29.47,52.0,1.4,226.25,210.25,742.0,,18.88,
2020-01-26 12:00:00,2020-01-26 13:00:00,190.5,271.75,4.58,54.45,32.68,88.25,17.63,0.83,47.48,,,,,29.22,42.75,1.92,248.0,190.75,742.0,,20.1,
2020-01-26 13:00:00,2020-01-26 14:00:00,117.75,190.0,2.8,37.62,22.3,76.42,14.45,0.58,59.56,,,,,29.48,37.75,1.95,245.25,216.75,742.0,,21.05,
2020-01-26 14:00:00,2020-01-26 15:00:00,84.25,142.75,2.05,34.88,20.22,62.45,14.03,0.68,63.51,,,,,29.98,37.75,2.55,262.0,173.75,742.0,,21.32,
2020-01-26 15:00:00,2020-01-26 16:00:00,84.5,141.5,2.08,32.88,19.23,60.12,15.53,0.64,59.95,,,,,29.38,41.25,2.75,270.0,87.25,741.75,,21.27,
2020-01-26 16:00:00,2020-01-26 17:00:00,80.0,151.75,2.42,35.3,20.73,59.72,12.97,0.59,59.27,,,,,29.35,41.0,2.43,276.75,38.0,741.0,,20.75,
2020-01-26 17:00:00,2020-01-26 18:00:00,71.75,147.5,4.17,67.22,39.15,57.35,14.05,0.83,34.37,,,,,29.3,43.75,1.18,278.0,20.0,741.0,,19.77,
2020-01-26 18:00:00,2020-01-26 19:00:00,85.75,214.0,50.42,111.9,100.53,77.95,9.73,2.23,10.09,,,,,30.78,54.0,0.57,239.75,12.25,741.0,,17.62,
2020-01-26 19:00:00,2020-01-26 20:00:00,146.25,302.75,88.92,114.97,133.45,88.12,7.2,2.96,6.54,,,,,31.12,66.0,0.35,148.0,12.0,741.0,,15.8,
2020-01-26 20:00:00,2020-01-26 21:00:00,271.5,438.0,193.38,112.12,216.85,120.38,7.43,6.4,7.71,,,,,31.35,73.75,0.4,118.5,12.0,741.0,,14.9,
2020-01-26 21:00:00,2020-01-26 22:00:00,438.75,690.0,365.43,92.97,346.52,148.32,9.25,6.36,8.65,,,,,31.42,80.0,0.33,144.25,12.25,740.0,,14.2,
2020-01-26 22:00:00,2020-01-26 23:00:00,501.75,762.75,364.22,105.18,352.03,133.53,9.07,8.87,10.23,,,,,31.05,81.5,0.4,128.25,12.25,740.0,,13.85,
2020-01-26 23:00:00,2020-01-27 00:00:00,515.0,745.75,334.85,85.48,317.7,127.15,6.38,8.24,9.48,,,,,30.18,84.75,0.33,164.25,12.0,740.0,,12.98,
2020-01-27 00:00:00,2020-01-27 01:00:00,511.75,699.25,350.25,81.38,328.05,145.93,5.7,7.13,10.89,,,,,30.05,86.25,0.3,105.75,12.0,740.0,,12.7,
2020-01-27 01:00:00,2020-01-27 02:00:00,523.0,685.0,353.98,73.9,327.02,128.52,5.78,5.67,15.78,,,,,29.9,85.25,0.45,181.75,12.0,740.0,,12.97,
2020-01-27 02:00:00,2020-01-27 03:00:00,388.75,524.0,329.12,68.77,304.18,129.22,5.23,5.82,22.81,,,,,31.48,86.0,0.43,214.75,12.0,740.0,,12.75,
2020-01-27 03:00:00,2020-01-27 04:00:00,350.5,459.0,313.22,61.38,287.32,128.45,4.47,5.16,32.4,,,,,31.38,87.75,0.3,299.0,12.0,740.0,,12.57,
