From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-07-05 10:00:00,2020-07-05 11:00:00,7.25,36.75,1.5,21.57,12.7,41.05,6.6,0.94,51.88,,,,,29.47,80.25,3.08,242.75,,740.0,,29.57,
2020-07-05 11:00:00,2020-07-05 12:00:00,9.75,34.75,2.27,24.52,14.88,34.23,7.15,1.02,52.24,,,,,30.02,77.0,2.67,278.5,,740.0,,30.77,
2020-07-05 12:00:00,2020-07-05 13:00:00,14.0,40.0,1.33,17.45,10.35,26.8,7.38,1.01,60.7,,,,,28.7,72.75,2.95,254.0,,740.0,,32.08,
2020-07-05 13:00:00,2020-07-05 14:00:00,10.75,39.0,0.95,17.43,10.07,26.05,8.1,1.02,57.04,,,,,28.85,72.25,3.28,256.25,,740.25,,33.1,
2020-07-05 14:00:00,2020-07-05 15:00:00,9.0,36.5,1.15,16.18,9.55,24.05,8.47,1.02,61.73,,,,,28.55,68.0,2.52,257.0,,741.0,,33.85,
2020-07-05 15:00:00,2020-07-05 16:00:00,6.5,38.25,0.68,19.0,10.7,29.07,8.5,0.91,49.7,,,,,28.55,66.75,2.12,230.75,,741.0,,34.48,
2020-07-05 16:00:00,2020-07-05 17:00:00,8.5,45.0,1.33,28.45,16.23,30.48,9.53,0.92,57.5,,,,,29.25,66.0,2.08,244.25,,741.0,,34.73,
2020-07-05 17:00:00,2020-07-05 18:00:00,10.75,63.0,1.32,29.43,16.73,31.47,11.78,0.98,65.41,,,,,28.9,66.25,1.73,237.25,,740.75,,34.72,
2020-07-05 18:00:00,2020-07-05 19:00:00,13.75,71.25,1.6,38.88,21.93,40.2,12.1,1.12,57.75,,,,,29.4,70.5,1.88,233.75,,740.0,,34.05,
2020-07-05 19:00:00,2020-07-05 20:00:00,17.5,105.0,2.27,47.68,27.22,37.33,11.47,1.41,41.2,,,,,30.02,76.0,1.8,225.25,,740.0,,33.22,
2020-07-05 20:00:00,2020-07-05 21:00:00,23.75,139.0,2.8,44.85,26.15,29.4,10.1,1.48,32.83,,,,,28.95,81.75,1.73,211.5,,740.0,,32.4,
2020-07-05 21:00:00,2020-07-05 22:00:00,32.0,174.75,4.38,51.55,31.0,31.9,9.85,1.48,19.95,,,,,29.0,84.0,1.67,209.5,,740.0,,31.9,
2020-07-05 22:00:00,2020-07-05 23:00:00,45.5,210.25,4.22,46.85,28.35,32.88,10.38,1.45,18.1,,,,,29.1,84.25,1.73,200.25,,740.0,,31.62,
2020-07-05 23:00:00,2020-07-06 00:00:00,62.5,212.0,5.85,50.05,31.33,33.58,10.2,1.32,18.07,,,,,29.1,86.0,1.75,216.25,,740.0,,31.38,
2020-07-06 00:00:00,2020-07-06 01:00:00,64.75,282.75,4.5,60.4,35.77,40.23,6.77,1.21,3.3,,,,,29.75,87.5,1.62,221.25,,740.0,,31.15,
2020-07-06 01:00:00,2020-07-06 02:00:00,38.25,213.0,2.52,24.45,15.05,34.17,5.75,1.09,11.75,,,,,29.42,90.25,2.02,242.5,,740.0,,30.9,
2020-07-06 02:00:00,2020-07-06 03:00:00,34.0,132.5,2.0,25.05,14.98,33.25,5.47,1.09,14.44,,,,,29.42,92.0,2.05,222.25,,740.0,,30.65,
2020-07-06 03:00:00,2020-07-06 04:00:00,38.0,183.25,5.65,36.13,23.8,32.9,5.78,1.17,8.17,,,,,29.98,94.0,2.27,204.25,,739.0,,30.4,
2020-07-06 04:00:00,2020-07-06 05:00:00,45.5,268.0,6.2,26.72,19.23,28.27,6.8,1.21,15.85,,,,,29.05,94.0,2.02,210.75,,739.0,,30.35,
2020-07-06 05:00:00,2020-07-06 06:00:00,56.75,372.25,8.17,28.15,21.62,32.0,7.1,1.23,9.39,,,,,28.98,94.5,1.98,226.5,,739.5,,30.2,
2020-07-06 06:00:00,2020-07-06 07:00:00,48.0,442.25,4.12,18.27,13.07,30.73,7.72,1.2,15.39,,,,,29.17,93.5,2.75,251.25,,740.0,,30.53,
2020-07-06 07:00:00,2020-07-06 08:00:00,41.25,184.5,21.2,29.9,36.5,54.1,,0.01,19.04,,,,,29.27,91.75,3.08,273.5,,740.0,,31.15,
2020-07-06 08:00:00,2020-07-06 09:00:00,39.0,135.75,3.62,32.08,20.0,52.23,5.7,1.23,7.94,,,,,29.6,90.0,3.08,263.5,,740.0,,31.65,
2020-07-06 09:00:00,2020-07-06 10:00:00,38.5,127.25,3.35,26.25,16.68,36.92,5.23,1.18,7.99,,,,,29.43,84.75,3.17,283.0,,740.0,,32.52,
2020-07-06 10:00:00,2020-07-06 11:00:00,39.5,117.75,2.0,21.98,13.32,47.5,5.98,1.12,30.81,,,,,29.55,77.75,3.8,301.0,,740.25,,34.25,
2020-07-06 11:00:00,2020-07-06 12:00:00,46.25,101.5,2.52,24.75,15.23,51.35,7.05,1.08,42.33,,,,,30.6,72.0,3.45,280.25,,740.75,,35.3,
2020-07-06 12:00:00,2020-07-06 13:00:00,44.5,94.0,1.5,16.98,10.22,35.25,6.8,1.06,59.59,,,,,28.27,68.5,3.38,295.75,,740.5,,35.88,
2020-07-06 13:00:00,2020-07-06 14:00:00,43.75,117.75,1.35,17.85,10.57,37.3,7.15,1.06,60.09,,,,,28.4,70.75,4.15,237.5,,740.5,,35.38,
2020-07-06 14:00:00,2020-07-06 15:00:00,36.25,145.5,1.18,15.77,9.32,36.25,8.18,1.06,65.89,,,,,28.92,63.25,3.95,268.25,,741.0,,36.8,
2020-07-06 15:00:00,2020-07-06 16:00:00,32.5,96.0,1.3,20.12,11.78,36.62,8.82,0.87,46.55,,,,,28.52,58.25,3.8,269.0,,740.75,,37.17,
2020-07-06 16:00:00,2020-07-06 17:00:00,28.25,95.5,1.67,29.17,16.88,44.45,7.2,0.74,13.27,,,,,29.35,56.75,3.88,291.0,,740.0,,36.75,
2020-07-06 17:00:00,2020-07-06 18:00:00,28.25,101.5,1.15,22.9,13.12,40.73,7.53,0.8,47.02,,,,,28.98,66.5,5.15,312.5,,740.0,,34.65,
2020-07-06 18:00:00,2020-07-06 19:00:00,26.25,117.25,1.0,26.45,14.9,49.12,7.75,0.88,48.02,,,,,29.42,69.0,4.4,301.0,,740.0,,33.88,
2020-07-06 19:00:00,2020-07-06 20:00:00,26.5,92.25,1.5,31.65,18.05,46.97,8.55,1.19,39.84,,,,,30.2,68.5,2.62,308.0,,740.0,,33.27,
2020-07-06 20:00:00,2020-07-06 21:00:00,28.0,96.5,2.85,42.92,25.12,29.2,9.0,1.31,27.88,,,,,28.48,72.75,1.85,288.5,,740.0,,32.62,
2020-07-06 21:00:00,2020-07-06 22:00:00,35.25,140.75,2.05,30.6,17.95,31.43,9.1,1.07,30.23,,,,,29.05,76.25,2.75,284.75,,740.0,,32.2,
2020-07-06 22:00:00,2020-07-06 23:00:00,32.0,109.75,2.05,28.15,16.65,30.98,9.47,1.08,24.41,,,,,29.1,81.25,2.28,260.0,,740.0,,31.65,
2020-07-06 23:00:00,2020-07-07 00:00:00,36.75,110.0,1.38,22.62,13.2,31.6,10.12,0.98,27.17,,,,,29.1,84.25,2.93,277.5,,740.0,,31.3,
2020-07-07 00:00:00,2020-07-07 01:00:00,30.5,81.5,1.23,19.3,11.28,38.65,5.53,0.91,7.36,,,,,29.62,86.5,3.35,282.5,,740.0,,31.17,
2020-07-07 01:00:00,2020-07-07 02:00:00,22.25,68.5,1.65,17.32,10.55,33.38,3.57,0.94,14.57,,,,,29.38,88.75,2.57,260.5,,740.0,,30.95,
2020-07-07 02:00:00,2020-07-07 03:00:00,20.0,67.0,1.42,15.03,9.15,35.2,3.52,0.95,14.69,,,,,29.35,89.75,2.58,257.5,,740.0,,30.47,
2020-07-07 03:00:00,2020-07-07 04:00:00,18.75,56.5,1.6,15.78,9.68,37.95,4.12,0.92,14.03,,,,,30.15,86.0,2.9,276.25,,740.0,,30.4,
2020-07-07 04:00:00,2020-07-07 05:00:00,17.5,59.0,3.08,18.02,12.07,22.88,5.22,1.0,15.22,,,,,28.45,92.25,1.83,284.5,,740.0,,29.98,
2020-07-07 05:00:00,2020-07-07 06:00:00,24.75,91.0,4.15,21.38,14.75,26.1,5.5,1.05,13.61,,,,,29.0,93.75,1.52,257.0,,740.0,,29.8,
2020-07-07 06:00:00,2020-07-07 07:00:00,25.0,119.75,5.12,18.7,14.07,27.97,6.28,1.08,11.7,,,,,29.02,95.0,2.23,249.5,,740.0,,29.9,
2020-07-07 07:00:00,2020-07-07 08:00:00,26.25,102.75,23.4,30.5,38.7,41.9,,,14.39,,,,,29.3,91.0,2.73,262.75,,740.0,,30.32,
2020-07-07 08:00:00,2020-07-07 09:00:00,16.0,82.75,4.5,29.43,19.32,44.25,3.92,,8.25,,,,,29.7,85.5,3.8,266.25,,740.0,,30.77,
2020-07-07 09:00:00,2020-07-07 10:00:00,1.25,58.5,4.2,20.8,14.48,27.05,4.03,,9.9,,,,,29.5,79.0,3.8,282.0,,740.25,,32.23,
2020-07-07 10:00:00,2020-07-07 11:00:00,3.5,55.5,2.95,19.02,12.5,33.77,3.88,,24.2,,,,,29.77,74.25,4.82,285.0,,740.5,,33.12,
2020-07-07 11:00:00,2020-07-07 12:00:00,7.5,67.5,2.62,18.48,11.95,36.33,4.05,0.85,26.96,,,,,30.3,72.5,4.4,268.25,,741.0,,33.77,
2020-07-07 12:00:00,2020-07-07 13:00:00,5.75,61.75,2.97,16.68,11.33,22.2,4.5,0.89,27.43,,,,,28.8,68.75,4.92,266.25,,741.0,,34.4,
2020-07-07 13:00:00,2020-07-07 14:00:00,4.75,53.5,2.65,13.02,9.05,23.25,4.28,0.88,24.87,,,,,28.48,82.5,5.22,269.0,,740.0,,31.72,
2020-07-07 14:00:00,2020-07-07 15:00:00,4.0,36.25,3.1,11.62,8.68,24.9,5.1,0.89,19.9,,,,,28.75,83.5,5.78,274.5,,740.0,,31.23,
2020-07-07 15:00:00,2020-07-07 16:00:00,,24.25,3.38,14.1,10.25,25.45,5.83,0.77,19.43,,,,,28.77,79.0,6.92,257.5,,740.0,,30.98,
2020-07-07 16:00:00,2020-07-07 17:00:00,,24.0,3.55,20.65,13.85,35.48,5.05,0.7,6.41,,,,,29.68,82.75,5.67,240.0,,740.0,,30.27,
2020-07-07 17:00:00,2020-07-07 18:00:00,,27.0,3.35,17.5,12.05,31.7,4.53,0.8,12.77,,,,,29.18,90.0,3.95,249.0,,740.0,,29.02,
2020-07-07 18:00:00,2020-07-07 19:00:00,,23.75,4.45,19.48,13.97,40.92,4.8,0.91,14.49,,,,,29.35,89.75,3.35,264.25,,740.0,,29.38,
2020-07-07 19:00:00,2020-07-07 20:00:00,2.0,39.0,4.12,19.7,13.85,41.42,4.5,0.91,14.13,,,,,29.9,89.75,3.28,273.0,,740.0,,29.75,
2020-07-07 20:00:00,2020-07-07 21:00:00,2.25,31.5,3.38,15.97,11.25,25.5,5.2,0.96,16.86,,,,,28.9,89.0,3.6,276.75,,740.0,,30.15,
2020-07-07 21:00:00,2020-07-07 22:00:00,4.5,27.25,2.72,13.78,9.5,26.27,6.03,0.85,21.94,,,,,29.05,89.5,4.62,282.25,,740.0,,30.35,
2020-07-07 22:00:00,2020-07-07 23:00:00,8.75,26.5,2.98,13.65,9.7,26.65,6.55,0.86,18.09,,,,,29.17,90.0,4.08,271.75,,740.0,,30.38,
2020-07-07 23:00:00,2020-07-08 00:00:00,7.25,19.5,1.58,9.98,6.58,24.67,6.12,0.83,23.63,,,,,28.95,89.25,4.55,273.25,,740.0,,30.32,
2020-07-08 00:00:00,2020-07-08 01:00:00,4.25,12.0,1.18,15.8,9.38,34.47,3.77,0.76,4.0,,,,,29.57,90.5,3.98,282.25,,740.0,,30.15,
2020-07-08 01:00:00,2020-07-08 02:00:00,2.0,13.75,1.53,11.62,7.4,30.95,3.58,0.78,8.27,,,,,29.3,91.5,3.83,281.75,,740.0,,30.0,
2020-07-08 02:00:00,2020-07-08 03:00:00,2.25,18.5,1.3,11.22,7.05,29.8,4.2,0.79,15.11,,,,,29.47,92.5,3.38,278.0,,740.0,,29.9,
2020-07-08 03:00:00,2020-07-08 04:00:00,4.0,20.0,1.3,11.82,7.35,34.67,3.85,0.8,16.18,,,,,30.15,92.75,3.2,281.0,,740.0,,29.87,
2020-07-08 04:00:00,2020-07-08 05:00:00,8.25,31.25,2.08,13.95,9.12,25.32,4.25,0.88,15.58,,,,,29.6,93.0,2.93,289.25,,740.0,,29.82,
2020-07-08 05:00:00,2020-07-08 06:00:00,14.5,40.5,1.8,14.97,9.45,22.4,4.88,0.77,19.55,,,,,28.7,93.0,2.25,293.0,,740.0,,29.92,
2020-07-08 06:00:00,2020-07-08 07:00:00,21.25,49.0,2.68,17.18,11.35,25.45,5.9,0.84,17.48,,,,,29.15,92.0,3.15,283.5,,740.0,,30.08,
2020-07-08 07:00:00,2020-07-08 08:00:00,19.5,54.25,21.7,31.9,38.0,36.4,,10.0,15.06,,,,,29.73,92.0,2.92,285.5,,740.0,,30.4,
2020-07-08 08:00:00,2020-07-08 09:00:00,21.5,63.25,4.75,27.08,18.27,41.02,4.85,0.92,,,,,,29.53,91.75,2.92,284.75,,740.0,,30.52,
2020-07-08 09:00:00,2020-07-08 10:00:00,22.5,68.5,4.83,21.4,15.3,29.95,4.85,0.96,7.6,,,,,29.33,90.0,3.7,275.25,,740.0,,31.05,
2020-07-08 10:00:00,2020-07-08 11:00:00,21.75,64.75,3.55,19.92,13.5,30.22,4.15,0.89,14.18,,,,,29.45,85.25,4.03,278.5,,741.0,,32.17,
2020-07-08 11:00:00,2020-07-08 12:00:00,23.0,65.0,2.92,19.3,12.62,32.38,4.62,0.85,23.87,,,,,29.6,82.75,3.95,270.5,,741.0,,32.8,
2020-07-08 12:00:00,2020-07-08 13:00:00,20.25,61.25,2.73,16.68,11.1,26.7,5.25,0.88,27.11,,,,,29.65,77.75,4.52,256.5,,741.0,,33.92,
2020-07-08 13:00:00,2020-07-08 14:00:00,20.5,65.5,2.67,14.88,10.07,20.32,4.85,0.82,40.24,,,,,28.4,72.0,4.32,264.5,,741.0,,35.08,
2020-07-08 14:00:00,2020-07-08 15:00:00,16.75,56.75,2.0,14.48,9.28,22.2,6.47,0.84,39.23,,,,,28.57,68.75,4.47,268.0,,741.0,,35.75,
2020-07-08 15:00:00,2020-07-08 16:00:00,10.75,52.75,2.25,14.0,9.3,22.5,6.75,0.9,41.48,,,,,28.48,66.25,4.15,268.5,,741.0,,36.15,
2020-07-08 16:00:00,2020-07-08 17:00:00,13.5,50.75,1.4,21.08,12.35,30.5,6.85,0.9,44.22,,,,,28.7,68.5,3.5,295.25,,741.0,,35.6,
2020-07-08 17:00:00,2020-07-08 18:00:00,14.25,45.5,0.33,17.33,9.38,28.7,6.03,0.89,17.64,,,,,29.3,78.0,2.77,87.0,,740.0,,33.6,
2020-07-08 18:00:00,2020-07-08 19:00:00,12.75,41.75,0.35,12.43,6.88,31.27,5.85,1.08,24.57,,,,,29.42,80.75,1.93,82.25,,740.0,,32.92,
2020-07-08 19:00:00,2020-07-08 20:00:00,16.5,44.0,0.52,13.62,7.68,33.92,5.5,1.12,26.72,,,,,29.42,83.75,1.93,194.75,,740.0,,32.47,
2020-07-08 20:00:00,2020-07-08 21:00:00,19.33,42.75,1.02,20.7,11.85,28.65,6.47,1.2,22.9,,,,,29.75,81.75,1.18,157.5,,740.0,,32.5,
2020-07-08 21:00:00,2020-07-08 22:00:00,19.25,65.0,3.78,44.83,26.93,26.38,6.93,1.23,17.95,,,,,29.02,81.5,1.0,274.0,,740.0,,32.42,
2020-07-08 22:00:00,2020-07-08 23:00:00,31.0,137.0,4.67,38.65,24.38,27.77,7.83,1.24,11.29,,,,,29.1,82.75,1.17,297.75,,740.0,,32.02,
2020-07-08 23:00:00,2020-07-09 00:00:00,36.5,112.75,3.25,32.2,19.72,27.22,8.22,1.18,13.67,,,,,29.1,83.75,1.53,220.0,,740.0,,31.85,
2020-07-09 00:00:00,2020-07-09 01:00:00,32.0,79.5,0.5,23.08,12.53,30.12,4.87,0.92,13.79,,,,,29.27,85.25,1.3,167.25,,740.0,,31.48,
2020-07-09 01:00:00,2020-07-09 02:00:00,23.0,37.25,0.8,25.35,14.15,32.75,3.4,0.91,2.67,,,,,29.68,87.5,1.02,185.5,,740.0,,31.27,
2020-07-09 02:00:00,2020-07-09 03:00:00,22.0,41.0,0.85,19.82,11.25,30.12,3.72,0.92,9.79,,,,,29.32,88.25,0.95,91.5,,740.0,,31.1,
2020-07-09 03:00:00,2020-07-09 04:00:00,19.0,109.75,0.62,13.72,7.8,31.32,3.03,0.94,16.11,,,,,29.4,88.5,1.05,64.5,,740.0,,30.9,
2020-07-09 04:00:00,2020-07-09 05:00:00,19.75,294.5,2.38,23.25,14.27,26.98,3.58,1.02,11.36,,,,,29.7,88.75,0.88,170.5,,740.0,,30.93,
2020-07-09 05:00:00,2020-07-09 06:00:00,25.25,216.0,7.62,30.15,22.25,26.02,4.08,1.15,11.8,,,,,28.98,91.75,1.27,256.5,,740.0,,30.6,
2020-07-09 06:00:00,2020-07-09 07:00:00,35.0,156.0,6.82,26.88,19.9,25.9,4.93,1.25,7.66,,,,,29.15,92.75,2.1,305.25,,740.0,,30.57,
2020-07-09 07:00:00,2020-07-09 08:00:00,34.5,105.75,21.4,31.0,37.4,35.2,,0.01,15.82,,,,,29.13,86.25,1.68,140.75,,740.0,,31.77,
2020-07-09 08:00:00,2020-07-09 09:00:00,31.0,106.5,1.5,25.6,14.85,35.2,4.47,0.98,18.37,,,,,29.2,77.0,1.52,136.0,,740.75,,33.58,
2020-07-09 09:00:00,2020-07-09 10:00:00,23.25,69.25,1.05,24.73,14.0,29.2,2.95,0.94,18.23,,,,,29.2,70.0,1.48,184.25,,741.0,,34.88,
2020-07-09 10:00:00,2020-07-09 11:00:00,18.75,52.75,0.95,17.12,9.9,31.8,3.4,1.04,45.95,,,,,29.65,66.75,1.97,158.5,,741.0,,35.43,
2020-07-09 11:00:00,2020-07-09 12:00:00,23.0,64.0,0.47,20.23,11.12,34.05,3.7,1.13,79.72,,,,,29.6,61.75,2.5,151.0,,741.0,,36.48,
2020-07-09 12:00:00,2020-07-09 13:00:00,31.25,90.75,0.45,22.32,12.25,37.77,4.45,1.24,110.07,,,,,30.83,59.5,2.38,121.25,,741.0,,37.28,
2020-07-09 13:00:00,2020-07-09 14:00:00,40.75,98.5,0.75,22.18,12.4,26.4,4.17,1.25,129.81,,,,,28.18,58.75,2.15,151.25,,741.0,,37.77,
2020-07-09 14:00:00,2020-07-09 15:00:00,52.25,134.75,0.5,29.02,15.82,30.8,3.85,1.3,140.35,,,,,28.38,59.75,2.72,201.0,,741.0,,37.58,
2020-07-09 15:00:00,2020-07-09 16:00:00,60.5,162.0,0.73,31.73,17.48,31.15,4.7,1.3,141.04,,,,,28.48,57.75,2.62,180.0,,741.0,,37.92,
2020-07-09 16:00:00,2020-07-09 17:00:00,55.75,151.0,0.8,34.73,18.97,34.08,5.15,1.21,99.1,,,,,28.55,55.5,2.45,166.0,,741.0,,38.3,
2020-07-09 17:00:00,2020-07-09 18:00:00,52.5,150.75,0.33,30.15,16.32,36.2,4.97,1.14,81.62,,,,,29.42,54.5,1.73,124.5,,740.5,,38.4,
2020-07-09 18:00:00,2020-07-09 19:00:00,43.5,110.75,0.45,25.27,13.8,33.12,5.07,1.05,109.25,,,,,29.35,54.5,1.1,105.25,,740.0,,38.23,
2020-07-09 19:00:00,2020-07-09 20:00:00,36.5,100.0,0.22,34.45,18.5,36.12,4.8,1.22,73.23,,,,,29.15,62.75,1.73,204.25,,740.0,,35.95,
2020-07-09 20:00:00,2020-07-09 21:00:00,30.25,103.5,0.85,55.53,30.23,36.0,4.68,1.4,34.86,,,,,30.32,70.0,1.45,231.25,,740.0,,34.58,
2020-07-09 21:00:00,2020-07-09 22:00:00,33.5,115.0,1.1,48.7,26.75,22.78,5.35,1.31,24.51,,,,,28.3,79.5,1.6,299.75,,740.0,,33.67,
2020-07-09 22:00:00,2020-07-09 23:00:00,32.25,89.0,0.67,31.92,17.35,28.93,5.57,1.18,22.42,,,,,29.0,81.25,1.7,93.25,,740.0,,33.65,
2020-07-09 23:00:00,2020-07-10 00:00:00,29.25,76.5,0.53,17.77,9.88,25.1,6.15,1.05,24.64,,,,,29.05,78.0,1.88,60.25,,740.0,,33.67,
2020-07-10 00:00:00,2020-07-10 01:00:00,18.5,58.75,0.47,14.88,8.12,26.23,5.93,0.98,27.12,,,,,28.88,80.0,1.55,135.5,,740.0,,33.12,
2020-07-10 01:00:00,2020-07-10 02:00:00,19.75,59.5,0.65,31.43,17.25,29.8,4.75,1.06,11.64,,,,,29.73,82.5,1.3,124.0,,740.0,,32.77,
2020-07-10 02:00:00,2020-07-10 03:00:00,18.5,44.0,0.42,25.98,14.15,31.03,4.57,0.92,1.6,,,,,29.3,85.5,1.52,95.0,,740.0,,32.3,
2020-07-10 03:00:00,2020-07-10 04:00:00,17.0,39.75,0.62,19.92,11.12,28.73,4.47,0.93,5.52,,,,,29.0,88.0,1.73,111.75,,739.75,,31.88,
2020-07-10 04:00:00,2020-07-10 05:00:00,16.5,45.0,0.55,18.28,10.18,28.55,4.85,0.95,5.01,,,,,30.07,89.75,2.23,103.0,,739.0,,31.33,
2020-07-10 05:00:00,2020-07-10 06:00:00,14.5,45.25,0.82,14.38,8.32,21.1,6.23,0.93,10.81,,,,,28.5,88.0,1.58,70.0,,739.25,,31.55,
2020-07-10 06:00:00,2020-07-10 07:00:00,14.5,51.0,1.32,16.15,9.68,24.95,6.75,1.01,10.95,,,,,28.9,82.75,1.52,61.25,,740.0,,32.4,
2020-07-10 07:00:00,2020-07-10 08:00:00,18.75,66.25,20.4,31.1,36.5,34.9,,9.97,13.95,,,,,29.58,72.5,4.15,93.5,,740.0,,34.03,
2020-07-10 08:00:00,2020-07-10 09:00:00,18.25,71.25,2.1,18.57,11.57,30.73,6.85,0.92,43.22,,,,,28.85,69.0,6.17,99.0,,740.0,,34.92,
2020-07-10 09:00:00,2020-07-10 10:00:00,17.25,83.0,1.25,29.83,16.85,34.52,4.9,0.91,7.29,,,,,29.73,66.5,6.25,101.25,,740.0,,35.8,
2020-07-10 10:00:00,2020-07-10 11:00:00,15.25,80.0,1.07,19.98,11.53,36.98,5.05,0.93,42.58,,,,,29.52,64.0,5.25,101.75,,740.5,,36.75,
2020-07-10 11:00:00,2020-07-10 12:00:00,24.5,79.75,0.7,18.2,10.22,42.18,5.55,0.91,65.06,,,,,29.5,59.5,5.75,106.5,,741.0,,37.55,
2020-07-10 12:00:00,2020-07-10 13:00:00,23.25,79.25,0.55,16.75,9.32,45.52,5.38,0.93,68.5,,,,,30.6,56.25,4.85,114.25,,741.0,,38.23,
2020-07-10 13:00:00,2020-07-10 14:00:00,23.75,81.0,1.25,15.8,9.45,26.77,5.82,1.02,71.74,,,,,28.7,52.25,5.22,108.75,,741.0,,39.03,
2020-07-10 14:00:00,2020-07-10 15:00:00,22.25,80.25,0.6,16.57,9.3,30.27,5.75,0.95,73.65,,,,,28.3,47.5,4.4,116.5,,741.0,,40.1,
2020-07-10 15:00:00,2020-07-10 16:00:00,19.25,70.25,1.1,16.45,9.62,29.27,6.2,0.87,71.91,,,,,28.4,47.25,5.15,106.5,,741.0,,40.17,
2020-07-10 16:00:00,2020-07-10 17:00:00,17.0,82.5,0.53,16.98,9.47,28.42,6.65,0.8,59.86,,,,,28.25,47.0,5.1,109.75,,741.0,,40.33,
2020-07-10 17:00:00,2020-07-10 18:00:00,18.5,108.75,0.82,21.55,12.12,35.72,6.58,0.84,56.42,,,,,29.5,46.25,3.4,129.25,,741.0,,40.4,
2020-07-10 18:00:00,2020-07-10 19:00:00,23.5,112.75,0.7,32.25,17.7,34.88,6.1,0.99,62.17,,,,,29.55,48.25,2.27,117.25,,740.5,,39.95,
2020-07-10 19:00:00,2020-07-10 20:00:00,25.25,128.33,0.68,38.95,21.25,41.83,6.2,1.17,51.38,,,,,29.4,51.25,0.97,121.0,,740.0,,39.2,
2020-07-10 20:00:00,2020-07-10 21:00:00,34.25,231.75,15.8,97.33,64.62,42.22,6.35,1.9,11.88,,,,,30.15,57.75,1.12,230.5,,740.0,,38.0,
2020-07-10 21:00:00,2020-07-10 22:00:00,55.25,451.5,6.55,60.95,37.73,28.23,6.95,1.15,25.34,,,,,28.8,59.0,3.33,184.25,,740.0,,36.02,
2020-07-10 22:00:00,2020-07-10 23:00:00,33.75,282.75,1.15,19.83,11.47,25.62,6.83,0.8,40.64,,,,,28.75,81.5,2.9,216.0,,739.75,,30.7,
2020-07-10 23:00:00,2020-07-11 00:00:00,6.5,36.0,0.47,35.93,19.48,24.77,7.38,0.9,26.56,,,,,28.98,85.75,2.05,219.25,,739.75,,30.85,
2020-07-11 00:00:00,2020-07-11 01:00:00,15.25,42.25,0.47,35.4,19.0,24.17,5.83,0.82,20.3,,,,,28.62,86.25,1.52,132.0,,739.5,,30.9,
2020-07-11 01:00:00,2020-07-11 02:00:00,9.75,59.5,0.3,30.95,16.55,35.82,4.88,0.66,16.0,,,,,29.85,82.5,6.55,142.75,,739.75,,30.77,
2020-07-11 02:00:00,2020-07-11 03:00:00,9.0,136.0,0.25,17.93,9.75,27.32,4.0,0.57,40.44,,,,,29.58,87.0,6.75,164.0,,739.0,,28.85,
2020-07-11 03:00:00,2020-07-11 04:00:00,,7.0,0.9,12.42,7.33,34.92,3.33,0.6,46.24,,,,,30.05,85.25,5.2,167.0,,739.0,,29.05,
2020-07-11 04:00:00,2020-07-11 05:00:00,2.0,9.5,1.0,14.57,8.57,38.7,3.2,0.74,39.86,,,,,30.1,90.5,4.8,194.0,,739.0,,28.3,
2020-07-11 05:00:00,2020-07-11 06:00:00,3.0,19.5,0.95,17.83,10.25,24.67,4.93,0.72,38.69,,,,,28.93,90.75,3.45,208.25,,739.0,,27.93,
2020-07-11 06:00:00,2020-07-11 07:00:00,6.25,28.5,1.05,25.12,14.2,26.52,5.08,0.82,32.76,,,,,29.05,84.0,2.38,159.5,,739.25,,28.9,
2020-07-11 07:00:00,2020-07-11 08:00:00,7.0,30.75,19.2,28.7,34.3,34.3,,0.01,41.96,,,,,29.55,78.25,4.2,155.75,,740.0,,29.77,
2020-07-11 08:00:00,2020-07-11 09:00:00,6.25,22.75,0.85,12.98,7.62,22.55,5.6,1.46,103.12,,,,,29.18,80.5,5.28,162.5,,740.0,,29.8,
2020-07-11 09:00:00,2020-07-11 10:00:00,4.0,20.5,0.75,13.5,7.78,28.7,3.6,1.33,52.01,,,,,29.62,77.0,3.62,167.25,,740.0,,30.2,
2020-07-11 10:00:00,2020-07-11 11:00:00,4.25,24.25,0.53,13.23,7.47,32.72,3.65,1.31,55.06,,,,,29.48,70.5,2.1,81.0,,740.0,,32.1,
2020-07-11 11:00:00,2020-07-11 12:00:00,4.75,25.0,0.55,15.65,8.8,40.38,3.88,1.01,75.13,,,,,29.55,60.25,2.77,87.25,,740.25,,34.98,
2020-07-11 12:00:00,2020-07-11 13:00:00,4.5,35.0,0.33,13.88,7.62,40.42,4.15,1.04,72.81,,,,,30.02,58.5,4.0,101.25,,740.75,,36.0,
2020-07-11 13:00:00,2020-07-11 14:00:00,7.5,43.0,0.65,17.25,9.7,29.98,4.62,0.97,73.55,,,,,29.3,65.5,2.28,167.25,,740.0,,35.47,
