From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (),WS (m/s),WD (degree),SR (W/mt2),BP (),AT (),RF (mm)
2018-07-23 14:00:00,2018-07-23 15:00:00,3.0,28.5,18.3,19.65,25.57,51.6,6.83,0.77,35.8,0.72,46.7,,54.73,2.0,127.28,784.62,972.77,35.57,0.0
2018-07-23 15:00:00,2018-07-23 16:00:00,,26.5,1.55,7.97,5.53,64.65,5.4,0.6,46.92,0.65,45.55,,60.25,3.58,96.92,621.7,972.37,34.07,0.0
2018-07-23 16:00:00,2018-07-23 17:00:00,2.0,27.0,1.5,9.72,6.4,60.78,7.25,0.65,50.23,0.55,44.57,,67.9,2.0,108.25,117.12,971.93,32.47,0.0
2018-07-23 17:00:00,2018-07-23 18:00:00,4.5,29.0,0.72,10.92,6.43,45.88,4.87,0.7,45.55,0.63,44.83,,71.02,2.1,103.15,53.02,971.78,31.78,0.0
2018-07-23 18:00:00,2018-07-23 19:00:00,5.0,31.0,1.05,18.9,10.92,46.12,5.92,0.67,28.47,0.63,45.25,,67.72,2.32,103.65,19.08,972.55,31.28,0.0
2018-07-23 19:00:00,2018-07-23 20:00:00,3.0,32.5,0.93,27.03,15.13,28.98,5.73,0.75,22.03,0.65,45.5,,73.6,2.05,109.45,3.65,973.57,30.72,0.0
2018-07-23 20:00:00,2018-07-23 21:00:00,7.0,37.0,0.6,25.05,13.77,29.3,3.7,0.73,25.28,0.72,45.93,,75.0,2.9,102.2,3.48,974.0,30.68,0.0
2018-07-23 21:00:00,2018-07-23 22:00:00,10.0,42.5,0.88,43.48,23.78,27.67,3.25,0.95,9.03,0.95,46.55,,78.3,1.4,94.85,3.57,974.73,30.42,0.0
2018-07-23 22:00:00,2018-07-23 23:00:00,11.5,62.0,1.25,44.72,24.78,27.3,3.43,1.05,10.23,1.18,49.4,,79.53,1.85,99.3,3.57,975.05,30.32,0.0
2018-07-23 23:00:00,2018-07-24 00:00:00,17.0,72.0,10.0,46.7,33.0,24.77,5.1,1.07,5.48,1.35,51.7,,82.8,0.93,112.68,3.5,974.78,29.6,0.0
2018-07-24 00:00:00,2018-07-24 01:00:00,21.0,75.0,5.88,41.12,26.72,26.7,5.95,1.0,9.87,1.4,52.93,,87.67,0.5,44.82,3.57,974.72,29.03,0.0
2018-07-24 01:00:00,2018-07-24 02:00:00,31.5,87.0,1.57,32.33,18.43,26.05,5.13,1.0,10.5,1.6,54.88,,89.25,1.1,46.07,3.68,974.38,29.28,0.0
2018-07-24 02:00:00,2018-07-24 03:00:00,45.5,92.5,1.1,21.25,12.2,21.75,5.5,0.9,9.1,2.02,55.4,,91.62,1.83,58.73,3.7,974.05,28.8,0.0
2018-07-24 03:00:00,2018-07-24 04:00:00,50.0,89.5,0.92,21.67,12.3,22.23,3.25,0.9,6.68,2.32,55.9,,93.2,1.38,51.2,3.7,974.1,28.77,0.0
2018-07-24 04:00:00,2018-07-24 05:00:00,47.5,87.0,3.75,28.7,18.33,28.57,5.28,0.92,3.87,2.4,56.35,,93.42,0.45,24.17,3.5,974.05,28.75,0.0
2018-07-24 05:00:00,2018-07-24 06:00:00,48.0,99.5,10.62,31.55,25.45,31.33,4.93,1.0,3.43,2.55,57.35,,92.95,0.6,42.38,8.3,974.5,28.85,0.0
2018-07-24 06:00:00,2018-07-24 07:00:00,40.5,88.0,21.3,28.88,32.53,30.83,4.02,0.97,5.05,2.62,57.95,,92.95,0.45,95.08,34.9,974.97,29.1,0.0
2018-07-24 07:00:00,2018-07-24 08:00:00,38.0,133.0,69.2,50.7,82.43,40.72,5.38,1.6,4.22,2.52,58.55,,84.18,0.33,117.9,105.55,975.25,30.6,0.0
2018-07-24 08:00:00,2018-07-24 09:00:00,48.33,181.0,16.6,53.87,42.23,46.2,5.1,1.35,11.47,2.63,59.5,,79.27,0.73,33.2,210.67,975.5,31.5,0.0
2018-07-24 09:00:00,2018-07-24 10:00:00,52.0,125.5,4.47,34.37,21.93,47.27,7.4,1.03,42.3,2.68,59.18,,66.9,1.67,73.33,614.07,975.6,33.97,0.0
2018-07-24 10:00:00,2018-07-24 11:00:00,48.0,115.0,4.4,41.7,25.75,46.25,7.4,1.2,91.65,2.25,43.48,,61.7,1.0,86.77,577.0,975.57,35.22,0.0
2018-07-24 11:00:00,2018-07-24 12:00:00,44.5,110.5,1.25,19.6,11.43,49.9,8.57,0.8,85.67,2.05,38.85,,61.78,1.7,92.6,418.0,975.45,34.57,0.0
2018-07-24 12:00:00,2018-07-24 13:00:00,30.5,77.0,1.92,15.72,10.12,42.37,8.38,0.7,74.55,1.68,42.02,,61.07,1.67,107.43,436.4,975.1,34.98,0.0
2018-07-24 13:00:00,2018-07-24 14:00:00,20.0,64.0,26.25,40.7,42.45,43.33,10.55,1.15,54.0,1.35,42.95,,54.65,0.78,143.65,607.65,974.1,36.75,0.0
2018-07-24 14:00:00,2018-07-24 15:00:00,16.0,65.0,5.38,20.22,15.0,35.15,12.43,0.67,61.15,1.23,43.55,,57.23,1.4,108.0,389.1,973.2,35.57,0.0
2018-07-24 15:00:00,2018-07-24 16:00:00,13.5,58.0,23.58,39.75,39.92,32.2,11.03,1.05,45.98,1.03,43.55,,50.78,0.93,152.68,582.37,972.38,37.35,0.0
2018-07-24 16:00:00,2018-07-24 17:00:00,11.5,54.5,48.62,58.03,71.35,32.68,12.33,1.15,43.0,1.0,43.28,,51.5,0.65,163.7,280.58,971.85,36.78,0.0
2018-07-24 17:00:00,2018-07-24 18:00:00,9.0,54.5,12.28,31.93,26.87,27.85,9.15,0.92,61.35,1.03,43.35,,62.35,0.75,71.7,26.47,972.08,34.18,0.0
2018-07-24 18:00:00,2018-07-24 19:00:00,26.0,93.5,35.45,68.42,64.37,31.4,8.8,1.68,43.63,1.28,46.45,,64.92,0.68,244.52,13.33,972.57,33.57,0.0
2018-07-24 19:00:00,2018-07-24 20:00:00,39.5,142.5,19.45,71.95,53.5,29.4,7.82,1.7,18.25,3.77,84.98,,71.9,0.38,149.65,3.6,973.3,32.15,0.0
2018-07-24 20:00:00,2018-07-24 21:00:00,42.0,176.0,135.83,92.85,161.67,22.62,8.3,2.93,7.65,5.65,100.77,,70.27,1.17,190.23,3.3,974.05,33.07,0.0
2018-07-24 21:00:00,2018-07-24 22:00:00,35.5,164.0,44.17,59.15,67.4,24.85,6.02,1.58,2.78,5.1,88.4,,81.78,0.5,163.92,3.3,974.38,31.27,0.0
2018-07-24 22:00:00,2018-07-24 23:00:00,33.0,163.0,150.37,80.65,165.63,29.35,7.25,2.2,2.12,4.25,77.23,,71.75,1.0,201.48,3.23,974.3,32.52,0.0
2018-07-24 23:00:00,2018-07-25 00:00:00,39.5,206.0,63.63,58.4,82.6,33.8,6.25,1.6,3.47,3.95,71.18,,74.38,1.13,236.2,3.15,974.0,31.93,0.0
2018-07-25 00:00:00,2018-07-25 01:00:00,37.0,161.0,7.85,31.38,23.12,39.85,4.55,0.85,9.43,3.62,69.33,,80.67,1.1,230.92,3.15,973.93,31.05,0.0
2018-07-25 01:00:00,2018-07-25 02:00:00,29.5,84.5,5.87,27.03,19.17,48.1,3.43,0.77,14.0,3.12,65.48,,82.85,1.0,229.3,3.18,973.7,30.85,0.0
2018-07-25 02:00:00,2018-07-25 03:00:00,24.5,67.5,4.95,20.15,14.8,21.65,6.25,0.7,16.0,2.7,61.62,,83.9,1.1,220.98,3.2,973.12,30.37,0.0
2018-07-25 03:00:00,2018-07-25 04:00:00,17.5,55.0,3.7,13.78,10.35,44.75,4.8,0.67,17.28,2.38,59.38,,85.97,1.47,226.3,3.2,972.8,29.22,0.0
2018-07-25 04:00:00,2018-07-25 05:00:00,9.0,41.0,6.83,20.05,16.22,44.45,4.18,0.65,15.18,1.95,58.47,,86.08,1.32,239.53,3.15,972.43,28.97,0.0
2018-07-25 05:00:00,2018-07-25 06:00:00,6.5,47.0,33.52,31.5,42.67,48.18,6.15,0.8,8.72,1.75,57.88,,86.05,0.97,233.35,5.55,972.88,29.22,0.0
2018-07-25 06:00:00,2018-07-25 07:00:00,6.5,69.5,110.88,41.57,110.15,48.32,7.18,1.2,5.42,1.7,57.72,,85.47,1.08,228.72,20.7,973.65,29.3,0.0
2018-07-25 07:00:00,2018-07-25 08:00:00,13.5,146.5,141.7,44.07,140.78,45.95,7.9,1.65,3.65,1.63,58.77,,85.2,1.1,226.67,34.45,974.25,29.4,0.0
2018-07-25 08:00:00,2018-07-25 09:00:00,22.5,172.5,127.48,40.82,124.75,39.45,8.13,1.83,3.45,1.8,60.47,,85.22,1.2,237.95,55.25,975.23,29.8,0.0
2018-07-25 09:00:00,2018-07-25 10:00:00,24.0,142.67,82.43,32.53,85.07,42.93,7.4,1.53,6.6,2.02,61.67,,84.85,1.7,242.3,82.88,975.05,29.6,0.0
2018-07-25 10:00:00,2018-07-25 11:00:00,20.5,155.0,194.2,40.0,181.8,38.0,7.7,2.4,5.17,2.38,54.93,,82.55,0.65,213.73,133.25,974.8,30.3,0.0
2018-07-25 11:00:00,2018-07-25 12:00:00,14.0,130.0,48.55,30.62,55.77,42.45,6.3,1.05,14.5,2.57,50.32,,80.57,0.72,136.67,215.35,974.75,30.78,0.0
2018-07-25 12:00:00,2018-07-25 13:00:00,16.5,123.0,135.7,65.55,146.17,48.95,5.83,2.2,5.38,1.7,39.8,,75.9,1.22,182.33,182.5,974.1,31.5,0.0
2018-07-25 13:00:00,2018-07-25 14:00:00,24.5,148.0,91.48,66.0,109.05,42.07,3.43,1.98,8.0,1.92,38.62,,77.5,0.92,165.45,171.35,973.82,31.43,0.0
2018-07-25 14:00:00,2018-07-25 15:00:00,26.5,143.0,122.52,74.2,139.05,34.28,4.63,1.87,10.7,1.78,26.85,,72.42,1.22,186.0,302.7,972.75,32.82,0.0
2018-07-25 15:00:00,2018-07-25 16:00:00,34.5,150.0,101.7,80.95,124.83,26.07,4.67,1.85,13.35,1.8,35.73,,70.27,1.82,197.98,301.28,972.25,33.38,0.0
2018-07-25 16:00:00,2018-07-25 17:00:00,41.0,163.0,118.95,77.35,137.4,46.35,7.25,2.05,10.68,1.95,42.97,,72.75,1.45,192.7,96.37,971.95,32.75,0.0
2018-07-25 17:00:00,2018-07-25 18:00:00,41.0,167.0,145.8,79.32,161.45,38.03,6.48,2.3,5.65,2.12,45.35,,78.58,1.53,184.25,40.65,972.2,31.5,0.0
2018-07-25 18:00:00,2018-07-25 19:00:00,41.0,177.0,128.55,82.0,148.45,30.8,9.95,2.43,5.48,2.28,47.67,,78.62,1.33,199.6,10.62,972.48,31.5,0.0
2018-07-25 19:00:00,2018-07-25 20:00:00,40.0,162.5,113.17,68.35,127.4,38.07,5.37,2.17,4.48,3.15,61.32,,85.7,1.27,217.67,3.25,973.23,30.17,0.0
2018-07-25 20:00:00,2018-07-25 21:00:00,33.0,107.0,174.75,70.9,178.83,25.72,5.63,2.53,3.33,4.28,75.48,,96.43,0.88,200.17,3.3,974.07,28.85,0.25
2018-07-25 21:00:00,2018-07-25 22:00:00,29.0,63.0,135.98,59.85,143.2,32.02,5.1,2.4,2.55,4.1,75.48,,97.95,0.75,209.12,3.32,974.4,28.95,0.12
2018-07-25 22:00:00,2018-07-25 23:00:00,34.5,62.0,108.2,58.65,119.02,34.5,4.7,2.02,2.4,3.93,76.1,,96.17,0.83,194.58,3.35,974.3,29.15,0.0
2018-07-25 23:00:00,2018-07-26 00:00:00,30.0,70.5,37.07,49.1,56.8,42.62,3.55,1.38,2.5,3.43,72.82,,96.75,0.9,129.75,3.45,973.8,28.3,0.0
2018-07-26 00:00:00,2018-07-26 01:00:00,22.5,75.5,32.22,47.05,51.33,44.43,3.03,1.23,2.6,2.83,70.45,,99.2,0.28,82.8,3.45,973.6,27.75,0.0
2018-07-26 01:00:00,2018-07-26 02:00:00,22.5,80.0,37.2,37.3,50.1,36.8,,1.1,5.45,2.45,69.55,,95.65,0.47,206.8,3.32,973.3,28.5,0.0
2018-07-26 02:00:00,2018-07-26 03:00:00,22.0,88.5,8.35,28.35,22.1,25.65,7.0,0.7,6.0,2.3,68.85,,90.95,0.67,300.55,3.17,972.65,28.53,0.0
2018-07-26 03:00:00,2018-07-26 04:00:00,19.5,70.0,9.73,33.03,25.6,43.2,8.15,0.7,5.58,2.05,68.18,,96.52,0.43,157.45,3.35,972.55,27.6,0.0
2018-07-26 04:00:00,2018-07-26 05:00:00,17.5,46.0,13.95,24.45,23.95,49.88,8.15,0.65,6.72,1.87,67.18,,94.15,1.03,228.95,3.23,972.85,27.8,0.0
2018-07-26 05:00:00,2018-07-26 06:00:00,22.5,63.0,32.5,26.8,40.78,50.93,8.55,0.68,5.45,1.73,67.15,,93.3,1.0,254.32,6.22,973.15,27.73,0.0
2018-07-26 06:00:00,2018-07-26 07:00:00,27.5,100.5,62.88,27.45,65.85,50.22,8.9,0.95,5.65,1.58,66.48,,93.0,1.82,265.05,14.93,973.75,27.65,0.0
2018-07-26 07:00:00,2018-07-26 08:00:00,23.0,111.0,60.33,33.33,68.18,45.77,8.45,1.0,6.9,1.37,65.67,,93.6,2.45,285.75,14.65,974.8,27.2,0.0
2018-07-26 08:00:00,2018-07-26 09:00:00,17.0,85.5,120.1,45.85,122.37,41.12,9.63,1.43,4.55,1.32,65.78,,96.5,1.5,278.25,10.28,975.48,26.75,2.12
2018-07-26 09:00:00,2018-07-26 10:00:00,20.0,59.0,81.73,37.82,88.22,36.47,8.88,1.33,5.27,1.47,67.1,,99.2,1.85,261.38,18.93,975.7,25.92,2.75
2018-07-26 10:00:00,2018-07-26 11:00:00,22.0,47.0,118.67,43.38,119.85,31.62,8.8,1.55,5.4,1.53,68.67,,99.1,1.55,270.5,90.0,975.43,26.28,0.75
2018-07-26 11:00:00,2018-07-26 12:00:00,25.0,59.5,98.15,41.55,102.85,34.5,9.1,1.62,5.85,1.75,70.8,,96.57,1.8,287.35,205.78,974.9,27.12,0.0
2018-07-26 12:00:00,2018-07-26 13:00:00,31.5,68.5,78.47,40.83,86.22,35.32,8.6,1.58,7.23,2.22,74.12,,93.35,1.75,289.12,182.37,974.38,27.7,0.0
2018-07-26 13:00:00,2018-07-26 14:00:00,27.5,72.5,59.45,42.2,70.63,36.35,7.85,1.45,10.85,3.12,75.1,,89.42,1.45,314.28,182.55,973.97,28.53,0.0
2018-07-26 14:00:00,2018-07-26 15:00:00,22.0,106.5,100.12,58.88,112.53,36.85,7.93,1.83,9.35,4.45,77.55,,85.62,1.53,283.1,193.75,973.4,29.33,0.0
2018-07-26 15:00:00,2018-07-26 16:00:00,20.5,116.5,80.3,46.38,91.73,33.4,6.93,1.62,7.75,4.12,78.85,,93.38,1.68,280.43,22.05,972.75,27.62,0.12
2018-07-26 16:00:00,2018-07-26 17:00:00,17.5,70.5,35.85,39.4,51.42,34.17,6.5,1.2,7.1,4.48,80.33,,99.02,1.17,335.15,37.7,972.43,26.83,0.25
2018-07-26 17:00:00,2018-07-26 18:00:00,11.0,26.5,8.55,33.8,24.88,32.65,5.12,0.95,10.4,4.75,85.0,,98.05,0.82,175.1,68.2,972.43,26.95,0.0
2018-07-26 18:00:00,2018-07-26 19:00:00,9.5,23.5,20.83,54.18,45.9,31.22,6.25,1.23,4.38,4.68,94.25,,97.62,0.63,179.95,18.8,972.77,27.25,0.0
2018-07-26 19:00:00,2018-07-26 20:00:00,16.0,36.5,32.23,51.65,54.12,31.57,5.92,1.4,3.07,4.52,99.55,,98.88,0.63,184.73,3.38,973.22,27.08,0.12
2018-07-26 20:00:00,2018-07-26 21:00:00,22.0,42.5,101.25,56.05,112.15,30.8,7.4,2.13,2.95,4.67,98.77,,99.2,0.78,319.4,3.05,973.38,27.18,0.12
2018-07-26 21:00:00,2018-07-26 22:00:00,26.5,42.5,81.9,48.47,92.65,30.42,7.58,1.9,2.85,5.95,105.95,,99.2,0.92,320.07,3.12,973.65,27.1,0.25
2018-07-26 22:00:00,2018-07-26 23:00:00,25.0,31.0,46.25,47.5,63.12,28.18,6.88,1.47,3.2,5.68,101.57,,99.2,0.85,315.17,3.07,974.12,26.57,0.5
2018-07-26 23:00:00,2018-07-27 00:00:00,17.0,25.0,31.92,44.02,49.47,28.45,6.38,1.23,3.42,5.3,95.7,,99.2,0.93,293.72,3.12,974.0,26.7,0.0
2018-07-27 00:00:00,2018-07-27 01:00:00,12.0,25.5,18.05,32.7,32.25,29.9,5.27,1.0,4.73,4.55,92.0,,99.17,1.15,290.13,3.07,973.57,26.87,0.12
2018-07-27 01:00:00,2018-07-27 02:00:00,9.5,16.0,7.8,28.6,21.73,32.2,0.8,0.73,12.0,3.8,87.77,,99.2,1.12,313.62,3.12,972.95,26.33,1.0
2018-07-27 02:00:00,2018-07-27 03:00:00,6.0,15.0,6.9,19.8,16.3,20.5,,0.7,13.12,3.22,82.33,,99.2,1.15,332.22,3.12,972.6,25.8,1.5
2018-07-27 03:00:00,2018-07-27 04:00:00,5.5,15.0,9.05,21.3,18.83,23.32,1.0,0.7,11.2,2.8,79.0,,99.2,0.83,307.02,3.12,972.48,26.03,0.5
2018-07-27 04:00:00,2018-07-27 05:00:00,7.5,9.5,10.07,22.98,20.35,27.47,0.83,0.72,10.62,2.7,77.0,,99.2,0.73,314.95,3.1,972.43,26.08,0.5
2018-07-27 05:00:00,2018-07-27 06:00:00,8.0,11.5,43.87,34.57,53.58,28.72,1.35,0.77,4.82,2.57,76.05,,99.2,0.65,306.55,4.85,972.57,26.2,0.38
2018-07-27 06:00:00,2018-07-27 07:00:00,9.0,17.0,106.43,40.1,107.78,25.45,1.32,1.32,3.4,2.45,76.35,,99.2,0.68,306.25,12.57,972.9,26.27,0.38
2018-07-27 07:00:00,2018-07-27 08:00:00,14.5,25.0,78.65,38.65,84.68,28.42,1.65,1.3,3.67,2.73,76.1,,99.2,0.9,325.75,29.0,973.3,26.35,0.5
2018-07-27 08:00:00,2018-07-27 09:00:00,20.5,28.0,29.25,40.3,45.62,28.6,4.13,1.17,5.28,2.7,75.4,,99.2,1.18,346.65,65.62,973.45,26.45,0.38
2018-07-27 09:00:00,2018-07-27 10:00:00,25.5,34.5,56.82,45.48,68.07,30.0,7.72,1.4,5.82,2.57,74.62,,99.05,1.2,344.7,81.25,973.55,26.85,0.12
2018-07-27 10:00:00,2018-07-27 11:00:00,26.0,43.0,34.02,35.45,46.63,28.85,6.73,1.23,7.45,2.78,73.45,,98.1,1.53,345.42,63.13,973.55,27.03,0.0
2018-07-27 11:00:00,2018-07-27 12:00:00,22.0,41.67,29.5,37.3,44.33,29.83,4.07,1.23,9.03,3.45,71.32,,96.43,1.5,344.58,118.27,973.28,27.35,0.0
2018-07-27 12:00:00,2018-07-27 13:00:00,20.5,36.75,39.9,43.07,55.37,25.27,1.7,1.4,6.67,3.68,69.75,,98.2,0.5,279.7,55.0,973.25,27.08,0.62
2018-07-27 13:00:00,2018-07-27 14:00:00,20.5,40.5,128.65,48.65,132.23,29.57,1.65,2.0,6.53,4.05,67.42,,95.35,0.5,131.77,136.85,972.65,28.0,0.0
2018-07-27 14:00:00,2018-07-27 15:00:00,20.0,37.25,97.62,48.75,105.0,23.2,5.47,1.7,6.08,4.0,70.38,,90.88,1.15,314.53,194.8,972.12,28.7,0.0
2018-07-27 15:00:00,2018-07-27 16:00:00,17.0,53.5,113.05,44.28,114.75,24.35,5.9,1.92,5.38,4.55,77.3,,88.7,0.85,296.67,167.35,971.7,29.07,0.0
2018-07-27 16:00:00,2018-07-27 17:00:00,17.0,96.0,120.6,53.95,129.35,29.5,8.45,2.0,5.63,6.02,84.7,,88.6,0.77,293.98,120.3,971.57,28.9,0.0
2018-07-27 17:00:00,2018-07-27 18:00:00,22.5,119.75,191.23,60.0,187.7,24.37,13.88,2.4,4.58,8.7,92.12,,86.35,0.7,244.78,106.45,971.77,29.4,0.0
2018-07-27 18:00:00,2018-07-27 19:00:00,24.0,144.75,173.8,67.35,177.25,27.9,12.15,2.4,3.95,10.12,99.2,,90.4,0.67,292.45,21.35,971.93,28.42,0.0
2018-07-27 19:00:00,2018-07-27 20:00:00,25.0,139.0,97.05,57.52,109.95,30.18,11.6,2.03,3.65,9.45,103.07,,95.1,1.0,323.38,3.27,972.32,27.62,0.0
2018-07-27 20:00:00,2018-07-27 21:00:00,22.5,119.75,51.03,39.9,62.92,27.2,8.1,1.5,3.5,8.18,101.7,,96.4,1.5,334.0,3.05,973.1,27.07,0.0
2018-07-27 21:00:00,2018-07-27 22:00:00,20.0,73.25,24.08,30.35,36.05,28.78,4.35,1.05,4.38,6.75,96.75,,96.83,1.2,339.6,3.12,973.7,26.63,0.0
2018-07-27 22:00:00,2018-07-27 23:00:00,20.0,52.75,27.83,29.17,38.0,28.35,5.5,1.05,5.48,5.57,91.07,,95.78,1.18,329.53,3.05,973.75,26.63,0.0
2018-07-27 23:00:00,2018-07-28 00:00:00,18.5,54.5,22.32,27.88,33.17,28.78,1.85,1.0,20.18,4.52,85.15,,95.48,0.85,311.38,3.1,973.5,26.7,0.0
2018-07-28 00:00:00,2018-07-28 01:00:00,17.0,64.0,21.52,21.22,28.4,27.6,1.07,0.83,6.37,4.17,80.85,,95.05,1.43,289.27,3.1,973.07,26.75,0.0
2018-07-28 01:00:00,2018-07-28 02:00:00,15.5,62.0,12.67,14.07,18.27,30.33,7.97,0.7,9.75,3.48,77.65,,95.68,1.5,295.4,3.1,972.5,26.55,0.0
2018-07-28 02:00:00,2018-07-28 03:00:00,15.5,37.5,3.2,7.9,6.85,22.65,5.8,0.7,11.95,2.8,73.5,,96.33,2.05,275.8,3.1,972.05,26.32,0.0
2018-07-28 03:00:00,2018-07-28 04:00:00,14.5,33.0,4.67,8.57,8.45,25.9,4.8,0.7,12.08,2.25,70.42,,96.17,1.95,280.35,3.1,972.05,26.42,0.0
2018-07-28 04:00:00,2018-07-28 05:00:00,14.0,26.5,4.35,11.28,9.53,27.78,2.4,0.7,10.67,1.92,68.62,,97.38,2.07,269.27,3.12,971.95,26.27,0.0
2018-07-28 05:00:00,2018-07-28 06:00:00,22.0,38.25,17.77,17.43,24.03,28.02,,0.75,8.22,1.65,66.82,,96.85,2.47,270.1,6.7,972.15,26.42,0.0
2018-07-28 06:00:00,2018-07-28 07:00:00,40.5,64.75,64.85,27.53,67.35,33.25,1.5,0.9,5.4,1.58,65.85,,94.83,2.05,278.35,14.82,972.63,26.82,0.0
2018-07-28 07:00:00,2018-07-28 08:00:00,46.5,102.5,79.4,27.2,80.1,31.32,5.77,1.1,4.92,1.58,66.33,,92.38,1.92,278.93,37.78,973.2,27.28,0.0
2018-07-28 08:00:00,2018-07-28 09:00:00,37.0,102.5,137.88,39.88,133.78,29.72,3.0,1.63,4.72,1.6,65.5,,88.3,1.4,281.28,95.12,973.68,28.23,0.0
2018-07-28 09:00:00,2018-07-28 10:00:00,34.0,137.75,131.92,45.9,133.0,31.73,3.73,1.92,6.27,1.75,65.9,,81.9,1.15,285.57,243.12,974.0,29.9,0.0
2018-07-28 10:00:00,2018-07-28 11:00:00,31.0,152.75,125.6,58.07,133.75,35.72,9.68,2.07,6.45,2.07,66.73,,84.3,1.27,284.18,131.2,973.98,29.6,0.0
2018-07-28 11:00:00,2018-07-28 12:00:00,33.0,145.25,57.28,50.37,76.38,39.4,7.1,1.67,6.35,2.65,73.05,,92.75,0.85,330.9,73.9,974.15,28.12,0.12
2018-07-28 12:00:00,2018-07-28 13:00:00,53.0,97.0,39.45,48.4,58.5,37.02,3.23,1.5,12.0,4.4,87.27,,91.57,1.08,338.95,223.8,973.98,29.07,0.12
2018-07-28 13:00:00,2018-07-28 14:00:00,56.0,86.0,78.87,68.28,99.67,36.25,7.5,2.18,12.22,5.88,90.2,,87.4,0.75,292.45,399.22,973.53,30.82,0.0
2018-07-28 14:00:00,2018-07-28 15:00:00,39.0,92.0,75.18,56.8,91.17,26.3,6.97,1.57,12.7,6.55,85.55,,73.8,1.38,297.8,474.8,972.98,33.3,0.0
2018-07-28 15:00:00,2018-07-28 16:00:00,34.0,181.0,93.73,58.38,106.4,28.82,4.37,1.65,10.93,6.0,80.15,,72.42,1.35,278.82,332.62,972.83,33.1,0.0
2018-07-28 16:00:00,2018-07-28 17:00:00,32.0,204.5,46.82,46.82,62.8,36.85,2.85,1.28,16.28,5.27,75.93,,73.02,1.12,320.57,249.12,972.9,32.93,0.0
2018-07-28 17:00:00,2018-07-28 18:00:00,25.0,135.75,31.0,33.78,43.18,54.68,0.5,0.95,21.15,5.23,81.15,,78.5,2.25,307.8,84.43,973.3,30.5,0.0
2018-07-28 18:00:00,2018-07-28 19:00:00,17.0,85.0,58.12,54.23,76.85,65.18,2.82,1.33,12.25,4.67,79.75,,97.02,0.48,159.02,14.7,973.05,26.32,0.25
2018-07-28 19:00:00,2018-07-28 20:00:00,18.5,52.5,163.42,82.72,178.68,44.3,2.8,2.6,5.32,5.98,90.6,,96.93,0.4,187.45,3.68,973.7,26.55,0.12
2018-07-28 20:00:00,2018-07-28 21:00:00,34.0,90.0,184.38,81.47,193.05,51.43,4.0,3.37,2.73,7.48,105.95,,97.08,0.5,205.95,3.33,974.62,26.85,0.0
2018-07-28 21:00:00,2018-07-28 22:00:00,45.5,184.0,183.52,78.02,190.4,55.22,7.45,3.32,2.95,7.75,107.9,,96.52,0.5,202.08,3.28,975.12,26.9,0.0
2018-07-28 22:00:00,2018-07-28 23:00:00,46.0,217.5,127.48,74.3,143.35,65.02,1.75,2.42,2.8,8.38,106.93,,93.97,1.0,222.37,3.2,975.15,27.0,0.0
2018-07-28 23:00:00,2018-07-29 00:00:00,44.0,197.67,50.55,59.75,72.63,65.98,1.5,1.8,2.62,7.55,101.57,,97.15,0.43,168.72,3.4,975.35,26.32,0.0
2018-07-29 00:00:00,2018-07-29 01:00:00,32.5,141.0,28.68,44.55,47.05,55.8,2.62,1.4,2.97,6.35,94.4,,98.4,0.48,163.32,3.35,975.23,26.2,0.0
2018-07-29 01:00:00,2018-07-29 02:00:00,29.5,89.0,37.03,49.23,56.1,64.3,8.43,1.23,7.05,5.42,88.52,,94.85,0.75,217.43,3.22,974.63,26.95,0.0
2018-07-29 02:00:00,2018-07-29 03:00:00,31.5,118.5,38.1,37.65,51.1,30.85,4.65,1.1,4.15,4.48,81.15,,97.53,0.33,162.4,3.32,974.15,26.7,0.0
2018-07-29 03:00:00,2018-07-29 04:00:00,33.0,125.5,51.55,39.2,62.8,61.35,3.65,1.2,3.45,3.9,77.15,,96.62,0.53,208.45,3.27,974.18,27.12,0.0
2018-07-29 04:00:00,2018-07-29 05:00:00,35.0,121.0,54.8,40.05,66.02,70.3,1.6,1.27,2.88,4.02,77.27,,95.05,0.47,213.47,3.3,974.05,27.35,0.0
2018-07-29 05:00:00,2018-07-29 06:00:00,30.5,107.5,74.65,38.88,81.73,73.98,0.2,1.13,2.7,4.58,78.28,,95.88,0.63,199.7,6.5,974.27,26.97,0.0
2018-07-29 06:00:00,2018-07-29 07:00:00,30.5,131.5,113.1,44.65,115.28,67.05,2.33,1.42,3.15,4.57,76.8,,91.82,0.45,208.05,49.95,974.85,27.53,0.0
2018-07-29 07:00:00,2018-07-29 08:00:00,31.0,172.0,143.4,51.95,143.67,64.62,4.0,1.32,4.15,4.2,74.55,,79.52,0.85,233.15,237.45,975.0,29.88,0.0
2018-07-29 08:00:00,2018-07-29 09:00:00,30.0,171.0,61.8,36.48,70.38,62.05,6.6,1.0,9.08,3.53,71.07,,73.4,1.6,268.62,363.9,974.95,30.95,0.0
