From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree C),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2018-03-06 23:00:00,2018-03-07 00:00:00,,234.55,30.91,99.57,135.01,34.79,36.18,1.87,5.06,,0.49,,61.0,1.86,295.25,2.0,985.0,0.0,19.42,
2018-03-07 00:00:00,2018-03-07 01:00:00,,239.09,18.27,92.09,110.51,35.55,38.51,1.49,8.13,,0.38,,63.92,1.84,290.83,2.0,985.0,0.0,18.94,
2018-03-07 01:00:00,2018-03-07 02:00:00,,264.45,40.22,91.24,64.52,35.47,31.57,1.23,15.96,0.26,0.21,,68.33,1.73,303.17,2.0,984.58,0.0,18.28,
2018-03-07 02:00:00,2018-03-07 03:00:00,,216.09,6.75,72.2,75.95,29.35,3.53,0.16,13.75,,0.2,,70.17,1.86,299.0,2.0,984.0,0.0,18.12,
2018-03-07 03:00:00,2018-03-07 04:00:00,,201.0,3.94,80.53,79.65,33.3,33.2,1.1,12.07,,0.16,,73.58,1.8,294.67,2.0,983.58,0.0,17.63,
2018-03-07 04:00:00,2018-03-07 05:00:00,,209.09,3.86,58.23,59.1,38.02,36.18,1.09,21.09,,0.1,,79.67,1.53,278.42,2.0,983.0,0.0,16.41,
2018-03-07 05:00:00,2018-03-07 06:00:00,,237.27,13.25,59.46,56.62,38.06,37.25,0.91,19.97,0.1,0.1,,79.5,2.09,290.67,2.0,983.58,0.0,16.58,
2018-03-07 06:00:00,2018-03-07 07:00:00,,230.0,5.75,55.3,58.98,40.42,42.84,1.26,26.23,,0.1,,81.08,2.12,289.83,4.67,984.0,0.0,16.23,
2018-03-07 07:00:00,2018-03-07 08:00:00,,289.91,9.17,47.05,56.32,43.18,66.88,1.44,37.61,,0.1,,77.08,2.58,283.67,75.92,984.25,0.0,16.81,
2018-03-07 08:00:00,2018-03-07 09:00:00,,323.27,12.22,48.9,62.28,35.57,50.09,1.38,61.36,,0.17,,61.92,2.74,292.0,279.42,985.0,0.0,19.83,
2018-03-07 09:00:00,2018-03-07 10:00:00,,250.55,12.16,48.84,62.03,29.17,37.64,1.22,86.94,0.2,0.25,,46.83,2.73,299.0,490.83,985.67,0.0,23.3,
2018-03-07 10:00:00,2018-03-07 11:00:00,,178.45,9.56,46.43,56.24,27.08,30.44,1.02,108.06,,0.18,,39.17,2.72,306.33,650.08,986.0,0.0,25.88,
2018-03-07 11:00:00,2018-03-07 12:00:00,,181.09,10.93,33.32,36.5,29.72,30.94,0.7,118.53,0.1,0.1,,34.67,3.07,310.83,737.42,986.0,0.0,27.53,
2018-03-07 12:00:00,2018-03-07 13:00:00,,146.55,4.17,25.27,29.14,27.0,29.21,0.8,153.88,0.1,0.1,,27.0,3.39,317.08,752.5,985.17,0.0,28.89,
2018-03-07 13:00:00,2018-03-07 14:00:00,41.0,119.36,4.72,25.21,27.48,24.25,23.71,0.68,142.63,0.1,0.1,,22.58,2.92,326.83,501.33,984.33,0.0,29.96,
2018-03-07 14:00:00,2018-03-07 15:00:00,38.25,104.27,3.25,23.44,26.05,23.18,21.36,0.71,150.87,0.1,0.1,,20.67,3.34,318.58,598.42,983.5,0.0,30.14,
2018-03-07 15:00:00,2018-03-07 16:00:00,29.75,101.18,3.27,24.61,26.97,21.36,18.34,0.81,126.7,0.08,0.05,,21.17,3.1,329.92,371.0,983.0,0.0,30.11,
2018-03-07 16:00:00,2018-03-07 17:00:00,24.42,90.09,5.01,27.27,28.97,19.32,14.79,0.98,123.15,0.05,0.08,,24.83,2.74,335.83,61.08,983.0,0.0,29.19,
2018-03-07 17:00:00,2018-03-07 18:00:00,30.42,90.82,11.84,41.07,39.22,20.61,19.66,1.07,96.85,0.1,0.1,,31.08,2.32,323.33,64.83,983.0,0.0,27.71,
2018-03-07 18:00:00,2018-03-07 19:00:00,31.0,105.55,16.02,77.78,93.78,19.14,19.64,1.33,60.81,,0.23,,37.17,1.58,327.25,10.08,983.0,0.0,25.22,
2018-03-07 19:00:00,2018-03-07 20:00:00,39.25,122.45,101.73,237.96,129.08,21.44,22.37,2.64,10.59,1.08,0.68,,42.75,1.05,324.08,2.0,984.0,0.0,23.1,
2018-03-07 20:00:00,2018-03-07 21:00:00,51.0,174.0,86.77,145.49,215.54,29.49,25.4,2.53,3.32,1.95,1.74,,52.25,0.57,253.17,2.17,984.58,0.0,20.38,
2018-03-07 21:00:00,2018-03-07 22:00:00,52.0,209.91,35.98,108.74,150.92,33.07,23.75,1.86,4.47,,1.73,,54.58,0.67,233.67,2.0,985.0,0.0,19.67,
2018-03-07 22:00:00,2018-03-07 23:00:00,,208.45,12.7,96.52,106.77,33.61,24.22,1.68,5.14,1.3,1.19,,59.83,0.71,219.83,2.0,985.42,0.0,18.98,
2018-03-07 23:00:00,2018-03-08 00:00:00,,212.55,11.06,94.82,102.85,29.28,25.2,1.56,7.06,1.0,1.08,,61.67,0.66,230.42,2.0,985.17,0.0,18.66,
2018-03-08 00:00:00,2018-03-08 01:00:00,,180.27,10.77,102.24,109.28,26.31,23.06,1.65,3.64,1.24,1.07,,63.08,0.68,228.42,2.0,985.25,0.0,18.56,
2018-03-08 01:00:00,2018-03-08 02:00:00,,199.73,81.56,114.4,42.1,21.13,11.25,1.84,19.97,1.37,1.23,,67.17,0.43,177.25,2.42,985.0,0.0,18.15,
2018-03-08 02:00:00,2018-03-08 03:00:00,,225.64,51.65,76.85,142.4,22.75,3.87,1.5,3.7,1.48,2.05,,72.67,0.62,264.92,2.17,984.67,0.0,17.34,
2018-03-08 03:00:00,2018-03-08 04:00:00,,203.45,95.23,82.57,210.32,28.65,21.74,2.35,3.84,2.3,2.26,,76.17,0.53,300.83,2.0,984.0,0.0,17.1,
2018-03-08 04:00:00,2018-03-08 05:00:00,,209.18,118.09,91.49,173.68,32.73,25.26,2.59,3.86,2.75,2.49,,78.83,0.54,244.0,2.0,984.08,0.0,16.76,
2018-03-08 05:00:00,2018-03-08 06:00:00,,216.36,106.91,88.11,231.93,39.17,23.84,2.48,3.77,2.6,2.6,,78.17,0.54,256.58,2.0,985.0,0.0,16.68,
2018-03-08 06:00:00,2018-03-08 07:00:00,,221.55,109.17,92.07,211.2,38.93,23.76,2.5,3.72,2.77,2.43,,81.5,0.57,291.42,4.92,985.0,0.0,16.23,
2018-03-08 07:00:00,2018-03-08 08:00:00,,248.36,96.98,333.49,41.5,23.94,3.2,3.29,4.54,2.96,1.59,,74.75,0.63,296.0,81.92,986.0,0.0,18.1,
2018-03-08 08:00:00,2018-03-08 09:00:00,,297.36,67.5,167.68,167.35,38.03,31.59,2.3,17.37,3.75,2.94,,55.5,0.69,108.83,259.75,986.83,0.0,22.82,
2018-03-08 09:00:00,2018-03-08 10:00:00,,273.82,45.7,146.12,156.6,43.96,38.17,1.55,54.82,2.1,1.83,,45.08,0.77,114.83,434.75,987.75,0.0,25.66,
2018-03-08 10:00:00,2018-03-08 11:00:00,,231.91,7.08,87.78,90.75,47.21,54.16,1.58,146.67,,0.8,,41.08,1.82,159.58,506.83,988.0,0.0,26.88,
2018-03-08 11:00:00,2018-03-08 12:00:00,,289.82,9.3,26.91,32.34,50.39,52.11,0.78,152.73,0.55,0.72,,35.25,1.89,179.83,676.92,987.75,0.0,28.06,
2018-03-08 12:00:00,2018-03-08 13:00:00,,155.09,1.48,22.17,32.89,58.52,82.3,0.8,193.2,0.05,0.1,,28.5,1.43,175.08,697.67,986.75,0.0,29.74,
2018-03-08 13:00:00,2018-03-08 14:00:00,,109.18,1.06,27.1,31.98,48.52,46.25,0.77,196.1,0.0,0.0,,24.58,1.08,227.08,462.67,985.33,0.0,31.38,
2018-03-08 14:00:00,2018-03-08 15:00:00,,111.45,1.05,22.0,28.83,42.98,45.6,0.72,197.6,0.05,0.0,,26.25,1.33,118.92,508.08,984.58,0.0,31.22,
2018-03-08 15:00:00,2018-03-08 16:00:00,,117.45,0.89,28.9,28.97,39.95,41.1,0.79,,0.02,0.0,,29.42,1.64,84.33,288.0,984.0,0.0,30.62,
2018-03-08 16:00:00,2018-03-08 17:00:00,,142.55,0.71,19.5,25.96,41.78,,0.74,191.55,0.1,,,29.17,1.66,121.08,105.5,984.0,0.0,30.41,
2018-03-08 17:00:00,2018-03-08 18:00:00,58.0,130.45,4.37,23.19,23.88,28.28,40.03,0.74,142.07,0.1,0.1,,36.17,1.08,104.58,67.5,984.0,0.0,28.98,
2018-03-08 18:00:00,2018-03-08 19:00:00,58.0,167.18,0.28,24.21,22.67,30.5,36.0,1.05,144.18,0.1,0.1,,45.33,1.05,109.67,8.67,984.0,0.0,26.48,
2018-03-08 19:00:00,2018-03-08 20:00:00,,204.64,23.18,80.1,75.04,31.08,33.83,1.51,74.38,0.2,0.23,,52.92,0.76,109.42,3.0,984.92,0.0,24.67,
2018-03-08 20:00:00,2018-03-08 21:00:00,,241.64,63.24,145.76,185.9,33.94,35.95,2.43,8.31,1.1,1.03,,59.08,0.98,137.67,3.0,985.08,0.0,23.07,
2018-03-08 21:00:00,2018-03-08 22:00:00,,234.09,84.58,138.76,248.5,34.93,50.36,2.89,4.79,,2.75,,64.42,0.69,115.75,3.0,986.0,0.0,21.72,
2018-03-08 22:00:00,2018-03-08 23:00:00,,253.0,73.83,137.83,230.86,36.52,45.08,2.78,3.77,,5.26,,72.33,0.48,128.67,3.0,986.0,0.0,20.21,
2018-03-08 23:00:00,2018-03-09 00:00:00,,290.45,54.56,114.17,181.57,37.77,38.81,2.69,4.03,2.8,3.67,,76.08,0.52,161.0,2.67,986.0,0.0,19.37,
2018-03-09 00:00:00,2018-03-09 01:00:00,,280.5,78.2,125.51,225.87,37.15,39.58,3.01,3.75,2.8,2.89,,77.27,0.33,206.82,2.27,986.0,0.0,19.11,
2018-03-09 01:00:00,2018-03-09 02:00:00,,309.0,108.36,168.04,68.23,36.27,36.9,2.52,43.6,3.27,1.49,,75.67,0.43,225.0,2.08,985.5,0.0,19.22,
2018-03-09 02:00:00,2018-03-09 03:00:00,,275.64,92.95,106.5,223.95,8.57,5.96,0.44,20.75,1.1,3.3,,78.17,0.48,82.83,3.0,985.0,0.0,18.98,
2018-03-09 03:00:00,2018-03-09 04:00:00,,306.55,138.46,343.28,83.92,69.82,46.35,3.92,99.07,5.58,2.06,,80.08,0.28,182.33,2.58,984.67,0.0,18.13,
2018-03-09 04:00:00,2018-03-09 05:00:00,,375.45,134.97,392.46,45.43,83.31,7.2,4.23,176.23,6.53,1.88,,82.08,0.55,181.83,2.42,984.42,0.0,17.8,
2018-03-09 05:00:00,2018-03-09 06:00:00,,372.0,138.78,331.52,49.47,83.25,6.1,3.31,156.16,6.25,1.87,,84.25,0.58,232.58,2.0,985.0,0.0,17.26,
2018-03-09 06:00:00,2018-03-09 07:00:00,,330.09,121.19,137.78,237.67,49.18,69.92,3.5,114.07,5.8,4.88,,83.58,0.84,270.83,5.17,985.25,0.0,17.12,
2018-03-09 07:00:00,2018-03-09 08:00:00,,332.36,121.3,248.1,156.09,56.47,48.8,3.67,101.12,5.58,3.78,,77.33,1.33,276.75,64.58,986.67,0.0,18.27,
2018-03-09 08:00:00,2018-03-09 09:00:00,,348.45,81.7,175.74,198.94,55.78,75.66,2.67,28.59,4.75,3.35,,57.42,1.31,302.5,219.08,987.42,0.0,22.61,
2018-03-09 09:00:00,2018-03-09 10:00:00,,324.55,19.15,108.09,126.36,46.09,63.58,1.77,61.16,,2.58,,44.75,1.9,294.83,395.25,988.0,0.0,25.28,
2018-03-09 10:00:00,2018-03-09 11:00:00,,270.18,9.58,88.46,94.99,43.76,49.21,1.37,107.19,,1.38,,36.17,1.82,318.0,547.0,988.0,0.0,27.79,
2018-03-09 11:00:00,2018-03-09 12:00:00,,215.91,12.13,53.12,55.88,42.21,43.91,0.87,128.42,0.2,0.74,,31.58,1.55,323.33,648.0,987.42,0.0,29.39,
2018-03-09 12:00:00,2018-03-09 13:00:00,,171.91,3.24,42.09,43.31,41.12,43.06,1.03,193.55,,0.11,,29.33,1.7,298.67,651.42,986.58,0.0,30.62,
2018-03-09 13:00:00,2018-03-09 14:00:00,,172.55,3.42,42.81,44.28,37.75,53.62,0.93,182.27,,0.1,,25.25,2.33,320.25,461.17,985.33,0.0,31.83,
2018-03-09 14:00:00,2018-03-09 15:00:00,,162.09,4.44,40.38,43.29,34.09,43.53,0.73,175.83,,0.1,,22.25,2.41,309.75,502.17,984.33,0.0,32.42,
2018-03-09 15:00:00,2018-03-09 16:00:00,58.0,137.8,3.69,31.34,34.03,26.64,35.89,0.46,146.69,,0.1,,18.0,2.52,321.83,312.67,984.0,0.0,32.63,
2018-03-09 16:00:00,2018-03-09 17:00:00,58.0,132.0,4.86,36.06,39.97,20.68,35.92,0.45,130.89,,0.1,,18.42,2.66,321.0,79.58,983.42,0.0,31.75,
2018-03-09 17:00:00,2018-03-09 18:00:00,25.0,132.0,16.27,52.52,47.5,22.64,36.81,0.66,98.88,0.2,0.1,,22.08,2.1,321.58,70.08,983.33,0.0,30.24,
2018-03-09 18:00:00,2018-03-09 19:00:00,33.25,129.0,19.29,104.89,124.38,20.64,31.48,1.48,55.75,,0.27,,31.25,1.45,330.67,9.67,984.0,0.0,27.38,
2018-03-09 19:00:00,2018-03-09 20:00:00,40.42,152.64,118.23,266.18,123.85,27.62,34.78,2.59,5.53,1.68,0.72,,39.0,1.17,324.58,2.0,984.0,0.0,24.82,
2018-03-09 20:00:00,2018-03-09 21:00:00,41.0,210.45,166.53,313.48,76.93,37.33,36.1,4.22,4.2,3.09,1.6,,46.5,1.03,326.33,2.0,984.83,0.0,23.26,
2018-03-09 21:00:00,2018-03-09 22:00:00,,293.27,146.44,393.53,35.79,38.67,,4.06,9.87,4.33,1.96,,52.58,1.24,322.83,2.0,985.0,0.0,22.59,
2018-03-09 22:00:00,2018-03-09 23:00:00,,333.73,136.34,325.92,59.47,38.47,37.2,3.52,1.59,5.54,2.42,,57.08,1.28,322.33,2.0,985.0,0.0,22.16,
2018-03-09 23:00:00,2018-03-10 00:00:00,,315.18,119.88,231.83,70.73,35.8,24.97,2.7,59.9,6.26,2.75,,59.08,1.32,332.83,2.0,985.0,0.0,21.57,
2018-03-10 00:00:00,2018-03-10 01:00:00,,249.36,44.02,121.41,104.95,32.92,26.72,1.5,8.46,3.97,2.88,,61.5,1.31,326.33,2.0,985.0,0.0,21.02,
2018-03-10 01:00:00,2018-03-10 02:00:00,,188.45,107.71,157.76,44.71,26.33,27.6,1.33,36.38,2.27,0.74,,64.0,1.13,329.0,2.0,984.25,0.0,20.24,
2018-03-10 02:00:00,2018-03-10 03:00:00,,202.09,15.9,84.35,99.5,30.35,5.07,0.7,3.87,0.41,1.75,,66.58,1.28,323.17,2.0,984.0,0.0,19.71,
2018-03-10 03:00:00,2018-03-10 04:00:00,,172.18,7.89,61.05,67.12,29.1,34.95,0.9,21.07,,1.29,,68.25,1.74,297.83,2.0,983.33,0.0,19.43,
2018-03-10 04:00:00,2018-03-10 05:00:00,,167.18,3.53,58.87,59.12,37.32,45.19,0.79,18.13,,0.2,,72.0,1.66,270.58,2.0,983.25,0.0,18.43,
2018-03-10 05:00:00,2018-03-10 06:00:00,,192.45,14.05,55.57,55.28,42.46,47.71,0.66,18.31,0.5,0.35,,70.75,2.37,283.5,2.0,984.0,0.0,18.71,
2018-03-10 06:00:00,2018-03-10 07:00:00,,216.82,4.8,55.32,57.62,44.72,46.09,1.11,22.42,,0.68,,72.08,2.52,282.42,5.5,984.25,0.0,18.53,
2018-03-10 07:00:00,2018-03-10 08:00:00,,279.0,10.65,57.63,66.17,41.37,41.68,1.28,26.04,0.8,0.41,,67.33,2.49,287.25,90.0,985.0,0.0,19.41,
2018-03-10 08:00:00,2018-03-10 09:00:00,,261.36,10.22,43.83,54.64,37.26,36.48,1.36,52.81,,1.0,,52.25,2.7,291.25,290.08,985.42,0.0,22.41,
2018-03-10 09:00:00,2018-03-10 10:00:00,,222.64,9.24,37.57,47.5,31.42,33.68,1.23,81.2,,0.23,,38.0,3.19,294.83,495.17,986.0,0.0,25.48,
2018-03-10 10:00:00,2018-03-10 11:00:00,,192.64,13.06,46.01,50.02,28.85,29.62,1.19,94.69,0.2,0.2,,29.08,3.03,305.75,661.92,986.0,0.0,28.3,
2018-03-10 11:00:00,2018-03-10 12:00:00,,189.09,9.45,33.97,37.37,27.45,25.9,0.89,106.81,0.1,0.17,,23.08,3.07,317.92,729.42,986.0,0.0,30.48,
2018-03-10 12:00:00,2018-03-10 13:00:00,,190.82,4.59,31.17,35.33,28.49,23.62,0.72,141.33,,0.1,,21.42,3.37,305.5,726.33,985.67,0.0,31.52,
2018-03-10 13:00:00,2018-03-10 14:00:00,46.0,166.45,5.27,25.56,30.32,25.87,22.67,0.61,127.03,0.1,0.1,,19.25,3.33,306.17,492.08,984.5,0.0,32.54,
2018-03-10 14:00:00,2018-03-10 15:00:00,35.92,133.09,4.05,25.87,29.63,25.7,22.71,0.58,125.94,0.1,0.1,,18.58,3.18,308.0,548.17,983.5,0.0,33.06,
2018-03-10 15:00:00,2018-03-10 16:00:00,35.0,131.82,5.51,27.67,32.95,23.83,19.7,0.48,113.62,,0.1,,16.25,3.86,298.58,323.08,983.0,0.0,32.88,
2018-03-10 16:00:00,2018-03-10 17:00:00,23.08,149.27,5.66,25.93,29.13,18.15,17.45,0.56,108.14,0.1,0.1,,16.0,3.36,315.5,62.08,982.83,0.0,32.2,
2018-03-10 17:00:00,2018-03-10 18:00:00,20.17,117.36,13.99,41.56,37.08,18.34,19.34,0.63,87.2,0.17,0.1,,20.83,2.86,318.0,80.0,983.0,0.0,30.56,
2018-03-10 18:00:00,2018-03-10 19:00:00,28.25,132.18,16.74,74.14,91.74,18.83,21.57,1.25,64.07,,0.25,,29.08,1.94,328.33,10.33,983.0,0.0,27.62,
2018-03-10 19:00:00,2018-03-10 20:00:00,35.42,155.82,33.39,107.61,145.9,20.76,26.79,1.63,14.75,,1.26,,36.92,1.65,333.83,2.0,983.0,0.0,25.39,
2018-03-10 20:00:00,2018-03-10 21:00:00,45.17,165.27,40.16,114.35,161.69,29.47,33.76,1.77,3.57,,1.86,,44.75,1.76,332.83,2.0,983.83,0.0,24.17,
2018-03-10 21:00:00,2018-03-10 22:00:00,52.42,183.27,29.86,102.96,136.73,32.07,34.15,1.68,5.62,,1.92,,55.17,1.7,331.08,2.0,984.0,0.0,23.33,
2018-03-10 22:00:00,2018-03-10 23:00:00,57.58,185.0,16.93,97.61,113.56,36.36,40.28,1.5,13.34,,1.76,,61.75,1.64,336.17,2.0,984.0,0.0,22.62,
2018-03-10 23:00:00,2018-03-11 00:00:00,58.0,178.64,30.06,105.08,138.5,31.62,37.16,1.56,7.47,1.1,0.91,,67.33,1.18,323.25,2.0,983.33,0.0,21.3,
2018-03-11 00:00:00,2018-03-11 01:00:00,,187.09,23.51,100.68,125.77,30.76,26.96,1.46,8.17,1.1,0.71,,68.0,1.47,314.75,2.0,983.0,0.0,20.86,
2018-03-11 01:00:00,2018-03-11 02:00:00,,170.73,30.11,92.5,77.61,31.75,18.96,1.31,12.0,0.3,0.47,,69.42,1.62,298.25,2.0,983.0,0.0,20.47,
2018-03-11 02:00:00,2018-03-11 03:00:00,,181.73,1.75,51.45,50.0,15.55,2.54,0.17,35.45,,0.6,,69.0,1.99,306.33,2.0,982.17,0.0,20.32,
2018-03-11 03:00:00,2018-03-11 04:00:00,,192.09,1.48,54.15,51.92,29.79,28.73,0.99,36.97,,0.16,,71.92,1.89,312.17,2.0,982.0,0.0,19.72,
2018-03-11 04:00:00,2018-03-11 05:00:00,,213.0,2.37,62.38,60.74,35.13,27.92,1.01,28.24,,0.17,,75.25,1.82,314.08,2.0,982.0,0.0,19.08,
2018-03-11 05:00:00,2018-03-11 06:00:00,,208.64,14.11,64.66,57.33,39.07,30.68,0.87,21.86,0.13,0.19,,75.58,2.05,306.58,2.0,982.17,0.0,18.9,
2018-03-11 06:00:00,2018-03-11 07:00:00,,244.36,7.14,71.16,69.22,47.69,44.98,1.37,9.42,0.17,0.17,,80.67,1.93,305.83,5.42,983.0,0.0,18.18,
2018-03-11 07:00:00,2018-03-11 08:00:00,,361.64,8.93,52.0,60.42,48.88,49.99,1.42,27.1,,0.2,,78.42,2.17,289.5,79.5,983.67,0.0,18.86,
2018-03-11 08:00:00,2018-03-11 09:00:00,,336.64,6.49,37.19,43.41,39.13,43.77,1.38,54.58,,0.18,,64.42,2.38,298.67,258.08,984.5,0.0,21.38,
2018-03-11 09:00:00,2018-03-11 10:00:00,,263.91,11.45,43.89,48.94,35.67,45.24,1.36,71.41,0.2,0.2,,48.92,2.04,312.42,453.58,985.0,0.0,24.49,
2018-03-11 10:00:00,2018-03-11 11:00:00,,220.64,6.66,42.93,48.93,33.56,37.28,1.37,114.74,,0.2,,39.75,2.08,315.25,613.5,985.0,0.0,27.3,
2018-03-11 11:00:00,2018-03-11 12:00:00,,230.64,10.27,38.15,40.03,31.82,31.02,1.06,128.23,0.1,0.19,,31.83,2.06,313.33,716.33,985.0,0.0,29.54,
2018-03-11 12:00:00,2018-03-11 13:00:00,,202.0,3.63,32.75,35.32,30.03,42.54,0.88,171.93,,0.1,,25.75,2.07,311.17,692.5,984.58,0.0,31.38,
2018-03-11 13:00:00,2018-03-11 14:00:00,,173.55,3.21,30.96,33.08,29.33,43.56,0.79,179.24,,0.13,,23.5,2.06,303.83,486.92,983.75,0.0,32.41,
2018-03-11 14:00:00,2018-03-11 15:00:00,,152.82,3.58,27.52,30.4,25.74,40.28,0.71,159.54,,0.1,,21.42,2.66,304.42,517.75,983.0,0.0,32.74,
2018-03-11 15:00:00,2018-03-11 16:00:00,45.0,136.45,5.23,25.14,27.23,28.02,38.08,0.63,129.08,0.1,0.06,,19.25,2.77,322.08,298.58,982.0,0.0,32.99,
2018-03-11 16:00:00,2018-03-11 17:00:00,40.42,130.45,3.3,27.71,30.16,21.97,36.87,0.72,133.38,,0.1,,20.75,2.88,310.83,82.08,982.0,0.0,32.01,
2018-03-11 17:00:00,2018-03-11 18:00:00,31.75,125.45,10.7,39.36,38.94,22.37,34.44,0.75,106.06,0.2,0.13,,26.92,2.36,313.08,82.33,982.0,0.0,30.42,
2018-03-11 18:00:00,2018-03-11 19:00:00,38.33,143.18,13.38,69.28,82.74,21.52,27.36,1.31,75.1,,0.23,,31.83,1.79,304.75,11.33,982.0,0.0,27.98,
2018-03-11 19:00:00,2018-03-11 20:00:00,44.5,189.55,55.54,115.78,184.49,22.48,22.25,2.02,23.36,,0.67,,34.58,1.56,297.75,2.0,982.5,0.0,25.96,
2018-03-11 20:00:00,2018-03-11 21:00:00,52.33,261.27,91.39,138.78,256.63,25.69,26.24,2.8,3.42,1.4,1.53,,41.92,1.47,294.42,2.0,983.0,0.0,24.19,
2018-03-11 21:00:00,2018-03-11 22:00:00,53.0,357.09,118.63,174.5,248.1,30.57,30.94,3.26,2.13,1.95,1.88,,47.17,1.37,295.33,2.0,983.92,0.0,23.15,
2018-03-11 22:00:00,2018-03-11 23:00:00,,413.27,128.02,246.29,141.49,37.07,34.84,3.15,2.38,2.17,1.67,,50.67,1.53,294.67,2.0,984.0,0.0,22.69,
2018-03-11 23:00:00,2018-03-12 00:00:00,,378.0,108.17,174.85,204.94,37.5,34.7,3.01,2.06,2.15,1.9,,53.42,1.64,301.08,2.0,984.0,0.0,22.25,
2018-03-12 00:00:00,2018-03-12 01:00:00,,370.36,98.37,121.58,212.0,35.89,35.94,2.61,2.2,2.1,1.78,,55.83,1.52,323.42,2.0,983.83,0.0,21.83,
2018-03-12 01:00:00,2018-03-12 02:00:00,,332.73,114.57,222.69,72.99,38.77,39.05,2.33,66.15,2.1,1.3,,62.42,1.14,327.75,2.0,983.0,0.0,20.74,
2018-03-12 02:00:00,2018-03-12 03:00:00,,333.55,33.0,112.0,147.95,32.1,6.09,1.25,2.54,0.75,1.75,,69.92,1.04,340.25,2.0,983.0,0.0,20.03,
2018-03-12 03:00:00,2018-03-12 04:00:00,,265.82,20.47,105.86,107.48,31.97,38.06,1.32,4.05,1.3,1.19,,76.17,1.21,328.17,2.0,982.83,0.0,19.77,
2018-03-12 04:00:00,2018-03-12 05:00:00,,201.73,6.97,92.78,95.14,35.97,41.06,1.22,6.48,,0.49,,77.67,1.47,313.25,2.0,982.5,0.0,19.7,
2018-03-12 05:00:00,2018-03-12 06:00:00,,209.64,6.7,80.49,83.54,41.2,44.85,1.24,8.35,1.1,1.05,,78.33,1.62,284.58,2.0,983.0,0.0,19.2,
2018-03-12 06:00:00,2018-03-12 07:00:00,,254.64,7.25,65.51,70.63,44.38,40.69,1.35,16.06,1.2,0.73,,80.17,1.66,290.08,5.92,983.5,0.0,18.68,
2018-03-12 07:00:00,2018-03-12 08:00:00,,324.45,11.79,55.94,68.29,48.52,50.64,1.51,31.61,,0.3,,74.17,1.98,285.83,84.83,984.08,0.0,20.14,
2018-03-12 08:00:00,2018-03-12 09:00:00,,383.73,14.39,55.6,71.73,45.82,66.88,1.63,53.92,,0.26,,61.58,2.2,289.75,259.67,985.0,0.0,22.97,
2018-03-12 09:00:00,2018-03-12 10:00:00,,373.55,10.48,55.68,65.96,41.57,55.6,1.53,83.89,,0.3,,49.17,2.57,306.33,449.58,985.5,0.0,25.81,
2018-03-12 10:00:00,2018-03-12 11:00:00,,285.64,9.47,51.59,60.58,39.42,50.85,1.28,121.89,,0.28,,39.42,2.51,291.33,617.92,986.0,0.0,28.63,
2018-03-12 11:00:00,2018-03-12 12:00:00,,237.91,10.09,35.32,37.09,31.08,36.75,0.78,127.32,0.1,0.24,,28.08,2.42,296.08,723.92,985.0,0.0,31.38,
2018-03-12 12:00:00,2018-03-12 13:00:00,55.0,172.18,4.41,26.65,31.74,27.63,29.47,0.72,157.13,0.1,0.1,,21.33,2.86,291.5,727.25,984.08,0.0,33.02,
2018-03-12 13:00:00,2018-03-12 14:00:00,43.08,150.55,3.57,23.51,26.56,26.02,26.12,0.6,152.56,0.1,0.1,,18.17,3.26,293.33,508.0,983.25,0.0,34.01,
2018-03-12 14:00:00,2018-03-12 15:00:00,34.67,139.0,4.28,27.9,32.21,25.35,27.96,0.65,151.33,0.1,0.08,,18.0,3.15,293.58,551.92,982.33,0.0,34.41,
2018-03-12 15:00:00,2018-03-12 16:00:00,37.67,135.27,3.72,26.36,29.71,26.55,27.21,0.66,145.24,0.1,0.1,,17.17,3.05,313.67,285.08,981.75,0.0,34.47,
2018-03-12 16:00:00,2018-03-12 17:00:00,46.25,133.18,4.22,28.03,31.72,24.53,27.26,0.65,134.93,,0.1,,16.92,3.23,308.0,83.33,981.0,0.0,33.54,
2018-03-12 17:00:00,2018-03-12 18:00:00,32.33,140.27,11.76,37.82,39.7,18.65,22.45,0.66,104.21,0.2,0.1,,20.5,2.92,305.92,83.25,981.83,0.0,31.91,
2018-03-12 18:00:00,2018-03-12 19:00:00,35.58,156.45,28.13,98.05,130.77,18.38,21.97,1.65,61.85,,0.23,,27.58,1.73,312.08,11.08,981.92,0.0,29.32,
2018-03-12 19:00:00,2018-03-12 20:00:00,46.08,225.27,74.18,140.64,232.43,23.23,23.78,2.47,10.5,,1.31,,31.33,1.32,286.75,2.0,982.0,0.0,27.06,
2018-03-12 20:00:00,2018-03-12 21:00:00,47.0,319.27,115.89,173.75,248.63,30.13,26.36,3.0,3.32,1.9,1.81,,35.08,1.47,287.67,2.0,982.67,0.0,25.65,
