From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ng/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2022-08-04 06:00:00,2022-08-04 07:00:00,59.75,99.75,10.45,92.02,57.45,48.95,3.55,1.15,36.73,0.12,2.67,,83.65,1.22,36.4,22.23,980.55,,31.65,0.0
2022-08-04 07:00:00,2022-08-04 08:00:00,60.25,114.0,8.68,42.3,29.55,49.22,3.7,1.38,41.18,0.2,1.67,,82.1,1.85,36.25,75.58,981.15,,31.9,0.0
2022-08-04 08:00:00,2022-08-04 09:00:00,70.0,130.25,6.28,33.77,23.1,49.82,4.97,1.3,40.5,0.2,2.18,,81.62,2.8,36.4,123.0,981.42,,32.23,0.0
2022-08-04 09:00:00,2022-08-04 10:00:00,57.25,114.0,5.08,16.12,12.75,46.1,5.47,1.12,38.12,0.12,1.25,,80.05,3.73,36.12,266.27,981.4,,32.6,0.0
2022-08-04 10:00:00,2022-08-04 11:00:00,46.0,79.0,1.9,12.75,8.32,43.03,5.2,1.1,39.08,0.1,1.15,,76.03,3.4,36.38,248.55,981.25,,32.98,0.0
2022-08-04 11:00:00,2022-08-04 12:00:00,50.5,76.25,1.52,13.12,8.22,43.1,4.78,1.1,40.62,0.1,1.75,,84.42,1.9,36.4,180.25,981.12,,32.3,1.12
2022-08-04 12:00:00,2022-08-04 13:00:00,59.0,81.25,2.77,10.62,7.93,39.1,5.6,1.05,40.7,0.1,1.67,,75.53,1.7,36.2,364.33,980.33,,33.17,0.0
2022-08-04 13:00:00,2022-08-04 14:00:00,44.25,67.75,2.05,9.62,6.8,39.38,5.07,1.0,42.58,0.1,1.15,,67.23,2.27,36.6,403.57,979.55,,33.73,0.0
2022-08-04 14:00:00,2022-08-04 15:00:00,44.25,73.75,2.48,16.12,10.57,48.42,3.23,1.05,43.65,0.1,1.02,,70.12,4.7,36.68,193.62,978.75,,33.4,0.0
2022-08-04 15:00:00,2022-08-04 16:00:00,39.0,85.0,3.05,21.32,13.82,52.83,2.67,1.02,47.75,0.12,1.3,,72.67,4.7,36.48,119.35,978.0,,33.0,0.0
2022-08-04 16:00:00,2022-08-04 17:00:00,32.0,92.0,4.05,27.3,17.85,52.38,3.45,1.08,49.75,0.1,1.55,,73.33,2.23,36.2,74.85,977.8,,33.0,0.0
2022-08-04 17:00:00,2022-08-04 18:00:00,34.25,83.5,3.58,26.83,17.2,49.6,2.93,1.1,48.45,0.1,1.98,,75.15,2.55,36.4,49.03,977.52,,32.88,0.0
2022-08-04 18:00:00,2022-08-04 19:00:00,24.75,59.25,3.85,29.08,18.6,49.0,2.9,1.12,49.38,0.1,1.3,,76.5,3.45,36.6,23.85,977.85,,32.73,0.0
2022-08-04 19:00:00,2022-08-04 20:00:00,31.0,65.75,5.58,39.58,25.6,48.82,1.87,1.2,50.83,0.1,1.25,,77.55,2.05,36.27,5.2,978.63,,32.52,0.0
2022-08-04 20:00:00,2022-08-04 21:00:00,32.75,73.0,4.7,32.62,21.17,47.98,3.08,1.25,50.85,0.12,1.3,,79.55,2.15,36.3,4.93,979.12,,32.38,0.0
2022-08-04 21:00:00,2022-08-04 22:00:00,27.75,69.25,3.98,28.2,18.23,47.4,2.73,1.17,51.07,0.12,1.15,,80.38,3.25,35.95,4.85,979.38,,32.18,0.0
